Gene = C530008M17Rik
Position 1416: 0.001069257239789204
Position 13222: 0.0010609765314714855
Position 1828: 0.0010552691288011732
Position 10025: 0.001042375943623842
Position 3970: 0.001039629119046986
Position 12923: 0.0010181146969210878
Position 173: 0.0010043431963821443
Position 54: 0.0009794531177861265
Position 3136: 0.0009594659233948975
Position 13864: 0.0009427691132057549
Position 12584: 0.0009254425548135912
Position 1928: 0.0009227863831687196
Position 10147: 0.0009173401643967791
Position 2253: 0.0008901202530257513
Position 733: 0.0007968839780235082
Position 2030: 0.0007738967722354573
Position 9754: 0.000750938266644491
Position 9353: 0.000737894260695987
Position 13037: 0.0007105571652701272
Position 6903: 0.0007060584045859818
Position 10435: 0.0006982964514688334
Position 840: 0.0006686328210250026
Position 5374: 0.0006561779334701847
Position 14761: 0.000636162645762667
Position 13302: 0.0006293303988518495
Position 17532: 0.0006093042576494647
Position 4856: 0.0006012889122232701
Position 1512: 0.0005859068578362111
Position 15253: 0.0005273948116804696
Position 9432: 0.0005243223724976091
Position 49: 0.0005050525956902634
Position 17854: 0.0004751089954259892
Position 5712: 0.0004735620157275612
Position 1646: 0.00047323615038920953
Position 11978: 0.00046285022925774593
Position 12091: 0.00045508405887654624
Position 14130: 0.0004505521914499515
Position 11251: 0.0004455842569889953
Position 5631: 0.0004411045219326728
Position 1866: 0.0004396252792687208
Position 9735: 0.0004376788554413451
Position 11100: 0.00041119380936613414
Position 143: 0.0003979210967550957
Position 2382: 0.0003828139893897356
Position 16095: 0.0003516357742534364
Position 8617: 0.0003493026264790228
Position 11263: 0.0003447698705297418
Position 2440: 0.0003400088091643992
Position 9414: 0.0003228371343413503
Position 2338: 0.0003151050643391335
Position 16068: 0.00030943642332020453
Position 5418: 0.0003085435964048088
Position 629: 0.00029201042138149403
Position 13800: 0.00028764813011216024
Position 5376: 0.00026018628906706177
Position 1764: 0.0002544866866680889
Position 15542: 0.0002283193988339004
Position 13446: 0.0002047313125134012
Position 11: 0.00019031738006113728
Position 11325: 0.00016926079537358653
Position 2281: 0.00016084783241342217
Position 1842: 0.00015401994906695526
Position 9002: 0.00015282846541448813
Position 5359: 0.00014831375527526
Position 12378: 0.00013442022388930779
Position 1330: 0.00013055281233770037
Position 11122: 0.00013025601039779006
Position 1914: 0.00011194270319411171
Position 15690: 0.00010677311988994616
Position 1905: 9.318255959113518e-05
Position 1917: 9.021733731220262e-05
Position 11243: 8.23236229553037e-05
Position 12167: 7.781012625948407e-05
Position 1421: 7.664662351849558e-05
Position 11257: 7.536913448498332e-05
Position 422: 7.5142335712497e-05
Position 14675: 7.42237434210964e-05
Position 949: 7.260429752739996e-05
Position 414: 6.0254863920049807e-05
Position 233: 5.758671355820351e-05
Position 625: 5.2509130572285584e-05
Position 2484: 5.1921793415435334e-05
Position 14722: 5.187731544908571e-05
Position 1975: 4.511354784745496e-05
Position 1912: 4.442528027160186e-05
Position 16663: 4.314214802025824e-05
Position 15555: 4.046271097029691e-05
Position 953: 4.044606464538686e-05
Position 1939: 3.470197224144509e-05
Position 15259: 2.9046545194071213e-05
Position 14805: 2.5619646325223234e-05
Position 741: 2.2011622532434144e-05
Position 15872: 1.929006678184868e-05
Position 1922: 1.5873217705452433e-05
Position 887: 1.2713173803068922e-05
Position 2524: 9.337834725268792e-06
Position 15677: 9.129797930409951e-06
Position 2437: 6.641313928306786e-06
Position 890: 6.3082572609019205e-06
Position 14911: 5.932485671511129e-06
Position 1767: 4.648588890267166e-06
Position 655: 3.450676984278704e-06
Position 805: 3.2756632243152308e-06
Position 698: 2.9101956521756247e-06
Position 310: 2.8933628331242448e-06
Position 219: 2.7923382532288332e-06
Position 274: 2.587230500324006e-06
Position 445: 2.1933285340468737e-06
Position 14724: 1.8849379917951871e-06
Position 1352: 1.519698421108847e-06
Position 1078: 1.4243152056343142e-06
Position 1056: 1.2539479440395827e-06
Position 812: 9.838269650280693e-07
Position 862: 9.512138813658687e-07
Position 438: 9.450654931414578e-07
Position 999: 7.588447588384204e-07
Position 976: 6.410261307359487e-07
Position 395: 6.177945846080429e-07
Position 403: 5.526801414575817e-07
Position 979: 5.465555425759215e-07
Position 14468: 4.194506475058212e-07
Position 3766: 4.1108750403088955e-07
Position 854: 4.003962007475834e-07
Position 1302: 3.8929982825319714e-07
Position 600: 3.448137692454052e-07
Position 1246: 2.3234773527210915e-07
Position 14445: 2.3121468856792792e-07
Position 14489: 1.5413873731257602e-07
Position 11004: 1.4999257033231777e-07
Position 11219: 8.608713740138906e-08
Position 10789: 6.956147848304794e-08
Position 11377: 6.805494730361827e-08
Position 11421: 5.4460484254527565e-08
Position 14523: 5.3650719161356674e-08
Position 11355: 4.574184405405543e-08
Position 430: 3.704694236378753e-08
Position 11395: 3.184877184629883e-08
Position 627: 1.4139904701200056e-08
Position 814: 8.209164496720066e-09
Position 11058: 7.917543293140807e-09
Position 11229: 7.891713558559127e-09
Position 1380: 6.6308522688450885e-09
Position 10918: 5.627680371435024e-09
Position 488: 4.657398030985884e-09
Position 640: 4.173012592221404e-09
Position 568: 1.6754881553117101e-09
Position 495: 1.064244456457542e-09
Position 737: 4.652904884674355e-10
Position 578: 4.2017697408736166e-10
Position 285: 3.4199159161585563e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 26572: 0.9944437549312231
Position 14335: 0.9860669037035115
Position 8217: 0.9777221692290733
Position 25400: 0.8870043349718655
Position 9612: 0.8391787081385627
Position 10736: 0.6482036800382303
Position 2408: 0.5033694040924684
Position 25775: 0.4198232462809234
Position 2577: 0.37557605409636385
Position 5234: 0.374504385894674
Position 28613: 0.3569404769117762
Position 9242: 0.3348113909720513
Position 7557: 0.3258106511406491
Position 5587: 0.28874467926140884
Position 10718: 0.2749950920184328
Position 30978: 0.26166540391365917
Position 9263: 0.2614065887345294
Position 21963: 0.2196953773111819
Position 20198: 0.20378684837037392
Position 20763: 0.196944437176304
Position 29917: 0.18402649071562865
Position 26820: 0.16772692949601356
Position 18101: 0.15420933119443267
Position 31474: 0.14673287639135402
Position 20884: 0.14550928060673124
Position 10254: 0.14318191977258762
Position 17431: 0.14180433950060145
Position 7597: 0.12549221536712601
Position 31378: 0.11507270947368708
Position 30007: 0.10372944449224565
Position 19978: 0.09044680295253847
Position 1702: 0.09043984658232919
Position 28659: 0.0884811862787973
Position 12338: 0.08676386720539818
Position 188: 0.07274458372375683
Position 20201: 0.07243911429247622
Position 24355: 0.06814438193639168
Position 31630: 0.06138324468038111
Position 30931: 0.056335803819654626
Position 27373: 0.051433194373376435
Position 28026: 0.04867500479920479
Position 17784: 0.04716535348870221
Position 29986: 0.04602608643294723
Position 4080: 0.044799307750737434
Position 9269: 0.03946867247621595
Position 17193: 0.039111023299405065
Position 6784: 0.03861397813225757
Position 9996: 0.03806880654957028
Position 4999: 0.03207530339671484
Position 26835: 0.031697861869439285
Position 2524: 0.030903181148956696
Position 10591: 0.02934561923787901
Position 27635: 0.027165613536871337
Position 5132: 0.0262702327607327
Position 28448: 0.023318839038523418
Position 4917: 0.023099184874903388
Position 10082: 0.022500345569538196
Position 12312: 0.02175721006657002
Position 10741: 0.02162736983678126
Position 32010: 0.021215764716583076
Position 9353: 0.019140098571737624
Position 30557: 0.01893520450848201
Position 2910: 0.018574102236423865
Position 10644: 0.018514803412268837
Position 20795: 0.018322457080583773
Position 3558: 0.01810433150547941
Position 2662: 0.01703315334174809
Position 9722: 0.016138508359947498
Position 5316: 0.016099200819915806
Position 17801: 0.015230116618857354
Position 10220: 0.014695343469196343
Position 8223: 0.013658064700254314
Position 13258: 0.013094285690818695
Position 2475: 0.012844418537891878
Position 17054: 0.012198210467498222
Position 17091: 0.011855276217892395
Position 3043: 0.011565962482400338
Position 13334: 0.01124178833516623
Position 27240: 0.010656645876410093
Position 14367: 0.010455166770802663
Position 3591: 0.010201935534648954
Position 12143: 0.010159100285529694
Position 26847: 0.010070897323554477
Position 3322: 0.01007050194819736
Position 8696: 0.009649238406734971
Position 4846: 0.008886398742436363
Position 10102: 0.008379369208776534
Position 9411: 0.008369387949657674
Position 32593: 0.008273193203786305
Position 29947: 0.007333963594202842
Position 29944: 0.007180721579272471
Position 8502: 0.0071447664008416085
Position 13922: 0.006320467424258434
Position 13687: 0.006017504550639619
Position 28255: 0.005934866473496631
Position 13122: 0.005924209547627098
Position 2845: 0.00585459475561381
Position 17406: 0.005644817581412189
Position 3509: 0.005368973300990792
Position 8191: 0.00532973250664834
Position 19418: 0.005294139961167766
Position 2817: 0.005165033630630949
Position 1804: 0.00512110863284986
Position 3902: 0.005037080161472747
Position 9663: 0.004525119391858094
Position 28210: 0.004257483904599631
Position 29345: 0.004218633643426754
Position 233: 0.004089795365913217
Position 10195: 0.004004008118415523
Position 8841: 0.003882848867381216
Position 11930: 0.003704893613065843
Position 15042: 0.003366893605449396
Position 3472: 0.003360866890967507
Position 15731: 0.0033201094684426995
Position 27061: 0.0031691116258193617
Position 9020: 0.0031583809636368
Position 750: 0.003026346789263801
Position 2558: 0.0029797559076473593
Position 10689: 0.002775934811980007
Position 4382: 0.0027496339550319173
Position 2199: 0.0027263649024086875
Position 854: 0.002580383180832091
Position 12797: 0.0025635193084822512
Position 13404: 0.002518413272478753
Position 2931: 0.002512031931670717
Position 12322: 0.002458078107638361
Position 10676: 0.0023393246857418616
Position 477: 0.0023214950493816553
Position 9062: 0.002288063851142664
Position 2415: 0.002208452821280811
Position 26781: 0.002170671257412157
Position 8588: 0.0021480080738875695
Position 9653: 0.0021380440486268425
Position 12165: 0.0020316803168848995
Position 4941: 0.001917264867228541
Position 259: 0.001915296645341003
Position 10456: 0.0018137106199682532
Position 14072: 0.001729859286791949
Position 10063: 0.0016229067401861844
Position 9482: 0.0015966524735475734
Position 2108: 0.0015419286691209612
Position 9036: 0.0015324498162777717
Position 11029: 0.0015263350109685902
Position 14018: 0.0014816663049604464
Position 9153: 0.001476146954181691
Position 6822: 0.001367810882478036
Position 3219: 0.0013605733845224461
Position 8472: 0.0013372439074697412
Position 10418: 0.0012829421435127167
Position 13215: 0.0012824738954558051
Position 2152: 0.0012431126057800273
Position 9511: 0.0012260838259255044
Position 2978: 0.0012253767324811162
Position 1645: 0.001224661766827791
Position 2304: 0.0011984895515022504
Position 772: 0.0011569146776121114
Position 13055: 0.0011476144549906332
Position 13409: 0.0011187526020655983
Position 2952: 0.0010765524331027578
Position 13853: 0.0010751733696842318
Position 8932: 0.0010135124427204302
Position 14305: 0.0010019200101373923
Position 914: 0.0009868961121633005
Position 13262: 0.0009696092354896678
Position 7463: 0.0009645032311544158
Position 9530: 0.0009578318780168552
Position 14638: 0.000941701295590214
Position 8711: 0.0009402897125533775
Position 28372: 0.0008953577135139302
Position 4311: 0.0008926522718523381
Position 3499: 0.0008885582714514314
Position 9636: 0.0008640583253217702
Position 8610: 0.0008338800472121498
Position 8893: 0.000833286942295967
Position 14345: 0.0007959121539653765
Position 15852: 0.0007627205219330187
Position 9065: 0.0007325973185301216
Position 9285: 0.0007319079698438285
Position 12892: 0.0007079253835602426
Position 12434: 0.000679812509480178
Position 1720: 0.0006648562071735477
Position 501: 0.0006412176606904857
Position 1758: 0.0006364445581553585
Position 1246: 0.0005984316997208147
Position 12511: 0.0005846802827999668
Position 13103: 0.0005741646731390889
Position 13073: 0.0005529048063143614
Position 9086: 0.0005452084840869328
Position 836: 0.0005397158717018138
Position 2459: 0.0005020643614494419
Position 27143: 0.0004944507555165122
Position 1375: 0.00047709996284073036
Position 655: 0.000453726169298013
Position 9949: 0.00044347442088056897
Position 12991: 0.00043299583362691564
Position 9719: 0.00040758717269996414
Position 2534: 0.0004005247824103933
Position 15159: 0.000394303062087385
Position 1826: 0.0003890711238480872
Position 26998: 0.0003771302248503201
Position 3518: 0.00037480313483369775
Position 15138: 0.00034080518552964955
Position 13036: 0.000340265459990102
Position 594: 0.0003373605157507963
Position 2821: 0.0003330613121947425
Position 26887: 0.00032131148519291803
Position 513: 0.00031092779530296055
Position 9081: 0.0002976306655770498
Position 291: 0.0002925617923001536
Position 4758: 0.00028662766588363487
Position 3994: 0.00025821151316709204
Position 600: 0.0002469579269761087
Position 4701: 0.00022540425034653486
Position 9273: 0.00022504571860644694
Position 1852: 0.00022366300016164495
Position 1548: 0.00022268865173322297
Position 4147: 0.00022233760046647553
Position 4194: 0.0002061313534292659
Position 10647: 0.00019324463476449834
Position 3464: 0.00018680916156931377
Position 2857: 0.00018556142906055108
Position 15477: 0.0001839637264790266
Position 1434: 0.00018227726847998169
Position 2286: 0.00017782265914927442
Position 2090: 0.0001756123285014125
Position 1409: 0.0001726848969010682
Position 2345: 0.00016918663836895442
Position 1167: 0.0001499516720186458
Position 10888: 0.0001332314684200589
Position 2325: 0.00012317602309675713
Position 3329: 0.00012083341814140799
Position 11877: 0.00011606783156009242
Position 775: 0.00011586931806728835
Position 1227: 0.00011213211699133227
Position 1772: 0.00011183280262273292
Position 2123: 0.00011076332614654449
Position 2253: 0.00010946933471142048
Position 15372: 0.0001088627931389655
Position 2328: 0.00010188156588529177
Position 15782: 9.697615046239226e-05
Position 1491: 9.654616373105704e-05
Position 15541: 9.5193058429452e-05
Position 4778: 8.925699599310068e-05
Position 169: 8.658840343856769e-05
Position 454: 8.125965070254949e-05
Position 2366: 7.47152059175873e-05
Position 2174: 7.196279373604929e-05
Position 15058: 6.827275553035737e-05
Position 10046: 6.60742469374361e-05
Position 10259: 6.554745453699424e-05
Position 2887: 6.440671538497734e-05
Position 3111: 6.362577417767958e-05
Position 8848: 6.193295708506324e-05
Position 1330: 5.9716555044785594e-05
Position 2157: 5.803514221499371e-05
Position 9952: 5.728811056439669e-05
Position 488: 5.421485083709182e-05
Position 20390: 5.388770147056345e-05
Position 2372: 4.612650891316216e-05
Position 873: 4.6086066570595105e-05
Position 16601: 4.314214802025827e-05
Position 2359: 4.073509545351424e-05
Position 2213: 4.068653002739237e-05
Position 659: 3.649098949282903e-05
Position 1779: 3.518155992159778e-05
Position 2331: 3.1615397194737415e-05
Position 1261: 3.062523391087947e-05
Position 1612: 2.9012513250085644e-05
Position 1527: 2.7437613413281526e-05
Position 18879: 2.720354036463713e-05
Position 1760: 2.571552933777301e-05
Position 1475: 2.5514612567063507e-05
Position 2618: 2.4806661116942555e-05
Position 3292: 2.4335276796836733e-05
Position 2589: 2.4082387413224938e-05
Position 705: 2.1220174568040355e-05
Position 3068: 2.0309038337737388e-05
Position 3614: 1.7090027679873222e-05
Position 1132: 1.6224964046083562e-05
Position 1561: 1.5947017997504e-05
Position 10327: 1.561286381473292e-05
Position 870: 1.5335424335237932e-05
Position 3072: 1.3361179090670258e-05
Position 211: 1.2931764853165658e-05
Position 1302: 1.2892477135867628e-05
Position 10522: 1.2333195618693524e-05
Position 1504: 1.1306069453468101e-05
Position 263: 1.1069389703688777e-05
Position 1438: 1.0678130822983546e-05
Position 927: 1.06630296697919e-05
Position 1441: 1.0376685566348649e-05
Position 1511: 1.031260893962939e-05
Position 638: 9.526127392311238e-06
Position 1415: 9.260682116578598e-06
Position 15420: 9.182845273251573e-06
Position 2861: 8.398350529797093e-06
Position 1285: 8.38589628439017e-06
Position 633: 8.25754578120882e-06
Position 443: 7.919706722086424e-06
Position 256: 7.871714211118843e-06
Position 1275: 6.912547951727688e-06
Position 1531: 6.324718035994606e-06
Position 12456: 6.315245436124492e-06
Position 726: 6.305196769349927e-06
Position 463: 5.92418102787785e-06
Position 12231: 5.854835887961959e-06
Position 711: 5.484455879062354e-06
Position 12099: 5.131693011369775e-06
Position 503: 4.919646864126068e-06
Position 3063: 4.730045054614228e-06
Position 14397: 4.697957891055909e-06
Position 1005: 3.6809379784252094e-06
Position 1201: 3.0489560168689762e-06
Position 1939: 2.9917543032151627e-06
Position 608: 2.812549780916976e-06
Position 14445: 2.778398457231016e-06
Position 395: 2.7744489444009025e-06
Position 1138: 2.531021832438498e-06
Position 2693: 1.1586798686687192e-06
Position 12261: 9.437774851636245e-07
Position 11845: 7.255734779351319e-07
Position 12955: 6.288272866663898e-07
Position 12120: 4.941926972387377e-07
Position 1018: 4.484632505154081e-07
Position 11858: 4.429150438645755e-07
Position 1171: 3.43984478903269e-07
Position 1312: 2.717816868907563e-07
Position 613: 2.584660027087217e-07
Position 620: 2.299820709302902e-07
Position 1315: 2.2713434389366034e-07
Position 10168: 2.094555627184867e-07
Position 390: 2.0734507296383604e-07
Position 422: 2.0215721290237626e-07
Position 14910: 1.8649294932406017e-07
Position 280: 1.3495641912260468e-07
Position 11044: 1.175958115094582e-07
Position 610: 1.0550657763900075e-07
Position 1056: 8.009276865887687e-08
Position 698: 6.024805272189934e-08
Position 270: 5.111705444434184e-08
Position 1901: 3.896700874680656e-08
Position 11076: 1.2748613096967898e-08
Position 457: 5.574885009894316e-09
Position 274: 5.02119276841143e-09
Position 324: 4.542457743514427e-09
Position 459: 3.435280874121176e-09
Position 310: 2.664675321630289e-09
Position 401: 2.284874797202742e-09
Position 267: 2.091909260806391e-09
Position 436: 1.8804147591728784e-09
Position 143: 1.3616273915726554e-09
Position 667: 1.135509570050043e-09
Position 430: 7.216157625050301e-10
Position 2704: 7.187533039933754e-10
Position 329: 4.4220451261459515e-10
Position 664: 3.8662764767300286e-10
Position 1295: 3.1435874161712363e-10
Position 352: 1.5722375296300258e-10
Position 124: 1.1147519818668991e-10
Position 1081: 1.0810625151385975e-10
Position 346: 1.0626503435234685e-10
Position 721: 1.041510110323767e-10
Position 1070: 9.416405146890206e-11
Position 109: 6.564847018917416e-11
Position 97: 6.074607301620443e-11
Position 933: 3.849337212292345e-11
Position 140: 3.557303847828653e-11
Position 333: 2.6176641010447456e-11
Position 75: 5.268026719441597e-12
Position 113: 4.426751750626203e-12
Position 80: 1.1147384503927859e-12
Position 82: 1.0574753248941453e-12
Position 339: 9.688010376642873e-13
Position 358: 5.408183152691309e-13
Position 403: 7.984124063338063e-14
Position 354: 7.61899777962127e-14
Position 368: 6.441304409876296e-14
Position 360: 5.4562038512787074e-14
Position 363: 1.3946497472333172e-15
