Gene = Knop1
Position 5782: 0.0013911652882839377
Position 7770: 0.0013903579699769428
Position 347: 0.0013027268434121489
Position 124: 0.0012424945283928848
Position 2748: 0.0011415263412523835
Position 6483: 0.0011378245834521084
Position 11594: 0.0009109631319120862
Position 3379: 0.000814977795994474
Position 668: 0.0007700758121156837
Position 1207: 0.0007239807394018228
Position 1082: 0.0006641140587462479
Position 1331: 0.0006081185006965733
Position 2591: 0.0005564539361418687
Position 1327: 0.0005113073625521201
Position 10882: 0.0004959820297535973
Position 12675: 0.0004567732571259045
Position 3033: 0.0004271545293666172
Position 168: 0.0003679397062011983
Position 2236: 0.0003297405288274166
Position 6345: 0.0003271097154999424
Position 400: 0.0003200875866190037
Position 2839: 0.00028173907733321945
Position 6193: 0.0002740813381106116
Position 394: 0.0002500087031402127
Position 247: 0.00024624360870642554
Position 96: 0.00020841856231683013
Position 2079: 0.00020788350373368813
Position 1086: 0.00020701847079407254
Position 2710: 0.0001927860368459035
Position 877: 0.00018269172965328554
Position 54: 0.000171594774280604
Position 6558: 0.0001523319344912576
Position 8569: 0.0001398768392302064
Position 1112: 7.076069346464213e-05
Position 2287: 6.506470317351063e-05
Position 237: 6.142300467884467e-05
Position 636: 5.55813831988262e-05
Position 1175: 4.129034848443475e-05
Position 258: 4.036903537110237e-05
Position 464: 3.840923058130927e-05
Position 1117: 3.64753447650546e-05
Position 403: 3.446333449797107e-05
Position 166: 3.1019919100103786e-05
Position 114: 2.9599313248485354e-05
Position 2327: 2.939906223895001e-05
Position 642: 2.791002968703343e-05
Position 7766: 2.6100376671407983e-05
Position 1566: 2.3265829958822837e-05
Position 9054: 2.1960524522446113e-05
Position 9163: 1.6188212635783704e-05
Position 202: 1.4573105136309892e-05
Position 1870: 1.385405794098524e-05
Position 1595: 1.2412768370107025e-05
Position 759: 9.138522095615457e-06
Position 9: 8.045637052956853e-06
Position 1551: 6.830835973806814e-06
Position 649: 5.2783867769884456e-06
Position 487: 4.482952450910493e-06
Position 9105: 2.749773954058627e-06
Position 561: 2.047555024156935e-06
Position 838: 1.57674314151141e-06
Position 1282: 1.1569824859326106e-06
Position 850: 1.0308080459185545e-06
Position 871: 9.905263657563878e-07
Position 1217: 5.193777785743234e-07
Position 903: 2.82325460749939e-07
Position 746: 2.025823353975122e-07
Position 836: 1.6455856152789328e-07
Position 1107: 1.1782008186437476e-07
Position 944: 1.0238643931050213e-07
Position 964: 5.3423431828594764e-08
Position 731: 3.652806821342579e-08
Position 703: 4.775840045453385e-13
Position 1016: 3.9262484465596984e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 7679: 0.9864949713026815
Position 5564: 0.8347086756798098
Position 10874: 0.5889023203094312
Position 4531: 0.445106750014543
Position 12501: 0.37098529215474363
Position 7466: 0.3180796966028039
Position 7330: 0.3179249082630328
Position 11381: 0.31755231701539116
Position 2913: 0.3062025695660274
Position 13016: 0.26186233116970287
Position 1966: 0.2510095196041351
Position 11311: 0.21391572700839115
Position 724: 0.16879517262562443
Position 4261: 0.1632942077711094
Position 2700: 0.1599551969421537
Position 12690: 0.1520989542166486
Position 4552: 0.14809935139027222
Position 743: 0.11386710284215232
Position 13770: 0.09980220652216372
Position 13533: 0.09473079613037529
Position 10159: 0.08280812526090477
Position 4979: 0.07864994405431193
Position 4797: 0.06419148309563502
Position 11734: 0.06394878262463133
Position 8963: 0.06309414112920292
Position 7933: 0.0629926451160855
Position 3060: 0.061626869064226264
Position 2193: 0.06050821310609987
Position 1679: 0.059057473106784164
Position 11186: 0.05381365999016517
Position 2590: 0.0492900593705026
Position 2862: 0.04675766652830455
Position 1942: 0.04365128908764882
Position 4265: 0.0408729187196326
Position 7895: 0.037319725891733914
Position 7510: 0.03614710962152278
Position 11149: 0.03365604652805576
Position 8705: 0.03195173555505902
Position 6295: 0.028005451497972615
Position 11666: 0.026493620146802507
Position 4276: 0.02550755048400138
Position 12931: 0.024974754068766324
Position 4995: 0.02417366710353428
Position 13082: 0.021408537912294082
Position 4483: 0.020329243261768055
Position 9768: 0.020313643746965263
Position 6314: 0.019751027146953377
Position 1708: 0.018940315867329704
Position 10934: 0.018627841476941038
Position 4169: 0.017924327891580466
Position 2157: 0.01771966081773528
Position 11245: 0.01723273585151261
Position 10266: 0.015553226752489234
Position 8176: 0.013172971812120831
Position 3696: 0.013143995258034887
Position 4668: 0.012759723069992235
Position 8720: 0.012126291021412704
Position 2547: 0.012105951039030992
Position 12191: 0.011496059830035776
Position 2609: 0.011344715836640738
Position 3619: 0.011187174114948618
Position 1071: 0.010595487594233741
Position 8739: 0.01005444838674158
Position 5476: 0.00948887546663504
Position 1945: 0.009439830854704933
Position 7962: 0.009203552788910585
Position 1973: 0.009109068568697355
Position 1042: 0.009032521878406568
Position 6993: 0.008406502637942431
Position 10290: 0.008339284321482827
Position 13205: 0.008043954121741005
Position 11077: 0.007656359155246688
Position 4211: 0.007588074851528704
Position 12994: 0.007131843158023938
Position 7308: 0.006870317726760529
Position 11393: 0.006834830084556423
Position 8899: 0.006806233190280858
Position 11356: 0.006737234636231904
Position 3107: 0.006523935648813028
Position 762: 0.006455765086621034
Position 13651: 0.006075541746707901
Position 3113: 0.00577025155764707
Position 12240: 0.0053271735501811
Position 10725: 0.005109442499486236
Position 1510: 0.004857437837220099
Position 9756: 0.0043945575592657885
Position 13432: 0.004385187243368637
Position 5453: 0.004362836456046725
Position 3076: 0.004287149990212135
Position 1241: 0.004232727848737687
Position 8788: 0.004196518721366041
Position 4778: 0.004078857260317503
Position 2371: 0.003887712845496272
Position 7064: 0.0038845590541715476
Position 7048: 0.003504612689559164
Position 7291: 0.0034789753499562147
Position 496: 0.003300508682254909
Position 443: 0.0031539643858194246
Position 7204: 0.0031122820027102162
Position 7445: 0.002856520515261053
Position 7334: 0.0028508832573945968
Position 5401: 0.002643997007646339
Position 1327: 0.0024934326093675814
Position 13580: 0.0022828980340499766
Position 7644: 0.002222823540950514
Position 7987: 0.002185401575469554
Position 4441: 0.0021154379800731827
Position 3743: 0.0020852614001981872
Position 3443: 0.0019259269905051513
Position 942: 0.001809679420144674
Position 12709: 0.0017616855877086494
Position 8507: 0.0016301251979074496
Position 13868: 0.0014412505007650447
Position 1380: 0.0013997064772379747
Position 1770: 0.0012816282785922666
Position 964: 0.0012777903114602129
Position 2961: 0.0012773112684533884
Position 1825: 0.0011506118219563725
Position 10278: 0.001054053264769373
Position 1427: 0.0010538466152653033
Position 7354: 0.0009892457527918299
Position 3722: 0.000879387559549272
Position 2060: 0.0008693609098749747
Position 9440: 0.0008188570133025103
Position 4998: 0.000815491479298498
Position 8820: 0.0008134842862766761
Position 7993: 0.0006639057075816922
Position 1000: 0.0006154982109865826
Position 4282: 0.0005825899565793838
Position 1435: 0.0005800074211419615
Position 1874: 0.00045236073911897936
Position 1835: 0.00045029882130977726
Position 2113: 0.00044295396843208127
Position 2827: 0.00044222892906785837
Position 1713: 0.00043406916095071763
Position 2002: 0.0004228865695228327
Position 784: 0.0003896064237546059
Position 1479: 0.0003826734043192416
Position 861: 0.000380878433106326
Position 11315: 0.00037797702517844867
Position 2705: 0.00035639670690847797
Position 2146: 0.0003522621166014304
Position 3321: 0.00034800508923047135
Position 5037: 0.0003428811896308301
Position 12674: 0.00032056760475430843
Position 5683: 0.0002965945050170081
Position 536: 0.00029658327378313
Position 8806: 0.00029620646654226427
Position 1303: 0.0002946330903577644
Position 8968: 0.0002892277423744622
Position 6085: 0.0002740813381106117
Position 2065: 0.000269173048486679
Position 5703: 0.00024770380562180245
Position 4905: 0.00024267878605184435
Position 2676: 0.00019458573961953385
Position 1815: 0.00019312727732592798
Position 1784: 0.00019166010457914498
Position 2116: 0.00017395961248851727
Position 1348: 0.00017202954035600124
Position 2330: 0.00017138208312114425
Position 3489: 0.00016407652093329168
Position 2278: 0.0001482983267989707
Position 314: 0.00013135431651025342
Position 1331: 0.00012644125035874483
Position 8459: 0.00011517014438655897
Position 504: 0.00010820084646885703
Position 759: 0.00010553783272839606
Position 2133: 9.578971613962835e-05
Position 2327: 9.252897363422693e-05
Position 9630: 7.349840910219347e-05
Position 300: 6.740658780492755e-05
Position 832: 6.704584598145052e-05
Position 811: 6.524116426735594e-05
Position 4512: 6.42728274630969e-05
Position 7878: 5.745771381013916e-05
Position 1730: 5.713024839434568e-05
Position 403: 5.1077313813720065e-05
Position 8742: 5.025159350120066e-05
Position 530: 4.846675505082644e-05
Position 2137: 4.769785146550202e-05
Position 1756: 3.674661243243013e-05
Position 8180: 3.3791057521608864e-05
Position 1843: 3.146327746276316e-05
Position 1080: 3.0649832060587094e-05
Position 1112: 2.9872055451252237e-05
Position 867: 2.954901726592342e-05
Position 1054: 2.7995982850608838e-05
Position 1058: 2.194583341986241e-05
Position 2041: 2.164122986827087e-05
Position 1410: 2.0644865122541087e-05
Position 533: 2.0225786078298347e-05
Position 277: 1.8449626490276044e-05
Position 8262: 1.7372086969158785e-05
Position 2224: 1.6597469461010553e-05
Position 4323: 1.5753592817070244e-05
Position 1788: 1.553672329742951e-05
Position 1107: 1.3958885646985664e-05
Position 1171: 1.3664412443035303e-05
Position 7974: 1.167260536042397e-05
Position 1408: 9.462718546663273e-06
Position 8535: 8.064036669283113e-06
Position 464: 7.508752606902892e-06
Position 1180: 7.334569967293997e-06
Position 791: 7.129358475730248e-06
Position 1117: 6.818893856645475e-06
Position 1342: 6.681199219576638e-06
Position 944: 6.623566266875046e-06
Position 1085: 5.738185768907107e-06
Position 1155: 5.602252506417339e-06
Position 1866: 5.5098390512055745e-06
Position 423: 5.263142670312927e-06
Position 221: 5.226623498803917e-06
Position 1005: 4.838272301593789e-06
Position 788: 4.621592240404434e-06
Position 2602: 4.533125500542079e-06
Position 1849: 4.448502529270374e-06
Position 877: 4.332839372304094e-06
Position 557: 3.307293435646194e-06
Position 1898: 2.7379638932587826e-06
Position 515: 2.3310018918911227e-06
Position 806: 2.1798458874963787e-06
Position 4308: 2.0592229489287843e-06
Position 894: 1.9514912737331107e-06
Position 8080: 9.866011926639308e-07
Position 698: 4.983385299875675e-07
Position 623: 2.6346574380056036e-07
Position 178: 2.3804530578814473e-07
Position 356: 1.3432040270757393e-07
Position 703: 8.710705270609088e-08
Position 110: 8.199411801720815e-08
Position 223: 7.750228866064065e-08
Position 561: 7.662693452424182e-08
Position 367: 6.992654224113377e-08
Position 1168: 2.108657000620265e-08
Position 1011: 2.0740472961529548e-08
Position 141: 1.337711954377582e-08
Position 545: 1.1816107914338614e-08
Position 123: 1.0249728154998433e-08
Position 663: 1.0027044433263644e-08
Position 1123: 9.32223491000621e-09
Position 567: 7.453516259112864e-09
Position 667: 6.7799101514249754e-09
Position 1019: 5.685429593519443e-09
Position 688: 2.75587078902648e-09
Position 885: 1.9923298743526144e-09
Position 631: 1.3468898031291368e-09
Position 686: 4.548177142129435e-12
Position 636: 1.5442659210404753e-12
