Gene = Prap1
Position 1534: 7.850776195545007e-05
Position 532: 7.215700488220652e-05
Position 1372: 6.525216059936812e-05
Position 3512: 6.054859138416163e-05
Position 3606: 5.340082843595834e-05
Position 1245: 5.275542423858078e-05
Position 141: 3.7348865714440566e-05
Position 1537: 3.493138557729158e-05
Position 2180: 3.2738761851259024e-05
Position 2584: 3.118410844352562e-05
Position 3758: 2.708694579452865e-05
Position 276: 2.6674232814245932e-05
Position 203: 2.4281745735788137e-05
Position 847: 2.160013056318762e-05
Position 903: 1.5101939647822223e-05
Position 714: 1.2490043463692356e-05
Position 707: 1.2258295304847414e-05
Position 2524: 1.0107191053188782e-05
Position 583: 8.844848270174972e-06
Position 1591: 8.306164940168387e-06
Position 1274: 7.287054279985019e-06
Position 915: 5.479280410069426e-06
Position 1582: 5.131793471328656e-06
Position 262: 4.565901725882673e-06
Position 421: 3.98921359304258e-06
Position 417: 3.9331152284360876e-06
Position 945: 3.4761068549271273e-06
Position 252: 3.2705265120649936e-06
Position 389: 2.9336976887021357e-06
Position 732: 2.575070667844852e-06
Position 205: 2.1305730063138775e-06
Position 757: 2.0890445600697685e-06
Position 267: 1.9664175135197867e-06
Position 413: 1.7772706182914596e-06
Position 254: 1.6766039422951445e-06
Position 1689: 1.5750972630203371e-06
Position 991: 1.5415983058489672e-06
Position 925: 1.491920368066757e-06
Position 854: 1.4697233795788196e-06
Position 190: 1.3948553497536591e-06
Position 610: 1.133297375838538e-06
Position 607: 1.0916606868354603e-06
Position 1333: 1.0167497059354665e-06
Position 1579: 9.838106107405319e-07
Position 1821: 9.771526030008886e-07
Position 1381: 9.414440468531628e-07
Position 270: 9.253607834926342e-07
Position 409: 9.252578949554523e-07
Position 309: 9.116192392758379e-07
Position 215: 8.491738328376921e-07
Position 1703: 8.140716608703385e-07
Position 2061: 7.516670181332647e-07
Position 660: 7.403690464589162e-07
Position 1588: 7.118223153631953e-07
Position 1517: 5.087269059201981e-07
Position 312: 4.053586455608821e-07
Position 405: 4.052411140496432e-07
Position 1780: 3.0416410339667103e-07
Position 1166: 2.3384214478396727e-07
Position 296: 1.669106040785536e-07
Position 280: 1.5426382029220095e-07
Position 292: 1.3518412723546435e-07
Position 217: 1.0441271383514744e-07
Position 393: 9.513945568342075e-08
Position 397: 7.81322673567838e-08
Position 385: 7.646888489337785e-08
Position 300: 7.043322312029691e-08
Position 284: 6.417762612550207e-08
Position 401: 5.700620634874856e-08
Position 272: 5.09060130052171e-08
Position 264: 3.2345888703070924e-08
Position 286: 2.893143429969043e-08
Position 320: 8.622325104059922e-09
Position 288: 5.285378188993801e-09
Position 683: 2.8914959315733667e-09
Position 332: 2.829453506161654e-09
Position 667: 1.3008152626580624e-09
Position 326: 1.23641468832407e-09
Position 639: 1.012195042720812e-09
Position 710: 9.550174877229242e-10
Position 376: 6.322753224359442e-10
Position 336: 5.646976794594315e-10
Position 328: 5.026927805139694e-10
Position 969: 3.864311251726017e-10
Position 642: 3.7983430732246143e-10
Position 772: 2.8719895334176726e-10
Position 348: 1.3691859527475474e-10
Position 340: 1.1154880798025527e-10
Position 380: 1.0563738203439751e-10
Position 352: 9.493321923756542e-11
Position 364: 8.63701262729331e-11
Position 360: 8.228170712177985e-11
Position 368: 8.143134441365126e-11
Position 356: 6.611003885423548e-11
Position 344: 6.561254808479183e-11
Position 930: 2.2609671981860418e-11
Position 769: 1.537428545364822e-11
Position 778: 1.4441781431199144e-11
Position 695: 1.0116700587938429e-11
Position 671: 7.679276527437663e-14
Position 782: 6.179247355025714e-14
