Gene = Mto1
Position 390: 0.0030776720521989882
Position 9263: 0.002781351044995081
Position 23420: 0.0021410518995097047
Position 12682: 0.0021383092634491697
Position 25315: 0.0020302294784791367
Position 66: 0.0018454941293872909
Position 337: 0.0017482025781299778
Position 1609: 0.001737504210872695
Position 971: 0.0016040287766428125
Position 918: 0.0014803411261148027
Position 584: 0.0012875220314870598
Position 683: 0.0012638885518621511
Position 23174: 0.0011603915129081467
Position 4429: 0.001155320223920389
Position 589: 0.0007885205722467139
Position 10365: 0.0007537041512059507
Position 943: 0.0007309675162493538
Position 1084: 0.000624211540304111
Position 364: 0.000604791672278599
Position 22800: 0.0005680178350786222
Position 1286: 0.0004640940498426368
Position 688: 0.00042844075218574927
Position 9313: 0.0003917233943366749
Position 564: 0.000363796245593958
Position 10029: 0.00032781870101875944
Position 358: 0.00029603371356537017
Position 22969: 0.00023802531284937162
Position 200: 0.00022084633494202634
Position 22735: 0.00020846574240407424
Position 9481: 0.00019950555148393444
Position 441: 0.00019275191293458246
Position 10983: 0.0001626063083752722
Position 5803: 0.0001595053318296149
Position 524: 0.00014913338517150138
Position 11453: 0.00013139933200435959
Position 16751: 0.00013088559055298796
Position 920: 0.00011987915438132533
Position 153: 0.0001159613594853538
Position 480: 0.00010683167974124145
Position 13841: 0.00010177718220065289
Position 785: 0.00010050416433307881
Position 620: 9.009528425242029e-05
Position 454: 8.910490078470229e-05
Position 755: 8.742598748734723e-05
Position 582: 6.818060596882643e-05
Position 10467: 6.70285194445587e-05
Position 374: 6.458315270119147e-05
Position 1048: 6.403797847746927e-05
Position 10479: 5.383457506692385e-05
Position 1616: 5.272257063684848e-05
Position 517: 5.0224769003314795e-05
Position 9870: 4.784150110743879e-05
Position 2620: 3.65159031421791e-05
Position 1105: 3.630957736839689e-05
Position 1330: 3.3096936929479655e-05
Position 290: 3.055482693989079e-05
Position 10539: 2.8610259751856037e-05
Position 11291: 2.740495724069711e-05
Position 13436: 2.6607149365767653e-05
Position 706: 2.5496396235582442e-05
Position 11189: 2.4920445906680583e-05
Position 10569: 2.4493058411825192e-05
Position 10519: 2.254536676121209e-05
Position 539: 2.1493976382380978e-05
Position 11591: 2.0779272432965942e-05
Position 1019: 1.6860097070568378e-05
Position 1099: 1.6052157287233583e-05
Position 1304: 1.5012882621013558e-05
Position 11030: 1.3458421060551232e-05
Position 206: 1.2227302577108796e-05
Position 9715: 1.2153969546738212e-05
Position 9976: 1.1825099814634464e-05
Position 903: 9.052253107504588e-06
Position 91: 8.148774229902687e-06
Position 1792: 7.697808832088177e-06
Position 1590: 7.369745633965669e-06
Position 1814: 4.30527712428587e-06
Position 14464: 4.155896705509042e-06
Position 1758: 3.135333847910027e-06
Position 14851: 2.094008029823093e-06
Position 10214: 1.8293746076748838e-06
Position 10218: 1.7721468370241655e-06
Position 1671: 1.6836933599738325e-06
Position 1632: 1.5902503367450062e-06
Position 108: 1.5583360493249144e-06
Position 15354: 9.348629779316012e-07
Position 258: 8.32923294087835e-07
Position 877: 5.816255221806985e-07
Position 9653: 5.151672345844255e-07
Position 503: 3.6826940505331523e-07
Position 9704: 3.2486390420550606e-07
Position 127: 2.728916929615898e-07
Position 9233: 1.58526648565934e-07
Position 2285: 1.4918043281423648e-08
Position 693: 9.854061896571297e-09
Position 686: 5.724296872073159e-09
Position 459: 6.683882467180522e-10
Position 498: 1.455112386535038e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 9001: 0.9979453096275445
Position 1210: 0.9072009608844751
Position 25581: 0.7783965214745707
Position 16675: 0.7188516740827218
Position 9708: 0.7188239420906257
Position 13311: 0.4733815024154706
Position 18457: 0.4483412436634854
Position 22422: 0.4321662759985961
Position 13343: 0.3940445992862236
Position 22451: 0.37874990703536915
Position 9207: 0.3698792458435918
Position 12613: 0.32756541606752515
Position 9262: 0.3171774813926101
Position 3748: 0.30805258099875266
Position 9232: 0.2573363391463238
Position 22803: 0.23018501223507087
Position 16634: 0.22947716624842193
Position 12624: 0.22660765474847913
Position 25229: 0.1927250385879446
Position 18547: 0.18606343678966236
Position 12904: 0.18526279495689785
Position 5064: 0.15330189047485024
Position 894: 0.12327523874080216
Position 11744: 0.11902761185658099
Position 4555: 0.11509285454230153
Position 25204: 0.10140073047043799
Position 5339: 0.09945435444929486
Position 811: 0.08855971663114778
Position 788: 0.0883051472542783
Position 1509: 0.08240589580689664
Position 22403: 0.06605590719441787
Position 468: 0.05584987510313989
Position 25341: 0.053642015184685
Position 4558: 0.05150678207191249
Position 5083: 0.05134570640414715
Position 19377: 0.045985921383874244
Position 22525: 0.04254945762434059
Position 9735: 0.041540624918737064
Position 15527: 0.04124153070686305
Position 22653: 0.04072209005876935
Position 165: 0.04019094242762532
Position 917: 0.039195629072051964
Position 25188: 0.037387200445290605
Position 5131: 0.035108523538860424
Position 3792: 0.033952964150478104
Position 9666: 0.03382648138883334
Position 6062: 0.03272832221564344
Position 12743: 0.032019263035268836
Position 16694: 0.03071288508582065
Position 9800: 0.030500047143832303
Position 12916: 0.030454090983100732
Position 12927: 0.027864984041415852
Position 12900: 0.02744568010429547
Position 12767: 0.025951639464904034
Position 3147: 0.025101391527362238
Position 4651: 0.022026883112212056
Position 10281: 0.02197086604002648
Position 23347: 0.020716734740786294
Position 18561: 0.02036442813427973
Position 12770: 0.01966877586585216
Position 9746: 0.018813655251800704
Position 5900: 0.017576795130879605
Position 14562: 0.017089277162823956
Position 19300: 0.016172191556787625
Position 14591: 0.014174563831434377
Position 19180: 0.014073329179701178
Position 5303: 0.013788590370096662
Position 24787: 0.013652928064447388
Position 727: 0.01355963688369521
Position 5660: 0.013270384846840838
Position 853: 0.013260576885354413
Position 12005: 0.013056639528915193
Position 3763: 0.012910370083374577
Position 6059: 0.012831868136419369
Position 15247: 0.01263050119403384
Position 14588: 0.012498697605504927
Position 24810: 0.012165597616381182
Position 877: 0.012062260391941687
Position 1215: 0.011906383523910064
Position 1311: 0.010543742957842862
Position 11315: 0.010473930216571595
Position 22544: 0.01047068247610192
Position 18630: 0.009328115258456856
Position 14325: 0.009270482978737254
Position 25640: 0.008967782163148363
Position 743: 0.008513093507106733
Position 25499: 0.008334374504544429
Position 9606: 0.0077041824638283424
Position 15504: 0.007385197427714235
Position 14174: 0.00721155136221523
Position 1545: 0.007202166133535411
Position 4668: 0.006918396643628798
Position 12111: 0.006726761007057087
Position 4717: 0.006716297852660536
Position 9676: 0.006358508677500696
Position 12386: 0.006344234176228346
Position 12553: 0.006286141563006209
Position 5870: 0.006274525728315558
Position 2158: 0.006259613483249899
Position 14357: 0.006219011927447361
Position 138: 0.006140619703167029
Position 12390: 0.00557192062823454
Position 4756: 0.0054527833912413285
Position 125: 0.00544865940144497
Position 15222: 0.005106588976816655
Position 23970: 0.004772864049484257
Position 9332: 0.004711077887203068
Position 9764: 0.004683767277646256
Position 843: 0.004667521768245443
Position 9523: 0.004464687957997959
Position 11917: 0.004441617640314622
Position 24314: 0.00439450126554294
Position 18523: 0.004116503950366519
Position 15482: 0.004080708843549905
Position 12114: 0.004063509852545542
Position 9311: 0.003997965869574345
Position 24479: 0.0039483160158109145
Position 11954: 0.0038672426946678834
Position 15138: 0.0037901611579507378
Position 9281: 0.0033079607690378707
Position 24913: 0.003237328762513966
Position 1251: 0.0031843018134142566
Position 859: 0.0027668445030350547
Position 23906: 0.0027484439487380865
Position 672: 0.0026240263651789793
Position 3523: 0.0025766199895650315
Position 1401: 0.002505049774516897
Position 14448: 0.0023141516856672348
Position 703: 0.0022768778300285004
Position 9779: 0.001972448218967622
Position 4817: 0.0019511053714304633
Position 22808: 0.0018026656500343852
Position 4530: 0.0017285287468996637
Position 508: 0.0017039919805536014
Position 10596: 0.0016718959357360558
Position 15499: 0.001617326323360833
Position 16907: 0.0016163843552751318
Position 16844: 0.0015904094677706736
Position 598: 0.0014896412816763369
Position 5437: 0.0014823239347794592
Position 22761: 0.001408698305324743
Position 12405: 0.001382599221344612
Position 12434: 0.0013082658837848596
Position 3744: 0.001248841512822442
Position 23937: 0.0012401170643332477
Position 12059: 0.0012063756577958993
Position 24680: 0.001146716436793951
Position 943: 0.0011363024993844382
Position 10437: 0.0010482872641978853
Position 11692: 0.0010396206202630133
Position 9722: 0.0010317824414957176
Position 16924: 0.001023524548925451
Position 1330: 0.0010161483685050756
Position 21406: 0.000972360011203974
Position 3564: 0.0009606601048840527
Position 9751: 0.0009054582952533334
Position 16499: 0.0008633773097439247
Position 432: 0.0008363827081405826
Position 9653: 0.0008177856677888366
Position 171: 0.0007594544115381163
Position 22699: 0.0007336224107882883
Position 24431: 0.0007286795098527417
Position 4275: 0.0006872428768376225
Position 3383: 0.0006822386585924558
Position 11355: 0.000678100458783198
Position 655: 0.0006723928356182795
Position 19204: 0.0006595113619575791
Position 23116: 0.0006558911819830866
Position 1513: 0.0006336965765960535
Position 3121: 0.0006170209246550733
Position 24248: 0.0006147715459880953
Position 20770: 0.0005896076236742607
Position 16944: 0.0005857983368506225
Position 19127: 0.000569900646153638
Position 22085: 0.0005578904104045269
Position 24638: 0.000546292646823891
Position 16164: 0.0005432462473830866
Position 24387: 0.0005321436657642862
Position 19224: 0.0005305190938673899
Position 16937: 0.0005294270265382299
Position 9343: 0.0005087046733980633
Position 17003: 0.0004866630265103743
Position 11335: 0.00048237926528348356
Position 12968: 0.00047195356951789617
Position 9532: 0.0004699285516922014
Position 4316: 0.00046807734708276635
Position 839: 0.00046311206704674696
Position 19968: 0.0004410068139045995
Position 1410: 0.00042836651029638215
Position 19538: 0.0004013820887569354
Position 13214: 0.00039457184951835315
Position 24145: 0.0003835943552242055
Position 813: 0.00037094696071312373
Position 16979: 0.00036195132095406666
Position 989: 0.00034826056271871454
Position 21892: 0.00034387285134560247
Position 20822: 0.00033535348783062533
Position 1084: 0.00031850490552329794
Position 871: 0.00031639566721221
Position 22719: 0.00030800446042588444
Position 17542: 0.0002835025914443725
Position 2227: 0.0002682184432868651
Position 903: 0.00026801523101982553
Position 17470: 0.00025681190573200504
Position 9188: 0.00021365252558689393
Position 470: 0.00020908606705081996
Position 992: 0.00020830084350013144
Position 21450: 0.00019411347010150123
Position 11750: 0.00018536227392701487
Position 9274: 0.00018526527336508434
Position 9566: 0.0001781224541887238
Position 11364: 0.00016095004878507348
Position 19021: 0.00015984159069228738
Position 10949: 0.00015503813021177412
Position 3497: 0.00014849534585418335
Position 10567: 0.00014829396442492731
Position 20118: 0.00014246845202013777
Position 18931: 0.00012622785003769604
Position 21285: 0.00012283693579655388
Position 9959: 0.00012017185980561634
Position 9933: 0.00011746967864758383
Position 394: 0.00011382819391817427
Position 20594: 0.00011213731191385726
Position 10324: 0.00011111582893246947
Position 13765: 0.00010376054185140242
Position 2120: 9.795716154235448e-05
Position 9579: 9.325851279017758e-05
Position 9398: 8.510044725373726e-05
Position 1176: 8.49212279561543e-05
Position 17750: 8.212321108900535e-05
Position 1270: 8.161336937493388e-05
Position 12263: 6.87387645917954e-05
Position 1548: 6.816690419322414e-05
Position 971: 6.53212410838301e-05
Position 9556: 6.23617385656376e-05
Position 9864: 6.078801351214106e-05
Position 15013: 5.679286105407417e-05
Position 18172: 5.344290062645735e-05
Position 755: 5.14584831596183e-05
Position 9484: 5.102852597165033e-05
Position 706: 4.5156690629472664e-05
Position 21156: 3.86993523926429e-05
Position 2537: 3.651590314217915e-05
Position 10903: 3.425665434690236e-05
Position 9425: 3.344615982850592e-05
Position 18817: 3.0614552103794305e-05
Position 11294: 3.0264002460790496e-05
Position 18844: 2.9273512889709797e-05
Position 9562: 2.7568917953958456e-05
Position 9481: 2.7091012953526695e-05
Position 20308: 2.50060739543689e-05
Position 10348: 2.470486534315123e-05
Position 9366: 2.4084826170611522e-05
Position 206: 2.3270928867065518e-05
Position 17237: 2.321294212203755e-05
Position 1164: 1.891896521049265e-05
Position 17564: 1.7086251896219817e-05
Position 11140: 1.6835392305526325e-05
Position 19070: 1.672959888493452e-05
Position 17509: 1.6064010540866307e-05
Position 9914: 1.5105401791557441e-05
Position 17689: 1.5080911515261646e-05
Position 17765: 1.4945972627701406e-05
Position 955: 1.3882895645289025e-05
Position 1720: 1.340082187656044e-05
Position 18890: 1.3260962130677605e-05
Position 758: 1.2315474854237474e-05
Position 1347: 1.1697568348461508e-05
Position 10798: 1.169039078382758e-05
Position 11345: 1.1106593325757424e-05
Position 18909: 1.094728010065088e-05
Position 11144: 1.0569564935170782e-05
Position 951: 9.526667154666178e-06
Position 10285: 8.418145181094092e-06
Position 18031: 8.391667122683952e-06
Position 10526: 8.36958939447234e-06
Position 403: 7.1255485710285364e-06
Position 1132: 6.855875112830977e-06
Position 13604: 6.373398205579853e-06
Position 533: 6.367104488381007e-06
Position 398: 6.064516591105994e-06
Position 374: 5.371034579222626e-06
Position 356: 5.359439102787575e-06
Position 535: 5.2246655109013495e-06
Position 686: 3.691112326958601e-06
Position 10157: 3.338947849870185e-06
Position 1370: 3.12346898457713e-06
Position 347: 3.094396984523189e-06
Position 235: 2.725626726260544e-06
Position 15984: 2.568598690143607e-06
Position 1377: 2.5409583529138346e-06
Position 1088: 2.4091007937187826e-06
Position 15831: 2.294984463582071e-06
Position 9612: 1.8703954747618727e-06
Position 9869: 1.0606601277935813e-06
Position 9583: 8.516069122461151e-07
Position 14643: 7.368347010073542e-07
Position 9545: 7.290158204258439e-07
Position 15542: 6.715720545903501e-07
Position 1090: 6.161630313778831e-07
Position 14806: 4.953039092717689e-07
Position 2924: 4.930308833233911e-07
Position 9883: 4.7001532210476e-07
Position 14756: 4.5339220569185044e-07
Position 9824: 4.187997149775474e-07
Position 10475: 3.5966496077624076e-07
Position 10089: 3.295246195704837e-07
Position 9490: 3.214901002743108e-07
Position 9935: 2.648491346696855e-07
Position 1576: 2.3813872602688427e-07
Position 1420: 2.2017561078231006e-07
Position 215: 1.8850342420741368e-07
Position 412: 1.8744266273453115e-07
Position 218: 1.7820274880669018e-07
Position 307: 3.367676058556345e-08
Position 544: 2.207177604101447e-08
Position 310: 2.1699951296640878e-08
Position 480: 9.341199311399184e-09
