Gene = Catspere2
Position 3362: 0.0014857127598775367
Position 5798: 0.0014595847418035321
Position 894: 0.0013881212579047973
Position 3316: 0.0012112292937747047
Position 3171: 0.001134921939463405
Position 10727: 0.0010380618765353706
Position 4344: 0.0009592529597757435
Position 1126: 0.0009416662108852259
Position 9437: 0.000892286237186609
Position 593: 0.0008823164911508633
Position 1737: 0.0008511196250131203
Position 9512: 0.0008485338261019032
Position 6709: 0.0008044393604293243
Position 223: 0.0007858267592173388
Position 8167: 0.0007708956332133003
Position 5439: 0.0007575669649759299
Position 2178: 0.0007570251463878452
Position 7098: 0.0007429907967792006
Position 5861: 0.0007413688571830572
Position 8858: 0.000741237310381448
Position 226: 0.0007056236863773423
Position 6326: 0.0006991387594959197
Position 9929: 0.0006988390122934031
Position 1649: 0.0006945159014694428
Position 4589: 0.0006929145497537135
Position 2289: 0.0006844145705638086
Position 1718: 0.0006751340871894967
Position 1304: 0.0006423483252320919
Position 6723: 0.0006270896388556824
Position 10502: 0.0006144095006626185
Position 3815: 0.0005887532121606767
Position 5321: 0.0005506892408739003
Position 7523: 0.0005472215587304321
Position 9895: 0.0005277675176075072
Position 728: 0.0005271083294751773
Position 590: 0.000492570357171016
Position 6580: 0.00046830403962135514
Position 5514: 0.0004582008820943991
Position 3791: 0.0004533287126465469
Position 1768: 0.0004489116625286855
Position 6213: 0.0004484242244601845
Position 5260: 0.0004454540493478678
Position 1627: 0.0004406855745872314
Position 2736: 0.00043323795881592395
Position 8741: 0.00042847475800341625
Position 8705: 0.00042472250833074836
Position 1404: 0.0004189352569892901
Position 7558: 0.0004075073039800252
Position 6404: 0.00039603189778762563
Position 7552: 0.00038058212812552345
Position 9279: 0.00037564735184235696
Position 6517: 0.0003745388243923779
Position 6347: 0.00032856373633127544
Position 6380: 0.00030026838013404427
Position 636: 0.00029903146696405483
Position 7290: 0.0002920035650138858
Position 8044: 0.00028890094431236813
Position 6238: 0.0002733327130683298
Position 6860: 0.0002685728957251406
Position 8575: 0.0002674324975791929
Position 289: 0.00020753383604594423
Position 8284: 0.00020543393085712617
Position 2027: 0.00019758914100126329
Position 697: 0.0001793135760879562
Position 5586: 0.00017728980256176625
Position 2824: 0.00017207571289201947
Position 1525: 0.00015852879531905777
Position 462: 0.000157530085645512
Position 1862: 0.00014864836505556128
Position 1904: 0.00014646403614938469
Position 3196: 0.00013742105890289651
Position 1593: 0.00013212183184079933
Position 2712: 0.000110163301162059
Position 1530: 0.00010907030283593093
Position 549: 0.00010296754147217616
Position 6191: 9.984226207247812e-05
Position 1075: 9.952411105174715e-05
Position 322: 9.803762622239552e-05
Position 6385: 8.71188700893414e-05
Position 6818: 7.779703731894409e-05
Position 2662: 6.816301661364907e-05
Position 1961: 6.308065351119346e-05
Position 5326: 6.217067025184853e-05
Position 2322: 6.112351807840735e-05
Position 3033: 6.0611136627341134e-05
Position 832: 5.6942826069347005e-05
Position 5056: 5.616247012790904e-05
Position 4204: 5.6023765704996304e-05
Position 1681: 5.405933063215546e-05
Position 1145: 4.706861473745596e-05
Position 4110: 4.431489613227248e-05
Position 1585: 4.2124370275711566e-05
Position 5302: 3.961101838319934e-05
Position 5476: 3.922130543288707e-05
Position 1069: 3.898081854689283e-05
Position 865: 3.626428424708591e-05
Position 717: 3.208331861044705e-05
Position 861: 3.069261474529685e-05
Position 1148: 2.879805097548436e-05
Position 4008: 2.8607560244960144e-05
Position 699: 2.263329768889835e-05
Position 2683: 1.9932910605252974e-05
Position 2107: 1.6122976925949034e-05
Position 908: 1.3324732712255718e-05
Position 2761: 1.1649203992813338e-05
Position 3089: 9.870797172277142e-06
Position 2148: 9.407983701005804e-06
Position 2260: 8.810274587027138e-06
Position 1532: 7.6551648350517e-06
Position 1267: 6.39152564687745e-06
Position 1166: 5.477421322293305e-06
Position 1631: 3.0031958923146577e-06
Position 255: 2.565899250569697e-06
Position 2368: 1.7734895450106651e-06
Position 645: 1.4803631292770372e-06
Position 1050: 8.128741464097985e-07
Position 292: 8.028401628562713e-07
Position 1416: 7.45430987109511e-07
Position 2266: 7.128391453447344e-07
Position 2262: 7.011533374232116e-07
Position 737: 6.540344899994048e-07
Position 1781: 5.590726185294131e-07
Position 1695: 5.542828511194415e-07
Position 648: 4.820737771376153e-07
Position 2032: 4.613716677295443e-07
Position 3183: 4.4902287290258255e-07
Position 639: 3.414495896398879e-07
Position 257: 3.3270234923541095e-07
Position 748: 3.1015780454619384e-07
Position 1604: 2.9561614636264333e-07
Position 1495: 2.5328429484017856e-07
Position 1019: 2.2002732700951666e-07
Position 1081: 2.0930961562667835e-07
Position 1947: 2.0145348561979765e-07
Position 2207: 1.9481728480178565e-07
Position 599: 1.7109561945592372e-07
Position 1032: 1.6779814120506134e-07
Position 1098: 1.5804837846193888e-07
Position 1084: 1.4205262047931597e-07
Position 2134: 1.3735610121037807e-07
Position 1579: 1.3455827883356e-07
Position 935: 1.288462062644832e-07
Position 1332: 1.179285545249716e-07
Position 1921: 1.103948318323243e-07
Position 614: 9.989721213329375e-08
Position 914: 9.498270937402349e-08
Position 1406: 8.9382484510563e-08
Position 1410: 8.379360309529056e-08
Position 952: 8.036156854478202e-08
Position 767: 5.638957181762188e-08
Position 248: 5.623868622001412e-08
Position 138: 4.414980560065145e-08
Position 905: 3.619110954097108e-08
Position 2554: 2.800749755034949e-08
Position 297: 2.638732151669085e-08
Position 152: 1.7396367275263695e-08
Position 1408: 1.6625481675679624e-08
Position 183: 1.6515543980983807e-08
Position 342: 1.4707446065317783e-08
Position 1312: 1.1114490167651964e-08
Position 910: 1.1071217718316917e-08
Position 755: 9.744119998961135e-09
Position 1095: 7.700613580369446e-09
Position 813: 6.226791779169925e-09
Position 262: 5.4565393553657395e-09
Position 1086: 4.990109293082803e-09
Position 601: 4.960778512849313e-09
Position 124: 4.6815024169088865e-09
Position 334: 3.694817023444923e-09
Position 770: 3.1377572317649987e-09
Position 236: 2.9519268145630184e-09
Position 1206: 2.447775029032284e-09
Position 757: 1.3581767745001465e-09
Position 148: 1.013773174935939e-09
Position 266: 9.562811390673363e-10
Position 650: 8.76860235196838e-10
Position 784: 8.478681247934658e-10
Position 345: 8.460191642091012e-10
Position 791: 6.51085340354846e-10
Position 609: 4.5966506904802894e-10
Position 918: 3.479177684036477e-10
Position 156: 2.5691623372392135e-10
Position 348: 9.908230966023728e-11
Position 362: 2.2790099086685444e-11
Position 366: 1.472082741916517e-12
Position 359: 5.800672501296789e-13
