Gene = Nif3l1
Position 2369: 1.4763453652909442e-05
Position 138: 1.4492753522016225e-05
Position 390: 1.441524081574132e-05
Position 1444: 1.4057822195443105e-05
Position 2211: 1.3209776412117409e-05
Position 2123: 1.2842923323679854e-05
Position 202: 1.2366481408286763e-05
Position 380: 1.209983247117691e-05
Position 593: 1.0926883996060648e-05
Position 1898: 1.0440459418602668e-05
Position 1208: 8.085860431134321e-06
Position 1415: 7.3641775226545355e-06
Position 1070: 7.200724723674261e-06
Position 961: 6.875114005154507e-06
Position 3442: 6.83997583508266e-06
Position 1351: 6.376428679142023e-06
Position 1360: 6.322975260833445e-06
Position 1472: 5.928451945581573e-06
Position 901: 5.804958396820666e-06
Position 2595: 5.550277327645646e-06
Position 1476: 5.41071302281225e-06
Position 1213: 4.996582607494862e-06
Position 8241: 4.941815332566727e-06
Position 1596: 4.894741995009947e-06
Position 571: 4.598111003899266e-06
Position 270: 4.58308930130332e-06
Position 277: 4.222870704744719e-06
Position 1999: 4.0329187302867934e-06
Position 1132: 3.417725255754949e-06
Position 608: 3.397021960206839e-06
Position 7168: 3.3673019917360154e-06
Position 661: 3.295794449806376e-06
Position 1907: 3.1678370911292877e-06
Position 7285: 3.006847706770348e-06
Position 1715: 2.868994806166193e-06
Position 5481: 2.7520468916841998e-06
Position 1381: 2.5382029257959336e-06
Position 1494: 2.519130889156893e-06
Position 7314: 2.419505053473643e-06
Position 1356: 2.3052317019590714e-06
Position 1680: 1.8993558297587155e-06
Position 504: 1.661104888885101e-06
Position 1391: 1.6513950080743247e-06
Position 387: 1.622720343820172e-06
Position 632: 1.5782024322281484e-06
Position 785: 1.382121142630939e-06
Position 2678: 1.0552732557515507e-06
Position 2673: 9.638170881268598e-07
Position 6759: 7.747993359832101e-07
Position 6051: 2.457013706615845e-07
Position 5493: 1.4450164846396534e-07
Position 596: 5.488178269546158e-08
Position 436: 3.575074464928749e-08
Position 721: 2.326699530447825e-08
Position 639: 1.5948631647484754e-08
Position 442: 1.5693038748708273e-08
Position 599: 1.4074608043667079e-08
Position 601: 1.219732889680744e-08
Position 1777: 1.1702717192889486e-08
Position 804: 7.212022370100264e-09
Position 774: 5.484047184901343e-09
Position 1262: 4.679015477248972e-09
Position 1317: 4.574126682562529e-09
Position 170: 4.266740244226729e-09
Position 737: 3.575148094709479e-09
Position 1319: 3.4879739385950413e-09
Position 1125: 3.316274524741744e-09
Position 1290: 3.3038990432693338e-09
Position 968: 2.6369762473061633e-09
Position 449: 2.5150202645544463e-09
Position 1578: 2.461989769956665e-09
Position 447: 1.8756986662025893e-09
Position 469: 1.490605746834758e-09
Position 1517: 1.1073225022043117e-09
Position 1135: 6.916322082773206e-10
Position 795: 5.840381581140893e-10
Position 704: 4.097065580891225e-10
Position 977: 2.7240005258634544e-10
Position 455: 2.4648216302701236e-10
Position 488: 2.0311598645339663e-10
Position 471: 1.3536185439714493e-10
Position 444: 7.884150276556143e-12
