Gene = Fkrp
Position 2097: 0.0003687061979866585
Position 548: 0.00034841937456200726
Position 3082: 0.00034754244378496207
Position 821: 0.00030654629130903434
Position 1160: 0.0002566344628019845
Position 1241: 0.0002510948374708349
Position 411: 0.00024062306161787836
Position 3936: 0.00022400548538953203
Position 4780: 0.0002218505616936549
Position 87: 0.00018727678921267476
Position 1351: 0.0001719443587441292
Position 2910: 0.00016970786133973704
Position 2497: 0.00016727795560487845
Position 1793: 0.00016587451431845714
Position 1511: 0.00016406705431554653
Position 4055: 0.0001565411137871798
Position 2142: 0.00015407554946870214
Position 465: 0.00013574559203133273
Position 3982: 0.0001283370586634808
Position 628: 0.00010147616684363686
Position 703: 9.750987408665821e-05
Position 1469: 9.633746238989145e-05
Position 294: 8.510739528332185e-05
Position 641: 7.60403658247625e-05
Position 937: 6.967622819406167e-05
Position 2308: 6.816392382472965e-05
Position 2359: 6.15414425700466e-05
Position 877: 5.7817155016372655e-05
Position 4013: 5.549718658106901e-05
Position 2361: 5.090776732179743e-05
Position 4300: 4.744582169866996e-05
Position 1176: 4.095119357675706e-05
Position 653: 3.9833692236635665e-05
Position 309: 3.00165976632951e-05
Position 158: 2.8599733259704368e-05
Position 872: 2.269662426501267e-05
Position 797: 2.158947906331447e-05
Position 1185: 1.92730557630327e-05
Position 862: 1.9219962687932853e-05
Position 940: 1.5356387497242464e-05
Position 1764: 9.133724647881069e-06
Position 1933: 3.110417092104288e-06
Position 749: 9.53194473883543e-07
Position 6321: 9.303459077387872e-07
Position 964: 3.354927532321724e-07
Position 930: 1.7295336430833905e-07
Position 3123: 1.4193548796451062e-07
Position 1755: 6.951180840377689e-08
Position 824: 1.5976303579371742e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1605: 0.5818688620683283
Position 4755: 0.40862602687570015
Position 7070: 0.35333704148097383
Position 6730: 0.24836451681657137
Position 1608: 0.2274990985670569
Position 5471: 0.12250622321652853
Position 2209: 0.0475782715456605
Position 2397: 0.042474177334542826
Position 2284: 0.034665275000784465
Position 3163: 0.032335177826306856
Position 7031: 0.03049350761041004
Position 3868: 0.030312525358420824
Position 6773: 0.030096195280880544
Position 749: 0.024043604183863806
Position 7288: 0.021091863026571882
Position 2266: 0.014673390717569335
Position 6176: 0.014284038973135283
Position 2907: 0.01284087175394247
Position 4157: 0.01271894415535318
Position 2011: 0.012710438096818875
Position 4033: 0.009187574192923384
Position 6796: 0.009014596542034056
Position 1066: 0.007133856201017863
Position 4500: 0.005780067394592598
Position 4625: 0.00530933170155152
Position 2400: 0.00446405781758053
Position 991: 0.00421194106133739
Position 5847: 0.0037445446609743497
Position 862: 0.003543144536108502
Position 5111: 0.0033590938035433283
Position 905: 0.0032530248131036254
Position 2378: 0.003194586700984533
Position 5886: 0.0031563984633556593
Position 7123: 0.0029687957002439785
Position 701: 0.002871575357714064
Position 4128: 0.002860004247064833
Position 4648: 0.002756358565365224
Position 5458: 0.0027310596064130856
Position 964: 0.0025076592661680097
Position 4528: 0.002462497078725469
Position 1652: 0.002445426665676616
Position 6973: 0.0023853716669216393
Position 4854: 0.002334805903692061
Position 5015: 0.0023162889526792767
Position 1191: 0.002286252514842959
Position 3028: 0.002094532657698897
Position 6754: 0.0018940618815285215
Position 5349: 0.001817252906689074
Position 6590: 0.0013948746944315573
Position 2292: 0.0013357539703502252
Position 2413: 0.0013176751990334498
Position 3343: 0.0013047199188749696
Position 1543: 0.00130100893428945
Position 5493: 0.001299371853700852
Position 2097: 0.0012293831488273622
Position 4830: 0.0012229664647572232
Position 5531: 0.0011562314159988272
Position 658: 0.001144360146598469
Position 1152: 0.0011183212278690806
Position 4559: 0.0010560626065087865
Position 1523: 0.0010459181758774552
Position 3268: 0.0009648411203694225
Position 1613: 0.0009052613319986983
Position 779: 0.000897661869462492
Position 2214: 0.0008753421917577417
Position 6739: 0.0008617673805956437
Position 3250: 0.0008579834206769984
Position 1209: 0.0008282296432733025
Position 1366: 0.0007949028687750148
Position 125: 0.0007627729753939205
Position 5012: 0.0007241584199583134
Position 1729: 0.0006581208774588119
Position 1567: 0.0006270544701741777
Position 2425: 0.0006030139276219238
Position 3442: 0.0005996341353073975
Position 4433: 0.0005531131395215135
Position 1253: 0.0005302641051951265
Position 4239: 0.0005286805545712548
Position 7419: 0.0004800338449693801
Position 6014: 0.0004770664663702379
Position 1498: 0.00044407567088920275
Position 7074: 0.00044284323051015133
Position 1138: 0.00043816069873560225
Position 613: 0.00042332794601828187
Position 7442: 0.00042131053744939016
Position 1155: 0.0004175159592845777
Position 4472: 0.00041205348331315486
Position 7093: 0.0004109088391138515
Position 1176: 0.00040226057845463655
Position 4425: 0.00035992279291980174
Position 4774: 0.00035824054601439305
Position 1479: 0.0003415167382569213
Position 1459: 0.00033136395398777576
Position 5292: 0.0003136939000164132
Position 1118: 0.00030767940928255863
Position 2767: 0.00029800424948705443
Position 5181: 0.00028407757384044227
Position 4630: 0.0002835026988570948
Position 2942: 0.0002714268026791162
Position 2857: 0.00023813615099491529
Position 5115: 0.0002200895354688397
Position 817: 0.00021835881753216603
Position 2452: 0.00021754810064001314
Position 2383: 0.00020847905119210965
Position 2021: 0.00020458918228267206
Position 103: 0.00020139908179030204
Position 850: 0.00019721914469765124
Position 3111: 0.0001919781828018887
Position 4613: 0.0001900404934458659
Position 4538: 0.0001884764598468547
Position 4196: 0.00018565185012687049
Position 1314: 0.00018484460192272093
Position 1268: 0.00018384068297034846
Position 4778: 0.00018167091250478255
Position 6137: 0.00017367837056451663
Position 754: 0.0001722972439782312
Position 998: 0.0001357907852085461
Position 4941: 0.00013023312139037632
Position 3272: 0.00012789031931966603
Position 6107: 0.00012724438825618094
Position 6206: 0.0001235954107798968
Position 703: 0.00011620882316797622
Position 3372: 0.00011441615745386343
Position 3376: 0.00010744331484275039
Position 5665: 9.870205899558121e-05
Position 1075: 9.74493891345048e-05
Position 4886: 9.35039429423382e-05
Position 4967: 9.175192590990544e-05
Position 811: 9.167542333121434e-05
Position 1664: 8.793515571861954e-05
Position 4989: 8.639348719435414e-05
Position 5356: 8.493437253219996e-05
Position 4377: 8.379342558635547e-05
Position 660: 7.637915006738123e-05
Position 4290: 7.438781295315406e-05
Position 3224: 7.393257232803269e-05
Position 619: 7.3154948839106e-05
Position 973: 6.584954605906164e-05
Position 3881: 5.765508781227598e-05
Position 2026: 5.7001343969458844e-05
Position 4791: 5.355141332101836e-05
Position 1282: 5.2075757705121247e-05
Position 993: 5.037630378213378e-05
Position 2854: 4.852102613013918e-05
Position 1469: 4.447525356184658e-05
Position 213: 4.370334030117491e-05
Position 3958: 4.350756809640332e-05
Position 2732: 4.1608432472789736e-05
Position 1320: 4.082994096399887e-05
Position 264: 3.947589697358959e-05
Position 2653: 3.6066950124679925e-05
Position 1036: 3.5104615675024974e-05
Position 3673: 3.3611079010507684e-05
Position 2752: 3.201345843364227e-05
Position 3292: 3.0661072898756635e-05
Position 813: 3.0451477538229978e-05
Position 3507: 3.0053754806694627e-05
Position 2656: 2.8992728381555076e-05
Position 1038: 2.752089598586213e-05
Position 1809: 2.6541169827974317e-05
Position 2047: 2.5663503524701916e-05
Position 1405: 2.5176539301816056e-05
Position 1775: 2.407717418545512e-05
Position 911: 2.3488360579590447e-05
Position 146: 2.2740864649924748e-05
Position 1328: 2.2247582131575727e-05
Position 439: 2.0503331288185642e-05
Position 1911: 1.9455365409788076e-05
Position 3071: 1.9094093328621212e-05
Position 2959: 1.7709274138052756e-05
Position 908: 1.7264424110795212e-05
Position 665: 1.702840970312871e-05
Position 626: 1.6984300334955363e-05
Position 1303: 1.5796901368311048e-05
Position 2613: 1.5693817034205944e-05
Position 1343: 1.528519049912245e-05
Position 586: 1.528371540775789e-05
Position 2515: 1.4881448369225188e-05
Position 1413: 1.3036436183927617e-05
Position 877: 1.1391324212564042e-05
Position 1015: 1.0284162821876513e-05
Position 1419: 1.0282119667925492e-05
Position 270: 9.813954868605921e-06
Position 383: 7.256728743457204e-06
Position 1289: 7.22981699573587e-06
Position 338: 6.036505194400179e-06
Position 332: 5.898199485228749e-06
Position 1623: 4.941379666494706e-06
Position 920: 4.671949297960716e-06
Position 322: 4.574662376616183e-06
Position 1160: 4.316195383608072e-06
Position 1023: 4.313370682406127e-06
Position 1213: 3.6446231645969532e-06
Position 797: 3.4017992090099117e-06
Position 306: 3.261340386390402e-06
Position 324: 2.708390673962814e-06
Position 335: 2.4194373721619486e-06
Position 596: 2.118844320785069e-06
Position 1009: 1.854035533739556e-06
Position 170: 1.449128390702452e-06
Position 2431: 1.3545100662965932e-06
Position 2338: 1.345042897454244e-06
Position 2125: 1.2370614408649457e-06
Position 187: 9.256092679966001e-07
Position 267: 8.959930158078565e-07
Position 1781: 4.422800006654619e-07
Position 1860: 1.4917710592309873e-07
Position 496: 3.2795632293559795e-08
Position 317: 2.2897565832238982e-08
Position 175: 2.175480464325425e-08
Position 278: 2.1326292850638656e-08
Position 501: 1.681364569550889e-08
Position 1862: 1.4597403101568984e-08
Position 529: 5.6508885983529946e-09
Position 930: 4.595497102720381e-09
Position 1002: 4.4868896625700975e-09
Position 590: 4.044551871148643e-09
Position 193: 3.0770764734823833e-09
Position 511: 2.9589824446136384e-10
