Gene = Ecm1
Position 2389: 0.0011293790698603692
Position 2466: 0.0010733039089496227
Position 768: 0.001039204882173007
Position 1544: 0.0009693393288608504
Position 625: 0.000931527738836067
Position 4972: 0.0009179078694328996
Position 1017: 0.0009055819130931779
Position 1105: 0.000896224790029493
Position 4849: 0.0007689089630781743
Position 3692: 0.0007094679139812901
Position 1755: 0.0007060663952229601
Position 1275: 0.0007051037699098334
Position 2075: 0.0006461168489231426
Position 2463: 0.000638598815258325
Position 427: 0.0006008942111507003
Position 4707: 0.0005944222283148359
Position 4939: 0.0005913143421610376
Position 2236: 0.0005887577129077505
Position 593: 0.0005547686508811749
Position 1150: 0.0005424300051068944
Position 5150: 0.0005307952394891143
Position 3377: 0.0005115382941247073
Position 2030: 0.000509541532166908
Position 669: 0.0004851860546146396
Position 5234: 0.00046285362352691396
Position 723: 0.00046169675659293624
Position 2022: 0.0004112590148323915
Position 2449: 0.0003919022573308095
Position 3031: 0.0003769280963192397
Position 1317: 0.0003744385893730038
Position 1492: 0.0003646176919005054
Position 4463: 0.0003633865283013849
Position 330: 0.0003619959012587426
Position 1879: 0.00035357415109522325
Position 2735: 0.00034732400150092323
Position 4725: 0.00034444829191558786
Position 4075: 0.00032501692623322263
Position 4831: 0.00032015868936535025
Position 3768: 0.0003189088389095536
Position 2313: 0.00031711355281564856
Position 4994: 0.0003042928076937534
Position 3637: 0.00029528749772939685
Position 2923: 0.0002684285934922545
Position 4886: 0.00026251791211867793
Position 5116: 0.00025839660638215324
Position 650: 0.0002539772467252961
Position 5324: 0.00023450130385424957
Position 2392: 0.00023088008050727146
Position 1464: 0.0002297182402954975
Position 407: 0.00022210590287334364
Position 605: 0.00021006393028708123
Position 3671: 0.0002026525404325617
Position 374: 0.00019702991878520714
Position 3459: 0.0001943993928972676
Position 5220: 0.0001938090725602739
Position 984: 0.00018933310771542694
Position 4338: 0.00018493176900938283
Position 4567: 0.00018490227295105897
Position 2279: 0.00017409674133703174
Position 2528: 0.00017399431856700482
Position 2813: 0.00017258916560790487
Position 1091: 0.00017252784171902563
Position 3434: 0.00016440268492887077
Position 1139: 0.0001613025622611325
Position 4624: 0.00016095517751357822
Position 1607: 0.0001461060038757121
Position 3992: 0.000143814960812109
Position 5031: 0.00014051450825602958
Position 632: 0.00013765776465778464
Position 447: 0.0001371174391601102
Position 5005: 0.00013467990354262368
Position 961: 0.0001239513820533295
Position 987: 0.00012155962582130479
Position 3013: 0.00012100877960308069
Position 243: 0.00011947726602061004
Position 3719: 0.00011122722228472083
Position 1225: 0.00010710651835170112
Position 1282: 9.985841637999416e-05
Position 2941: 9.722804134509881e-05
Position 4863: 9.13349377736193e-05
Position 2153: 8.764686150142317e-05
Position 5346: 8.748607288710268e-05
Position 654: 8.563760934458192e-05
Position 1287: 8.531460685500299e-05
Position 3204: 8.478320523023453e-05
Position 3471: 8.265519139991057e-05
Position 2177: 8.148276353158792e-05
Position 1963: 7.904281187183093e-05
Position 4877: 7.6221733693091e-05
Position 2324: 7.159102818483775e-05
Position 3353: 7.144763633644387e-05
Position 3236: 6.584067831057394e-05
Position 336: 6.189951574452375e-05
Position 3241: 5.8357849408533965e-05
Position 630: 5.72106828765842e-05
Position 743: 5.606179873394964e-05
Position 1634: 5.6000224224630636e-05
Position 4476: 5.571445997739935e-05
Position 3677: 5.31387697796445e-05
Position 5243: 5.1213694892130524e-05
Position 3011: 4.896753448863839e-05
Position 5022: 4.717703401403658e-05
Position 534: 4.651868783295514e-05
Position 1124: 4.55479427380822e-05
Position 2284: 4.5469023211358496e-05
Position 125: 4.4222174970895714e-05
Position 994: 4.3632677362291154e-05
Position 1330: 4.271952633011408e-05
Position 1055: 4.146542396913747e-05
Position 1721: 4.1085965045901105e-05
Position 1037: 4.0121475499907675e-05
Position 1117: 3.9653475267870504e-05
Position 1817: 3.9397720045352216e-05
Position 253: 3.897496252302372e-05
Position 5272: 3.8861254213696425e-05
Position 2815: 3.834738364219567e-05
Position 5354: 3.798033648398413e-05
Position 2111: 3.751592686079009e-05
Position 3272: 3.7310659825060224e-05
Position 219: 3.630502572499599e-05
Position 250: 3.5391681607389054e-05
Position 2321: 3.498638731111874e-05
Position 2608: 3.3658327172899696e-05
Position 4155: 3.0419205852563217e-05
Position 3881: 2.9810674898443085e-05
Position 4479: 2.6833214478811764e-05
Position 2238: 2.6388265032277577e-05
Position 1899: 2.6100258651414977e-05
Position 391: 2.3128912076771354e-05
Position 1915: 2.246047529747847e-05
Position 2328: 2.193821563135122e-05
Position 493: 2.1567950114785596e-05
Position 4003: 2.1392335592884727e-05
Position 4014: 2.1235975316624327e-05
Position 2861: 2.1178009641586645e-05
Position 395: 2.1161055111743754e-05
Position 2333: 2.0981956851087846e-05
Position 4774: 2.0682771287451925e-05
Position 2540: 1.9205926755349037e-05
Position 4248: 1.8985245252874384e-05
Position 1409: 1.753242076199365e-05
Position 2330: 1.670627180015515e-05
Position 333: 1.6108675230572606e-05
Position 437: 1.497969363529313e-05
Position 1583: 1.4576311447148183e-05
Position 4185: 1.4322002893426471e-05
Position 1897: 1.2890795421502958e-05
Position 1500: 1.2847701441005266e-05
Position 506: 1.2751271768954138e-05
Position 1423: 1.2047763125213078e-05
Position 216: 1.152058272887351e-05
Position 4104: 1.1294785732345526e-05
Position 1069: 1.0607815307202333e-05
Position 245: 1.0027987607739523e-05
Position 4107: 9.856969139038614e-06
Position 536: 8.787000293002102e-06
Position 1431: 8.558305610167135e-06
Position 2257: 7.792584419343376e-06
Position 1929: 7.707124872258673e-06
Position 341: 7.677205092470455e-06
Position 3285: 7.425359850886955e-06
Position 376: 7.217182506914566e-06
Position 384: 7.129679487013437e-06
Position 2739: 6.893387423237225e-06
Position 1303: 6.761072086423835e-06
Position 2220: 6.746288863037552e-06
Position 1293: 6.608078951537462e-06
Position 201: 6.390350680340061e-06
Position 2549: 6.3320798748996485e-06
Position 2263: 6.2593860537381704e-06
Position 1552: 5.90850311825982e-06
Position 2242: 5.6690429509396065e-06
Position 2639: 4.86363203464722e-06
Position 2299: 4.6833801215906896e-06
Position 2859: 4.046394586798954e-06
Position 542: 3.84422984347714e-06
Position 2692: 3.776022256521816e-06
Position 450: 3.648497175484399e-06
Position 1132: 3.3776040070370813e-06
Position 2537: 3.2813681776466844e-06
Position 1305: 3.2275784374883097e-06
Position 1594: 2.8278494596136773e-06
Position 228: 2.785040326870737e-06
Position 192: 2.7106332626334456e-06
Position 1291: 2.6708416802054024e-06
Position 454: 2.2320124586472954e-06
Position 1902: 2.1339975432093746e-06
Position 345: 2.0222684132730417e-06
Position 347: 1.9187152479995564e-06
Position 1574: 1.7980251328121287e-06
Position 230: 1.5792062441468163e-06
Position 1337: 1.1777319463025456e-06
Position 1077: 1.090722879212544e-06
Position 918: 1.0131263734139439e-06
Position 998: 8.850059138438843e-07
Position 3080: 7.788084689463309e-07
Position 1335: 5.272547736095172e-07
Position 2184: 4.95199490969652e-07
Position 413: 4.640781221745337e-07
Position 1353: 3.7395100156042316e-07
Position 2253: 3.5901011397607574e-07
Position 91: 3.4513274613579307e-07
Position 1343: 3.369842012399167e-07
Position 2307: 3.11820961769883e-07
Position 2338: 3.049053435883787e-07
Position 2132: 2.4924574355708833e-07
Position 1932: 1.960009630279446e-07
Position 196: 1.6742523286644517e-07
Position 351: 1.5863135114186263e-07
Position 515: 1.2832164751935663e-07
Position 359: 1.275815066863892e-07
Position 731: 1.2672543702937702e-07
Position 1761: 1.07799071610208e-07
Position 638: 1.0568491665983664e-07
Position 440: 1.0275164777098753e-07
Position 783: 9.446376936244998e-08
Position 2142: 8.601676806682431e-08
Position 471: 6.603948586984765e-08
Position 2249: 6.491452160422647e-08
Position 546: 6.43290915207458e-08
Position 2197: 5.77544498087847e-08
Position 72: 4.804028351161459e-08
Position 2191: 4.688296627646459e-08
Position 400: 4.0026531331116e-08
Position 2193: 3.7203680684269006e-08
Position 143: 3.18127332043004e-08
Position 113: 2.9094172238492348e-08
Position 459: 2.2077882782717653e-08
Position 665: 2.0298077022072328e-08
Position 148: 1.9544856024925117e-08
Position 468: 1.909829287722082e-08
Position 548: 1.4680770107568448e-08
Position 502: 1.4567902874631794e-08
Position 804: 1.2277434098346573e-08
Position 1996: 1.1836720094505246e-08
Position 106: 1.1232409342994592e-08
Position 67: 8.675994156507394e-09
Position 462: 7.608870866009338e-09
Position 510: 6.578725960691901e-09
Position 145: 2.7097044437294484e-10
Position 1976: 4.24412076477391e-13
