Gene = Pclaf
Position 2929: 0.00010928651302098633
Position 7638: 0.00010672660236467192
Position 1270: 0.00010459989095834309
Position 6418: 9.810227178477373e-05
Position 6678: 8.973054527764301e-05
Position 1224: 8.962853880182812e-05
Position 5534: 8.464194972538894e-05
Position 2599: 8.377251760482963e-05
Position 768: 8.26045840738377e-05
Position 7423: 7.982668612975381e-05
Position 1376: 7.807055717657815e-05
Position 7194: 7.688881391004182e-05
Position 1577: 7.687598096289765e-05
Position 6271: 6.947502395847693e-05
Position 5252: 6.662607172998578e-05
Position 3232: 6.259204851937846e-05
Position 751: 6.15502651534803e-05
Position 1792: 6.0343198591356055e-05
Position 5318: 5.630255280434115e-05
Position 3772: 5.5474538231679e-05
Position 6575: 5.413702982698174e-05
Position 4865: 5.113814819069933e-05
Position 1679: 5.078237823718757e-05
Position 6239: 5.0760424493281036e-05
Position 3960: 4.8418983227840714e-05
Position 757: 4.735867221759177e-05
Position 2294: 4.7003746506128564e-05
Position 143: 4.3993092703977304e-05
Position 3484: 4.029243386714378e-05
Position 1431: 3.897784987836326e-05
Position 765: 3.749115471406074e-05
Position 436: 3.498271384102272e-05
Position 326: 3.3328284322120464e-05
Position 1597: 3.266538323346016e-05
Position 4482: 3.208091286958054e-05
Position 4321: 3.184344872576442e-05
Position 4092: 3.1767711540119227e-05
Position 5816: 3.1708465265982664e-05
Position 3028: 3.058725160695892e-05
Position 4449: 2.9353712931682936e-05
Position 171: 2.9166202956111273e-05
Position 4779: 2.595277703515727e-05
Position 1080: 2.395151369148606e-05
Position 4511: 2.3669018636499285e-05
Position 3912: 2.019616947293145e-05
Position 4800: 1.947848965767667e-05
Position 1252: 1.9017802132394002e-05
Position 3756: 1.884065989726302e-05
Position 824: 1.6878668573726617e-05
Position 371: 1.591765583958485e-05
Position 207: 1.57038356135538e-05
Position 4425: 1.412144031506578e-05
Position 232: 1.0909103099063686e-05
Position 273: 1.0746637415034775e-05
Position 6123: 6.7549686906050605e-06
Position 4645: 6.668561792769211e-06
Position 329: 2.0499177635609063e-06
Position 4639: 2.0323469167707732e-06
Position 818: 1.8425414452906725e-06
Position 225: 1.7737487547537097e-06
Position 2969: 1.6753693599331775e-06
Position 277: 1.6183158444370755e-06
Position 620: 9.893698680320384e-07
Position 376: 9.579479616821292e-07
Position 1351: 7.838299069266721e-07
Position 286: 7.186117360815692e-07
Position 572: 3.8796184651984224e-07
Position 294: 3.807246817129365e-07
Position 1581: 3.2284431069976474e-07
Position 333: 2.53612258206839e-07
Position 250: 2.068280595333361e-07
Position 3281: 2.0444608577709213e-07
Position 261: 1.9991449919512564e-07
Position 3011: 1.6975107063007214e-07
Position 1047: 1.5108272777196772e-07
Position 1434: 1.1513777348297459e-07
Position 2507: 8.775869149947604e-08
Position 2866: 7.866552853871708e-08
Position 785: 5.197845875972786e-08
Position 978: 4.466092590546655e-08
Position 254: 3.7851786667809714e-08
Position 612: 2.997334483457294e-08
Position 567: 2.8641180506887133e-08
Position 576: 2.4522174702510057e-08
Position 237: 1.8542549314463243e-08
Position 366: 1.3202782322281126e-08
Position 600: 1.2545528479845225e-08
Position 630: 9.601683516171193e-09
Position 634: 8.951873225678382e-09
Position 591: 2.099284316283713e-09
Position 580: 1.9655106480512476e-09
Position 614: 1.3376555490052956e-09
Position 91: 5.064204470765691e-10
Position 89: 2.5958386143684486e-10
