Gene = Elof1
Position 313: 0.0034452881994594784
Position 3550: 0.0024925355454385855
Position 2777: 0.002127545901854126
Position 2416: 0.0019097400314339872
Position 3752: 0.0018378809008765473
Position 2370: 0.0017275492010667484
Position 1365: 0.0016651062814322774
Position 4026: 0.0015959211528625838
Position 3166: 0.0014969583210696644
Position 3541: 0.0014786750536643972
Position 3293: 0.0014579723267449769
Position 789: 0.0014172473613043403
Position 1012: 0.0013469695407109315
Position 2068: 0.0011777514021434911
Position 349: 0.0011129474896844642
Position 786: 0.0010474878370644264
Position 2660: 0.0010159582617262158
Position 390: 0.0009499838414291551
Position 1393: 0.0009244673282701696
Position 1060: 0.0008867053006835272
Position 164: 0.0008395719672274666
Position 755: 0.0008389374898658371
Position 1782: 0.0008038056176519901
Position 442: 0.0007801364445809393
Position 1632: 0.0007061393088574785
Position 3797: 0.0006327168319312707
Position 3764: 0.0006159313973644202
Position 2826: 0.000613688907105118
Position 3069: 0.000565094299117768
Position 2107: 0.0005541454816385476
Position 120: 0.0005532973647498911
Position 3133: 0.0004919211853559974
Position 1088: 0.00046383386446225116
Position 2796: 0.0004388429588581199
Position 3451: 0.0004314339111530743
Position 387: 0.0004200108673179359
Position 240: 0.0004093761256030234
Position 1006: 0.0003643714689585658
Position 3678: 0.0003393592280953714
Position 3591: 0.00033621989588911237
Position 2316: 0.00027413878430053825
Position 140: 0.00025748336602917174
Position 4171: 0.0002290676263534554
Position 769: 0.00021268756516178088
Position 3445: 0.0002081570733981517
Position 1189: 0.00017174980366564262
Position 1027: 0.00014863282588772355
Position 138: 0.00014094102319599068
Position 3094: 0.00014090655727656712
Position 860: 0.00013118273930401021
Position 2202: 0.00011731103971030838
Position 3979: 0.00011666137125642217
Position 1859: 0.00011431154829454721
Position 4056: 0.00011027612183493472
Position 3515: 0.00010572775001482486
Position 798: 9.183069623677591e-05
Position 688: 9.090423008709483e-05
Position 4115: 8.801961035735451e-05
Position 212: 7.985728753415307e-05
Position 3689: 7.823757541781133e-05
Position 468: 7.459087569858965e-05
Position 3578: 7.003243287086701e-05
Position 3011: 6.303615499633913e-05
Position 1458: 6.136181762672225e-05
Position 3300: 5.814413913875367e-05
Position 1463: 5.182981370924443e-05
Position 3602: 4.142899835601954e-05
Position 934: 3.9348426324011565e-05
Position 3846: 2.7356690512673374e-05
Position 480: 1.331801572474631e-05
Position 145: 1.301380835119795e-05
Position 406: 1.2189533973036577e-05
Position 488: 1.1464123730238609e-05
Position 1539: 1.0911783113546574e-05
Position 685: 9.814997572391024e-06
Position 355: 9.740658114743042e-06
Position 416: 9.476173701412502e-06
Position 1351: 6.551635263665675e-06
Position 1815: 6.4710290887291675e-06
Position 907: 6.412922662192363e-06
Position 1805: 6.231745754064061e-06
Position 810: 5.862062054099424e-06
Position 181: 5.450622348741628e-06
Position 1259: 5.170530923367176e-06
Position 1254: 5.104962441787364e-06
Position 1646: 5.048553993069484e-06
Position 1510: 4.85882916816512e-06
Position 1529: 3.9230288690806765e-06
Position 1407: 1.8937005710287744e-06
Position 877: 1.7461142452066587e-06
Position 801: 1.459135719221286e-06
Position 643: 1.397659689069352e-06
Position 871: 1.3067845290337166e-06
Position 398: 9.792840038817998e-07
Position 351: 8.419426460150171e-07
Position 507: 4.981455651659581e-07
Position 1586: 6.117878728588634e-08
Position 517: 2.4305149902624017e-08
Position 450: 1.928967342721898e-08
Position 1152: 1.2515439587538939e-08
Position 911: 9.721528731002272e-09
Position 918: 8.666482153715113e-09
Position 572: 8.377705946327489e-09
Position 500: 6.049451221168764e-09
Position 699: 1.7763994357986386e-09
Position 497: 2.0032495136777642e-10
