Gene = 2310057M21Rik
Position 603: 4.386147188560632e-06
Position 1050: 4.098304163199376e-06
Position 2179: 3.256421830487753e-06
Position 2906: 2.999864589924704e-06
Position 894: 2.9331500149449774e-06
Position 745: 2.60568644990825e-06
Position 633: 2.4782222203946966e-06
Position 554: 1.6690393153477886e-06
Position 441: 1.6535135206489484e-06
Position 1394: 1.3257465366747601e-06
Position 460: 1.2440717297484382e-06
Position 615: 1.214041619975926e-06
Position 1256: 1.2092396251892444e-06
Position 1320: 9.970997095931764e-07
Position 670: 3.991883982731972e-07
Position 2475: 1.847899917038854e-07
Position 1052: 1.5191901033049233e-07
Position 1090: 1.1188077404339786e-07
Position 1038: 8.329762901600943e-08
Position 1743: 7.2314660019931074e-09
Position 1066: 6.459309012936405e-09
Position 1140: 2.610187740904196e-09
Position 763: 4.0053773162074814e-10
Position 981: 7.696257560321307e-13
Position 793: 2.9876597236468824e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 822: 0.9326991723030614
Position 18954: 0.46219994007858145
Position 11787: 0.3327033752498344
Position 1797: 0.23232829192860482
Position 11680: 0.20225704198936292
Position 627: 0.169158101834745
Position 11499: 0.16291845371247515
Position 11656: 0.14089184194264615
Position 9802: 0.12282167049965258
Position 8985: 0.07999473478563963
Position 12295: 0.03314724271158128
Position 5092: 0.030950612974547844
Position 1655: 0.027578205223953944
Position 1383: 0.025394477706661697
Position 599: 0.024841201775509514
Position 9542: 0.023924370944001714
Position 826: 0.023272066005191702
Position 12615: 0.023087160864664495
Position 1192: 0.02207817395376974
Position 13173: 0.021433769593453993
Position 4546: 0.020784590110465538
Position 15785: 0.018413615006590743
Position 7425: 0.01611493579601586
Position 567: 0.013348363806572483
Position 1605: 0.012918540642090078
Position 944: 0.011463858275188686
Position 8562: 0.01119515039707007
Position 4542: 0.01083506692794832
Position 14824: 0.010779353570325284
Position 8490: 0.010319206947843794
Position 1483: 0.010276042256167493
Position 633: 0.008598410660261062
Position 1692: 0.00793791494595437
Position 7456: 0.007630806290437102
Position 4561: 0.007561274635418465
Position 1617: 0.006230008938764708
Position 7249: 0.004848596197980728
Position 1660: 0.004548312350986778
Position 5992: 0.004520476595401966
Position 8516: 0.004048257892749413
Position 6017: 0.003956992610605341
Position 6029: 0.003117871432782364
Position 1115: 0.003075207463938514
Position 5810: 0.002967576643272781
Position 7654: 0.00289402973093174
Position 12393: 0.0028542253086806853
Position 6012: 0.0027146798778546503
Position 9094: 0.0026847263643636713
Position 5772: 0.0026203160049088274
Position 499: 0.0022137611756118027
Position 1081: 0.00204773002149471
Position 1743: 0.0018925314908864591
Position 9177: 0.0017481691355218406
Position 1158: 0.0016109978987965663
Position 2074: 0.0014969099184488019
Position 5165: 0.0014457186277829792
Position 5072: 0.001406209303691828
Position 8714: 0.0014000823422078315
Position 939: 0.0013717136659908938
Position 2612: 0.0012830194305062132
Position 1164: 0.0012041963581134513
Position 4583: 0.0010969611349223864
Position 7201: 0.0010891554893048363
Position 10149: 0.0009431976315235098
Position 10927: 0.000908557140780557
Position 3616: 0.0008880417390089252
Position 8686: 0.0008337983534244945
Position 5759: 0.0008251448086799255
Position 449: 0.000824035344129712
Position 1534: 0.0007685495660139934
Position 3591: 0.0007000091441927298
Position 4897: 0.0006850362723197375
Position 7401: 0.0006399574309512902
Position 1664: 0.0006274642113820356
Position 1107: 0.0006042391258128342
Position 3020: 0.0006003642857451868
Position 5496: 0.00052790675331515
Position 1386: 0.0005014246549709901
Position 5445: 0.0004819091139029374
Position 5821: 0.0004605294049927345
Position 849: 0.00045731888145066605
Position 968: 0.00043710190917963757
Position 3373: 0.00042865217766414405
Position 603: 0.0004251423334506928
Position 521: 0.00041970969311915906
Position 693: 0.0004151666729177642
Position 3767: 0.000408191476854328
Position 1026: 0.00040335160224132976
Position 3331: 0.00039329487979157497
Position 1120: 0.00038879990172517077
Position 714: 0.0003762344143798995
Position 2805: 0.00035884334391539147
Position 3601: 0.0003398290258757908
Position 1331: 0.0003351516607104413
Position 3598: 0.000335085948614153
Position 4041: 0.00033118625404325033
Position 735: 0.00029543408532553507
Position 3269: 0.0002727995479442619
Position 4114: 0.0002645303232414957
Position 1328: 0.0002508886322262788
Position 1043: 0.00023906816975580872
Position 3347: 0.00022659983801079717
Position 6500: 0.00021990644692722328
Position 543: 0.00021661652194469023
Position 3545: 0.00021109809686724237
Position 2107: 0.00020576315424773384
Position 2139: 0.00019541764885322473
Position 5113: 0.00019329250863417123
Position 3059: 0.0001803898715419235
Position 5831: 0.0001780926103287941
Position 1698: 0.00017692190487645122
Position 1352: 0.00017564193155141533
Position 690: 0.00017205753780473711
Position 4344: 0.0001718973404696559
Position 428: 0.00016828794537366342
Position 2688: 0.00016395966578336017
Position 228: 0.00015246416128267693
Position 1958: 0.0001483233521997786
Position 3505: 0.00014337601916950362
Position 3947: 0.0001381476935716501
Position 1233: 0.00013670072146884256
Position 2998: 0.0001296483450013798
Position 914: 0.00012733764821031462
Position 426: 0.00011575511851973972
Position 1493: 0.00011556341037975086
Position 738: 0.0001073358038816454
Position 611: 9.210981552518563e-05
Position 6545: 8.915451931912207e-05
Position 3218: 8.848540531627401e-05
Position 3072: 8.782321299083667e-05
Position 3169: 8.492123719301106e-05
Position 6191: 8.227314788744267e-05
Position 3023: 7.49817598019326e-05
Position 4636: 7.309407989651578e-05
Position 2630: 7.033498276129511e-05
Position 3197: 6.788769108516735e-05
Position 3971: 5.7074407363609346e-05
Position 2120: 5.6443350535702964e-05
Position 385: 5.6206923716913753e-05
Position 1428: 5.384029429658259e-05
Position 2308: 4.9516102542693824e-05
Position 5027: 4.85006555071076e-05
Position 1451: 4.771323605197793e-05
Position 5130: 4.749301232809719e-05
Position 5204: 4.4811368737776825e-05
Position 4593: 4.4624433568278514e-05
Position 846: 4.401460628072601e-05
Position 1123: 4.260343463012103e-05
Position 336: 3.707227480359816e-05
Position 3181: 3.6402278210888465e-05
Position 251: 3.519183029474533e-05
Position 5134: 3.456375212802379e-05
Position 211: 3.388571432044019e-05
Position 265: 3.364234951752429e-05
Position 1505: 3.167595360852256e-05
Position 4420: 3.159643118108368e-05
Position 1983: 3.098394875427374e-05
Position 2592: 2.831834003568197e-05
Position 837: 2.5585354304568614e-05
Position 2247: 2.5281178834183746e-05
Position 855: 2.467894855770521e-05
Position 1130: 2.4239256441492305e-05
Position 244: 2.3351627162273988e-05
Position 2193: 2.3030047052712432e-05
Position 318: 2.1886091052579424e-05
Position 1178: 2.1781307361085914e-05
Position 863: 1.985912319342131e-05
Position 990: 1.947933371109531e-05
Position 370: 1.936191568148176e-05
Position 2209: 1.9314347104002823e-05
Position 2358: 1.6245833636603088e-05
Position 1270: 1.5479987020777527e-05
Position 3808: 1.5085337852311578e-05
Position 341: 1.4651738078776037e-05
Position 2709: 1.402599945975112e-05
Position 1066: 1.3245438401956227e-05
Position 1140: 1.2719703455363606e-05
Position 2615: 1.236277128561334e-05
Position 332: 1.227045658041294e-05
Position 1870: 1.1672398304408205e-05
Position 307: 1.10105312967842e-05
Position 2882: 1.0494914295909214e-05
Position 2586: 1.0358030625588752e-05
Position 1169: 9.504636411766267e-06
Position 2720: 8.907411193660337e-06
Position 176: 8.879800576825679e-06
Position 345: 8.167009884459037e-06
Position 2143: 7.907196937096338e-06
Position 1221: 7.266747764382747e-06
Position 2156: 6.486177092551042e-06
Position 394: 6.016425517041469e-06
Position 407: 5.881934311565434e-06
Position 1206: 5.8139836387914615e-06
Position 323: 5.512485143280399e-06
Position 225: 5.189055339665804e-06
Position 284: 4.852293209871776e-06
Position 2370: 4.3915580696924095e-06
Position 1137: 4.358955559517494e-06
Position 1554: 4.175343014750764e-06
Position 300: 4.075752165261432e-06
Position 237: 3.304892091234199e-06
Position 2398: 2.295382968427994e-06
Position 740: 1.3913472093631215e-06
Position 1135: 9.004033056242185e-07
Position 1294: 8.25867210154929e-07
Position 1631: 5.971577776906572e-07
Position 948: 5.661552800824695e-07
Position 1276: 5.261804385578933e-07
Position 1667: 4.348056283500151e-07
Position 976: 4.1635054413347985e-07
Position 297: 3.5289614894140263e-07
Position 368: 3.2554969294936924e-07
Position 995: 3.205285053825151e-07
Position 310: 2.7616523674532784e-07
Position 753: 2.5306068442515814e-07
Position 973: 2.1031707511902208e-07
Position 1202: 2.0374830340873405e-07
Position 1287: 2.016534880625301e-07
Position 959: 1.0983839230319642e-07
Position 1244: 9.723932439267363e-08
Position 971: 8.642120728855615e-08
Position 1000: 6.586244963319183e-08
Position 745: 5.529592233350211e-08
Position 2225: 8.183498926948044e-09
Position 2235: 6.8792393419750305e-09
