Gene = Pacc1
Position 110: 1.970007219091705e-08
Position 3751: 6.583802938721481e-09
Position 959: 5.621883267249441e-09
Position 3131: 3.3921733402993743e-09
Position 737: 1.949209535630275e-09
Position 3064: 1.855942591522401e-09
Position 3246: 1.5001241477654552e-09
Position 3057: 1.4197972803487008e-09
Position 3036: 9.649012744437074e-10
Position 4063: 8.343680426803774e-10
Position 164: 5.475006611108253e-10
Position 3031: 6.786807831228729e-11
Position 141: 7.328016367744073e-12
Position 124: 4.388632305103888e-12
Position 118: 1.8398539318806228e-12
