Gene = Scnm1
Position 3226: 0.00023819846848547525
Position 2616: 0.0001946145080966015
Position 1365: 0.00017749283536977814
Position 563: 0.00015911610521083286
Position 760: 0.00015774429276241641
Position 2232: 0.0001570369785743325
Position 3235: 0.0001461680850235559
Position 3018: 0.0001435113933669351
Position 1815: 0.00013555211897659932
Position 2447: 0.00013479850803623195
Position 2494: 0.0001213226466418832
Position 2180: 0.00011871144503310096
Position 1745: 0.00011770341399209071
Position 4077: 0.00011490078887322483
Position 617: 0.00010977648304602806
Position 530: 0.00010451090846798748
Position 1565: 9.713001724433343e-05
Position 1718: 9.5119564219232e-05
Position 4020: 8.794430020902396e-05
Position 3464: 8.773090479835523e-05
Position 558: 8.320043284504322e-05
Position 2613: 8.222847834333079e-05
Position 1952: 8.103975410101974e-05
Position 2114: 7.671148319837924e-05
Position 525: 6.953692637064077e-05
Position 1260: 6.667031432777157e-05
Position 1165: 6.43270932437753e-05
Position 643: 5.940754285295214e-05
Position 1949: 5.506762354915524e-05
Position 2619: 5.382639016568007e-05
Position 623: 5.141631701841166e-05
Position 925: 5.0385855862787054e-05
Position 1905: 4.5925477342539294e-05
Position 1546: 4.067016283353308e-05
Position 1326: 3.961475148549298e-05
Position 390: 3.622229199948702e-05
Position 1650: 3.593660989916929e-05
Position 3432: 3.268855264452061e-05
Position 1796: 2.797747216567217e-05
Position 1599: 2.6540474051922866e-05
Position 1505: 2.5490539566568286e-05
Position 3498: 2.1326496374691372e-05
Position 3206: 2.0924214264963954e-05
Position 2320: 2.0207773957788014e-05
Position 3512: 2.0169896305277526e-05
Position 392: 1.9946944984178194e-05
Position 4013: 1.6318155645991926e-05
Position 541: 1.4706209198811275e-05
Position 250: 1.4500402291847048e-05
Position 620: 1.4044188528589253e-05
Position 932: 1.3716210873815531e-05
Position 2535: 1.3281584980100335e-05
Position 198: 1.1596987042084958e-05
Position 2222: 1.131401272401645e-05
Position 127: 1.1165644083064327e-05
Position 4167: 8.708306770924603e-06
Position 577: 7.866679431495737e-06
Position 2553: 7.810854169674229e-06
Position 1338: 7.701221231987041e-06
Position 798: 7.070107680130991e-06
Position 424: 5.797706297867458e-06
Position 2126: 4.32772507049199e-06
Position 569: 3.7811049240330522e-06
Position 606: 3.654829818811282e-06
Position 167: 3.5337804342827327e-06
Position 243: 3.430766293664863e-06
Position 1149: 3.3455085542761475e-06
Position 2333: 3.314524650671363e-06
Position 801: 3.1733138529726984e-06
Position 258: 3.1647152270584942e-06
Position 1181: 3.1638972824200254e-06
Position 2226: 2.4694772580365327e-06
Position 1420: 2.4457036397152934e-06
Position 1705: 2.444845017051929e-06
Position 171: 2.1695043450553847e-06
Position 594: 2.10750320639548e-06
Position 2185: 2.0092006960679318e-06
Position 1177: 1.183351336326441e-06
Position 265: 1.1361509033118965e-06
Position 2237: 1.118730170372173e-06
Position 1931: 9.533674820196346e-07
Position 1335: 9.39986956880696e-07
Position 129: 6.891905805340139e-07
Position 1847: 6.140711415488598e-07
Position 2140: 5.767930258627079e-07
Position 1186: 5.296208981724778e-07
Position 1044: 5.292900496160014e-07
Position 1450: 5.130157008494997e-07
Position 2251: 4.27321767591549e-07
Position 1879: 3.173897517855095e-07
Position 177: 2.7086293338996606e-07
Position 498: 2.701751271270849e-07
Position 2083: 2.3961360150785274e-07
Position 944: 1.9999724301058717e-07
Position 3419: 1.674252323245725e-07
Position 134: 1.544903073525942e-07
Position 2132: 1.14367900820271e-07
Position 937: 1.0747417172885025e-07
Position 961: 1.0051943460376845e-07
Position 533: 8.645768035672422e-08
Position 465: 6.995067988813816e-08
Position 964: 5.005735431461975e-08
Position 460: 4.5291288476005826e-08
Position 147: 4.523898103285586e-08
Position 110: 4.380290203635419e-08
Position 1933: 3.3155066934226885e-08
Position 458: 2.9119134149560575e-08
Position 816: 2.8304376185354467e-08
Position 957: 2.616893650755712e-08
Position 946: 2.5364349704693355e-08
Position 861: 1.4519301033813233e-08
Position 976: 1.4210880408839514e-08
Position 812: 1.2008741252791312e-08
Position 467: 1.064654081070459e-08
Position 980: 1.0049798687062871e-08
Position 476: 9.522582752397398e-09
Position 183: 7.264444178796471e-09
Position 842: 3.601911897610203e-09
Position 181: 3.502172887159408e-09
Position 822: 2.392483837585453e-09
Position 848: 1.0926386148548738e-09
Position 854: 6.907966242313152e-10
Position 1024: 6.32531159797817e-10
Position 984: 4.923518572185637e-10
Position 1273: 4.005584269003547e-10
Position 827: 2.8958907746776426e-10
Position 1051: 2.058298213336642e-10
Position 1001: 7.025104151100276e-11
Position 1020: 6.377983296276551e-11
Position 1204: 6.327634331647916e-11
Position 1009: 2.804541605913488e-11
Position 1208: 1.3329361000641235e-11
Position 1246: 2.496530896584014e-12
