Gene = Prcc
Position 1091: 3.4256131372131846e-12
Position 1351: 3.3614213792073375e-12
Position 2211: 1.7530868203859526e-12
Position 1240: 1.6032152852880663e-12
Position 2222: 3.176291667560801e-13
Position 1191: 1.6329943220525035e-13
Position 3645: 1.322076888149378e-13
Position 1901: 1.2950877126772974e-13
Position 1365: 1.1527353033929673e-13
Position 1235: 6.347750816069032e-14
Position 4284: 6.185601820171053e-14
Position 1102: 5.173939140450148e-14
Position 1409: 2.082649196592042e-14
Position 1229: 1.8849711602028548e-14
Position 1210: 2.181679190614815e-15
Position 1186: 2.104084661053929e-15
Position 1878: 3.538709577024817e-16
Position 650: 2.5732713626127523e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 18197: 0.9999999601893742
Position 23333: 0.9886429828352189
Position 26261: 0.9849936639140552
Position 25396: 0.9605564460867976
Position 13350: 0.8193375869695535
Position 1019: 0.5138608398533066
Position 7890: 0.1055127366981789
Position 1061: 0.09621499980277114
Position 21788: 0.059212205379670715
Position 1056: 0.05664641838116568
Position 20824: 0.055428312860966944
Position 13125: 0.05409708960969039
Position 15707: 0.049020399392889
Position 13700: 0.04195160529132141
Position 15680: 0.02849278399008795
Position 21441: 0.026019523501261414
Position 24823: 0.02518424812322286
Position 947: 0.024579201940235506
Position 7925: 0.017678092942979007
Position 1122: 0.017286965963777413
Position 1033: 0.017183384760391544
Position 20148: 0.016691250306308622
Position 25359: 0.013295186175345251
Position 25829: 0.012523850672185203
Position 26022: 0.01230674873215273
Position 23568: 0.010712535282089946
Position 2875: 0.010625309068015142
Position 979: 0.005618979643187547
Position 554: 0.005605958058184347
Position 25399: 0.004657749453482516
Position 26660: 0.004393835618371586
Position 439: 0.0036369674737541206
Position 25270: 0.002895633768821273
Position 24845: 0.0026985115807208844
Position 23634: 0.0020071255543740655
Position 25716: 0.001697448599490457
Position 23977: 0.001694253334308979
Position 638: 0.0011493883426519607
Position 25403: 0.0009895558050458423
Position 25585: 0.0009023133009813736
Position 1081: 0.0008429491699551257
Position 25180: 0.0007473699598242519
Position 25553: 0.0007442390781739648
Position 1087: 0.0006612187374180117
Position 903: 0.000518231676036169
Position 25633: 0.0004769013016202959
Position 676: 0.00041960551555562643
Position 26215: 0.0003344500200131739
Position 25945: 0.00030817387363603403
Position 1102: 0.0002886292070288081
Position 2844: 0.000245763606481143
Position 410: 0.0002406978966260478
Position 1128: 0.0002236145366782832
Position 614: 0.00021599518946745347
Position 25712: 0.0001954277424020531
Position 26519: 0.00012935432635900556
Position 288: 0.00011840847270241882
Position 26348: 0.00010970071488049342
Position 26387: 9.605725396943028e-05
Position 491: 8.991737949160143e-05
Position 498: 8.710972510543755e-05
Position 291: 7.874786370629986e-05
Position 627: 5.8179116500329125e-05
Position 26267: 5.265688099627517e-05
Position 26413: 5.146373523443416e-05
Position 26491: 4.203815906705806e-05
Position 452: 4.098361286182162e-05
Position 1161: 2.5407195964849913e-05
Position 859: 2.4819569550718065e-05
Position 1158: 2.3609333370313106e-05
Position 25898: 2.0362559787178338e-05
Position 557: 1.999872438725017e-05
Position 702: 1.887608021691555e-05
Position 26324: 1.3204774841946492e-05
Position 26695: 1.2995801502660142e-05
Position 26301: 1.2178477108883018e-05
Position 26544: 1.1810941097722023e-05
Position 26165: 1.1121157510390253e-05
Position 26370: 1.1076287998161239e-05
Position 25690: 9.589599728049756e-06
Position 23950: 9.181541234686745e-06
Position 26506: 8.723669879447759e-06
Position 26219: 7.293476966701787e-06
Position 26421: 6.139806832753217e-06
Position 24145: 6.090570729634567e-06
Position 23713: 6.072954569114314e-06
Position 23743: 5.585732550353579e-06
Position 25836: 5.3360210858798355e-06
Position 24433: 4.110227122049756e-06
Position 26104: 2.8238701912811643e-06
Position 23595: 2.682748265967308e-06
Position 25862: 2.529926846067627e-06
Position 25733: 2.464406544118367e-06
Position 25738: 2.2652635113258345e-06
Position 24466: 2.117335631361983e-06
Position 23900: 1.7009970492582657e-06
Position 19658: 5.041947610398709e-07
Position 19232: 2.406010179868146e-07
Position 18491: 1.7940885737202733e-07
Position 18784: 1.407499469966097e-07
Position 20564: 1.3185467405502564e-07
Position 13481: 1.326253566335047e-08
Position 4665: 5.70005104064536e-09
Position 11176: 3.732123280090344e-09
Position 5801: 2.5124267237042385e-09
Position 13485: 2.3594501162497383e-09
Position 8946: 2.079300685204616e-09
Position 2107: 2.0350951831206573e-09
Position 2290: 9.585131607405256e-10
Position 2426: 9.390440727553951e-10
Position 4090: 6.493014050485479e-10
Position 9455: 5.419408293913502e-10
Position 1309: 3.715205249697106e-10
Position 4528: 2.458520755528142e-10
Position 4039: 2.1920887956623906e-10
Position 4423: 2.1191896080879794e-10
Position 4684: 1.7077599739445515e-10
Position 1795: 1.181679443573333e-10
Position 8490: 1.1085975984227075e-10
Position 5250: 1.083339036429166e-10
Position 2199: 1.0248455645144138e-10
Position 1271: 8.89497465311485e-11
Position 7105: 6.58320881018617e-11
Position 2550: 6.404208761982118e-11
Position 3452: 6.383286859358606e-11
Position 3745: 6.020757986098151e-11
Position 4554: 5.928705515597251e-11
Position 6609: 5.5919354623677704e-11
Position 4123: 5.463705385037626e-11
Position 2447: 4.1562028069386764e-11
Position 2015: 4.083771128104354e-11
Position 3058: 4.0371257824580183e-11
Position 2608: 3.835228765335832e-11
Position 2251: 3.1251594255461877e-11
Position 6132: 2.7877281710158214e-11
Position 5974: 2.7876462288864654e-11
Position 5509: 2.7757476061968378e-11
Position 1640: 2.7013952828817234e-11
Position 1530: 2.6001624249404992e-11
Position 3789: 2.4968232195679137e-11
Position 3741: 2.2236108361903455e-11
Position 5162: 2.0761210306431066e-11
Position 2324: 2.0726162913622053e-11
Position 5444: 1.8770611183952093e-11
Position 2999: 1.733450447759175e-11
Position 1707: 1.504722644284909e-11
Position 2321: 1.2729991558667915e-11
Position 1557: 1.141014391443598e-11
Position 4096: 1.0300489646736613e-11
Position 3581: 9.777681189762102e-12
Position 1872: 9.651271685743713e-12
Position 2356: 9.201323062984817e-12
Position 1276: 9.056635173465673e-12
Position 1724: 7.52833626794839e-12
Position 1983: 7.320520943373623e-12
Position 841: 4.333981997308465e-12
Position 1741: 3.9146214240748515e-12
Position 2422: 3.842791383826879e-12
Position 1235: 3.261629647174324e-12
Position 1775: 3.2474039952974665e-12
Position 1489: 3.195601669173411e-12
Position 862: 2.8071654965398145e-12
Position 1545: 2.602242899812268e-12
Position 1678: 2.5011688274743376e-12
Position 682: 2.163855689622527e-12
Position 377: 2.138980375457867e-12
Position 1311: 1.5831852111102945e-12
Position 365: 1.4308220244230315e-12
Position 505: 1.0758541269735952e-12
Position 783: 8.208182823315739e-13
Position 2119: 7.497407244269185e-13
Position 561: 5.256615204948652e-13
Position 1248: 4.698737777264067e-13
Position 813: 4.648264041045845e-13
Position 129: 4.40790181276552e-13
Position 260: 2.698540739093414e-13
Position 1069: 2.2667773200251242e-13
Position 587: 1.9858623462309374e-13
Position 184: 1.9185190171771102e-13
Position 106: 1.7370181150125276e-13
Position 253: 1.6276341185362566e-13
Position 2309: 1.2961010090500425e-13
Position 685: 1.242054903783545e-13
Position 319: 1.202706496388154e-13
Position 325: 1.1609362272813081e-13
Position 951: 1.1102567400290183e-13
Position 986: 1.1014377914726354e-13
Position 300: 9.385385152916762e-14
Position 135: 6.517039722507887e-14
Position 572: 6.148760349158513e-14
Position 2071: 4.843490720327095e-14
Position 778: 4.7998099551910274e-14
Position 331: 4.726130379585876e-14
Position 707: 4.106601700804679e-14
Position 724: 2.432452046696021e-14
Position 337: 2.1291369747414932e-14
Position 581: 2.017420987526742e-14
Position 687: 1.6819175082246652e-14
Position 343: 1.5206392338011406e-14
Position 313: 9.748722282581594e-15
Position 223: 6.277425722810058e-15
Position 789: 4.5280544857931096e-15
Position 762: 4.24316146741092e-15
Position 304: 3.921646627986187e-15
Position 918: 3.2297159339159725e-15
Position 194: 2.0099222152198683e-15
Position 341: 1.7293595488647052e-15
Position 1000: 1.7112999495625057e-15
Position 150: 4.845063302684292e-16
Position 147: 1.6345910071295103e-16
Position 241: 8.88723162753916e-17
Position 144: 6.746401851382454e-17
Position 220: 5.718579740461918e-17
Position 237: 2.5005573337214696e-17
Position 380: 1.5368579967496374e-17
Position 229: 1.3359010947439514e-17
Position 137: 7.81400157645427e-18
Position 73: 3.273361423010426e-18
Position 1332: 2.021719810413572e-18
Position 589: 8.368613116619228e-19
Position 68: 3.5079904618255264e-19
Position 727: 1.8205146775842802e-19
Position 718: 1.5921302381135945e-19
