Gene = Rsrc1
Position 3514: 0.0014509802376365332
Position 1372: 0.0013525167217870759
Position 3697: 0.0013173940580623162
Position 16059: 0.0012221587218683824
Position 187: 0.001116154047804487
Position 2588: 0.0010542786923450026
Position 1523: 0.000917656023863686
Position 16768: 0.0008194300123529391
Position 17484: 0.00076865514957782
Position 2894: 0.0006370014555109858
Position 6279: 0.0006276991273281228
Position 2267: 0.0005072369102685062
Position 2243: 0.0004885844548879137
Position 6435: 0.00047635853087904685
Position 5202: 0.00030506429849144106
Position 613: 0.00030340160781899134
Position 13569: 0.00029001380686349484
Position 2652: 0.00027484116305915424
Position 2569: 0.00023116213064861398
Position 1378: 0.0002124865337251933
Position 4393: 0.00021235855697559073
Position 1558: 0.00020310980712271687
Position 3910: 0.0001847064231691835
Position 1744: 0.00016277618034850807
Position 15174: 0.00011055071942051684
Position 96: 0.00010329140343164434
Position 2720: 0.00010156670614958517
Position 1172: 5.966993359861078e-05
Position 1071: 5.691272929682292e-05
Position 15495: 3.471996837088831e-05
Position 1119: 2.4413650058068814e-05
Position 15520: 1.744847877686538e-05
Position 1075: 1.400570630220936e-05
Position 656: 1.008614925763865e-05
Position 17606: 8.432979517910879e-06
Position 1189: 8.409552373475932e-06
Position 15243: 8.090719753118024e-06
Position 17950: 7.357275890004421e-06
Position 1079: 6.8806516466279896e-06
Position 15981: 6.6886583085159235e-06
Position 1266: 5.954689633879466e-06
Position 18111: 5.763581406533113e-06
Position 128: 4.017866585008739e-06
Position 873: 3.7793976242934576e-06
Position 17549: 3.5892727619563496e-06
Position 16070: 3.4574320199437327e-06
Position 1160: 3.0589061524586445e-06
Position 1737: 2.555510871920001e-06
Position 23: 2.549501921873855e-06
Position 570: 2.1898826421514392e-06
Position 157: 2.118360427587734e-06
Position 353: 1.55937258135618e-06
Position 1712: 1.1741725867704728e-06
Position 1092: 7.818387911327031e-07
Position 539: 7.7516419526868e-07
Position 1055: 6.290072665883591e-07
Position 680: 5.771883420034683e-07
Position 2294: 3.87758737973745e-07
Position 2252: 3.398281748584259e-07
Position 20: 3.1311164225351575e-07
Position 15677: 2.74136281615829e-07
Position 15508: 2.552975943949275e-07
Position 15180: 2.2874191563590163e-07
Position 16047: 2.1893112576814188e-07
Position 16195: 1.8318964584396547e-07
Position 16716: 8.209294660433504e-08
Position 15730: 7.788688787758042e-08
Position 16097: 7.277383658998039e-08
Position 1811: 6.717573534779931e-08
Position 2474: 6.492570949902807e-08
Position 16457: 1.9871696543401616e-08
Position 16480: 1.956019084179272e-08
Position 16119: 1.6802996445092177e-08
Position 16015: 1.639959405048757e-08
Position 1452: 2.6875397615666492e-09
Position 1566: 1.4745648891710674e-09
Position 492: 3.9789569379039323e-11
Position 507: 2.0900370296627992e-11
Position 500: 1.0990874970634424e-11
Position 498: 1.036045214909294e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 13126: 0.9842707049906703
Position 15074: 0.8967157098860321
Position 35652: 0.6623447076138083
Position 7301: 0.652483041567424
Position 7643: 0.6344214670021033
Position 26359: 0.511212263521707
Position 27138: 0.43757547458919577
Position 26077: 0.4218549860684976
Position 26148: 0.3239445582646619
Position 35275: 0.2942091396354982
Position 2804: 0.2847637404232738
Position 6175: 0.20046439931669244
Position 258: 0.1474788826026902
Position 2545: 0.13555296225696287
Position 26636: 0.10700394883916982
Position 15048: 0.09245825769397882
Position 311: 0.0847432184270143
Position 14193: 0.08251237129717202
Position 2738: 0.07448753955368427
Position 10044: 0.062320898619810744
Position 11215: 0.05550080821977599
Position 314: 0.05299238586963593
Position 26553: 0.046443500887709425
Position 324: 0.03242310373043448
Position 14161: 0.03020210053034846
Position 8333: 0.02952016313573756
Position 317: 0.027439754232756203
Position 7840: 0.024518655918258084
Position 2412: 0.021938175099607667
Position 8602: 0.021601483921502542
Position 8451: 0.019824856091739385
Position 13978: 0.019716650571706584
Position 1340: 0.01851112408333525
Position 1246: 0.018405027914987614
Position 2087: 0.016181077972412534
Position 321: 0.01531756765271977
Position 289: 0.015242275564276929
Position 10024: 0.014226886491174843
Position 2686: 0.013841336345026404
Position 21505: 0.012266370494593571
Position 2689: 0.011965314598380019
Position 4593: 0.009174331820919587
Position 2506: 0.009155405484615969
Position 13147: 0.008038582117647483
Position 2388: 0.007156116440328863
Position 2643: 0.006656222737483438
Position 15080: 0.005433845549599237
Position 8429: 0.005422748442598777
Position 15116: 0.00533691191757698
Position 4798: 0.004753995903911428
Position 1477: 0.0046710627748070095
Position 21558: 0.004444464201319251
Position 5229: 0.004390628706297092
Position 338: 0.004259534135792348
Position 9975: 0.004240540789172173
Position 2150: 0.004121193874348496
Position 7679: 0.003992969466784449
Position 1196: 0.0037800372624090172
Position 16647: 0.0036619701689147317
Position 2748: 0.003151622474618516
Position 17286: 0.0028320988361225778
Position 1255: 0.0025359701647719598
Position 2842: 0.0025209271860416344
Position 5378: 0.002429364433367784
Position 1312: 0.0021103682422646364
Position 30632: 0.0019913874138999944
Position 22444: 0.0019646293330495826
Position 3452: 0.0019441662684771771
Position 6112: 0.0018661055584044749
Position 5754: 0.0017425102262555322
Position 2060: 0.001706834963434274
Position 2462: 0.001671222837728513
Position 4272: 0.0016553128349728594
Position 4247: 0.0015756266379944083
Position 21434: 0.0014692234845213215
Position 4250: 0.001461706098142011
Position 15939: 0.0013212439330256094
Position 24424: 0.0012183221004069377
Position 307: 0.0011088254890309743
Position 22368: 0.0010917106389169212
Position 2652: 0.0010320361675101365
Position 4773: 0.001016866307845392
Position 18013: 0.0009622677866955688
Position 27325: 0.0008895933359420432
Position 345: 0.0008832452906300263
Position 22239: 0.0007887505797714433
Position 330: 0.0007603111971172936
Position 22176: 0.0007146089469793482
Position 305: 0.0006841125399463175
Position 2751: 0.0005885634395806973
Position 5055: 0.0005818256671764395
Position 1214: 0.0005253833997287764
Position 2022: 0.0004529842673257688
Position 24349: 0.0004323001286728063
Position 20144: 0.0004214807949938052
Position 1358: 0.00039177048643758883
Position 3671: 0.0003835952994423942
Position 21951: 0.0003828432198590285
Position 342: 0.0003817040489783163
Position 22625: 0.0003725693477451498
Position 17876: 0.00034566287117502036
Position 1491: 0.000316120948832545
Position 1107: 0.00031139475613529765
Position 3308: 0.0003027425290132552
Position 17372: 0.0003000641234982186
Position 13484: 0.00029001380686349446
Position 1906: 0.00028754994608236746
Position 4014: 0.00027937451392421675
Position 2182: 0.00027678354696617294
Position 22392: 0.000252562663597837
Position 1172: 0.00024817991693155684
Position 5758: 0.00024811469098768305
Position 19512: 0.00021656323137652725
Position 22562: 0.00019302225432787682
Position 4966: 0.00018972765257401896
Position 18953: 0.00018896312214210887
Position 3774: 0.00018448637051798558
Position 22784: 0.0001781126982311946
Position 18223: 0.00017407401525992435
Position 15289: 0.00017295910936557975
Position 512: 0.0001686166071539927
Position 17907: 0.0001673824490626627
Position 20942: 0.00016156023200124712
Position 492: 0.0001417867106407328
Position 3339: 0.00013780175415812785
Position 1637: 0.00013293462000567711
Position 20408: 0.0001314604053428118
Position 1362: 0.00012603210829408736
Position 25723: 0.0001240483409059619
Position 2322: 0.00011967160938386897
Position 204: 0.00011818113267339876
Position 21990: 0.00011577527613464065
Position 15588: 0.00010933815767788899
Position 16767: 0.00010541420416046213
Position 22686: 0.00010383369144458457
Position 22124: 9.328718429604781e-05
Position 13889: 9.23423007089804e-05
Position 19635: 8.284224767984546e-05
Position 23632: 8.174161277763678e-05
Position 302: 7.565406274554803e-05
Position 157: 7.493623471240605e-05
Position 2610: 7.11526404237999e-05
Position 933: 6.616728502956717e-05
Position 22326: 6.516980347330082e-05
Position 1428: 6.0653184055163495e-05
Position 1474: 5.997333119813374e-05
Position 17468: 5.8479816331108234e-05
Position 15836: 5.25847114668255e-05
Position 18068: 5.184435176759491e-05
Position 21663: 4.954022358357004e-05
Position 15900: 4.907349294104523e-05
Position 1088: 4.6908450521299275e-05
Position 1407: 4.6298553575321606e-05
Position 15369: 4.347886062818142e-05
Position 1881: 4.185445856033424e-05
Position 332: 3.9398995638641436e-05
Position 20442: 3.79697411456187e-05
Position 19544: 3.789544455736522e-05
Position 15997: 3.605703626012235e-05
Position 15668: 3.463540251883217e-05
Position 21173: 3.419775485808694e-05
Position 1518: 3.1078427418498424e-05
Position 16469: 3.04630096492309e-05
Position 1442: 2.9392176120140528e-05
Position 1617: 2.9300199059736512e-05
Position 19056: 2.9261089232793436e-05
Position 20722: 2.8867717437582697e-05
Position 1997: 2.832886259438327e-05
Position 1413: 2.73650380666176e-05
Position 966: 2.3415254447286105e-05
Position 335: 2.3259056202560298e-05
Position 16040: 2.290129170047568e-05
Position 17432: 2.2675252935811736e-05
Position 16255: 2.1802201315372486e-05
Position 1263: 2.1438528951185113e-05
Position 356: 2.0540595735016297e-05
Position 359: 2.0060807867583178e-05
Position 18291: 1.9530398537387046e-05
Position 18482: 1.9429843498682278e-05
Position 16704: 1.8809687086299852e-05
Position 18157: 1.83074067504005e-05
Position 17196: 1.784033149460824e-05
Position 20061: 1.664097597649178e-05
Position 18896: 1.5566841555577675e-05
Position 2115: 1.534483332535591e-05
Position 1069: 1.4230407661069878e-05
Position 16512: 1.3882230628687768e-05
Position 17585: 1.2742212500295905e-05
Position 15305: 1.1105550009030985e-05
Position 17878: 1.087243164581745e-05
Position 18256: 1.0127721623107035e-05
Position 17018: 9.711210763695163e-06
Position 16336: 9.69341994736198e-06
Position 17402: 9.644594706620517e-06
Position 17660: 9.590781643147967e-06
Position 899: 9.51041886792604e-06
Position 16919: 8.97711171004895e-06
Position 21035: 8.372195480953795e-06
Position 4070: 7.959599791246088e-06
Position 18139: 7.755345040489113e-06
Position 19348: 7.405145123781442e-06
Position 17542: 7.200379523772763e-06
Position 4565: 6.891522438595795e-06
Position 16052: 6.409465335375292e-06
Position 20368: 5.8628702617255445e-06
Position 15593: 5.813567563061812e-06
Position 18990: 5.672087632075445e-06
Position 16478: 5.022176975902795e-06
Position 218: 4.590903188701167e-06
Position 996: 4.410254065868388e-06
Position 18366: 4.28892739593737e-06
Position 17303: 4.2354875205456035e-06
Position 16887: 4.003221329554372e-06
Position 2442: 3.955660718066775e-06
Position 1666: 3.9277053692486635e-06
Position 17061: 3.6282857637513074e-06
Position 16819: 3.3577008220635955e-06
Position 19211: 3.1697819784584475e-06
Position 15390: 2.598984998771927e-06
Position 594: 2.510985179456739e-06
Position 16100: 2.472861883653769e-06
Position 2669: 2.3868675661923072e-06
Position 16375: 2.304271904020803e-06
Position 15673: 1.9061643854170048e-06
Position 15494: 1.8018092437395373e-06
Position 1019: 1.7835438088129022e-06
Position 640: 1.6807697923339802e-06
Position 15739: 1.5880703990217268e-06
Position 15559: 1.4314557356053688e-06
Position 17673: 1.3987162182674623e-06
Position 17508: 1.25805316178974e-06
Position 15242: 1.098114609595344e-06
Position 15344: 1.0090658254660337e-06
Position 353: 6.965866763037555e-07
Position 16347: 6.034749843268977e-07
Position 15884: 5.94700106717764e-07
Position 404: 5.125119906827909e-07
Position 401: 3.426142331764554e-07
Position 350: 3.046085322129644e-07
Position 1075: 2.8391927198068455e-07
Position 386: 2.6995977373005943e-07
Position 1041: 2.5269168206148203e-07
Position 362: 1.940191387224058e-07
Position 3797: 1.8902846006973298e-07
Position 544: 1.6852057777828802e-07
Position 1445: 1.5807282503616512e-07
Position 1323: 1.5306586441449323e-07
Position 1030: 1.3907822910453795e-07
Position 14890: 1.281576426938604e-07
Position 347: 1.2075945585667908e-07
Position 15946: 8.988321488870275e-08
Position 392: 8.363089805379231e-08
Position 398: 8.034187500635897e-08
Position 1071: 7.248511379623497e-08
Position 3234: 6.27282332800918e-08
Position 662: 6.234377568460842e-08
Position 383: 5.6105119266451445e-08
Position 377: 4.6227094583966965e-08
Position 537: 4.165540003272275e-08
Position 3819: 3.1996224787012824e-08
Position 459: 3.1566941890851767e-08
Position 659: 2.750324568898771e-08
Position 375: 1.737878834623707e-08
Position 1092: 1.6905530400068195e-08
Position 408: 1.4395339024096006e-08
Position 539: 9.8313285573815e-09
Position 371: 6.786341512268277e-09
Position 3156: 5.716374568302564e-09
Position 791: 5.181443161857509e-09
Position 368: 3.9954080051115565e-09
Position 135: 3.8657354116026835e-09
Position 1043: 1.996070451795503e-09
Position 14766: 1.9196800452908374e-09
Position 1202: 1.2194041129014639e-09
Position 798: 7.615741867087707e-10
Position 380: 7.484698064075903e-10
Position 665: 7.453531668765901e-10
Position 570: 7.036331108347887e-10
Position 395: 6.478824118735797e-10
Position 461: 5.769043509975229e-10
Position 435: 2.030899583128211e-11
Position 411: 8.746597871158257e-12
Position 143: 1.201889972121373e-12
Position 82: 8.301499826790326e-13
Position 443: 6.287724199133255e-16
Position 438: 3.835810169198695e-16
Position 420: 8.699363667995772e-17
Position 426: 1.831800686328054e-17
