Gene = Pea15a
Position 4308: 0.0039219101501556134
Position 3408: 0.0036897811548898944
Position 4795: 0.0035537426542058045
Position 6490: 0.0034430398410712237
Position 2245: 0.003182605987131252
Position 9268: 0.00276560601360937
Position 3367: 0.002738230957280779
Position 2641: 0.0023726613618879045
Position 371: 0.0022904875502206333
Position 7485: 0.0022743853051521035
Position 1418: 0.002163052248766971
Position 749: 0.002140984515566636
Position 2447: 0.0020688023773798715
Position 9640: 0.001996574371001469
Position 8525: 0.001835628163470432
Position 4887: 0.0016324756020330068
Position 2530: 0.0015818544162323448
Position 6585: 0.0015660396556271853
Position 9422: 0.0014846952036581466
Position 8127: 0.0014748839798789084
Position 547: 0.0014667669290424163
Position 6640: 0.0014520529802084252
Position 10058: 0.0012799687854340945
Position 6671: 0.0012493155768702438
Position 4047: 0.0012168580962610483
Position 6423: 0.0012138211605851861
Position 2623: 0.0012016117121160207
Position 6186: 0.0011643169986283405
Position 5462: 0.0009390005015746845
Position 5062: 0.0009384721699812331
Position 9716: 0.0009303517988534625
Position 10004: 0.0008779840224022166
Position 2193: 0.0008484193139263814
Position 2592: 0.0008328700993235834
Position 924: 0.000797692607749864
Position 9396: 0.0007894592513598548
Position 9993: 0.0007812832249907774
Position 9218: 0.0007769993901566919
Position 2725: 0.0007377740565003171
Position 1084: 0.0006609092087523083
Position 988: 0.000658265744215563
Position 2822: 0.0006337463104544628
Position 9950: 0.0006320803053789674
Position 9647: 0.0006181606102517241
Position 483: 0.0005991662645899724
Position 4538: 0.0005893917490808322
Position 9452: 0.0005418665677946252
Position 911: 0.0005369464448545662
Position 4216: 0.0005086748935793917
Position 7350: 0.0004995544217945186
Position 7909: 0.00048779106318488506
Position 9398: 0.0004782530112889248
Position 9860: 0.000474378350867696
Position 952: 0.00046130440142223465
Position 460: 0.0004295109915126263
Position 8810: 0.0004204561915928359
Position 997: 0.0004185577249572919
Position 427: 0.00041509640823782814
Position 6653: 0.00041392981263236017
Position 3070: 0.00041142934998027154
Position 2651: 0.0004099963888605571
Position 6691: 0.0004071853500765943
Position 4535: 0.00040142623719828865
Position 7169: 0.00039919067961726915
Position 10034: 0.00039665795772457344
Position 2840: 0.0003847185813259997
Position 8984: 0.00036633867260224816
Position 3025: 0.00036474696447363187
Position 930: 0.0003645865856664384
Position 2480: 0.00035519699333691344
Position 3031: 0.0003328540991149932
Position 3492: 0.00031593721748418194
Position 7880: 0.000305988668009075
Position 4342: 0.00029992766888840345
Position 949: 0.00029911131025775787
Position 6279: 0.00028985750391761936
Position 8430: 0.00028292790042258674
Position 9555: 0.0002633123592587155
Position 2738: 0.0002556933183053245
Position 4510: 0.0002480633782488755
Position 3612: 0.00024305678801957037
Position 5878: 0.00024014982666336528
Position 9620: 0.0002380930262709729
Position 2163: 0.00023447153875245577
Position 1376: 0.0002279668826801731
Position 8594: 0.00021938936753263137
Position 8562: 0.00021232761465682365
Position 4015: 0.00020457941231761197
Position 2373: 0.00020116165542599732
Position 7456: 0.00019697585133945805
Position 3999: 0.00018274932863528346
Position 8894: 0.00018175438842229482
Position 3895: 0.00017028382548015404
Position 1813: 0.00016635837028872811
Position 1799: 0.00016421125265400798
Position 6461: 0.00015547131011770895
Position 4904: 0.00015330942976024775
Position 4002: 0.00014945276881306852
Position 7322: 0.00014729344866080328
Position 7676: 0.00013571151349608658
Position 1990: 0.00013001332064585576
Position 9132: 0.00012210392086016615
Position 9038: 0.00012125652629691171
Position 2457: 0.00011777433612024378
Position 7007: 0.00011069585032197286
Position 7122: 0.00010433317893572064
Position 7957: 9.831553206173114e-05
Position 6775: 9.712377830212953e-05
Position 6526: 9.703148156906746e-05
Position 6504: 9.585300511233801e-05
Position 8551: 9.567513989030397e-05
Position 8362: 9.472043226627693e-05
Position 1425: 9.278146265768806e-05
Position 2343: 8.408988686971145e-05
Position 2399: 8.279436571323055e-05
Position 6739: 7.957667382199759e-05
Position 9578: 7.803944646649296e-05
Position 1777: 6.647035750419935e-05
Position 1003: 6.593455785043217e-05
Position 9723: 6.387316110414957e-05
Position 290: 6.307544394821292e-05
Position 1693: 6.196773648955734e-05
Position 6730: 6.098026912145182e-05
Position 8602: 5.987857389895335e-05
Position 798: 5.8418215080681627e-05
Position 3761: 5.760957567815601e-05
Position 8137: 5.625056068456634e-05
Position 430: 5.571494776537473e-05
Position 8010: 5.453964797347425e-05
Position 8858: 5.211291845456711e-05
Position 124: 5.0483822763370717e-05
Position 7096: 5.007851785573558e-05
Position 3810: 4.98075238796727e-05
Position 8379: 4.747090529128313e-05
Position 8567: 4.422638852929616e-05
Position 6761: 4.207145189281064e-05
Position 373: 4.1048162804492934e-05
Position 8140: 4.030749083746389e-05
Position 8646: 3.83904195239482e-05
Position 8731: 3.778757614253527e-05
Position 4084: 3.3828320497267616e-05
Position 6974: 2.8719736648079928e-05
Position 7202: 2.8240190392487868e-05
Position 6977: 2.5962598799507225e-05
Position 1140: 2.5684174396072334e-05
Position 1089: 1.9937867536119347e-05
Position 8169: 1.941547147638074e-05
Position 755: 1.8647936595335013e-05
Position 6819: 1.5959232322516023e-05
Position 8394: 1.3240052516915145e-05
Position 8015: 1.320927543679661e-05
Position 8172: 1.2054935423243014e-05
Position 1354: 1.1262583117113713e-05
Position 1487: 1.071248338021492e-05
Position 782: 9.413303823583069e-06
Position 6788: 8.658874690848058e-06
Position 3782: 8.341508738296805e-06
Position 8389: 8.275596874490992e-06
Position 7992: 8.039010308507642e-06
Position 4316: 7.365646855863293e-06
Position 496: 7.314018369242909e-06
Position 770: 6.850620982073838e-06
Position 1115: 6.61327671205686e-06
Position 6443: 6.595825997447178e-06
Position 5222: 6.397348937035273e-06
Position 7861: 6.151977873688258e-06
Position 1718: 5.771925640247671e-06
Position 337: 5.250670391227951e-06
Position 2772: 5.169576862221914e-06
Position 7971: 4.413912777371552e-06
Position 3206: 3.9148849211255195e-06
Position 3044: 3.844563927707114e-06
Position 3036: 3.842427009312016e-06
Position 8040: 3.827645845153045e-06
Position 7914: 3.6748312841989366e-06
Position 6802: 3.610840038664757e-06
Position 2377: 3.5971524293227655e-06
Position 1721: 3.267248296283347e-06
Position 1549: 2.6644345035525685e-06
Position 555: 2.6020754127369866e-06
Position 1147: 2.5882182111139434e-06
Position 301: 2.54939013628019e-06
Position 589: 2.300288031038539e-06
Position 390: 2.0024439783912832e-06
Position 3137: 1.8193123662696106e-06
Position 621: 1.8055541512887111e-06
Position 2247: 1.7327224969161295e-06
Position 8614: 1.6212153106204284e-06
Position 1019: 1.5149206892681769e-06
Position 115: 1.3865589538624107e-06
Position 1243: 1.2861343375231093e-06
Position 2753: 1.2513277605786193e-06
Position 7012: 1.1753645246494713e-06
Position 492: 1.106676618184462e-06
Position 592: 1.0164074867748797e-06
Position 394: 9.94450854252203e-07
Position 3329: 9.79761121762741e-07
Position 786: 9.728079168801083e-07
Position 1247: 8.849442615053996e-07
Position 2385: 8.793032343465184e-07
Position 2657: 8.741073293647695e-07
Position 2605: 8.533519123788915e-07
Position 1479: 7.935547421168747e-07
Position 2198: 7.80717525130683e-07
Position 2347: 7.794400883083333e-07
Position 323: 7.680944746894286e-07
Position 1825: 7.374181637091712e-07
Position 156: 6.717084280389933e-07
Position 577: 6.510833060929648e-07
Position 1877: 6.429130369216797e-07
Position 1837: 6.27888294965134e-07
Position 1211: 5.629422937513647e-07
Position 7931: 5.623382081209024e-07
Position 1207: 5.228818216788782e-07
Position 312: 5.026019168729281e-07
Position 467: 4.754053853448965e-07
Position 6500: 4.720014350420535e-07
Position 3081: 4.5639166575340566e-07
Position 8012: 3.747882614886343e-07
Position 1151: 3.707814816765217e-07
Position 2988: 3.486117225660453e-07
Position 689: 3.4642002638668736e-07
Position 132: 3.403319775539015e-07
Position 138: 3.0842601962071234e-07
Position 636: 2.9686161466115e-07
Position 380: 2.563591521483891e-07
Position 6754: 2.520070048490498e-07
Position 6493: 2.4918378661737853e-07
Position 1051: 2.2465680411873872e-07
Position 1961: 1.9581923681036804e-07
Position 1091: 1.527122735075385e-07
Position 1271: 1.2685412909498897e-07
Position 1497: 1.2610098483564217e-07
Position 1221: 1.26017563309225e-07
Position 2167: 1.231839414988051e-07
Position 700: 9.994982448569072e-08
Position 501: 7.970878433601587e-08
Position 3638: 2.30955880399851e-08
Position 3476: 4.99805396972781e-09
Position 1096: 2.6447247137650276e-09
Position 319: 2.532963108505702e-09
Position 1117: 1.9967997105423188e-09
Position 1157: 1.38963291747373e-09
Position 1251: 1.3647603447251905e-09
Position 1160: 9.88906942122329e-10
Position 963: 9.83991788076189e-10
Position 127: 9.113717564087662e-10
Position 561: 8.42436492409446e-10
Position 711: 8.04571084865649e-10
Position 1227: 7.186919994848241e-10
Position 1154: 6.957156859939545e-10
Position 1261: 6.061966356947883e-10
Position 1253: 5.684913188945477e-10
Position 672: 4.917320467170532e-10
Position 665: 3.6842011922252397e-10
Position 270: 2.877987067052767e-10
Position 641: 2.598954500486026e-10
Position 196: 2.1098143772411717e-10
Position 145: 2.0699753203057756e-10
Position 1194: 1.8744667417054873e-10
Position 1189: 1.8525741733713433e-10
Position 1185: 1.7080341824907317e-10
Position 1240: 1.651091552880308e-10
Position 1217: 1.5929667923704464e-10
Position 1219: 1.5827228107639616e-10
Position 667: 1.229464255095195e-10
Position 135: 6.94838649972768e-11
Position 566: 2.94453065772573e-11
Position 1967: 1.4406107164284466e-11
Position 382: 9.637809260973936e-12
Position 103: 6.927990007099691e-12
Position 174: 5.998559609051904e-12
Position 245: 5.652674152523594e-12
Position 438: 4.443370290944535e-12
Position 204: 3.84954114942881e-12
Position 306: 1.2858353012523745e-12
Position 249: 6.418374534145558e-13
Position 189: 6.074040255479938e-13
