Gene = Odr4
Position 8667: 0.005679155452072439
Position 9542: 0.005482525057470706
Position 1958: 0.005009796887984968
Position 2114: 0.004841549262346114
Position 6546: 0.004652570753732769
Position 4338: 0.003929620434226503
Position 12189: 0.00384318203272718
Position 8041: 0.0035887793774344646
Position 4317: 0.0034949907630742014
Position 3788: 0.003408546386674176
Position 1718: 0.003254007879126764
Position 3873: 0.002802296316634838
Position 3377: 0.0027860720611442204
Position 735: 0.002702729415284324
Position 8080: 0.002595086121886116
Position 7043: 0.002593970476660664
Position 6386: 0.0025157667661929745
Position 13865: 0.002203805248315222
Position 5902: 0.0021991458560366517
Position 7401: 0.002157764865969144
Position 1507: 0.002154244311644108
Position 1154: 0.0020811595044672
Position 8175: 0.002020140804986569
Position 5523: 0.0018909050007939639
Position 7165: 0.0018117854934014761
Position 230: 0.0016584580894861973
Position 4928: 0.001583203396562672
Position 5233: 0.001542068510286271
Position 2871: 0.0014407223477268586
Position 3831: 0.0014253943533257874
Position 1685: 0.0013914378523572411
Position 918: 0.0013478776910891665
Position 4812: 0.001288758215674229
Position 8159: 0.0012781897623512124
Position 8360: 0.0012180300736686943
Position 878: 0.0012080057912140286
Position 2472: 0.0011501224639961839
Position 152: 0.0011373092873372126
Position 316: 0.0010823016631319854
Position 209: 0.0010822830735053557
Position 139: 0.0010581554019904703
Position 7828: 0.000982595011076998
Position 6727: 0.0009587866689036267
Position 689: 0.0009372692745325926
Position 7874: 0.000894408179245322
Position 642: 0.0008936103712518103
Position 5440: 0.0008873253631123002
Position 5451: 0.0008651583028755436
Position 8113: 0.0008614675304680019
Position 8327: 0.0008559397989057857
Position 401: 0.000779724348347477
Position 101: 0.0007424708233473562
Position 150: 0.0007402347230451845
Position 359: 0.0007153258653850631
Position 3808: 0.000559376821732949
Position 681: 0.0005444615774924223
Position 1692: 0.0005105627636522382
Position 3164: 0.0005063661679783169
Position 84: 0.0005008751367442723
Position 648: 0.0004988113111143957
Position 646: 0.0004910939621158894
Position 7620: 0.0004134728275704726
Position 4289: 0.00040862875139936007
Position 989: 0.00037489448492777146
Position 318: 0.00037235179971850934
Position 577: 0.000357715172783141
Position 7917: 0.00034004397480471714
Position 3780: 0.0003393744231157327
Position 1845: 0.0003368989679509608
Position 11828: 0.00031625098007062206
Position 11765: 0.00030691757888068045
Position 5030: 0.0002977827167790369
Position 327: 0.00029109988472733405
Position 5748: 0.000253080854536167
Position 6790: 0.00024918671020716693
Position 3558: 0.0002396580319964153
Position 302: 0.00023959213054193225
Position 7754: 0.00022732232453958655
Position 4828: 0.00022653325014098096
Position 7892: 0.00022257538089493644
Position 668: 0.000208595692545865
Position 8039: 0.00018373487249228877
Position 3760: 0.0001729128689840829
Position 21042: 0.00017256473320185773
Position 5573: 0.000169174674311335
Position 8608: 0.00016596070078386439
Position 594: 0.00016526363054564154
Position 960: 0.00015127570483691966
Position 885: 0.000147329619703915
Position 4842: 0.0001305056040894103
Position 6044: 0.00012723965023481097
Position 68: 0.00011919651290296988
Position 7883: 0.00011611532697913197
Position 5561: 0.00011522607781510615
Position 2828: 0.00011002470605734494
Position 5397: 0.0001033579127260805
Position 6813: 9.849750686038667e-05
Position 7862: 9.815552925567307e-05
Position 6118: 8.968503415754679e-05
Position 4127: 8.663401011884107e-05
Position 1987: 8.229153150796002e-05
Position 955: 8.193286728664879e-05
Position 7182: 7.948924491385474e-05
Position 6760: 7.826307924962091e-05
Position 1962: 7.323273365378764e-05
Position 6734: 6.12519212670596e-05
Position 6558: 5.867099896780328e-05
Position 7951: 5.799678071236272e-05
Position 7858: 5.355847382769078e-05
Position 7515: 4.966418235262867e-05
Position 5501: 4.764926472713589e-05
Position 6110: 4.229153423518771e-05
Position 5339: 4.1149067915013066e-05
Position 5765: 3.749162578273446e-05
Position 8682: 3.3399740833030674e-05
Position 7006: 3.199335869572427e-05
Position 415: 2.7848471200499543e-05
Position 8620: 2.3917977558919726e-05
Position 3004: 2.1402145628263835e-05
Position 570: 1.8147430354849807e-05
Position 458: 1.8014920062191694e-05
Position 371: 1.7830926015141466e-05
Position 3328: 1.4087816422549079e-05
Position 284: 1.359953208670785e-05
Position 732: 1.1814660563039849e-05
Position 497: 1.1072367851621376e-05
Position 8916: 9.398134661634935e-06
Position 274: 7.619027470304113e-06
Position 35: 7.453450830585357e-06
Position 723: 6.576685148616596e-06
Position 3967: 6.440784320416238e-06
Position 499: 5.580109805630639e-06
Position 9157: 5.474011913456322e-06
Position 3053: 4.9383280800232655e-06
Position 3032: 4.885996086700181e-06
Position 8784: 4.7688512225385356e-06
Position 7902: 4.6107754491289194e-06
Position 353: 4.604428714542569e-06
Position 7616: 4.3901721554042005e-06
Position 614: 3.8550980675534924e-06
Position 1625: 3.4993959961639515e-06
Position 267: 2.835535167322096e-06
Position 2849: 2.642671813885347e-06
Position 7907: 2.228576255009243e-06
Position 3852: 2.0796522554933356e-06
Position 758: 2.0755308186831436e-06
Position 616: 1.957134655250767e-06
Position 876: 1.280408736252196e-06
Position 1019: 1.0959432305713727e-06
Position 829: 1.0340329387376035e-06
Position 958: 9.920699192982306e-07
Position 1650: 8.905118354396871e-07
Position 765: 8.79576314731095e-07
Position 726: 8.69377310914391e-07
Position 5196: 7.192308681873485e-07
Position 1012: 5.431034746861844e-07
Position 4832: 3.450661430534275e-07
Position 684: 3.393395644049033e-07
Position 481: 3.2228550283270734e-07
Position 2784: 1.2912170946198902e-08
Position 2399: 4.4816062687317203e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 20880: 0.9982033963238097
Position 2723: 0.9659855658031538
Position 6626: 0.9448005928715812
Position 17455: 0.8882276255943358
Position 8544: 0.8797326925533059
Position 29481: 0.8637774203596773
Position 11485: 0.6761750002955497
Position 4460: 0.5299013895940963
Position 18194: 0.4580902139685774
Position 4422: 0.3783700605397245
Position 30191: 0.3736771483707068
Position 30252: 0.3479289370388823
Position 9945: 0.25684954055541054
Position 14162: 0.22881298200997294
Position 12702: 0.19777476512740308
Position 17723: 0.17314957010426016
Position 26382: 0.15645691651535665
Position 793: 0.1382986411104031
Position 829: 0.13095005470546625
Position 24798: 0.11301455566404486
Position 9919: 0.08354579561701839
Position 11693: 0.07087661799454828
Position 23561: 0.06968055066673717
Position 3665: 0.06378270560747726
Position 23545: 0.06258277594228112
Position 23518: 0.054995746779047394
Position 11729: 0.050085325047036985
Position 29677: 0.0408701413107996
Position 4384: 0.03824089354105019
Position 7793: 0.038203720264543696
Position 4437: 0.03783117460458453
Position 16750: 0.0345008073215371
Position 4073: 0.03438561727773674
Position 3830: 0.033556802498997625
Position 1766: 0.03034599011000325
Position 10671: 0.030059261373860374
Position 31570: 0.02823871999629198
Position 12632: 0.027516640611873235
Position 19536: 0.02684730818929755
Position 4665: 0.026812331966158055
Position 7708: 0.026426643976493913
Position 21410: 0.02545619714672908
Position 14102: 0.025437092504339228
Position 17475: 0.024984891056717234
Position 11467: 0.02223956368076022
Position 18562: 0.021826102946715244
Position 11398: 0.020157486722424078
Position 26902: 0.019227683659011178
Position 7978: 0.01850301826397938
Position 23321: 0.01833699701527168
Position 9980: 0.01734037787373961
Position 18539: 0.016976848622571355
Position 3634: 0.015781738210094414
Position 4701: 0.015571024256215628
Position 8500: 0.014840516031187093
Position 29932: 0.014222362309969285
Position 19755: 0.011043528017723297
Position 17750: 0.010957823076758253
Position 18885: 0.010388027213081394
Position 1570: 0.010084043145194418
Position 5339: 0.009428140758972994
Position 10735: 0.009237352223120951
Position 5279: 0.008874667502398915
Position 518: 0.008742263990790783
Position 6498: 0.008737241991499408
Position 24676: 0.008604348658056609
Position 9779: 0.007720528503088004
Position 30277: 0.007621348921232258
Position 21443: 0.007388402672563655
Position 7764: 0.007386557659399638
Position 798: 0.007381633470743562
Position 24890: 0.0072176014226358574
Position 5109: 0.007139963348176117
Position 11742: 0.0070755623963410594
Position 12007: 0.007075552358088502
Position 21446: 0.006839889303459315
Position 12676: 0.006775215774320004
Position 9437: 0.00663795838845384
Position 12858: 0.006480041173444339
Position 13778: 0.006428108113443667
Position 24758: 0.005787262441142182
Position 6880: 0.0056273371154707775
Position 10633: 0.005043155108939544
Position 7076: 0.0049449414621760175
Position 4199: 0.004913408135692521
Position 8514: 0.004720638749489857
Position 18134: 0.004365869545001537
Position 23987: 0.0043370511456397275
Position 233: 0.004326898240264635
Position 18198: 0.0040425726152037355
Position 21809: 0.0038221377815484507
Position 4648: 0.0037999645702975074
Position 4671: 0.003760818375767597
Position 7458: 0.003302503398332313
Position 1393: 0.003262503492693319
Position 9674: 0.0031383893027432043
Position 23343: 0.0029047841115995435
Position 865: 0.002804810342174918
Position 1770: 0.0027947124596223597
Position 4474: 0.002747395296072163
Position 7042: 0.0027052223898249984
Position 1548: 0.002658602898826571
Position 11900: 0.002650403202662044
Position 430: 0.0026241821481430587
Position 6687: 0.0025846622634510758
Position 4747: 0.0025606261245772147
Position 30059: 0.0025492197433972658
Position 7495: 0.0024029068831066007
Position 14184: 0.0023308908461839454
Position 835: 0.002265168886545723
Position 22229: 0.0022336659584255075
Position 5187: 0.0021762984055085383
Position 6604: 0.001970922519047292
Position 10673: 0.0019659951510118683
Position 12082: 0.0018975565810171176
Position 3674: 0.001847791021882026
Position 8151: 0.001666264251397706
Position 7216: 0.0016434638256871957
Position 5303: 0.0015667953681056336
Position 11064: 0.0015292533415434248
Position 13749: 0.0014985514290561045
Position 3717: 0.0014769979998284833
Position 13681: 0.0014483798863748653
Position 23027: 0.0014143511939735578
Position 5626: 0.0012366276686352263
Position 9654: 0.0012184810503165383
Position 2031: 0.0011624729192768097
Position 3744: 0.0011290665605567136
Position 7849: 0.0011160803496529474
Position 161: 0.0011109121060904992
Position 2396: 0.0011031428237012985
Position 6214: 0.0011029176351585682
Position 4721: 0.0010753375413854393
Position 5075: 0.001006873857758482
Position 3228: 0.0009454844337662714
Position 5005: 0.0009341730736322486
Position 24590: 0.0009334658595958543
Position 1934: 0.0009304547392261037
Position 7523: 0.0009241768824372058
Position 6545: 0.0009147556581386833
Position 11255: 0.0008754709484758754
Position 735: 0.0008679010290257081
Position 3480: 0.0008627272457665699
Position 5786: 0.0008572722183622586
Position 6918: 0.0008545213484084195
Position 7732: 0.0008207528945821092
Position 312: 0.0007910349742227484
Position 5098: 0.0007664841059725732
Position 11183: 0.0007572679066977769
Position 29278: 0.0007521281724417717
Position 2839: 0.0007499280694175362
Position 9445: 0.000720333495098082
Position 21523: 0.0007007133294423496
Position 3294: 0.0006951753527334465
Position 18429: 0.0006827078566098783
Position 3598: 0.0006707680729270071
Position 6324: 0.0006662288112365489
Position 236: 0.0006324683763032729
Position 6355: 0.0006088862503739613
Position 1785: 0.0006035391707267786
Position 4621: 0.0006009984596117843
Position 1478: 0.0005841415041831721
Position 1994: 0.0005781993355079125
Position 6232: 0.000560982018190142
Position 7659: 0.0005524140335514553
Position 8576: 0.000533985250654125
Position 17737: 0.0005241557187306461
Position 10787: 0.0005024536986877308
Position 3557: 0.0004878372926196852
Position 7982: 0.0004395230746113611
Position 10014: 0.00043772810129903217
Position 3080: 0.0004288288741575374
Position 390: 0.000424213527749738
Position 6027: 0.000423396861448687
Position 3083: 0.0004224814766802838
Position 9718: 0.00041722960270010974
Position 7024: 0.0004139523120236311
Position 24982: 0.0004004591855495883
Position 3872: 0.0003993591681903666
Position 6199: 0.0003816789041072512
Position 274: 0.00037580554438459567
Position 7635: 0.0003651627908788824
Position 22674: 0.0003427838186125035
Position 539: 0.000341337201905724
Position 3773: 0.00033284826032993714
Position 874: 0.00032790354733392937
Position 23668: 0.00032080700769983404
Position 6634: 0.0002888197245365607
Position 24610: 0.0002870827134451596
Position 7461: 0.00028109977898456456
Position 22130: 0.0002795272235504441
Position 25062: 0.000275789863315716
Position 23805: 0.000275212217504707
Position 9495: 0.0002617513273179852
Position 6988: 0.000259200295743212
Position 7245: 0.0002556402149957309
Position 3155: 0.0002529451071014366
Position 705: 0.00024709638703607483
Position 7414: 0.00024575445574822333
Position 2753: 0.00024419609650213605
Position 11863: 0.00024320655694846864
Position 477: 0.0002416405882289827
Position 22043: 0.00024028821930414674
Position 5127: 0.00023890699181561498
Position 22145: 0.00023427030240959521
Position 4476: 0.00023370635680737163
Position 23722: 0.00022913872437164488
Position 6377: 0.00022904219258295432
Position 2561: 0.0002185052429421406
Position 1089: 0.00021379599138807018
Position 9243: 0.00021293983773479735
Position 471: 0.0002121624347465787
Position 6580: 0.0002063011234424045
Position 4352: 0.00020573719621356308
Position 23251: 0.00020331394919397564
Position 22484: 0.00020170467693801693
Position 3064: 0.00019115395762216202
Position 3746: 0.00017480266250958685
Position 5158: 0.00017292767022335874
Position 3690: 0.00017090257318947924
Position 543: 0.00016825107778833755
Position 4006: 0.0001573022441681626
Position 11967: 0.00015364088297892552
Position 114: 0.0001479343883945795
Position 7679: 0.0001429000583383295
Position 24252: 0.00014274636908719784
Position 3723: 0.00014229500134678387
Position 4137: 0.00014187444173985244
Position 2767: 0.00014151911224376352
Position 12061: 0.00014054466064878924
Position 7229: 0.00013879413072795884
Position 5634: 0.00013869917757778502
Position 5376: 0.0001372283404586695
Position 8133: 0.00013602210948007525
Position 609: 0.0001323417858597492
Position 3260: 0.00012969424816113126
Position 21604: 0.00012473721438659467
Position 6439: 0.00011974347378585741
Position 4676: 0.00011876491614957777
Position 7543: 0.00011809257993426492
Position 21284: 0.00011575655751556367
Position 1496: 0.0001154701776851461
Position 238: 0.00011314347919721954
Position 1862: 0.0001126540558385734
Position 3188: 0.00011109851444313651
Position 7400: 0.00011047483693726804
Position 10538: 0.00011039726552551529
Position 7854: 0.00010938098153272048
Position 5361: 0.00010622089698610269
Position 316: 0.00010515008776415543
Position 1608: 0.00010298405473473045
Position 4725: 0.0001000086823225983
Position 1556: 9.943738449619358e-05
Position 7089: 9.54351166622596e-05
Position 2322: 9.502945374612097e-05
Position 3175: 9.255831156023867e-05
Position 5193: 8.605242009433061e-05
Position 434: 8.567003805535112e-05
Position 21693: 8.29487457678343e-05
Position 22461: 8.248121726067793e-05
Position 1062: 8.238106421588923e-05
Position 2173: 8.209821966448334e-05
Position 18108: 8.090634683252359e-05
Position 22935: 8.074985076595214e-05
Position 7048: 7.895819385879569e-05
Position 5093: 7.892013215014702e-05
Position 4950: 7.47093716580311e-05
Position 6840: 7.423866369046488e-05
Position 199: 7.380973975338161e-05
Position 24994: 7.22894979055233e-05
Position 214: 6.763545025119491e-05
Position 5872: 6.733129164218032e-05
Position 23671: 6.452574986881541e-05
Position 22077: 5.8909444132268046e-05
Position 534: 5.670081500963286e-05
Position 940: 5.5308744896144366e-05
Position 481: 5.4781353398935254e-05
Position 7392: 5.4379032630834994e-05
Position 1831: 5.373027113481136e-05
Position 1040: 5.187269251858597e-05
Position 5675: 5.152012304606464e-05
Position 912: 5.069190610134826e-05
Position 1790: 5.0296376049025274e-05
Position 1065: 4.8964383702903815e-05
Position 3954: 4.540349415752507e-05
Position 550: 4.405840382840298e-05
Position 5232: 4.326969210370162e-05
Position 5143: 4.148214566875534e-05
Position 22102: 4.138539079347078e-05
Position 1306: 4.11243135533983e-05
Position 7026: 4.085665117760079e-05
Position 7019: 4.058452063839792e-05
Position 6136: 3.906988626725794e-05
Position 5397: 3.664505062595002e-05
Position 21789: 3.5793504729025686e-05
Position 1361: 3.514262945736691e-05
Position 6563: 3.4379578877466175e-05
Position 589: 3.277523993878067e-05
Position 1577: 3.200528919692369e-05
Position 490: 3.1804397523133344e-05
Position 12079: 3.096777496161556e-05
Position 1001: 2.763099871765206e-05
Position 201: 2.75051330849276e-05
Position 18991: 2.6305724375050353e-05
Position 5649: 2.578594090509232e-05
Position 11205: 2.316117622599368e-05
Position 19732: 1.9748854091301747e-05
Position 5045: 1.906596435556864e-05
Position 3243: 1.4477394815481436e-05
Position 22083: 1.2649599751735106e-05
Position 2953: 1.1892684787883576e-05
Position 14686: 1.1499762043664639e-05
Position 21818: 1.0373767836990447e-05
Position 2870: 9.79948365512235e-06
Position 7471: 9.202475899599404e-06
Position 7525: 7.990905144460047e-06
Position 440: 7.522214281552278e-06
Position 566: 7.151326866280182e-06
Position 415: 6.228563768410488e-06
Position 7519: 6.198066517045164e-06
Position 342: 6.153802606264659e-06
Position 7584: 5.899885237764448e-06
Position 6721: 5.3237175822293045e-06
Position 394: 4.8329281766754415e-06
Position 2922: 4.586547996957778e-06
Position 7546: 3.748358656249397e-06
Position 2540: 3.724508785265191e-06
Position 601: 3.320654280634218e-06
Position 3249: 3.0428886034746493e-06
Position 18325: 2.949084230933095e-06
Position 3197: 2.8976558688740624e-06
Position 604: 2.848074998075886e-06
Position 1420: 2.8031140496411564e-06
Position 9002: 2.562332286580947e-06
Position 7289: 2.5534834630288555e-06
Position 8984: 2.4858869870083404e-06
Position 3007: 1.8882526952852521e-06
Position 7258: 1.6318010671033704e-06
Position 7277: 1.44176448863602e-06
Position 3843: 1.247001552991381e-06
Position 117: 1.0138543989747885e-06
Position 4178: 1.0059519070049758e-06
Position 739: 9.96479215445378e-07
Position 2965: 9.573463009606645e-07
Position 1437: 8.875541705863298e-07
Position 4971: 8.230800913590547e-07
Position 3319: 7.935554362609372e-07
Position 751: 7.34364416359912e-07
Position 309: 7.263023739418676e-07
Position 4958: 7.024824229293003e-07
Position 1434: 6.886207406943238e-07
Position 148: 6.864794801381417e-07
Position 8737: 5.800809757533663e-07
Position 11673: 5.502347850504939e-07
Position 371: 5.206594765637451e-07
Position 8599: 4.90082576529989e-07
Position 570: 4.791014808918258e-07
Position 8878: 4.233125298213617e-07
Position 1068: 3.8988296085009845e-07
Position 4727: 3.748541896580714e-07
Position 8809: 3.0951188369983575e-07
Position 13206: 2.974652856899518e-07
Position 5055: 2.579199671971791e-07
Position 4237: 2.5350636448377614e-07
Position 4673: 2.3316556455141354e-07
Position 5686: 2.0404041818291126e-07
Position 14547: 1.9959771822272776e-07
Position 652: 1.5501347836753098e-07
Position 4613: 1.1665574683291499e-07
Position 7249: 1.0797362339002294e-07
Position 668: 1.0725085889307948e-07
Position 4785: 9.56323252427361e-08
Position 4085: 6.584145173022979e-08
Position 3939: 6.362783539728011e-08
Position 7122: 6.310976878212962e-08
Position 1683: 5.883248440738486e-08
Position 12234: 5.145448198186417e-08
Position 4109: 5.10012662814758e-08
Position 4907: 4.0732420457949394e-08
Position 964: 2.2344662225664778e-08
Position 1105: 2.1941740055624176e-08
Position 5380: 1.96224133586227e-08
Position 10142: 1.4371036375558143e-08
Position 808: 1.3033822458595616e-08
Position 970: 1.252372470471887e-08
Position 1095: 1.2132870606713135e-08
Position 5693: 1.1742743898247179e-08
Position 5822: 1.163921778595341e-08
Position 5691: 1.1603380859274089e-08
Position 5726: 1.0871714969314772e-08
Position 7423: 7.144120765373444e-09
Position 8840: 6.9109410391132e-09
Position 246: 6.821041485647373e-09
Position 8756: 6.7941074204818545e-09
Position 4835: 4.028717603556019e-09
Position 129: 1.460421758360926e-10
Position 131: 8.385162633358413e-11
Position 122: 6.406521107487183e-11
Position 614: 6.093999393907342e-13
