Gene = Lekr1
Position 1827: 6.440066141807862e-06
Position 734: 4.656029285375279e-06
Position 1811: 4.315049381023764e-06
Position 1853: 2.2721274899561608e-06
Position 1163: 2.164909675141095e-06
Position 1348: 1.7916973574713577e-06
Position 1083: 1.2497427970132326e-06
Position 1305: 8.756066638590222e-07
Position 2190: 6.428559292875971e-07
Position 2197: 4.401909724469266e-07
Position 747: 3.8958855052898496e-07
Position 2200: 3.1812939075643924e-07
Position 2054: 3.033992413889637e-07
Position 2239: 2.909284498496093e-07
Position 66: 2.241012070259011e-07
Position 50: 2.192825617287675e-07
Position 897: 1.2314250008868252e-07
Position 877: 7.437841635982115e-08
Position 794: 6.807824419411435e-08
Position 566: 6.589027739296351e-08
Position 422: 4.5520700030079184e-08
Position 15: 1.581124643369639e-08
Position 406: 3.6689806107337066e-09
Position 390: 3.3637327310818657e-09
Position 700: 2.1320983747396788e-10
Position 528: 1.7833088748047395e-10
Position 855: 3.544272705597777e-11
Position 906: 3.478712091096833e-11
Position 791: 2.925224273565235e-11
Position 424: 1.6489412479954357e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2821: 0.5745294495449876
Position 17623: 0.5346848265583246
Position 6221: 0.43067242193717054
Position 3235: 0.2613862995195295
Position 1923: 0.17303631534203062
Position 7057: 0.1691654194899352
Position 2836: 0.15751303429316382
Position 4053: 0.15738057625013882
Position 4122: 0.15681957609492536
Position 7202: 0.15064332559304228
Position 4084: 0.13757066008057417
Position 10260: 0.10487788958526444
Position 5456: 0.06955280483824186
Position 13153: 0.0670819575456914
Position 6107: 0.057605484022042734
Position 4014: 0.05531078001292366
Position 3931: 0.0546146438122771
Position 18252: 0.05336268487759053
Position 3419: 0.04954582182133049
Position 7447: 0.04485566714548122
Position 6824: 0.04396248593682299
Position 6995: 0.0399144752403533
Position 4000: 0.028860023400127208
Position 7375: 0.028560937548668865
Position 8236: 0.02645286477242621
Position 4162: 0.025416613439115346
Position 5589: 0.023556247526437275
Position 10509: 0.023282863218536565
Position 3239: 0.022204054794981807
Position 12741: 0.019509717470498317
Position 2684: 0.018287267168854596
Position 2746: 0.013417869342802258
Position 7584: 0.012611642064293284
Position 1684: 0.012598773708459804
Position 14208: 0.012556733721280897
Position 5537: 0.011955542739273581
Position 10732: 0.011139308392897543
Position 4178: 0.01067076170575923
Position 7619: 0.010400409561817684
Position 10208: 0.009107197395521969
Position 10601: 0.00909032704675006
Position 8130: 0.007293338914802716
Position 7015: 0.006907690374913924
Position 2313: 0.005762142604516314
Position 2847: 0.004812319039694315
Position 1842: 0.004329020152094114
Position 2735: 0.0037380678288461157
Position 4211: 0.0036581205889852563
Position 3370: 0.003343112608562667
Position 9404: 0.003279988085191522
Position 2496: 0.0031620513622398734
Position 3881: 0.003070232326063556
Position 6436: 0.0029861764227796365
Position 5881: 0.0027896407950944503
Position 4022: 0.0027484963966253814
Position 1005: 0.0023360670866253595
Position 2107: 0.0022885242126675924
Position 3975: 0.002284836253127992
Position 5202: 0.002131251338481663
Position 5788: 0.0019108071164262378
Position 5387: 0.0015161960262410868
Position 422: 0.001459202752167535
Position 8171: 0.0014040893327212113
Position 5970: 0.0013405858397983834
Position 9383: 0.0012966709965780495
Position 7616: 0.0012714636360188821
Position 5802: 0.001259804607082326
Position 11595: 0.0012564190381473684
Position 10185: 0.0012164707695721355
Position 6858: 0.0009829306838784319
Position 2663: 0.0009576771964075639
Position 4681: 0.000953763918264126
Position 1637: 0.0008468856906838724
Position 3105: 0.0007454172865051835
Position 1990: 0.0007340505578823424
Position 5475: 0.0007186981887797002
Position 3208: 0.0006771827489985458
Position 3254: 0.0006681102488761521
Position 2532: 0.0005894872821450929
Position 8041: 0.0005815080663835738
Position 2587: 0.0005623386672774526
Position 8748: 0.0005400133505064056
Position 1878: 0.0005374034947535318
Position 7490: 0.0005245610196992873
Position 1897: 0.0005127991659801173
Position 5076: 0.0004932399066470019
Position 1054: 0.0004790016531846062
Position 5281: 0.0004142475575969729
Position 1811: 0.0003823314033343049
Position 5751: 0.0003450167555099914
Position 4370: 0.0003228716747410485
Position 1601: 0.0003006258987794798
Position 396: 0.00028201239822403995
Position 3697: 0.00027668932563869173
Position 189: 0.00026678112094578703
Position 3062: 0.00026528401375927076
Position 4537: 0.0002642883029251766
Position 4226: 0.00024347459367577985
Position 2704: 0.00023956425101547988
Position 2407: 0.0002328541048411672
Position 5622: 0.00021909091649880417
Position 4379: 0.0001614488610582649
Position 3290: 0.00013808675952619676
Position 7724: 0.00013367137968744495
Position 237: 0.00012583976029475146
Position 2014: 0.00012155089272748077
Position 430: 0.00012089928482058684
Position 4616: 0.00011392883986963109
Position 485: 9.939136981975321e-05
Position 3269: 9.838123730793936e-05
Position 6791: 9.25596831934526e-05
Position 3141: 8.985845833669251e-05
Position 2050: 8.515057122438089e-05
Position 3425: 7.632955757039562e-05
Position 378: 7.32332733027782e-05
Position 5014: 7.0816518471117e-05
Position 4486: 6.55670537336553e-05
Position 1641: 6.417092508649304e-05
Position 3766: 5.7249197704279746e-05
Position 1953: 5.0476840230784244e-05
Position 3331: 4.829649726062296e-05
Position 4324: 4.728713891847083e-05
Position 1498: 4.508100045103254e-05
Position 1697: 4.368701194673458e-05
Position 582: 4.002705711780227e-05
Position 1025: 3.8736503344951375e-05
Position 5101: 3.8587070186452355e-05
Position 776: 3.4566662398779064e-05
Position 2899: 3.391553098151561e-05
Position 227: 3.3686370427281374e-05
Position 307: 2.77472547029968e-05
Position 435: 2.5597275658267286e-05
Position 4259: 2.511232996474281e-05
Position 4640: 2.479966756891018e-05
Position 1460: 2.3088748724464694e-05
Position 456: 2.3048996021787888e-05
Position 3798: 2.187640233710177e-05
Position 1007: 1.882177302761204e-05
Position 3716: 1.880194084448604e-05
Position 453: 1.6336783274408418e-05
Position 3282: 1.1028405670160846e-05
Position 194: 9.868832375259882e-06
Position 320: 9.085221405570336e-06
Position 303: 8.938476445265041e-06
Position 1162: 5.902041787630323e-06
Position 3305: 5.1574282718993556e-06
Position 610: 4.74969519997892e-06
Position 855: 1.574711496932199e-06
Position 1329: 9.827907185755211e-07
Position 1534: 9.820216369871614e-07
Position 1463: 8.426353487949453e-07
Position 1885: 8.073538547029677e-07
Position 821: 7.662435987224966e-07
Position 1605: 7.049087729949861e-07
Position 1553: 6.255614339158978e-07
Position 357: 5.610640793488822e-07
Position 715: 5.360935172301157e-07
Position 877: 4.1662363566069775e-07
Position 108: 3.714819588348985e-07
Position 891: 2.604606784694831e-07
Position 983: 2.48291148242202e-07
Position 897: 2.3060002210627988e-07
Position 2082: 1.9001689401392897e-07
Position 1251: 1.8949032193520512e-07
Position 156: 1.6617182169142775e-07
Position 842: 1.5348285004857812e-07
Position 490: 1.4450165695119534e-07
Position 650: 1.3371560668589864e-07
Position 584: 1.187364036181809e-07
