Gene = Dbr1
Position 1545: 0.00010583525254345393
Position 345: 7.851335572971761e-05
Position 5910: 7.68929767804201e-05
Position 5068: 7.398406704140403e-05
Position 7430: 7.217710288044225e-05
Position 68: 6.374896069643321e-05
Position 6855: 6.323154016346421e-05
Position 5471: 6.047762071064405e-05
Position 3675: 5.8674191331792065e-05
Position 220: 5.327894426097363e-05
Position 6906: 5.0346395976243516e-05
Position 234: 5.009645418136494e-05
Position 2143: 4.820628772059147e-05
Position 2365: 3.6946770072868626e-05
Position 6991: 3.5953438689195314e-05
Position 7678: 3.576407271527733e-05
Position 2202: 3.22011979876085e-05
Position 5297: 3.0303868173466373e-05
Position 6941: 2.909405812123168e-05
Position 6562: 2.7575324037272894e-05
Position 5824: 2.694385929469809e-05
Position 7217: 2.5433984455187832e-05
Position 520: 2.378823456971458e-05
Position 6614: 2.3621335446511913e-05
Position 1066: 2.2877600508128593e-05
Position 289: 2.2598080876034608e-05
Position 6703: 2.2335289949621786e-05
Position 109: 2.2268325422909303e-05
Position 4540: 2.0991340727971255e-05
Position 6852: 2.0035416887975242e-05
Position 7234: 1.9143474766781217e-05
Position 545: 1.706901874249507e-05
Position 353: 1.4616366839879752e-05
Position 569: 1.388794879046805e-05
Position 104: 1.3325487010380818e-05
Position 4510: 1.1710707446412823e-05
Position 600: 1.1579663196350264e-05
Position 6827: 1.1260011319157717e-05
Position 2385: 1.102231926357903e-05
Position 621: 9.519444314747832e-06
Position 436: 9.260359416797515e-06
Position 358: 8.97190587635278e-06
Position 7064: 8.487690284715291e-06
Position 1011: 7.850896773031274e-06
Position 96: 7.523739040813588e-06
Position 56: 6.560437819466231e-06
Position 388: 6.510641144035828e-06
Position 673: 5.57349596373931e-06
Position 23: 5.528883706676339e-06
Position 6713: 5.432587548351572e-06
Position 136: 5.115056038805071e-06
Position 555: 5.044405502485683e-06
Position 7045: 4.950249298554481e-06
Position 7011: 4.0144781218651425e-06
Position 682: 3.7712503831641604e-06
Position 7056: 3.633532098668007e-06
Position 690: 3.5835234440357626e-06
Position 142: 3.532031875293969e-06
Position 98: 3.504774010594533e-06
Position 7110: 3.480745214941621e-06
Position 537: 3.4286940863391302e-06
Position 1443: 3.2749022860185528e-06
Position 305: 3.1477217137668827e-06
Position 557: 2.425662701461286e-06
Position 1569: 2.093598088593586e-06
Position 6668: 1.4690960959956059e-06
Position 392: 1.429446714359864e-06
Position 6798: 1.337148223668215e-06
Position 972: 1.2064650183866324e-06
Position 805: 1.117759896044213e-06
Position 6858: 9.889119597330054e-07
Position 124: 8.687101840078608e-07
Position 1605: 7.457607833476669e-07
Position 563: 6.756857818663041e-07
Position 58: 6.348069827350016e-07
Position 906: 5.52066210244803e-07
Position 914: 4.7174018440074097e-07
Position 6791: 4.670105774335347e-07
Position 25: 4.668110247122733e-07
Position 1578: 4.329136519623168e-07
Position 928: 3.802648879687093e-07
Position 1020: 3.2531395173768695e-07
Position 7265: 3.058737270019394e-08
Position 943: 5.595158189406966e-09
Position 6708: 8.635293901208581e-11
Position 6726: 8.30288657318627e-11
Position 765: 4.3367451403652187e-11
Position 6966: 3.132703533196693e-11
Position 6553: 1.5970055032336836e-11
Position 770: 1.0588005714559967e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6517: 0.9851849389176445
Position 6222: 0.8884304163302247
Position 7512: 0.6283847203675311
Position 776: 0.41923431357605895
Position 3557: 0.3513744622760887
Position 4445: 0.33134317431267823
Position 4339: 0.29243896765095106
Position 8048: 0.20282531547741373
Position 7853: 0.16949964541795398
Position 2595: 0.15836539736295746
Position 4448: 0.15060427871359316
Position 7040: 0.15008190675905797
Position 739: 0.14202254983700532
Position 2641: 0.13188141999629474
Position 2079: 0.08794668381448914
Position 6763: 0.058899327617745766
Position 7995: 0.053517239085885744
Position 2468: 0.04076699143590906
Position 1419: 0.03393640646774619
Position 4309: 0.03123660031961084
Position 1601: 0.03068669473899225
Position 2592: 0.03012497368608989
Position 1786: 0.02956309687918293
Position 7473: 0.028163312472401326
Position 2435: 0.027877878750329294
Position 4066: 0.024264990718975178
Position 754: 0.023146656521336482
Position 7068: 0.020925521103893525
Position 7723: 0.02092002796002007
Position 4411: 0.017553882991583968
Position 1439: 0.016251931614731163
Position 7096: 0.013869067833334843
Position 6591: 0.013148046875889843
Position 4383: 0.012727191616818446
Position 7494: 0.010257103854377062
Position 6229: 0.01025278064117492
Position 4946: 0.010089010382867872
Position 2026: 0.010010446566785344
Position 7703: 0.009108627519835023
Position 7980: 0.008960834339220024
Position 1655: 0.008832249023847157
Position 7623: 0.0085125304732235
Position 7690: 0.00827270808072254
Position 4408: 0.007659475023748129
Position 1393: 0.007492488000315103
Position 1364: 0.007358441805253393
Position 8122: 0.007292497532123286
Position 7604: 0.006774293014289137
Position 460: 0.006541073903442198
Position 6103: 0.005981255152665656
Position 4504: 0.005589948997928245
Position 2142: 0.004933044003046072
Position 6120: 0.004802197584960004
Position 8280: 0.004608227689824974
Position 5012: 0.004209248059943193
Position 2494: 0.004139799736924696
Position 3165: 0.004017826998851999
Position 8052: 0.0040098125245582195
Position 5972: 0.003885078785959793
Position 4817: 0.003856787565941556
Position 8376: 0.0037568451553353166
Position 3597: 0.0035510639446504314
Position 2103: 0.003423997303009193
Position 252: 0.0033010064127472934
Position 5936: 0.003079379314341149
Position 7726: 0.0030777898652789306
Position 4837: 0.003066701889217566
Position 7307: 0.002977547271005122
Position 7960: 0.0028906804335847285
Position 4423: 0.002725203403785016
Position 7669: 0.002671453880135412
Position 2085: 0.0023712755825808004
Position 4414: 0.0023585184941678416
Position 8427: 0.002302833407634524
Position 3036: 0.0022577652036474237
Position 7656: 0.00222485698811635
Position 364: 0.0021630234509605606
Position 8631: 0.0021592656135657434
Position 8355: 0.001984067407005903
Position 3399: 0.0019594752124523314
Position 1892: 0.0016529072835615127
Position 4022: 0.0016279141814477727
Position 4873: 0.0015178115595489159
Position 3285: 0.0014582173456765945
Position 4879: 0.001415995104123816
Position 1341: 0.0013487688816803422
Position 8443: 0.0013447562425544866
Position 6049: 0.001341361852477489
Position 85: 0.0012802864111013336
Position 201: 0.0011506878315370869
Position 7524: 0.0011162281999045891
Position 2544: 0.0010850766241723077
Position 2091: 0.001070499434256185
Position 5093: 0.0010521303513308044
Position 4845: 0.0009985196381957894
Position 1810: 0.000992286907897807
Position 1522: 0.0009504610688716407
Position 3237: 0.0009427116398526824
Position 8450: 0.0009186591234493721
Position 6745: 0.0008918957857156937
Position 8110: 0.0008448644634043743
Position 8099: 0.0007651800056952745
Position 4100: 0.0007129974495247593
Position 5808: 0.0006651173375627089
Position 4345: 0.0006589685535076655
Position 2113: 0.0006197912274900357
Position 3521: 0.0005903992907074946
Position 6950: 0.0005878529897313097
Position 2963: 0.0005824987817292626
Position 7450: 0.0005611246490816437
Position 7888: 0.0005379908756924543
Position 8195: 0.0005335107118619078
Position 1562: 0.000527000360050048
Position 826: 0.0005267559656887227
Position 7580: 0.0005266758175734255
Position 6889: 0.0005144250398765715
Position 6770: 0.0005070793024372439
Position 1427: 0.0004991533130360255
Position 379: 0.0004733579713240195
Position 1833: 0.0004527278165457693
Position 1956: 0.00042201341532847826
Position 8403: 0.00041470794247826026
Position 1934: 0.0003839382097008483
Position 4728: 0.0003724852110027492
Position 7768: 0.0003696054864543319
Position 1494: 0.00036654558881809175
Position 654: 0.000355004920340586
Position 6748: 0.0003462627401761949
Position 409: 0.00033241157634794996
Position 1572: 0.0003302984692218223
Position 3330: 0.000232239023833324
Position 1253: 0.00022951984758973597
Position 6978: 0.0002267828160643201
Position 165: 0.00021956173808908172
Position 1899: 0.00021372395185178402
Position 798: 0.00021233442180106004
Position 7546: 0.00021214165642398505
Position 134: 0.00020576248656501816
Position 7627: 0.00019729126332076186
Position 6524: 0.00019111824127609266
Position 8343: 0.00018572089929640688
Position 1421: 0.00018458357610473918
Position 6290: 0.00018040098834808937
Position 563: 0.00017904774107665498
Position 1551: 0.00017876173527268615
Position 5205: 0.00016426942625676928
Position 5994: 0.00016336478154426712
Position 1447: 0.00016254925648710668
Position 7278: 0.00014946237935383337
Position 404: 0.00014484669442318932
Position 2668: 0.0001393531014811143
Position 698: 0.00013233995465547274
Position 4951: 0.00012419994225958857
Position 6468: 9.794558825095734e-05
Position 7226: 9.732562143594141e-05
Position 7771: 9.638921336059102e-05
Position 2717: 9.136076684821864e-05
Position 2118: 8.939862400303273e-05
Position 575: 8.914572144091433e-05
Position 2562: 8.399429018615388e-05
Position 109: 7.748684820511457e-05
Position 1501: 7.654052789766157e-05
Position 482: 7.579375918138532e-05
Position 3108: 7.344124661488294e-05
Position 7101: 7.048875099286644e-05
Position 8692: 6.968130087527977e-05
Position 6560: 6.823112709908734e-05
Position 506: 6.375438369904473e-05
Position 1790: 6.293641044447582e-05
Position 5430: 6.047762071064406e-05
Position 8491: 5.970639416915156e-05
Position 1299: 5.5899933527477266e-05
Position 1921: 5.513999926199409e-05
Position 1275: 5.455839775052281e-05
Position 7312: 5.244941760328405e-05
Position 7885: 5.091383503122553e-05
Position 1530: 5.083980302197972e-05
Position 901: 4.869850384704677e-05
Position 5914: 4.753572833802739e-05
Position 790: 4.3520537296450865e-05
Position 636: 4.112430809483959e-05
Position 326: 3.5607320851844564e-05
Position 6543: 3.261497190882452e-05
Position 7891: 2.9886858027838715e-05
Position 6526: 2.8385028751336652e-05
Position 5680: 2.694385929469807e-05
Position 937: 2.0417294642945236e-05
Position 2384: 1.7950608135894943e-05
Position 3040: 1.7796332255271643e-05
Position 1947: 1.3620330017454585e-05
Position 7879: 1.3369110734849889e-05
Position 1109: 1.1473904120577386e-05
Position 6708: 1.1129536720103757e-05
Position 659: 1.0543978474338909e-05
Position 1279: 1.0213957737654083e-05
Position 1063: 9.890679807352763e-06
Position 6812: 9.260929297888471e-06
Position 174: 8.562365679235084e-06
Position 6644: 7.759094313559046e-06
Position 600: 7.4312675851497545e-06
Position 838: 7.127597675709399e-06
Position 1609: 6.662518855458998e-06
Position 315: 5.769304781731383e-06
Position 2036: 4.286776475243607e-06
Position 792: 3.0063530661140673e-06
Position 2229: 2.8353459015017e-06
Position 479: 2.8263247884675716e-06
Position 6777: 2.3641536222844195e-06
Position 6805: 2.3473489256059846e-06
Position 1683: 2.346079506760596e-06
Position 2293: 1.6810358650126837e-06
Position 2151: 1.613706507932894e-06
Position 6781: 1.415254757302046e-06
Position 6774: 1.3591093052178721e-06
Position 488: 1.1935216502880595e-06
Position 183: 1.1258539875338566e-06
Position 1402: 1.0990922052851572e-06
Position 1450: 9.692769200381748e-07
Position 6849: 8.123426559236607e-07
Position 6855: 8.047784802192049e-07
Position 6681: 6.971246354478429e-07
Position 300: 6.970918332565209e-07
Position 1724: 5.706727353617009e-07
Position 4751: 4.4441139197255705e-07
Position 267: 3.8323841525801693e-07
Position 7900: 3.6437722663749254e-07
Position 7897: 3.574236180901643e-07
Position 331: 3.1669712962472824e-07
Position 7329: 2.633418309036976e-07
Position 856: 2.3847180406775355e-07
Position 880: 1.694931312151868e-07
Position 4756: 1.5783771413383524e-07
Position 520: 1.475573221407752e-07
Position 578: 1.339880627064248e-07
Position 7535: 1.0793379079264272e-07
Position 1182: 1.0185790498476935e-07
Position 1709: 7.116676737302041e-08
Position 6347: 2.913605367747766e-08
Position 949: 2.2256813219953805e-08
Position 583: 2.649829156786302e-09
Position 6663: 1.8715327324124779e-10
Position 858: 5.432105977793884e-12
Position 673: 4.9352514849697244e-12
