Gene = Cldn12
Position 7731: 0.010364578744599319
Position 6749: 0.010299175840328603
Position 1927: 0.00971226379360754
Position 2314: 0.009670815492342935
Position 8257: 0.009410159484307639
Position 2526: 0.00862458524080642
Position 1950: 0.008563958959105502
Position 2137: 0.007980584063719097
Position 2076: 0.0076083583347667
Position 4102: 0.007537647480104522
Position 7659: 0.007147129874029523
Position 2049: 0.006843774294266481
Position 2353: 0.006363832866856386
Position 2861: 0.0056680051240563
Position 3349: 0.004748740477298974
Position 2389: 0.004713075198647745
Position 2412: 0.004685601846679825
Position 2081: 0.003928221205458299
Position 7957: 0.003339187141984759
Position 1164: 0.0033136566051007845
Position 7534: 0.0033132878922088544
Position 2493: 0.0028500275610508115
Position 2013: 0.002716293717107701
Position 1543: 0.0024184269505313364
Position 295: 0.002387738433405068
Position 3440: 0.0023698290358526264
Position 7201: 0.002298452958579795
Position 633: 0.00228843743909771
Position 2834: 0.0022114346625234514
Position 6839: 0.0021060910733815977
Position 735: 0.0019470623487428962
Position 939: 0.0019206947687880043
Position 7135: 0.0018883412618597396
Position 872: 0.0018656059848806102
Position 6754: 0.001845517324994939
Position 6963: 0.0018337862504754735
Position 7467: 0.0015950545333557897
Position 8936: 0.0015533381226841441
Position 9043: 0.0015007490305423378
Position 5332: 0.0014517911096350773
Position 354: 0.0014391555517766206
Position 229: 0.0013939676981053987
Position 7232: 0.001322883117699185
Position 1847: 0.001276482625068552
Position 1674: 0.0012056407103464906
Position 2099: 0.001112745846222031
Position 1974: 0.0009986505135108543
Position 1418: 0.000972366561251805
Position 828: 0.0009293669522017536
Position 2683: 0.0009233676478541704
Position 5442: 0.0008708780497816767
Position 3862: 0.000829321383970734
Position 122: 0.0007050162367909066
Position 98: 0.0006799398125531832
Position 4053: 0.0006654083869636538
Position 524: 0.0006609331074544747
Position 1486: 0.0006373811989089137
Position 4007: 0.0006200834325289269
Position 7390: 0.0005959704928231521
Position 6905: 0.0005477364991441907
Position 8328: 0.0005418864545394486
Position 3985: 0.0005234900803278827
Position 455: 0.0005184319966086491
Position 7029: 0.0005022180405228346
Position 846: 0.0004951576352286899
Position 7889: 0.0004606319883591893
Position 8314: 0.0003977013009707649
Position 543: 0.0003344081695917364
Position 557: 0.00032738723765866705
Position 2318: 0.0002959767203390159
Position 2448: 0.00027869863059997623
Position 6110: 0.0002371915727798244
Position 761: 0.00023678157794437604
Position 5139: 0.00022410832087476363
Position 2386: 0.00021984678608037025
Position 1009: 0.0002084048209985838
Position 3247: 0.00019763461704935668
Position 669: 0.00017292673591837824
Position 2716: 0.0001555321210935087
Position 5426: 0.0001405603880343969
Position 2232: 0.00013939160773457297
Position 2739: 0.00013851104952692836
Position 108: 0.00013395958878244417
Position 2119: 9.604170011147484e-05
Position 700: 9.571551587563201e-05
Position 202: 9.54651941887345e-05
Position 3750: 8.798176927027327e-05
Position 574: 7.961764618270783e-05
Position 7316: 7.891949035141497e-05
Position 1954: 6.709896054821237e-05
Position 387: 6.554830103624411e-05
Position 1433: 6.532002233756201e-05
Position 4429: 6.20708539021933e-05
Position 616: 5.423977078448079e-05
Position 234: 5.393634437898836e-05
Position 4270: 5.390611528176994e-05
Position 4770: 4.207790282308559e-05
Position 583: 3.826578518121238e-05
Position 661: 3.7932186536371536e-05
Position 2286: 3.6994296784900494e-05
Position 2473: 3.5695720123188005e-05
Position 2463: 3.369043971813106e-05
Position 953: 3.27845813564408e-05
Position 7311: 3.1415287031120975e-05
Position 3517: 2.997595193968937e-05
Position 273: 2.924396025812889e-05
Position 848: 2.7023356417372916e-05
Position 531: 2.085682163130078e-05
Position 1123: 1.9160380023705395e-05
Position 1508: 1.7085916102280213e-05
Position 809: 1.6143507636656138e-05
Position 948: 1.477054327234178e-05
Position 817: 1.4040377127594884e-05
Position 150: 1.0989997913580904e-05
Position 707: 1.0508825324022554e-05
Position 1819: 1.0011036782730393e-05
Position 1614: 9.587209074411573e-06
Position 916: 8.737704862054084e-06
Position 205: 7.866746802228006e-06
Position 266: 7.653281620981844e-06
Position 926: 7.071708539945805e-06
Position 372: 6.942666300418919e-06
Position 1438: 6.939160096195825e-06
Position 77: 6.331284472724981e-06
Position 1754: 5.257495569775554e-06
Position 2183: 5.042877610425653e-06
Position 1678: 4.373274589751808e-06
Position 741: 4.045736174248071e-06
Position 2937: 3.0882019099859527e-06
Position 1587: 2.943902124362142e-06
Position 1738: 1.7279822984967014e-06
Position 212: 1.716103370474688e-06
Position 832: 1.1491059455263871e-06
Position 158: 6.845895633689625e-07
Position 259: 5.284733010211063e-07
Position 365: 3.357570213912572e-07
Position 1596: 3.221543324871841e-07
Position 161: 2.211525489358594e-07
Position 676: 1.6663823603810372e-07
Position 1352: 1.5242186919369424e-07
Position 765: 1.5185963841623405e-07
Position 878: 5.570119848854114e-09
