Gene = Arl6ip1
Position 6919: 0.00010744593491727444
Position 7657: 0.00010175643035420093
Position 1610: 0.00010159417460589757
Position 2109: 0.0001010345429793366
Position 2203: 8.026245163137581e-05
Position 2936: 7.81222841853703e-05
Position 5940: 7.402975244255728e-05
Position 633: 6.848403570008684e-05
Position 1931: 6.599859450893247e-05
Position 2464: 6.446502801249287e-05
Position 4134: 5.679056970245512e-05
Position 5573: 4.97121057727185e-05
Position 2629: 4.753109186946329e-05
Position 5133: 4.684415735726811e-05
Position 5320: 4.5420840433810736e-05
Position 6288: 4.411398726701576e-05
Position 696: 4.305099886590873e-05
Position 6038: 4.0424896406935535e-05
Position 2682: 4.001042399002477e-05
Position 2095: 3.8675062196320974e-05
Position 2653: 3.840541741549593e-05
Position 799: 3.818114422365962e-05
Position 5947: 3.530864459752961e-05
Position 271: 3.194874865739528e-05
Position 1603: 3.177197513406511e-05
Position 4327: 3.00204299064631e-05
Position 1699: 2.825093387140482e-05
Position 661: 2.69167358416171e-05
Position 1433: 2.4109865351160665e-05
Position 4232: 2.3484117602853326e-05
Position 1709: 2.3259963770614712e-05
Position 1510: 2.2155296115639594e-05
Position 3505: 2.1548896920536107e-05
Position 2208: 1.8630758986526846e-05
Position 1753: 1.7615049430852142e-05
Position 550: 1.7418202144096877e-05
Position 1886: 1.6613528049193877e-05
Position 1265: 1.635690322582944e-05
Position 3344: 1.5940143840790075e-05
Position 577: 1.5747077755029042e-05
Position 4371: 1.4681180667114465e-05
Position 3786: 1.327077181923935e-05
Position 435: 1.2239281651948308e-05
Position 2842: 1.0052949074405057e-05
Position 2866: 9.959044439721054e-06
Position 1430: 9.288832710452997e-06
Position 558: 9.190888046727063e-06
Position 2812: 8.212925542001432e-06
Position 619: 7.894132500841834e-06
Position 422: 6.693915761931638e-06
Position 920: 5.1701591993650974e-06
Position 3591: 3.602948372977637e-06
Position 3674: 3.478054864087814e-06
Position 3658: 3.2757332723561424e-06
Position 817: 2.517039325291722e-06
Position 3593: 2.4845998361008407e-06
Position 3665: 6.95132873189152e-07
Position 3525: 1.563342943813837e-07
Position 401: 6.214199260627226e-08
Position 1049: 4.045287077421626e-08
Position 2043: 3.943621186539835e-08
Position 1103: 3.757116567109067e-08
Position 844: 2.992849619223588e-08
Position 571: 2.8697473561719306e-08
Position 1020: 1.5573956753871006e-08
Position 1435: 1.5247174444746203e-08
Position 448: 1.2890126584698804e-08
Position 120: 1.2641994452867303e-08
Position 1616: 1.0077517321013305e-08
Position 360: 4.700751104737237e-09
Position 455: 4.2262071655379765e-09
Position 148: 3.9816939122865e-09
Position 356: 2.5712753327027836e-09
Position 386: 2.476568464084173e-09
Position 366: 3.855606430352083e-10
Position 180: 3.461539138357286e-10
Position 224: 3.1592380200055544e-10
Position 1030: 2.686491150050667e-10
Position 211: 2.618463749385218e-10
Position 930: 2.425360853444081e-10
Position 183: 2.2353208484272824e-10
Position 383: 2.1524424430340888e-10
Position 166: 1.6164108619653598e-10
Position 369: 1.2656619878920762e-10
Position 198: 2.1622624607109878e-11
Position 67: 6.193955250845405e-12
