Gene = Tsks
Position 445: 0.00034241315342589305
Position 361: 0.00026281026055991
Position 211: 0.00023645820084183943
Position 354: 0.00022969206167887588
Position 664: 0.00022408985991682158
Position 9661: 0.00015667740654002986
Position 13238: 0.00014337425303880086
Position 321: 0.00012565033485577426
Position 485: 0.00010183657516658511
Position 2139: 9.690924045375726e-05
Position 367: 9.353871441244637e-05
Position 309: 7.88874870162988e-05
Position 2848: 7.611310488182978e-05
Position 1945: 7.557324186121625e-05
Position 501: 5.910433290424985e-05
Position 2034: 5.622073058905595e-05
Position 868: 5.428737819628688e-05
Position 181: 5.032684669442306e-05
Position 458: 5.032571138673956e-05
Position 11867: 4.538392708447461e-05
Position 557: 4.073027091511394e-05
Position 197: 3.652876749024644e-05
Position 35: 2.92317011288668e-05
Position 575: 2.5515751557236406e-05
Position 32: 1.5176905935343678e-05
Position 2777: 1.4263958866980532e-05
Position 1458: 1.3097804165027778e-05
Position 661: 1.1157221290733437e-05
Position 895: 9.551330235960265e-06
Position 2299: 8.454367610452472e-06
Position 884: 4.801250560705415e-06
Position 596: 4.1140167732620894e-06
Position 522: 3.866095882010137e-06
Position 4489: 2.730519903473648e-06
Position 2879: 2.3968059711690265e-06
Position 8703: 1.5792772785467124e-06
Position 901: 1.5426379829880235e-06
Position 1128: 1.4809917668430026e-06
Position 1471: 1.2933883311789225e-06
Position 510: 9.7518647207024e-07
Position 456: 9.521771253032806e-07
Position 618: 9.481462522859795e-07
Position 772: 7.919162594376376e-07
Position 1207: 7.082503550653939e-07
Position 1427: 6.515690293037395e-07
Position 1263: 5.308771284347944e-07
Position 536: 2.2423158432517226e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7517: 0.9477846103154474
Position 11052: 0.7909280038294851
Position 8601: 0.7897897963600808
Position 520: 0.6217311161495481
Position 14335: 0.5904168922865294
Position 13190: 0.3382754403134004
Position 14565: 0.32435447620970015
Position 14594: 0.28872368533611065
Position 13194: 0.19834631916590728
Position 10485: 0.18121191426089786
Position 11321: 0.15285192381473853
Position 9284: 0.14586230524992141
Position 2685: 0.13959597300646814
Position 14292: 0.1369780851143955
Position 7777: 0.09207136269708897
Position 2681: 0.07448810486704813
Position 7706: 0.0682254092602219
Position 13377: 0.0605951763526074
Position 9138: 0.05717630729215436
Position 642: 0.05685853255423414
Position 9419: 0.05451543387330039
Position 8544: 0.04746465716565147
Position 2910: 0.04683715133557331
Position 7731: 0.04279317490214668
Position 11256: 0.041204111303534234
Position 9442: 0.04059353232730908
Position 8604: 0.03885022456439643
Position 572: 0.03662440323027916
Position 14274: 0.03564638770235884
Position 1331: 0.034911389317790226
Position 12221: 0.03226993588349809
Position 9481: 0.030148843923182723
Position 14578: 0.029508564249679622
Position 12856: 0.02645944541237942
Position 10928: 0.023985815027000233
Position 10018: 0.023701639060387962
Position 12593: 0.02104442175764395
Position 3916: 0.020645000248253307
Position 681: 0.019511715492353494
Position 13424: 0.01870772847469274
Position 11134: 0.017826692051518475
Position 4231: 0.017197765324676106
Position 3219: 0.01624255331480809
Position 4332: 0.01591913386603396
Position 13224: 0.01562064933253322
Position 13449: 0.015617933785738945
Position 7472: 0.015238703803537723
Position 7651: 0.013491136949494094
Position 4277: 0.011510550721164654
Position 11654: 0.011248421086665815
Position 4193: 0.01066877602079843
Position 2700: 0.010152477546425537
Position 5613: 0.010044131691489482
Position 12527: 0.009991710963698596
Position 4904: 0.009828122768576449
Position 7815: 0.00981926649519527
Position 9895: 0.009261260548249077
Position 14408: 0.00814859680842258
Position 11088: 0.00804682375029996
Position 8216: 0.0076297393677056905
Position 8513: 0.007184893352374894
Position 7336: 0.006983611143580994
Position 10597: 0.006403824168333363
Position 7519: 0.005992556081993533
Position 1287: 0.005695203700325634
Position 7783: 0.005321053610200835
Position 1619: 0.005312025118439149
Position 2303: 0.005309217805982101
Position 11610: 0.005269121998238991
Position 13967: 0.005117231513737445
Position 10113: 0.005096807334495272
Position 7797: 0.004221735726112275
Position 12505: 0.004166771326059927
Position 545: 0.0040296306910308196
Position 7417: 0.0038179223936695293
Position 9464: 0.0034455435032195387
Position 7673: 0.0033856005734543967
Position 9290: 0.003260205134795898
Position 3096: 0.0032292607926044325
Position 8308: 0.0031954089312790554
Position 1772: 0.003133553229042891
Position 13580: 0.002911170862132709
Position 9449: 0.00284719136264141
Position 2504: 0.0027849402890771334
Position 13055: 0.0027713141274451907
Position 9287: 0.002723967318295685
Position 4260: 0.002597758322618423
Position 6430: 0.0025638590914734615
Position 6383: 0.0025634514883110427
Position 654: 0.0025633171836667874
Position 10872: 0.0025591837622834105
Position 3980: 0.002513087524277594
Position 2734: 0.002490799056346561
Position 13982: 0.0024793350204478115
Position 11226: 0.002437990873945084
Position 7711: 0.002416462097549577
Position 3818: 0.0023492423252339744
Position 13428: 0.0023237594603480217
Position 4604: 0.0022637402193247005
Position 3185: 0.0022517778373444515
Position 4786: 0.0022026821219526486
Position 9317: 0.002096220110302962
Position 13850: 0.002091308330942059
Position 8518: 0.001977865647833297
Position 9143: 0.0019352556230193539
Position 14631: 0.001930005785449694
Position 4212: 0.0018845026417581082
Position 9338: 0.0018070273060282135
Position 9533: 0.0017905150294320786
Position 5569: 0.001775044370851047
Position 11091: 0.001752388161629717
Position 7822: 0.0017392810642283794
Position 9507: 0.001570732494027663
Position 7779: 0.001552894158757194
Position 2914: 0.0015462560636080077
Position 3068: 0.0014881226641351665
Position 4196: 0.001449824614219151
Position 10062: 0.0014385953367026143
Position 8629: 0.0013873850290576277
Position 12900: 0.0013576083630833845
Position 717: 0.0013211988780601723
Position 623: 0.0013192367767330539
Position 1658: 0.0013055927858872155
Position 661: 0.0012548232576945378
Position 2542: 0.0012182974933061129
Position 1163: 0.0010455928986795651
Position 3227: 0.0010278760465846023
Position 11300: 0.0010019188280338204
Position 8574: 0.0009922758301552737
Position 9542: 0.0009137527953794087
Position 10492: 0.0009035926802379089
Position 7801: 0.0008364580491765555
Position 9105: 0.0007937836824331257
Position 10522: 0.0007724663085693917
Position 4981: 0.000734706298149083
Position 9468: 0.000731143324772117
Position 11267: 0.0007225469585757742
Position 1283: 0.000685037678955922
Position 3051: 0.0006779260251696642
Position 2283: 0.0006762041358193448
Position 10087: 0.000674064688719371
Position 12147: 0.0006583026385525635
Position 3243: 0.0006554947751010053
Position 2121: 0.0006409817999487782
Position 8667: 0.0005882997470634499
Position 8616: 0.0005346212667745511
Position 1336: 0.0005151330428272753
Position 11298: 0.0005043224169242769
Position 10508: 0.0004922993735263152
Position 2522: 0.00048289129346913544
Position 3815: 0.00044897552763153894
Position 735: 0.0004318099158314207
Position 1066: 0.0004267384299859764
Position 14657: 0.00040706263857723056
Position 527: 0.0003999642154456593
Position 4959: 0.00039661898874833066
Position 1302: 0.00039090718890355563
Position 2777: 0.0003878155443937826
Position 3200: 0.00038533447418079785
Position 1242: 0.0003554201685026739
Position 14601: 0.0003365095032966665
Position 12053: 0.00031885146745755025
Position 403: 0.0003157159270089012
Position 2883: 0.00030690866551447225
Position 11659: 0.0002936491328725198
Position 11625: 0.00029063689573093597
Position 2592: 0.0002814654606864923
Position 12871: 0.0002762284392598751
Position 1105: 0.0002720506645915293
Position 10906: 0.00024106515043836185
Position 14147: 0.00023907602178714662
Position 2018: 0.00022408780581630665
Position 2956: 0.0002101984265773171
Position 1062: 0.00018654383032985813
Position 7851: 0.00017940591197748961
Position 233: 0.0001712799867789542
Position 10014: 0.00015001636632643023
Position 471: 0.0001459595645806702
Position 1193: 0.00013621692561089128
Position 656: 0.0001347539018696793
Position 7300: 0.00012689549513138844
Position 1081: 0.00012235369259872152
Position 8664: 0.00011892689643949901
Position 13021: 0.0001142362671946905
Position 12156: 7.099589451551212e-05
Position 1864: 6.830533440103127e-05
Position 2309: 6.691652275052204e-05
Position 2306: 6.532459504544372e-05
Position 1971: 6.367038606190891e-05
Position 2362: 4.971360150623383e-05
Position 392: 2.7236600200704477e-05
Position 10033: 2.337734285106442e-05
Position 10119: 2.221049852769035e-05
Position 450: 2.2063703532617392e-05
Position 175: 1.9526078220639505e-05
Position 9571: 1.869000266453285e-05
Position 719: 1.7204047776438726e-05
Position 9308: 1.67657827798983e-05
Position 2232: 1.534713827101597e-05
Position 13263: 1.4892044755596104e-05
Position 9146: 1.4590400948219225e-05
Position 1119: 1.3740469263017119e-05
Position 1903: 1.3415171066880031e-05
Position 2176: 1.2943804207665916e-05
Position 8212: 1.2687957654748283e-05
Position 12265: 1.2671933020622047e-05
Position 10828: 9.837237994638576e-06
Position 409: 9.648816383906898e-06
Position 2919: 9.523558584814728e-06
Position 424: 9.457765034497404e-06
Position 8018: 9.431701011547769e-06
Position 441: 8.538072976797447e-06
Position 772: 7.493049831748629e-06
Position 251: 6.543292584816327e-06
Position 9059: 5.337539646158206e-06
Position 1938: 4.830514632052641e-06
Position 1809: 4.737942310946254e-06
Position 2566: 4.598715021751967e-06
Position 2218: 4.192800273621097e-06
Position 3658: 4.034612425299465e-06
Position 960: 3.99466826971049e-06
Position 1742: 3.97015442652879e-06
Position 9353: 3.4441241505986277e-06
Position 11763: 3.019355239187933e-06
Position 2524: 2.778400870307519e-06
Position 1355: 2.7687413494485914e-06
Position 1199: 2.6876757010140103e-06
Position 9563: 2.610042582537123e-06
Position 9566: 2.579756558752406e-06
Position 172: 2.4326237236876984e-06
Position 1131: 2.00665338908598e-06
Position 4307: 1.9260201853150142e-06
Position 2812: 1.6226260167076357e-06
Position 257: 9.204730141843301e-07
Position 238: 6.898578946790627e-07
Position 427: 6.407510549231114e-07
Position 10645: 6.332612089829438e-07
Position 377: 5.760736790625702e-07
Position 751: 5.120904452053515e-07
Position 385: 4.6708805082077816e-07
Position 315: 3.4771567250237123e-07
Position 417: 3.3369837274478506e-07
Position 463: 2.2333773439196055e-07
Position 155: 1.987500382116867e-07
Position 292: 1.7831042052985945e-07
Position 2394: 1.4682503497375917e-07
Position 2269: 1.109639730496772e-07
Position 1016: 1.0647049646557264e-07
Position 271: 9.021937952653434e-08
Position 144: 8.359605363141687e-08
Position 421: 8.145917571473045e-08
Position 347: 6.94684687844226e-08
Position 260: 6.622383930999148e-08
Position 2179: 4.947939462636426e-08
Position 453: 4.675925667698696e-08
Position 301: 3.448586283840322e-08
Position 321: 3.37299067902711e-08
Position 268: 2.454462666311588e-08
Position 124: 2.284221319338767e-08
Position 2422: 2.1837517503593726e-08
Position 285: 2.075992106256854e-08
Position 273: 1.1675319406886212e-08
Position 790: 7.838426251800805e-09
Position 786: 6.997327509950631e-09
Position 319: 4.843774756059777e-09
Position 325: 4.7098867564860555e-09
Position 340: 2.5497568273549963e-09
Position 112: 1.953012447059899e-09
Position 102: 1.8397868734096946e-09
Position 328: 1.7340150378001955e-09
Position 878: 1.5835399314796365e-09
Position 98: 1.1551440694755325e-09
Position 352: 1.1108393524926695e-09
Position 443: 9.056214336632518e-10
Position 331: 7.412915128619545e-10
Position 818: 4.0229948932753887e-10
Position 350: 2.3895311641527016e-10
Position 748: 1.1960743892239127e-10
