Gene = Henmt1
Position 416: 6.953987158106398e-05
Position 871: 6.352438040849138e-05
Position 1506: 6.228613140725326e-05
Position 1653: 6.1021021871531195e-05
Position 709: 5.6277715693080805e-05
Position 1365: 5.398076875585733e-05
Position 1707: 4.918961587427742e-05
Position 168: 4.885986114615932e-05
Position 864: 4.4225263509571244e-05
Position 1595: 4.388671732140679e-05
Position 759: 3.938807368596007e-05
Position 2299: 3.8157498907947054e-05
Position 1376: 3.5955843570203786e-05
Position 687: 3.123895072430524e-05
Position 663: 3.1102246353331616e-05
Position 1588: 2.9298542403504296e-05
Position 1923: 2.5064427079695437e-05
Position 657: 2.225793018250296e-05
Position 1459: 2.0855707573864263e-05
Position 1803: 2.085356377697843e-05
Position 522: 2.0781837534934567e-05
Position 2384: 2.033732636590709e-05
Position 1540: 1.9663304303769033e-05
Position 51: 1.7540237972889144e-05
Position 630: 1.6496114539890074e-05
Position 892: 1.617002416026185e-05
Position 1085: 1.5836318054439504e-05
Position 907: 1.428011762186964e-05
Position 679: 1.4237435400735405e-05
Position 3186: 1.3660578225146174e-05
Position 2282: 1.3108375911879806e-05
Position 2676: 1.094663004311543e-05
Position 2241: 9.86752370861688e-06
Position 897: 9.440937883919908e-06
Position 641: 7.276693112241679e-06
Position 2416: 6.672222046405139e-06
Position 3641: 6.469653828708345e-06
Position 701: 5.543338181286273e-06
Position 39: 5.1283338404904994e-06
Position 1093: 5.087109717760136e-06
Position 772: 3.838338691044662e-06
Position 195: 3.7866324754883302e-06
Position 1058: 2.617118595903286e-06
Position 559: 1.706884685932194e-06
Position 3110: 1.240345057773337e-06
Position 1194: 1.2286820984989552e-06
Position 3184: 1.1431530014169602e-06
Position 1226: 9.220551815656255e-07
Position 2849: 8.127528564909953e-07
Position 2604: 7.978926108400715e-07
Position 2602: 5.737963226534999e-07
Position 2909: 3.554712520887656e-07
Position 2619: 1.0261616078872773e-07
Position 1432: 7.512996171555143e-08
Position 1926: 7.067059204567216e-08
Position 2732: 8.64608005750947e-09
Position 2881: 8.323997443630978e-09
Position 2590: 7.650050899284962e-09
Position 3032: 5.951835352417441e-09
Position 2471: 3.5487045415071644e-09
Position 460: 4.601041639240353e-11
Position 4695: 3.556609630951937e-11
Position 4679: 2.5727501279415442e-11
Position 724: 1.2439994532108193e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12726: 0.8813463114372028
Position 1184: 0.8267689124555574
Position 17530: 0.8145905946964309
Position 2084: 0.7815026651526307
Position 18457: 0.7331014242716577
Position 19825: 0.7243367250452364
Position 2642: 0.6488803643104758
Position 13715: 0.5356523448601385
Position 9552: 0.5336657098777756
Position 8727: 0.3626524947541307
Position 17828: 0.19493973817624333
Position 2499: 0.18715184317362818
Position 18972: 0.18694221360362331
Position 1888: 0.14569670221703726
Position 6092: 0.13440879116267268
Position 17652: 0.1329297796122614
Position 10048: 0.10844614980207239
Position 9594: 0.08279314948808826
Position 4582: 0.0791744383747599
Position 8693: 0.07210525598408986
Position 6109: 0.06733683030315607
Position 9932: 0.06281600429655483
Position 2122: 0.053467889013110254
Position 4615: 0.050586953119714326
Position 3354: 0.04799018098829216
Position 11719: 0.04669601005514515
Position 9148: 0.045767118164265014
Position 12671: 0.03531104347661317
Position 9489: 0.03089194240451678
Position 1221: 0.028581848546914205
Position 10232: 0.022964025692456532
Position 8776: 0.01977086158160783
Position 6886: 0.0179017787957207
Position 18121: 0.01705811660163647
Position 231: 0.015273763667880825
Position 6519: 0.015273517604363854
Position 189: 0.012922579319745092
Position 2127: 0.01288732471689451
Position 1577: 0.012495729846704981
Position 18993: 0.01244597982904239
Position 20330: 0.011300979578758613
Position 1430: 0.01001840873124392
Position 2597: 0.009216078314029324
Position 10274: 0.00906265944036903
Position 224: 0.007843813835811404
Position 2673: 0.007600166230328573
Position 175: 0.00755930065090469
Position 17807: 0.007499939357703643
Position 19070: 0.007428302207353837
Position 5380: 0.007260338896460709
Position 18278: 0.006933770461798439
Position 6772: 0.006589681970534371
Position 1247: 0.0061062429334056
Position 10140: 0.005653400331481781
Position 1710: 0.005177598616616584
Position 4561: 0.004502660336972484
Position 7098: 0.004358519215734659
Position 3393: 0.004178081730637475
Position 19481: 0.00411445475813392
Position 19319: 0.004070092643944713
Position 6121: 0.003851729807125723
Position 3063: 0.0037507895697163423
Position 3780: 0.003712912062502186
Position 3519: 0.0036299805245039226
Position 1779: 0.003569941590302525
Position 7872: 0.0033946404081062285
Position 19322: 0.003267904755700426
Position 6849: 0.0031930198244395917
Position 20555: 0.0030970887421562583
Position 18099: 0.003056490601398352
Position 20190: 0.0030461141416821868
Position 276: 0.002733066745971376
Position 1808: 0.002624856231845524
Position 730: 0.0026130554630074253
Position 3408: 0.0024991699001244974
Position 6490: 0.0024755030154573416
Position 13973: 0.002471385055310278
Position 6405: 0.002368694264162719
Position 3717: 0.0021214654823759776
Position 1294: 0.0018776423348947113
Position 1896: 0.0018581574611998975
Position 18159: 0.0017121920566391818
Position 5293: 0.0016769683429128759
Position 19855: 0.0016170106782773714
Position 2163: 0.001533746497037492
Position 2445: 0.0014451101744191411
Position 3421: 0.0013486457093227408
Position 2650: 0.0013348436350625855
Position 1688: 0.0012696590012715005
Position 157: 0.001229150761232531
Position 5193: 0.0012180658570630158
Position 20204: 0.0011857045226200068
Position 2462: 0.0011575995789422251
Position 3364: 0.0011261434188390264
Position 2106: 0.0010306189380326044
Position 19791: 0.001024953314356548
Position 1530: 0.0010089207125674067
Position 3541: 0.000983366215079539
Position 2055: 0.0009806681463199762
Position 2012: 0.0009725002702935931
Position 2676: 0.000909600524960634
Position 2031: 0.000849040933258553
Position 3938: 0.0008032779217112789
Position 3122: 0.0007684958006816348
Position 747: 0.0006798424540809479
Position 3873: 0.0006228561516698518
Position 20187: 0.0005511670891203365
Position 19698: 0.0004995162777639874
Position 1815: 0.0004953048385916402
Position 6075: 0.0004929080256350638
Position 2330: 0.000490766046739863
Position 5262: 0.0004742058330257141
Position 1102: 0.00041181850464254834
Position 19041: 0.00033634168848244644
Position 651: 0.00031898271876992925
Position 933: 0.00030245555480983314
Position 1201: 0.00026455845187563177
Position 280: 0.00025855314645129685
Position 5123: 0.00025837876762966206
Position 2022: 0.0002542092354639839
Position 5171: 0.0002502350473865164
Position 1072: 0.0002494593173528082
Position 3804: 0.00023017228864638813
Position 18722: 0.0002262874810990268
Position 1138: 0.00022176089957614856
Position 966: 0.00021632993167111438
Position 590: 0.0002101116659305635
Position 153: 0.00020144899568171997
Position 2095: 0.00019360262807819202
Position 1736: 0.00018958259281475618
Position 238: 0.00018837192154987312
Position 7682: 0.00017975329363992726
Position 17774: 0.00017921980397716072
Position 2168: 0.0001778551886600131
Position 1410: 0.00017575204959409944
Position 17854: 0.0001711754187345837
Position 791: 0.00017017907689498263
Position 2564: 0.0001600790730613833
Position 1130: 0.00015979451634888362
Position 2061: 0.0001459275693430985
Position 2040: 0.0001334689472997733
Position 559: 0.00013265480560139813
Position 4102: 0.0001279952864631627
Position 296: 0.00012754462779940152
Position 2142: 0.00012025948993358098
Position 2503: 0.00011528855759501982
Position 1093: 0.00010868647611157543
Position 5055: 9.156841926751714e-05
Position 1979: 9.002348556855635e-05
Position 252: 8.571817055099814e-05
Position 685: 8.564688225897868e-05
Position 1297: 8.424527957236086e-05
Position 1918: 7.90739193957812e-05
Position 435: 7.710075333640796e-05
Position 3977: 7.665278612763922e-05
Position 303: 7.46171309002185e-05
Position 5150: 7.252714075002002e-05
Position 1646: 6.962601442559417e-05
Position 1058: 6.648568031618145e-05
Position 3035: 6.550369442250618e-05
Position 1923: 6.523330494391007e-05
Position 4954: 6.431205614618803e-05
Position 316: 6.059811958312645e-05
Position 2537: 5.085847876517665e-05
Position 3870: 4.9384563425904104e-05
Position 1639: 4.7802487316440226e-05
Position 1121: 4.608992924261196e-05
Position 143: 4.5610535351972346e-05
Position 1249: 4.5415282254624815e-05
Position 310: 4.0668271003984476e-05
Position 1145: 4.0117090448957686e-05
Position 788: 3.7169339377037624e-05
Position 5023: 3.650139468682058e-05
Position 3851: 3.5114761319717056e-05
Position 1581: 3.139829016957871e-05
Position 322: 3.078835678650581e-05
Position 1256: 3.061236205321836e-05
Position 1901: 2.576990349283967e-05
Position 6145: 2.5565631711983718e-05
Position 1820: 2.5448743774405286e-05
Position 919: 2.3468301097831485e-05
Position 1996: 2.2835493168258815e-05
Position 1226: 2.1081202151116044e-05
Position 3700: 2.0545720434579788e-05
Position 3243: 1.881341136649027e-05
Position 2685: 1.835658624916237e-05
Position 1085: 1.7492317932476547e-05
Position 2534: 1.527147841380953e-05
Position 1990: 1.5067182871594891e-05
Position 4177: 1.480146400413872e-05
Position 657: 1.442250756968952e-05
Position 2177: 1.3528836141733596e-05
Position 289: 1.3467870338270463e-05
Position 1841: 1.3384419343764798e-05
Position 2303: 1.3222581761172349e-05
Position 2337: 1.1975004725959661e-05
Position 2183: 1.1553795983173372e-05
Position 1254: 1.030786672372845e-05
Position 820: 9.928984234880638e-06
Position 5597: 8.139823221250048e-06
Position 3097: 7.497874538563484e-06
Position 420: 6.368426272033563e-06
Position 466: 6.021149943021505e-06
Position 701: 5.7587002602085735e-06
Position 9330: 5.633917538623787e-06
Position 333: 5.349603193351748e-06
Position 13104: 4.98889953035491e-06
Position 298: 4.752507365515827e-06
Position 608: 4.2251354987166104e-06
Position 369: 4.184020541937851e-06
Position 871: 3.3694555977776803e-06
Position 4845: 3.1681552894990256e-06
Position 2299: 2.5131282133095756e-06
Position 917: 2.4088820221055176e-06
Position 3844: 2.1782245355855453e-06
Position 2506: 2.1541620185041927e-06
Position 2520: 2.1302471609405567e-06
Position 892: 2.1018003159210856e-06
Position 530: 1.8678335034728532e-06
Position 814: 1.7663604021538734e-06
Position 2201: 1.6819651267045623e-06
Position 801: 1.6741781097069982e-06
Position 3766: 1.6352997447579873e-06
Position 3290: 1.4509595961266561e-06
Position 663: 1.3559250844995823e-06
Position 7168: 1.2669949243665587e-06
Position 536: 1.1927686479199124e-06
Position 3723: 1.1768488319131503e-06
Position 687: 1.153298075244876e-06
Position 947: 1.1381370351272366e-06
Position 343: 1.122609843191861e-06
Position 372: 1.1208050237748948e-06
Position 1135: 1.0504348343315745e-06
Position 963: 1.0141516717006183e-06
Position 3544: 9.519326998031346e-07
Position 3664: 9.187657631876744e-07
Position 2478: 9.129957439454518e-07
Position 5526: 8.219635444788171e-07
Position 1321: 7.044749650296121e-07
Position 326: 6.92770970429367e-07
Position 1132: 6.806100058440796e-07
Position 4246: 6.295628397227255e-07
Position 347: 5.505030722422181e-07
Position 510: 5.315278392784925e-07
Position 5645: 5.249597217257088e-07
Position 7591: 4.1193565721813067e-07
Position 8171: 4.043991501898075e-07
Position 7490: 3.9374607972614393e-07
Position 8095: 3.060058940459211e-07
Position 7291: 2.936650039653686e-07
Position 4304: 2.8518453066572733e-07
Position 6289: 2.3800046631799574e-07
Position 4658: 1.2255242979252052e-07
Position 2956: 1.206881122346469e-07
Position 5670: 1.0752926057369307e-07
Position 5771: 1.0033247947855472e-07
Position 6425: 9.995906966874468e-08
Position 6236: 9.398083676144086e-08
Position 1484: 8.742873221496133e-08
Position 5409: 8.446095982277529e-08
Position 1371: 5.839909445060082e-08
Position 1106: 5.546904996806249e-08
Position 2881: 4.896016065001112e-08
Position 4343: 4.501164566691405e-08
Position 2814: 4.098453418447515e-08
Position 3323: 3.7806857447063665e-08
Position 3192: 3.27083099532669e-08
Position 2476: 1.6095597737803448e-08
Position 1397: 6.064756055221099e-09
Position 5358: 5.504488971961817e-09
Position 2917: 1.0097277673310043e-09
Position 670: 4.869836477895524e-10
Position 882: 1.2248080031881782e-10
Position 366: 1.1963588931254349e-10
Position 538: 9.625774493113253e-11
Position 3318: 5.765885488449589e-11
Position 2901: 4.2644999050200904e-11
Position 2942: 3.827261030525956e-11
Position 623: 7.273843337529038e-12
Position 630: 3.5369874430634104e-12
Position 709: 3.4817007068075627e-12
Position 355: 1.584844799374161e-13
Position 125: 1.0032240126461142e-13
Position 101: 3.5794271310451687e-17
