Gene = Mre11a
Position 28894: 0.0037574032062808083
Position 8173: 0.0037121130629972038
Position 28114: 0.003641490638386101
Position 2627: 0.003591304968113278
Position 27946: 0.003579753832987184
Position 28542: 0.0035441781545104043
Position 7989: 0.003502048997256362
Position 29327: 0.003448564379755205
Position 10253: 0.0033849636519543698
Position 4057: 0.003350680096740311
Position 47737: 0.0033368903438664344
Position 28862: 0.0033140286311585587
Position 778: 0.0033098642220503426
Position 48353: 0.003302598207922616
Position 35123: 0.003204051732444555
Position 35463: 0.0031881262660610906
Position 26029: 0.003173152565881615
Position 7297: 0.0031729994570706167
Position 2144: 0.003149101676755555
Position 44810: 0.0031184322749024875
Position 30278: 0.0030802952120883072
Position 19073: 0.002974312975631809
Position 18504: 0.0029649224235459236
Position 49797: 0.0029034134910368155
Position 17909: 0.002895063354100338
Position 3748: 0.002873949692515749
Position 26696: 0.0028595549108323248
Position 34403: 0.0028430259263040113
Position 49711: 0.002837958302340683
Position 28206: 0.0028153496357298793
Position 30142: 0.0026870987566342316
Position 26305: 0.0026434788786268686
Position 13159: 0.0026000188318471965
Position 18143: 0.002559515966933026
Position 28356: 0.002512427356491053
Position 27704: 0.0024822710684688875
Position 6827: 0.002417732301198655
Position 20542: 0.002387200797949782
Position 41311: 0.0023737690871198204
Position 49367: 0.0023698530627230536
Position 47280: 0.0023630748881523183
Position 47263: 0.0023605764033590355
Position 7238: 0.0023582346741236352
Position 30167: 0.002358061292160025
Position 42191: 0.002297577870330745
Position 40613: 0.002207500481972534
Position 41333: 0.0021774543675846664
Position 27578: 0.0021630937189850183
Position 23821: 0.0021591999895413114
Position 46295: 0.002156051347962355
Position 20837: 0.002143370116167563
Position 5412: 0.002104768713611234
Position 32421: 0.0020968549788401144
Position 29269: 0.0020952010528327873
Position 32170: 0.002067001757654051
Position 11727: 0.002055132868392998
Position 28656: 0.0020241609616345997
Position 3880: 0.0020002774546801017
Position 25307: 0.0019791632136078583
Position 162: 0.0019437436138865496
Position 1534: 0.0019300120210756328
Position 2423: 0.0018626820542988118
Position 25381: 0.0018567451748450318
Position 30840: 0.001843344368171633
Position 12339: 0.0018112827707267337
Position 45454: 0.0017985670193410546
Position 30808: 0.0017934199010799245
Position 29155: 0.0017833722098245515
Position 1015: 0.0017772503424936833
Position 31821: 0.001753601364137869
Position 32059: 0.0017074672427947256
Position 49268: 0.0016692581958278922
Position 20582: 0.0016690141524671029
Position 40545: 0.001649306988277583
Position 27649: 0.001647843408766794
Position 34099: 0.0016003500957196101
Position 15924: 0.0015756465819756474
Position 12233: 0.0015361550833603366
Position 23825: 0.0015350839599284482
Position 27558: 0.0015064837014983324
Position 32817: 0.0014877570751323924
Position 28058: 0.0014511542318143857
Position 3830: 0.0014425392847514655
Position 38863: 0.0014269580065771228
Position 15483: 0.0014230254637618216
Position 40538: 0.001400657274858315
Position 35414: 0.0013756608693951118
Position 41709: 0.0013718962986627638
Position 48342: 0.00130234892759841
Position 28981: 0.0012888677881350468
Position 6378: 0.0012832860494820955
Position 31174: 0.0012691887884652394
Position 49246: 0.0012563095039178833
Position 32656: 0.0012324260926183737
Position 30558: 0.001218364336895384
Position 31113: 0.0012159151180255047
Position 31389: 0.001208511584210609
Position 30282: 0.0011880228568419094
Position 43753: 0.001176829670611286
Position 684: 0.001168827094682295
Position 3432: 0.001163291426952276
Position 13958: 0.0011403201913899646
Position 49618: 0.0011219137299732641
Position 29337: 0.0011048760780844864
Position 16161: 0.0010933003897341269
Position 15610: 0.0010792954592164935
Position 11495: 0.0010730062208125276
Position 25685: 0.0010681713483944037
Position 38219: 0.0010612858926180497
Position 32056: 0.0010573561035817664
Position 29728: 0.001040456020821007
Position 43006: 0.000984080044196613
Position 14120: 0.0009766738769687979
Position 2427: 0.0009733942085326183
Position 29527: 0.0009701241236854756
Position 28120: 0.0009681900805425561
Position 26121: 0.000965880894864625
Position 1113: 0.0009638172083501873
Position 7063: 0.0009538685970922235
Position 28635: 0.0009308521353887232
Position 49343: 0.0008973484949727086
Position 15077: 0.0008507652242557261
Position 12054: 0.0008453912946684104
Position 3894: 0.0008419077245376813
Position 44317: 0.0008399568708401276
Position 16061: 0.0008345514685015615
Position 43688: 0.0008341305500607426
Position 11713: 0.0008096504878795538
Position 33240: 0.000806400659713085
Position 15641: 0.000804894976235267
Position 28065: 0.0008042480730700458
Position 49802: 0.0008035160363770784
Position 13156: 0.0007957072988619145
Position 28910: 0.000781271831737283
Position 29022: 0.0007738859935473696
Position 46411: 0.0007702429695772277
Position 48416: 0.0007638777143866048
Position 480: 0.0007601073124814925
Position 43655: 0.0007251703304202476
Position 48930: 0.0007170001472691577
Position 42227: 0.0006964185006817815
Position 2653: 0.0006793655272817937
Position 11430: 0.0006644973595664733
Position 15429: 0.0006432105852080259
Position 2010: 0.0006414365456048988
Position 35113: 0.0006373311589640068
Position 3473: 0.0006366043157233121
Position 11017: 0.0006265215146771218
Position 1064: 0.0006219245416651789
Position 46052: 0.0006202227150521767
Position 46566: 0.00061443953780482
Position 25529: 0.0006136300383177814
Position 17963: 0.000598475576014414
Position 42926: 0.0005560212458844469
Position 5073: 0.0005445623642324016
Position 29627: 0.0005395571603058897
Position 2527: 0.0005379418929115561
Position 1364: 0.0005369194141911748
Position 28648: 0.0005120264708279138
Position 3511: 0.0005032178546357836
Position 29673: 0.0004946485239156246
Position 2288: 0.0004843117171904358
Position 43445: 0.000468286593858892
Position 14034: 0.0004613657062522341
Position 4915: 0.0004608823621404444
Position 2802: 0.0004521403711403802
Position 48833: 0.0004520495783266742
Position 43281: 0.0004519986643908728
Position 24139: 0.00044821925141144616
Position 42395: 0.0004477673930032931
Position 285: 0.00044109531283338964
Position 49769: 0.0004409443142066124
Position 25402: 0.00043254645669443944
Position 12304: 0.0004204383455913709
Position 32964: 0.00041551928622019885
Position 31191: 0.0004035855017006271
Position 13108: 0.0003979173050507033
Position 3006: 0.0003823071611118905
Position 49304: 0.0003816543484388484
Position 1714: 0.00037728440994184666
Position 49864: 0.0003720773202873032
Position 27485: 0.00036941733178787596
Position 1695: 0.00035890852152241115
Position 2763: 0.0003491757550276491
Position 13096: 0.0003331050282854302
Position 30928: 0.00033053211441108675
Position 2640: 0.00032364850961519765
Position 26940: 0.0003209294116259954
Position 13062: 0.0003082021963282531
Position 12827: 0.0003049695196725991
Position 27629: 0.0003035360544306935
Position 34955: 0.00030000560298623483
Position 12725: 0.00029959251989920165
Position 27489: 0.00029832579804187043
Position 11579: 0.00029827440165459317
Position 11392: 0.00029795173555776186
Position 19274: 0.0002911533216460373
Position 30519: 0.00027597964417740953
Position 10994: 0.0002736229258698213
Position 11567: 0.00026513103396806425
Position 2979: 0.0002643760828144496
Position 3891: 0.0002632390018126504
Position 498: 0.00025856003580339727
Position 47009: 0.0002497755507883244
Position 13726: 0.00024892623101042564
Position 3109: 0.00024518674585146164
Position 31673: 0.0002450080321878442
Position 48465: 0.00024270657169796
Position 1083: 0.0002422631115372997
Position 867: 0.00022940541741413086
Position 11278: 0.00022586729973351165
Position 35394: 0.00022490581343625703
Position 35042: 0.000224851123829239
