Gene = Snorc
Position 4751: 0.534255910416848
Position 3605: 0.3236182414200049
Position 2382: 0.29286873777607997
Position 4714: 0.23805928444477806
Position 1562: 0.20459058400189442
Position 1729: 0.11037940265951697
Position 3464: 0.0883451445592482
Position 1491: 0.040542464020120954
Position 1300: 0.038331357708578685
Position 1058: 0.03766758832315725
Position 2324: 0.03340609562465968
Position 4817: 0.03300188075131624
Position 3920: 0.03162859431114891
Position 4754: 0.025462834636506126
Position 1092: 0.019364355080283235
Position 4211: 0.018927900448441004
Position 4889: 0.018753744402029697
Position 3414: 0.01705852954928947
Position 209: 0.01332508727841668
Position 2665: 0.011354696648588363
Position 4457: 0.011319199188979156
Position 957: 0.009586626385673912
Position 4061: 0.009137534880335536
Position 2052: 0.00897018897544513
Position 1337: 0.008531512326590307
Position 1025: 0.008318070459289516
Position 3158: 0.006839632487310522
Position 2111: 0.006097356327052666
Position 1797: 0.0057370706062609194
Position 908: 0.0056646045190239195
Position 2278: 0.005467480005623182
Position 3526: 0.005288777801211109
Position 2211: 0.004174841599106104
Position 4244: 0.00410968579467204
Position 4217: 0.004081214697618496
Position 2262: 0.0034476640095959243
Position 3805: 0.0032849077079224686
Position 3340: 0.0029551480523699165
Position 1678: 0.0027243438334363227
Position 2429: 0.002599068556334799
Position 3382: 0.0024586634062920844
Position 1494: 0.0023915847691035924
Position 4330: 0.002294357982829728
Position 218: 0.002246003956267535
Position 4091: 0.002019849319294814
Position 3594: 0.0019555756678464077
Position 2057: 0.0019440525893644112
Position 1688: 0.0017390133105370327
Position 5084: 0.0015067410565719748
Position 5072: 0.0013676137368475265
Position 3830: 0.0013136691336961776
Position 851: 0.0013095037528627564
Position 829: 0.0012434793671769213
Position 1129: 0.0012388212421710848
Position 2347: 0.001233889108577018
Position 3197: 0.0012186717826565118
Position 1568: 0.001152025116171058
Position 1028: 0.0010396352743216547
Position 261: 0.0009641401686485939
Position 3547: 0.0008819657640182732
Position 3283: 0.0008321542295596929
Position 4327: 0.000695976371170445
Position 4917: 0.0006905695909694962
Position 420: 0.0005358400150532272
Position 1136: 0.000532410916146828
Position 4353: 0.0005159371184677676
Position 1080: 0.0005154856203390447
Position 1892: 0.000489572760537491
Position 3613: 0.0003881138256580983
Position 248: 0.00036335681050669833
Position 1699: 0.00032080257497871245
Position 1740: 0.0003205625577641383
Position 1101: 0.0002981074717051326
Position 4611: 0.000294516275966238
Position 986: 0.0002861209133309396
Position 874: 0.00028168453522306247
Position 2671: 0.0002790455945211347
Position 2436: 0.00024788254034911967
Position 3352: 0.00024757571028976395
Position 877: 0.00023772385058757755
Position 1737: 0.000210083145672807
Position 1118: 0.0002021841371381698
Position 1775: 0.0001800455406443816
Position 1467: 0.0001647701311319985
Position 1356: 0.00013868969975343155
Position 2723: 0.00013760293396039412
Position 1968: 0.0001250771406884767
Position 1273: 0.0001134278869605371
Position 2750: 0.00011283316160609135
Position 235: 0.00010110897679785966
Position 4571: 9.829111449494731e-05
Position 1243: 8.805240273460859e-05
Position 2469: 8.603051016585435e-05
Position 2641: 8.161833069920998e-05
Position 302: 7.73766904995259e-05
Position 2472: 6.338578962295658e-05
Position 5169: 5.720325680188955e-05
Position 1210: 5.399474568706225e-05
Position 279: 4.782379613165176e-05
Position 3654: 4.2443845491022775e-05
Position 368: 4.117001049530411e-05
Position 964: 3.69362823366241e-05
Position 1070: 3.616087231585063e-05
Position 1264: 3.5931441223126915e-05
Position 704: 3.5550748319512615e-05
Position 1341: 3.337613143607163e-05
Position 570: 2.8158016784393974e-05
Position 2019: 2.7595022010854134e-05
Position 1997: 2.3649189637640437e-05
Position 4491: 2.0284481111679126e-05
Position 3176: 2.0185655902778112e-05
Position 759: 1.896142526293912e-05
Position 2865: 1.8508509756339414e-05
Position 856: 1.8274708261528946e-05
Position 1647: 1.773051639871772e-05
Position 1156: 1.4006157126085752e-05
Position 1147: 1.2870292875235918e-05
Position 1309: 1.1584226484323655e-05
Position 331: 1.1535911103828075e-05
Position 5148: 1.1057419101340827e-05
Position 455: 1.0590494519152607e-05
Position 334: 9.817169639283963e-06
Position 1314: 9.752902050352668e-06
Position 2888: 8.209516823470561e-06
Position 614: 8.063331348995336e-06
Position 882: 6.922825747438232e-06
Position 682: 6.42720105367685e-06
Position 1583: 6.3279446835142926e-06
Position 448: 6.0292359349789625e-06
Position 585: 5.98351684084817e-06
Position 328: 3.748894629049147e-06
Position 355: 3.678830932582416e-06
Position 2768: 3.6012981152804613e-06
Position 1138: 3.481419745650337e-06
Position 1366: 3.1509718777454774e-06
Position 1395: 2.701884384273396e-06
Position 859: 2.161614175879319e-06
Position 1144: 1.8328685692813194e-06
Position 140: 1.452523538439352e-06
Position 1406: 1.2007608751949278e-06
Position 1176: 1.1441814730533305e-06
Position 1810: 1.0738500436674143e-06
Position 770: 7.414184571645483e-07
Position 472: 6.652356741878755e-07
Position 1580: 6.300025558080002e-07
Position 465: 6.154247741773257e-07
Position 431: 6.121921354014386e-07
Position 2495: 5.384761800288204e-07
Position 478: 5.152595063741505e-07
Position 506: 4.852821111375813e-07
Position 2595: 4.7182396214997515e-07
Position 184: 4.364192489450962e-07
Position 2095: 3.8633571072092484e-07
Position 643: 3.4083391707569455e-07
Position 709: 2.947327923648534e-07
Position 1250: 2.3803681612685017e-07
Position 1506: 1.969706552454295e-07
Position 970: 1.4949300891875676e-07
Position 767: 1.465421942293594e-07
Position 602: 1.263657776071204e-07
Position 777: 1.1005156952388982e-07
Position 1511: 8.042630975422415e-08
Position 741: 6.409057471442387e-08
Position 314: 5.098667842663563e-08
Position 1225: 5.0410285709666876e-08
Position 619: 3.392818082941385e-08
Position 706: 2.524110217066065e-08
Position 486: 1.5041130368125132e-08
Position 493: 1.3075837681837233e-08
Position 515: 1.0646744905975492e-08
Position 310: 7.448317687685676e-09
Position 1423: 5.532305225933592e-09
Position 717: 1.93633592420753e-09
Position 587: 2.8870417064504033e-11
Position 491: 1.5655866883756806e-11
Position 604: 1.3859295080506022e-11
Position 161: 6.2895027054430994e-12
Position 145: 1.7091380402017536e-12
Position 153: 1.6560406965357733e-12
