Gene = Spg20
Position 1240: 0.00015566227772840428
Position 467: 0.00015181703640719822
Position 1358: 0.00014490252506519415
Position 4065: 0.0001323676055485538
Position 296: 0.000126873885982131
Position 4527: 0.00011952674430966843
Position 801: 0.00010651364813138292
Position 3705: 0.00010558234237511275
Position 1748: 0.00010033561258177726
Position 4586: 9.234727031428402e-05
Position 505: 8.237167089651288e-05
Position 1351: 7.153621469699152e-05
Position 3718: 7.080360234261252e-05
Position 17304: 6.323690435305334e-05
Position 909: 5.935979739262229e-05
Position 444: 5.932414450356098e-05
Position 14733: 5.8757356255835935e-05
Position 3131: 5.1573895313957414e-05
Position 2755: 5.086812056914991e-05
Position 44: 5.005774664811493e-05
Position 144: 4.487641415627215e-05
Position 1783: 4.433695318535117e-05
Position 1299: 4.2765294356225024e-05
Position 11199: 3.5190682161277546e-05
Position 2797: 3.428028973549462e-05
Position 2894: 3.06616047067934e-05
Position 774: 2.838434681694137e-05
Position 58: 2.5150846039891863e-05
Position 1179: 2.3996031939594868e-05
Position 179: 2.145251920091394e-05
Position 2554: 2.0464927257596294e-05
Position 1790: 2.0082642816315556e-05
Position 1209: 1.7995775687572154e-05
Position 1822: 1.565674176060125e-05
Position 1249: 1.341426640145501e-05
Position 3715: 1.2184487664718664e-05
Position 3710: 1.2048494726807886e-05
Position 2410: 1.1643005110775969e-05
Position 3694: 1.0558208801156432e-05
Position 4057: 1.0341620799749497e-05
Position 530: 9.255427018079207e-06
Position 32: 4.386959241435015e-06
Position 16964: 4.2041206872319e-06
Position 582: 1.470577273182754e-06
Position 30: 8.998654584219208e-07
Position 576: 6.088966438371403e-07
Position 16486: 1.6687042065688657e-07
Position 994: 5.872131283573439e-08
Position 889: 3.700892088503117e-08
Position 852: 3.2916311640320874e-08
Position 644: 2.882301101022877e-08
Position 957: 2.1558298765147002e-08
Position 791: 2.510814379973953e-09
Position 892: 8.945530339072419e-10
Position 796: 6.585905192605335e-10
Position 1028: 4.1560984334851215e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 14425: 0.9924734277517905
Position 16390: 0.9218397005514068
Position 9491: 0.8428936408264824
Position 12007: 0.7034272605683246
Position 633: 0.4642069913699101
Position 16108: 0.38795416558611506
Position 15386: 0.35748716671010894
Position 23301: 0.342616148896269
Position 11092: 0.28800873847325464
Position 12221: 0.28008844018659257
Position 6058: 0.2651391556631513
Position 10813: 0.24986525221774403
Position 16167: 0.22663599214431526
Position 2596: 0.19540126501016655
Position 16129: 0.18271754567545478
Position 5445: 0.18174815188536061
Position 14790: 0.15763509007333804
Position 24441: 0.14131829953609693
Position 14709: 0.13385257670786274
Position 21336: 0.12070755594794486
Position 4875: 0.11017428987359949
Position 19830: 0.10411839397978265
Position 16147: 0.0967739672634356
Position 5532: 0.0953102900781036
Position 15468: 0.09328764674261751
Position 17014: 0.0828920552081719
Position 9252: 0.0727682095809171
Position 19585: 0.07085428980698251
Position 19632: 0.06832250158348582
Position 3373: 0.06307107511382028
Position 576: 0.060464003468151485
Position 18588: 0.05736389572691988
Position 3412: 0.05047000917611114
Position 10338: 0.049736415165141684
Position 23886: 0.04830501317965447
Position 13891: 0.03799611599453126
Position 19685: 0.0319500881576787
Position 23676: 0.03141656117256768
Position 10160: 0.02794735574444219
Position 19059: 0.02781424975145389
Position 5879: 0.027669117093551934
Position 17401: 0.027001242090984562
Position 19653: 0.0260305185343055
Position 358: 0.024164807956184257
Position 20915: 0.022835958615771906
Position 15969: 0.02245099467199734
Position 9516: 0.02240673047482236
Position 13081: 0.020820298408385143
Position 20129: 0.020754896562967314
Position 10532: 0.020727073165479754
Position 15440: 0.020312936753697705
Position 20770: 0.019386207333448417
Position 18315: 0.017575920900984424
Position 17618: 0.01623860073970859
Position 9689: 0.015010218569155707
Position 15284: 0.013292770566633482
Position 24337: 0.012401020783886075
Position 12646: 0.012121297015802827
Position 5991: 0.01204021004308349
Position 24094: 0.012001225261939114
Position 15225: 0.011326936972350266
Position 24391: 0.011276341802317678
Position 2607: 0.011062552544534086
Position 15139: 0.011001750920622496
Position 16949: 0.010997821150423973
Position 11288: 0.010956559594630686
Position 23922: 0.010765724650069386
Position 21087: 0.010717889838977345
Position 16411: 0.010303209782485279
Position 19025: 0.010180002687716691
Position 6014: 0.009835332799924549
Position 5371: 0.008954364230683434
Position 651: 0.0082948443520779
Position 19900: 0.007660795931783317
Position 19279: 0.007654368805720574
Position 16456: 0.007359251308616908
Position 1656: 0.007201309387070907
Position 14820: 0.006558364856913988
Position 23153: 0.006328570481413339
Position 20240: 0.005902422483007581
Position 19794: 0.005464543986159838
Position 5201: 0.0050366546742097425
Position 18792: 0.004825694367737782
Position 17161: 0.004365380946425335
Position 22833: 0.00430704610418939
Position 19083: 0.004041859503501288
Position 17062: 0.0040154978321795855
Position 22157: 0.00349965435951577
Position 19384: 0.0034875910420216058
Position 17041: 0.003174810111803439
Position 3991: 0.0028190036456928794
Position 15536: 0.0027915666875633904
Position 4030: 0.0023022299973147692
Position 5335: 0.0022240859337045197
Position 16785: 0.0020928404764480415
Position 18172: 0.0020377287720983886
Position 21638: 0.0019265131164717586
Position 1994: 0.001867975591136577
Position 20559: 0.0018351923722538474
Position 1844: 0.0018220716316530252
Position 20656: 0.001734966121877764
Position 18463: 0.0015429271222808677
Position 18501: 0.0014451874595488193
Position 20322: 0.0014025482481703545
Position 3286: 0.0013387529111951357
Position 23065: 0.0012883769274707074
Position 19341: 0.0012299533910302
Position 3934: 0.0011474277523290384
Position 2778: 0.0011140391648809726
Position 16996: 0.0011021046409810335
Position 16612: 0.001067766500015046
Position 405: 0.0010353433302606012
Position 16563: 0.000948122179260567
Position 22224: 0.0009384083943824586
Position 19411: 0.0008252870365203968
Position 2653: 0.0008167058847182351
Position 4422: 0.0008114705439393064
Position 22181: 0.0008027064290558857
Position 21554: 0.0007769588153943066
Position 18234: 0.0007521310434150869
Position 3128: 0.000725934078109874
Position 15761: 0.0006888938617049725
Position 16730: 0.0006003925560287088
Position 972: 0.0005919467042187465
Position 1080: 0.0005432083830473926
Position 251: 0.0005340238855893562
Position 222: 0.0005329667465978343
Position 15875: 0.0005284046645876708
Position 18697: 0.0005158867849113604
Position 2095: 0.0004800698323668792
Position 20983: 0.00041229307003554067
Position 17385: 0.0004081421327004139
Position 1914: 0.00035946929559488766
Position 282: 0.00032776637892604956
Position 17074: 0.0003043849558446038
Position 18283: 0.00029140090197915807
Position 1706: 0.0002575331453655969
Position 316: 0.00023805159712624334
Position 9992: 0.00023644159415797
Position 1741: 0.00023017741732079668
Position 3614: 0.00022548297615552636
Position 4127: 0.00020521073873026733
Position 1857: 0.0001927716498979907
Position 17065: 0.00018390632746196985
Position 1230: 0.00018155218832937656
Position 18279: 0.00016543240622334953
Position 1788: 0.00015374815122125827
Position 16902: 0.0001498580961319283
Position 18550: 0.0001460545346310087
Position 1099: 0.00013827722272297615
Position 3906: 0.00013488771819074034
Position 16567: 0.00012749919361566505
Position 15608: 0.00010735747366742834
Position 869: 0.00010603705423856332
Position 16842: 8.601159117908083e-05
Position 16426: 8.374824625994814e-05
Position 3333: 7.687356771045572e-05
Position 286: 7.245054981405129e-05
Position 16866: 6.959471997506494e-05
Position 3023: 6.372889373129624e-05
Position 16366: 6.275038503288782e-05
Position 16745: 6.07126986790313e-05
Position 4139: 4.8080690635589476e-05
Position 823: 4.658202099245836e-05
Position 383: 4.469375138777958e-05
Position 1661: 4.346069122999852e-05
Position 16768: 4.331760138391247e-05
Position 17047: 4.2297504183341525e-05
Position 1609: 3.469404263858012e-05
Position 1064: 3.3131848530823146e-05
Position 19662: 3.204495970837149e-05
Position 16750: 3.110515746016967e-05
Position 2398: 3.0726995202999115e-05
Position 293: 2.9874198248283538e-05
Position 1864: 2.3798171233694997e-05
Position 2462: 2.0464927257596257e-05
Position 1149: 1.5593077499002503e-05
Position 3703: 1.3797772891565271e-05
Position 17408: 1.2610977822026514e-05
Position 2614: 1.2177999042759131e-05
Position 2045: 1.1141332983694995e-05
Position 16877: 7.810950984876704e-06
Position 373: 6.5116443064705e-06
Position 1769: 6.124901169624516e-06
Position 390: 5.260750460811778e-06
Position 198: 5.014798557343199e-06
Position 1234: 4.834618083577075e-06
Position 320: 4.142975126907382e-06
Position 296: 3.867870340661267e-06
Position 269: 3.287119726510026e-06
Position 17188: 3.271289676230863e-06
Position 664: 2.466707641589451e-06
Position 658: 2.318197322605512e-06
Position 17411: 1.783195301160008e-06
Position 267: 1.7679285844723123e-06
Position 109: 1.3431894618527452e-06
Position 975: 1.233838958511972e-06
Position 173: 9.573540018968042e-07
Position 328: 8.357648891495144e-07
Position 306: 3.076395830802158e-07
Position 1185: 1.206811968566763e-07
Position 1003: 7.492835047584299e-08
Position 331: 4.0232144445663333e-08
Position 1676: 3.8059236355660247e-08
Position 763: 3.278530668381308e-08
Position 682: 2.551170045391683e-08
Position 114: 2.5024475231221322e-08
Position 1457: 1.0110252992734349e-08
Position 1711: 9.825908512632956e-09
Position 1550: 9.654803224090316e-09
Position 116: 8.883497813861223e-09
Position 175: 6.9214086408251525e-09
Position 879: 4.653565277412027e-09
Position 731: 4.158383826906361e-09
Position 805: 3.548202166441772e-09
Position 131: 4.4006856642271915e-10
Position 944: 1.8332293142147823e-10
Position 667: 1.0469036691274081e-10
Position 691: 1.0406042975816182e-10
Position 123: 9.323057333155592e-11
Position 126: 9.364230269450979e-12
