Gene = Bri3
Position 754: 6.132299235925533e-07
Position 656: 5.963369282009947e-07
Position 650: 5.701994421050202e-07
Position 764: 3.665928733215989e-07
Position 623: 3.424494570192769e-07
Position 3595: 3.11508940081578e-07
Position 836: 2.604605241929071e-07
Position 895: 1.9051670626311975e-07
Position 705: 1.338081028361073e-07
Position 724: 9.428886304578709e-08
Position 907: 8.285734728902869e-08
Position 883: 3.154765252708728e-08
Position 953: 2.0711536263699936e-08
Position 973: 1.1166995993717615e-08
Position 1701: 1.0272959977740887e-08
Position 799: 8.4062904364673e-09
Position 786: 5.7704450010572536e-09
Position 653: 5.646060068170923e-09
Position 769: 5.2893424178178925e-09
Position 938: 3.41542730189902e-09
Position 1543: 2.338432588777473e-09
Position 599: 1.8831439478545133e-09
Position 821: 4.0080203313730224e-10
Position 615: 1.1449289847106122e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8774: 0.9569452413293358
Position 575: 0.870800215103184
Position 2521: 0.4788021616481575
Position 6554: 0.3862804043308246
Position 2202: 0.3840105628672018
Position 2495: 0.22076039015869398
Position 3112: 0.21359581654098858
Position 8166: 0.1381356111333903
Position 7216: 0.056831079172276776
Position 4032: 0.053491196623359556
Position 2972: 0.05168595286855919
Position 6845: 0.050542711850611495
Position 3144: 0.042329564961894536
Position 2138: 0.038339421175124726
Position 3193: 0.031114371277071808
Position 4317: 0.027781537667673016
Position 3267: 0.02534864722075442
Position 6957: 0.024547205712837448
Position 4297: 0.02402668003048032
Position 6034: 0.02307678507577907
Position 6458: 0.02069119689834524
Position 588: 0.01754597874307965
Position 2936: 0.01732537962558419
Position 615: 0.0159026471356137
Position 6842: 0.012296950140214803
Position 4155: 0.011969443816907017
Position 987: 0.01186445854913508
Position 3172: 0.011281318555709371
Position 1026: 0.009881967901304186
Position 3247: 0.007054786312249549
Position 1194: 0.006504544323387071
Position 2240: 0.006291685873116068
Position 2631: 0.00535608534839202
Position 7903: 0.004932178270864894
Position 6768: 0.00491998181542315
Position 1309: 0.004885119533908825
Position 2209: 0.0048558692918504
Position 6789: 0.004807618336839535
Position 1041: 0.004707015659385019
Position 3212: 0.0044479477352408646
Position 559: 0.004164215678380022
Position 6087: 0.004162545616338588
Position 3163: 0.003871166566811897
Position 3196: 0.0035035038694863204
Position 2283: 0.0031481517089061153
Position 5097: 0.003074361560064664
Position 2352: 0.003051536096531371
Position 2302: 0.0025711764761416037
Position 1337: 0.00220276396533234
Position 5698: 0.002015290353687688
Position 1507: 0.0019331481568144893
Position 792: 0.0017797313963382984
Position 2448: 0.001653954502676786
Position 1092: 0.0016278681984499609
Position 1238: 0.00161419458423191
Position 2330: 0.0013510176875292188
Position 9106: 0.0012965266785582232
Position 454: 0.0011029890198025378
Position 2314: 0.0010716840251538495
Position 5115: 0.0010266931348716045
Position 2163: 0.000997763453540657
Position 5232: 0.0009670547934333233
Position 1284: 0.0009657644103905497
Position 2572: 0.0009581144183294205
Position 1969: 0.0009344135258443621
Position 5433: 0.0009260292264849857
Position 874: 0.0008406146282679583
Position 1341: 0.0008397848391397633
Position 2659: 0.000836764843642913
Position 7527: 0.0008342289218022195
Position 8441: 0.0007413690224838087
Position 1492: 0.00072864044742354
Position 3871: 0.0007175215845459447
Position 2887: 0.0005969467267216883
Position 5807: 0.0005948336692704133
Position 2280: 0.0005946350821728153
Position 2983: 0.0005469907066865547
Position 467: 0.0005342242998339161
Position 2499: 0.0005266483199750752
Position 9169: 0.00045613569443971215
Position 1316: 0.00042271304502120477
Position 3852: 0.00038868179132918386
Position 399: 0.00036846174180948325
Position 8414: 0.0003523250096115186
Position 5402: 0.00035018948809552753
Position 1900: 0.0003246461760938701
Position 2456: 0.0003234291260785455
Position 1798: 0.000322869205631366
Position 4500: 0.0003076543787054057
Position 3075: 0.0002915837754664786
Position 2763: 0.00025216556509009537
Position 2145: 0.000248680668592837
Position 5554: 0.00024172172704657526
Position 1277: 0.0002338177347942103
Position 8020: 0.0002331185994194288
Position 1995: 0.00021702270874370856
Position 4169: 0.00021597159957836975
Position 1203: 0.00021485004438296659
Position 2805: 0.00020081175274083392
Position 907: 0.0001989900672683682
Position 541: 0.00019529524204291683
Position 877: 0.00018870534917540628
Position 1439: 0.00017746790827326636
Position 7130: 0.0001760837970818536
Position 9272: 0.00016301290810370446
Position 5776: 0.0001623925844367222
Position 7666: 0.00016223437162761836
Position 1158: 0.00016006820103558526
Position 2418: 0.00014900961147209902
Position 5946: 0.00014672624658703846
Position 2318: 0.00014601914519780986
Position 1051: 0.0001409856000926801
Position 1765: 0.00013223648546152925
Position 370: 0.00011228729775249961
Position 1739: 0.00010259941940865467
Position 1517: 9.369085994645234e-05
Position 1060: 8.795365796032227e-05
Position 488: 7.742163688083853e-05
Position 531: 7.705031576280118e-05
Position 2212: 7.684688835051248e-05
Position 1114: 7.356839220163956e-05
Position 1170: 7.183438136089393e-05
Position 1107: 7.115359544758409e-05
Position 2687: 6.986248953819495e-05
Position 1745: 6.278747401353037e-05
Position 902: 6.036958043513871e-05
Position 948: 5.7351743009728376e-05
Position 2671: 5.561529299529487e-05
Position 2288: 5.451978515211803e-05
Position 2703: 4.724473561121076e-05
Position 477: 4.7016006131195823e-05
Position 1067: 4.611676935694077e-05
Position 534: 4.5571749190239124e-05
Position 794: 4.158562813226385e-05
Position 1906: 3.4519721026235434e-05
Position 2115: 3.339903459303305e-05
Position 2469: 3.153890068796807e-05
Position 2167: 2.7233385066387554e-05
Position 1974: 2.7207107633477298e-05
Position 2224: 2.6992003859619904e-05
Position 1638: 2.5311727691754722e-05
Position 1525: 2.4240242660303508e-05
Position 743: 1.950397116785291e-05
Position 1206: 1.8750110245569606e-05
Position 1364: 1.8138215368709454e-05
Position 285: 1.6480096178206846e-05
Position 1134: 1.6335641731679503e-05
Position 775: 1.451567566182329e-05
Position 523: 1.3845805901024881e-05
Position 1314: 1.3830107898605698e-05
Position 1932: 1.3809364794586597e-05
Position 496: 1.3480061131485282e-05
Position 426: 1.3099837042616409e-05
Position 799: 1.1757500769373872e-05
Position 1097: 1.1691798620804442e-05
Position 1397: 1.1641904448037143e-05
Position 821: 1.1498055259988186e-05
Position 3273: 1.0462520334058122e-05
Position 1921: 1.0347518419829884e-05
Position 1924: 9.63051560665159e-06
Position 1567: 9.52774189272773e-06
Position 1349: 9.178281845726207e-06
Position 509: 8.869814449650395e-06
Position 1519: 8.786634749108704e-06
Position 1949: 8.599368783092948e-06
Position 515: 8.465751775394743e-06
Position 3021: 8.443800062701496e-06
Position 528: 7.947825880546767e-06
Position 1322: 7.946266398639234e-06
Position 1908: 7.177494335036909e-06
Position 662: 6.924483147651063e-06
Position 2542: 6.518769594417179e-06
Position 807: 6.311426694577413e-06
Position 526: 6.1958752562038625e-06
Position 519: 5.282506510914248e-06
Position 1579: 4.557966137727135e-06
Position 3979: 4.305122211709408e-06
Position 456: 4.276198590765371e-06
Position 1446: 4.179491483148914e-06
Position 1326: 3.583277477058503e-06
Position 1902: 3.4878194242691295e-06
Position 1886: 3.283805190646562e-06
Position 748: 2.792613967859845e-06
Position 2033: 2.313767384480911e-06
Position 1085: 2.0054995063136675e-06
Position 1425: 1.972761041696892e-06
Position 1873: 1.8339029141953935e-06
Position 167: 1.5469748729769488e-06
Position 1942: 1.480864515622859e-06
Position 1671: 1.4246473633878374e-06
Position 1904: 1.3723787670917158e-06
Position 678: 1.1467650802563932e-06
Position 1539: 1.019556797770258e-06
Position 2474: 9.82701068697944e-07
Position 919: 8.615527286826307e-07
Position 1472: 8.547266975633214e-07
Position 1124: 8.236516947450694e-07
Position 1003: 7.595096649928652e-07
Position 1117: 5.858887337315695e-07
Position 934: 5.648778289662983e-07
Position 1011: 4.4568998947190855e-07
Position 1143: 4.3515249271110223e-07
Position 3520: 3.1150894008157847e-07
Position 2534: 2.3451783533084193e-07
Position 297: 1.048244246650878e-07
Position 383: 7.887797571863673e-08
Position 1635: 4.4545927501508634e-08
Position 1138: 4.0593766328072064e-08
Position 170: 3.3682433588219184e-08
Position 2403: 3.136961520980339e-08
Position 331: 1.860325229765574e-08
Position 683: 1.051196207490015e-08
Position 434: 7.339230713678265e-09
Position 830: 7.255306961040479e-09
Position 203: 5.058366026574849e-09
Position 965: 4.7759181692641725e-09
Position 812: 4.147126595240793e-09
Position 194: 3.4884594787753665e-09
Position 155: 2.7031430995451938e-09
Position 1136: 1.825697565973014e-09
Position 995: 1.2616252826721797e-09
Position 1527: 7.617482289195904e-10
Position 1131: 7.286376802878099e-10
Position 1532: 6.958687965465491e-10
Position 1070: 5.327172053135837e-10
Position 690: 1.7476051565056237e-10
Position 3307: 1.3763773126689235e-10
Position 716: 6.468970509014978e-11
Position 1581: 1.39938349319029e-11
Position 827: 8.257598464296544e-12
