Gene = Igsf23
Position 3343: 0.00013756757866162882
Position 142: 0.00013543847177977889
Position 471: 0.0001332155502376699
Position 2898: 0.00012962457905329772
Position 1237: 0.00012739310413518068
Position 772: 0.0001265595663544758
Position 3303: 0.0001227632228208081
Position 2708: 0.00012003048924005227
Position 3320: 0.00011955445304090523
Position 7162: 0.00011881871115227186
Position 2338: 0.00011794277741910633
Position 3037: 0.00011708412023338002
Position 9525: 0.00010973499549097483
Position 4074: 9.634195903216718e-05
Position 3163: 9.276067060377536e-05
Position 6400: 8.867546421120305e-05
Position 295: 8.669607108958937e-05
Position 691: 8.154351516746025e-05
Position 925: 8.005910694382826e-05
Position 397: 7.896074309185529e-05
Position 2786: 7.607664870117487e-05
Position 372: 6.58920801457008e-05
Position 1357: 5.648602349171657e-05
Position 648: 5.3769666380417325e-05
Position 3381: 5.349954453417577e-05
Position 1282: 4.9556578912280416e-05
Position 1660: 4.8309384287541954e-05
Position 1159: 4.790448966551189e-05
Position 1833: 4.284729180700702e-05
Position 747: 4.239431124387141e-05
Position 619: 3.633920457467294e-05
Position 6248: 3.4271439500057087e-05
Position 420: 3.3818299247936354e-05
Position 392: 2.700091478742712e-05
Position 1198: 2.4282888797619107e-05
Position 744: 2.353299642017467e-05
Position 2941: 2.323326896498462e-05
Position 5425: 2.2674928347909417e-05
Position 5025: 2.0743400720395764e-05
Position 148: 1.869220478086702e-05
Position 1869: 1.6476274064065905e-05
Position 964: 1.5346575582907425e-05
Position 154: 1.52917824671918e-05
Position 225: 1.4188071927584215e-05
Position 484: 1.2815831111038401e-05
Position 1427: 1.1699557238579606e-05
Position 1410: 1.1555672339948078e-05
Position 969: 1.0919674970973199e-05
Position 360: 1.0857921550078186e-05
Position 1167: 1.078589112895519e-05
Position 2441: 1.0486669295250875e-05
Position 507: 1.0295557577068354e-05
Position 788: 1.0051629553253063e-05
Position 1431: 7.32521606186415e-06
Position 558: 7.256414883034885e-06
Position 1866: 6.735634398661364e-06
Position 1085: 6.509831608209187e-06
Position 239: 5.738601736703074e-06
Position 599: 5.591784728528728e-06
Position 2283: 5.43258699764648e-06
Position 848: 5.273632068569923e-06
Position 1898: 5.208253274715582e-06
Position 357: 4.860128307784864e-06
Position 2552: 4.608091711825319e-06
Position 944: 4.357201857225851e-06
Position 1155: 4.337906926042764e-06
Position 565: 4.01995919923471e-06
Position 777: 3.931613788017323e-06
Position 1028: 3.552228622820682e-06
Position 2919: 3.015784952251705e-06
Position 165: 2.91317198059752e-06
Position 1260: 2.8581148374510964e-06
Position 241: 2.580036975923937e-06
Position 158: 2.4962298178308216e-06
Position 1176: 2.4802656171596076e-06
Position 1151: 2.4797880030031126e-06
Position 374: 2.44310887310166e-06
Position 1723: 2.4190235864961456e-06
Position 1437: 2.3904009489691586e-06
Position 1202: 2.2317694136045446e-06
Position 3520: 2.097959012225053e-06
Position 163: 2.034959456869379e-06
Position 1022: 1.99403477279293e-06
Position 1042: 1.9363621662863924e-06
Position 1039: 1.8934966030357099e-06
Position 1325: 1.7970065310011248e-06
Position 376: 1.7029287270392993e-06
Position 2420: 1.6793605624505993e-06
Position 953: 1.622272141455086e-06
Position 1016: 1.5501240496902477e-06
Position 1048: 1.2587918911897841e-06
Position 1241: 1.0007182486031683e-06
Position 1036: 9.980156402059059e-07
Position 1079: 8.979703247036412e-07
Position 645: 7.803429689418711e-07
Position 1884: 6.573078971858713e-07
Position 129: 4.5480948362592125e-07
Position 2176: 9.318309515679614e-08
Position 2171: 7.41351515484812e-08
Position 853: 5.403331651554849e-08
Position 2130: 1.6077922047843222e-08
Position 1754: 1.0395148515754125e-08
Position 1272: 4.826044570407297e-10
Position 1320: 4.0546871625222686e-10
Position 1286: 3.223201930516503e-10
Position 1296: 3.067742270855591e-10
Position 123: 1.1852360649184717e-10
Position 121: 7.219340878075434e-11
Position 324: 6.501055900125277e-11
Position 510: 5.331246405326737e-11
Position 117: 3.4372231334779687e-11
Position 322: 1.1966727764004998e-11
Position 320: 7.680205679117915e-12
Position 790: 3.3574534681424594e-12
