Gene = Otos
Position 3797: 0.002164981315643126
Position 432: 0.001978989809433291
Position 284: 0.0018687819180313774
Position 1810: 0.0018598226316446876
Position 3925: 0.0017989005156204608
Position 535: 0.0017267279780809677
Position 439: 0.0016445013516340516
Position 214: 0.0014141939022211762
Position 2989: 0.0013591899482864043
Position 1783: 0.0012466011901670624
Position 2161: 0.001236488182655201
Position 680: 0.0012225851446382822
Position 196: 0.001166208736361045
Position 2104: 0.001102396009892508
Position 635: 0.0010723109467787731
Position 3091: 0.0010647710023912007
Position 3562: 0.0010638213207433995
Position 1447: 0.001061427780446267
Position 3635: 0.0010047677341054235
Position 3864: 0.000973682341808693
Position 2352: 0.0009689751531822687
Position 922: 0.000962601466587981
Position 3507: 0.000957570838127398
Position 2408: 0.0009515513831995058
Position 3804: 0.0009016067690885644
Position 2700: 0.0008630672040272616
Position 4403: 0.000825542541890225
Position 4223: 0.000808990775103954
Position 4499: 0.000726009788771257
Position 3945: 0.0006994231215546239
Position 2086: 0.0006580391303362079
Position 3837: 0.0006468822016965353
Position 3760: 0.0005532513404309391
Position 1663: 0.0005366008011217926
Position 4424: 0.0005332282823905868
Position 1815: 0.0005310254364252142
Position 572: 0.0005086783356256267
Position 764: 0.00048404095720855605
Position 3425: 0.0004474059837309628
Position 2776: 0.0004289727262615186
Position 4142: 0.0004075050164870896
Position 3826: 0.0004053876096830339
Position 466: 0.0003712061650243872
Position 3198: 0.00036770456526885446
Position 4205: 0.0003395545070079129
Position 4260: 0.00032928687470832615
Position 3819: 0.0002973653816999808
Position 1016: 0.00029067178250266693
Position 2413: 0.00028883272173580875
Position 1858: 0.0002807426877425011
Position 1278: 0.0002738750888184219
Position 1906: 0.00026154568782889726
Position 1979: 0.00025256247006969065
Position 4087: 0.00024296509466453496
Position 1203: 0.00024100121106216462
Position 2131: 0.000226265560251294
Position 554: 0.00019167819162187866
Position 4275: 0.00017107015747672928
Position 444: 0.00017019480612731088
Position 3877: 0.00016636085258378038
Position 2815: 0.00013392072163443872
Position 472: 0.0001254265559853139
Position 241: 0.0001242906346714198
Position 4618: 0.0001221885210523549
Position 3448: 0.0001210869963754879
Position 1092: 0.0001176231738984434
Position 3748: 0.00011683060306765437
Position 976: 0.00011223726498191155
Position 1216: 0.00010380561282412168
Position 2544: 0.00010375126071990789
Position 1703: 0.00010098420872198629
Position 3595: 9.577915288659132e-05
Position 2608: 9.280065178408061e-05
Position 1380: 8.90630438266874e-05
Position 935: 8.554686863269925e-05
Position 1830: 8.300479427752772e-05
Position 333: 7.072110379789243e-05
Position 4479: 6.883106303784632e-05
Position 3779: 6.740134201771734e-05
Position 165: 6.72583817656752e-05
Position 561: 6.393055056252422e-05
Position 1013: 5.691475945138964e-05
Position 3771: 5.462074812090728e-05
Position 973: 5.2780120428427084e-05
Position 3267: 5.1865116987957535e-05
Position 4337: 4.7380696858438016e-05
Position 1115: 3.775284134516075e-05
Position 4556: 3.5742411429604996e-05
Position 476: 3.556266106224451e-05
Position 352: 3.4696970551795976e-05
Position 3959: 3.343369734159536e-05
Position 168: 3.0326043562336204e-05
Position 695: 2.703217736583971e-05
Position 336: 2.3188800082116087e-05
Position 4344: 2.267745890404456e-05
Position 250: 2.0661616030569388e-05
Position 4409: 1.958678911068878e-05
Position 3880: 1.9038472472055803e-05
Position 1423: 1.8311133096373798e-05
Position 1837: 1.721397787443011e-05
Position 3696: 1.560182030852976e-05
Position 451: 1.2847132297425958e-05
Position 1123: 1.1521808075212232e-05
Position 788: 1.1120609376026907e-05
Position 401: 1.0874211933175315e-05
Position 1382: 7.079445843839527e-06
Position 356: 5.5691686808369286e-06
Position 1104: 4.7853528637706795e-06
Position 796: 4.315991834338849e-06
Position 256: 2.950183860066953e-06
Position 3712: 2.89618851793719e-06
Position 1240: 2.7259660531724286e-06
Position 978: 2.486534314612686e-06
Position 539: 2.2770208475064074e-06
Position 243: 1.6694429740456537e-06
Position 343: 1.0818751857597359e-06
Position 367: 8.598774732854631e-07
Position 2044: 6.945366888671167e-07
Position 996: 3.13758044188283e-07
Position 870: 2.46948253543832e-07
Position 469: 2.2023285379557676e-07
Position 459: 2.1685624725075298e-07
Position 407: 1.774022117161457e-07
Position 1050: 1.3494169610753917e-07
Position 1841: 9.692091814107336e-08
Position 144: 6.436095436193568e-08
Position 127: 4.847092999428577e-08
Position 1219: 1.3938787618035242e-08
Position 90: 2.3872852541347955e-09
Position 827: 1.3695664600091062e-09
Position 119: 3.2562991712071043e-10
Position 867: 3.0756018015551745e-10
Position 108: 6.107312161534988e-13
Position 103: 4.1577332819555987e-13
Position 67: 6.023117777166922e-14
