Gene = Oaf
Position 8195: 0.8773068462983136
Position 15833: 0.7431614407288377
Position 17071: 0.5779977751698172
Position 18220: 0.4551330669377227
Position 14541: 0.40787584896805007
Position 9213: 0.3380171496991522
Position 13233: 0.14963430116518195
Position 18420: 0.12571786187449757
Position 14217: 0.1246341828528442
Position 13682: 0.09177396820484086
Position 15673: 0.061951475889680016
Position 2948: 0.05490186905613977
Position 2342: 0.04978193197984239
Position 15913: 0.04849916959643891
Position 17756: 0.0479675923840406
Position 15554: 0.04582863272810565
Position 15643: 0.03526367646439332
Position 8892: 0.03179787383638472
Position 9146: 0.030426694182987366
Position 15966: 0.02994559620550348
Position 16987: 0.02493847662231901
Position 15525: 0.024057610922535794
Position 2236: 0.020639577641271944
Position 15585: 0.020154243524424704
Position 14842: 0.016962922724823113
Position 6665: 0.01569516589061024
Position 15605: 0.013451740389981108
Position 3060: 0.012803254769086036
Position 6032: 0.012237995519870608
Position 5829: 0.012043851687874729
Position 6367: 0.011726444628472913
Position 2910: 0.01157237222252013
Position 5565: 0.010746156051442503
Position 17980: 0.010309377510805426
Position 5911: 0.010173699813701632
Position 450: 0.009751779573163569
Position 16734: 0.009163120453536287
Position 4472: 0.008555850870272576
Position 17180: 0.008088524778502125
Position 8254: 0.007085723162446493
Position 7131: 0.006983702237375902
Position 15745: 0.006922164356794288
Position 495: 0.006905918565016711
Position 15917: 0.006859771727104804
Position 520: 0.0061959968950798736
Position 17617: 0.006074613764054218
Position 7063: 0.005477819640004138
Position 3622: 0.005429831938445932
Position 16710: 0.005341899696364838
Position 499: 0.005206043712123579
Position 4453: 0.004817490451856469
Position 2922: 0.004688114096720341
Position 3788: 0.004413480537833017
Position 17304: 0.004335250276591245
Position 4396: 0.004230123590275914
Position 2515: 0.004149818307990972
Position 15499: 0.004044117377662704
Position 1624: 0.004023494712811249
Position 1640: 0.003867590106417774
Position 5930: 0.003672755762880075
Position 294: 0.0031503773702914245
Position 18255: 0.0029134578168713288
Position 15986: 0.0028185249163204633
Position 3840: 0.0027872157201949306
Position 8813: 0.002726224760493019
Position 17343: 0.002660798239296552
Position 17851: 0.0025191640559514587
Position 15652: 0.0024413427077184034
Position 3240: 0.0023662770571065512
Position 6382: 0.0018587349097131593
Position 2317: 0.0015987279058450367
Position 7135: 0.0015050547253809214
Position 6808: 0.0014809153127378813
Position 8935: 0.0014731590812802706
Position 17225: 0.0014213204690145028
Position 6886: 0.0014029143336233697
Position 3181: 0.001389777858795429
Position 4486: 0.0012526868081374069
Position 16595: 0.0012227366478053912
Position 3862: 0.0011583281653905295
Position 3814: 0.0011317052376523308
Position 7080: 0.0011208485109176713
Position 17106: 0.0010461114967088296
Position 8897: 0.0009593935505743095
Position 17270: 0.000950417477159716
Position 18373: 0.0009444743620582489
Position 3536: 0.0009400110645595444
Position 4262: 0.0009328302789173071
Position 3260: 0.0009313425716568281
Position 4374: 0.000924897350727713
Position 2538: 0.0008974133831668573
Position 15146: 0.0008709850374202078
Position 15849: 0.0008683365078488449
Position 6151: 0.0008387850879136668
Position 18600: 0.0008254659188961388
Position 16095: 0.000818417195531534
Position 4442: 0.0007954949031077205
Position 8976: 0.0007409021994938305
Position 466: 0.0007395846567330726
Position 2868: 0.0007305941502844908
Position 16939: 0.0007055030441193267
Position 17399: 0.0006915414225278962
Position 5512: 0.0006633824185247891
Position 3365: 0.000630351860803648
Position 540: 0.0005982991608579063
Position 2350: 0.0005402857009822877
Position 2464: 0.0005342642380296806
Position 1677: 0.0005297677937698841
Position 235: 0.0004761021130158039
Position 15761: 0.00047260434432742996
Position 3281: 0.0004631595828880337
Position 17420: 0.0004467963071191205
Position 2184: 0.00042069438307044797
Position 3109: 0.0004104694710580317
Position 18422: 0.00039659137813942164
Position 16142: 0.00039008601097777695
Position 8810: 0.00038825268713504587
Position 2759: 0.00038068777366272345
Position 1047: 0.00037479339107811537
Position 18222: 0.00037244819384702334
Position 3369: 0.0003724074607795099
Position 18655: 0.0003718406748348623
Position 3719: 0.00035911734368954953
Position 2123: 0.00034714921248449007
Position 18443: 0.00034359125610924457
Position 4317: 0.00034184030269950543
Position 3122: 0.00032989011528271664
Position 1671: 0.0003298851361342459
Position 15332: 0.0003078497432976312
Position 2181: 0.00029962756167066984
Position 15382: 0.0002831532921139093
Position 483: 0.00027966674794131514
Position 1643: 0.0002733634672096935
Position 17896: 0.00025750890277969143
Position 546: 0.00024312084355297556
Position 1472: 0.00022517676061218578
Position 3244: 0.00020464348135108888
Position 1964: 0.00019759071286120072
Position 15791: 0.00019606253661158228
Position 16293: 0.0001939716665878466
Position 18648: 0.00019192441760201102
Position 16468: 0.00018375605968662894
Position 1669: 0.00018096535660796546
Position 17307: 0.00017354956662031084
Position 2687: 0.0001733877143855146
Position 15228: 0.00016014520491810467
Position 282: 0.00015594279798568955
Position 2220: 0.00015018741473133457
Position 17094: 0.00013497801480310786
Position 18610: 0.00012112347760087703
Position 16357: 0.00011651307750248681
Position 1758: 0.00010306207327577817
Position 17081: 6.54389689084536e-05
Position 882: 6.452540137428893e-05
Position 601: 5.1865336269223776e-05
Position 805: 4.858327934626962e-05
Position 15188: 4.765944143849288e-05
Position 513: 4.6095419746328676e-05
Position 528: 4.564345450958271e-05
Position 479: 4.548807578476978e-05
Position 1104: 3.9245478415855164e-05
Position 1051: 3.624878706833528e-05
Position 670: 3.213951891236577e-05
Position 3937: 2.7056372243319468e-05
Position 4189: 2.6062733862501328e-05
Position 5163: 2.1318821892616883e-05
Position 1014: 1.984558977074637e-05
Position 4947: 1.7565310007017885e-05
Position 2560: 1.7038354039147793e-05
Position 2606: 1.4902829978953956e-05
Position 1278: 1.4600308146867627e-05
Position 970: 1.3869717542056333e-05
Position 4888: 1.372158674072278e-05
Position 16764: 1.1035742056068409e-05
Position 6347: 1.0983567153693133e-05
Position 1443: 9.348496081756156e-06
Position 957: 8.78291053847058e-06
Position 644: 8.25017206149274e-06
Position 1694: 8.035924740669878e-06
Position 1519: 7.712046777586255e-06
Position 5235: 7.650885955162765e-06
Position 1162: 6.847486146609797e-06
Position 1510: 6.32315206149253e-06
Position 2738: 5.930324568856518e-06
Position 5238: 5.739984212007451e-06
Position 769: 5.50377378827379e-06
Position 2086: 5.2074200951144545e-06
Position 2728: 5.1817011264098605e-06
Position 2138: 4.1424660949196836e-06
Position 1407: 3.859150032225986e-06
Position 1485: 3.511720306434029e-06
Position 688: 3.3936988094446927e-06
Position 4297: 3.39070860893973e-06
Position 1018: 3.385477694433099e-06
Position 4012: 3.0127871266839777e-06
Position 4219: 2.644434948569145e-06
Position 828: 2.541276951952276e-06
Position 1760: 2.4936373042885743e-06
Position 3990: 2.4511474903392352e-06
Position 1131: 2.2689669650690265e-06
Position 238: 2.1317600540738534e-06
Position 3467: 1.9418830459319266e-06
Position 866: 1.9388832966479994e-06
Position 1792: 1.9345780564642906e-06
Position 4033: 1.9090865200833195e-06
Position 604: 1.7504819610387402e-06
Position 3424: 1.7426186244020788e-06
Position 2302: 1.6336625311634704e-06
Position 1785: 1.4215856759829278e-06
Position 241: 1.3709016047977165e-06
Position 3778: 1.337897834319575e-06
Position 110: 1.2475465656035632e-06
Position 2275: 1.1068870651605948e-06
Position 508: 9.011484027593682e-07
Position 836: 8.09605265008889e-07
Position 654: 6.666539113835042e-07
Position 6535: 3.860942038410647e-07
Position 1490: 3.14053970455434e-07
Position 511: 3.1116161304143343e-07
Position 1069: 3.0334523617282024e-07
Position 126: 2.5518177996187826e-07
Position 681: 2.475287380743856e-07
Position 691: 1.7874690527913855e-07
Position 1899: 1.5523587292888313e-07
Position 2161: 3.006668100371764e-11
Position 223: 2.1954678287732188e-12
Position 105: 1.3777358077155845e-12
Position 86: 1.2846292637259801e-12
Position 98: 6.167129710837504e-13
