Gene = Srrm3
Position 37366: 0.008612210122321289
Position 39695: 0.007649951534525702
Position 39135: 0.007357218578289417
Position 35214: 0.006855075693675518
Position 39972: 0.006774655501073427
Position 40364: 0.006087861808643893
Position 34200: 0.006072767545179387
Position 3100: 0.005686600317981062
Position 1014: 0.004604058240563898
Position 43050: 0.004331406658284776
Position 38215: 0.004125183551863772
Position 51935: 0.003569817269157913
Position 51682: 0.0028348155735912206
Position 1549: 0.0026954403187023374
Position 51846: 0.0025957682069010614
Position 2836: 0.0025072715065966467
Position 51712: 0.002320115985688805
Position 1019: 0.0018952572791070333
Position 36701: 0.0015719696337893549
Position 55279: 0.0015505622322650693
Position 36697: 0.001426288402281317
Position 309: 0.0012641014142177396
Position 34628: 0.0009557625082984875
Position 38876: 0.0008921225748189953
Position 398: 0.0008325746241622843
Position 39428: 0.0008278263765079302
Position 55419: 0.0006621440810151098
Position 35027: 0.0006476923588655083
Position 36457: 0.0005973659449694989
Position 36595: 0.0005844818871444435
Position 281: 0.0005419823909315262
Position 1331: 0.0005418216891434657
Position 34412: 0.0005390601531724078
Position 34902: 0.000534822382695688
Position 35942: 0.0005277784025565312
Position 38: 0.0004933781673774837
Position 17: 0.0004166807021379575
Position 39305: 0.0003437279479040745
Position 39301: 0.0003282878158132213
Position 36315: 0.0003077165053630346
Position 38630: 0.0002910418996720516
Position 37994: 0.0002900326330444264
Position 38422: 0.00017761550810404262
Position 39282: 0.000162601029365962
Position 1098: 0.00015294681434667684
Position 709: 0.00012451200807529118
Position 648: 0.00012010030178517762
Position 39219: 0.00011538238433979019
Position 2042: 0.00011403103021543998
Position 325: 0.00010509874076465883
Position 266: 9.679478981081691e-05
Position 62: 6.772954423418155e-05
Position 39368: 6.447544616140775e-05
Position 37930: 6.39206472611163e-05
Position 1668: 5.339613043985579e-05
Position 191: 4.9286665213135005e-05
Position 523: 4.202930098282777e-05
Position 39462: 3.610378177323685e-05
Position 36302: 2.091184637660746e-05
Position 949: 2.039226216993225e-05
Position 36565: 1.8272015244246536e-05
Position 338: 1.6333366848032655e-05
Position 495: 1.4098693338155997e-05
Position 1435: 1.2757454091381938e-05
Position 39335: 1.0711185850943443e-05
Position 615: 1.0438835956625495e-05
Position 612: 8.533884909823479e-06
Position 670: 7.6249074344920416e-06
Position 301: 6.250223842104112e-06
Position 739: 3.608132446574854e-06
Position 41194: 2.3704457426703867e-06
Position 594: 1.961185964151061e-06
Position 40425: 1.5022835427593646e-06
Position 665: 5.503522065692917e-07
Position 650: 5.5980437466432205e-08
Position 39332: 3.335301775978447e-08
Position 39821: 3.247683722187566e-08
Position 39398: 2.8822948827518267e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 34076: 0.9999999999999992
Position 16933: 0.9999999999999991
Position 22246: 0.9999999999999989
Position 50721: 0.9940501789679517
Position 34284: 0.9587382349890801
Position 38338: 0.9410577632847412
Position 38931: 0.938787955499032
Position 54973: 0.7991001889214158
Position 38541: 0.725405821145408
Position 51050: 0.6958848215704552
Position 36261: 0.6826228868332014
Position 9994: 0.5967050711938868
Position 54463: 0.5671253188123406
Position 46465: 0.5635775991686232
Position 42689: 0.48367110393816387
Position 3864: 0.37152210720898937
Position 39218: 0.36345695166522435
Position 28881: 0.33000808827870654
Position 37762: 0.292871133356373
Position 42641: 0.2528697298683151
Position 51122: 0.24994053629584606
Position 36456: 0.2402316543143225
Position 36234: 0.23780966228504025
Position 37740: 0.20034179443524813
Position 397: 0.1779742122454911
Position 45688: 0.17575346697393462
Position 2357: 0.14979094181458197
Position 51613: 0.13990149171157873
Position 38074: 0.12385457227932699
Position 39230: 0.1201428838471103
Position 4268: 0.11232887284229347
Position 55027: 0.09819222973311596
Position 709: 0.09731775349521085
Position 3805: 0.08978521553035912
Position 39883: 0.08925745908815781
Position 43544: 0.08369217816710534
Position 45660: 0.06854627863874437
Position 8043: 0.06364575451616407
Position 28755: 0.06321804052053008
Position 8571: 0.06317047915039135
Position 56620: 0.06106459133148339
Position 34549: 0.059153413330733325
Position 36430: 0.04386643969285276
Position 36515: 0.040339948470018365
Position 2806: 0.038326939741902044
Position 27071: 0.031698485897896755
Position 36656: 0.031376462950524674
Position 39272: 0.028596531282682854
Position 41786: 0.025608720228369148
Position 37613: 0.021997816753876794
Position 4213: 0.020546174242740245
Position 9064: 0.020225749979697033
Position 8359: 0.020086203912264938
Position 1424: 0.019765083625017332
Position 1548: 0.01890636305004172
Position 37715: 0.018370065376458373
Position 37591: 0.017508989824862868
Position 34600: 0.01653524611915208
Position 35083: 0.016153162389494106
Position 39018: 0.015883769259329068
Position 2776: 0.01524688313160375
Position 348: 0.014944978974446592
Position 54612: 0.014058008207760589
Position 36180: 0.014036106070776357
Position 37844: 0.013750248795865854
Position 1657: 0.013346557541936067
Position 37167: 0.013150824026784299
Position 37244: 0.011968280545302272
Position 27035: 0.011385749118483692
Position 38937: 0.011234724165556856
Position 38166: 0.011090630114403317
Position 36415: 0.010286909371105041
Position 37208: 0.01021797867067717
Position 37688: 0.010160358636149195
Position 1604: 0.010066823787510957
Position 36418: 0.009988699209382505
Position 426: 0.009934677303101913
Position 2257: 0.009047764293602429
Position 37277: 0.008555516883956968
Position 36352: 0.007153623099114693
Position 35022: 0.006777234452879836
Position 34291: 0.006375856467676941
Position 38522: 0.006350992329918556
Position 39596: 0.006208626720503413
Position 689: 0.0061680538245730545
Position 40234: 0.006093014362217707
Position 54225: 0.005809698745270925
Position 40833: 0.005527203946457205
Position 1482: 0.005013237741630638
Position 2400: 0.004885125864145501
Position 34305: 0.004815068153948983
Position 34785: 0.00480643883092154
Position 948: 0.004315973595256437
Position 1143: 0.004199319612716034
Position 677: 0.003462333411646959
Position 36292: 0.0034244896565671923
Position 2114: 0.0033501455968105295
Position 2756: 0.0029983435986542066
Position 34514: 0.002984251718293909
Position 34330: 0.002789236565855988
Position 657: 0.002759507423822988
Position 39914: 0.0026557973911772886
Position 406: 0.0026318966417911583
Position 38314: 0.0024632698142670988
Position 750: 0.002449445453420818
Position 2366: 0.002387510762987113
Position 37438: 0.002324786900581503
Position 39040: 0.0020623943662026424
Position 34892: 0.002054862588175038
Position 36289: 0.001928528484504265
Position 36477: 0.0019200985816753727
Position 40983: 0.0019140559754964486
Position 38574: 0.0018668877757780544
Position 35113: 0.0018642623258686903
Position 38422: 0.0017881656441909616
Position 51934: 0.0017702518306568875
Position 910: 0.0017620635380082212
Position 1441: 0.001741133508517337
Position 42948: 0.0017011541102480517
Position 34647: 0.0016961303476033499
Position 1002: 0.0016214547504738777
Position 359: 0.001613518085457275
Position 36635: 0.001581629151239246
Position 34567: 0.001576778561832715
Position 34327: 0.0015757283304428712
Position 34717: 0.0015240609663610314
Position 34628: 0.001476109893667577
Position 2943: 0.00146879809187927
Position 39476: 0.001419606944515445
Position 40791: 0.0013914705265241699
Position 36481: 0.001367709192430766
Position 36162: 0.0012625255982673012
Position 36547: 0.00126206938621839
Position 727: 0.0012541649917286663
Position 37907: 0.0012324134770490994
Position 36483: 0.0012259175317711696
Position 38272: 0.001152690686214584
Position 1686: 0.0011235416209975583
Position 777: 0.0010929638670352717
Position 4106: 0.001063448557441815
Position 52672: 0.0010505227750446755
Position 38259: 0.0009842406695803464
Position 35059: 0.0009760629096834765
Position 51826: 0.0009520583600677007
Position 38555: 0.0009441453073321268
Position 36595: 0.0009387328180220098
Position 956: 0.0009198243406657698
Position 38582: 0.000852043864757573
Position 3871: 0.0008432020663678713
Position 36295: 0.000835135663722135
Position 36378: 0.0007929236863899612
Position 1095: 0.0007709592288699177
Position 52919: 0.0007658065927189799
Position 1574: 0.0007652636550970525
Position 38951: 0.0007563642188569386
Position 36187: 0.0007400990975188035
Position 1619: 0.0007036883340670423
Position 373: 0.0006820953645525097
Position 38358: 0.0006619481066844581
Position 38683: 0.0006566828926081524
Position 52985: 0.0006526151700860869
Position 3889: 0.0006131272842183168
Position 52870: 0.0005517501789197639
Position 42999: 0.0005107479770081468
Position 34333: 0.0004850232853963616
Position 1098: 0.00047160044405188703
Position 37983: 0.00044904600636131017
Position 413: 0.00044593640698991716
Position 585: 0.00044062020977479147
Position 713: 0.00043469253563921476
Position 34737: 0.00038656461768847876
Position 931: 0.00038486775134059006
Position 605: 0.0003589545574403112
Position 1113: 0.0003356332208967635
Position 36697: 0.00032843391051257185
Position 36436: 0.0002958039167106466
Position 35739: 0.0002934613599315947
Position 433: 0.00028605373476741047
Position 41417: 0.00028557543657880614
Position 539: 0.0002781792930809262
Position 827: 0.0002710878063123156
Position 38835: 0.00026453240064588745
Position 429: 0.0002632286568265549
Position 365: 0.0002570158860731544
Position 3019: 0.0002507592796410893
Position 2812: 0.0002491217985690549
Position 35892: 0.0002343170426249365
Position 38965: 0.00022528103795213452
Position 857: 0.00021428185916966104
Position 2583: 0.00021415060854924114
Position 2962: 0.0002119243873351196
Position 38788: 0.00019902035632659944
Position 38232: 0.00019405513996130312
Position 38742: 0.00018654199826626878
Position 2086: 0.00017564681553746078
Position 38944: 0.0001674088502445347
Position 37264: 0.00016652142235744469
Position 44388: 0.0001646408981791075
Position 37046: 0.00015852607054919055
Position 39037: 0.00015754555235068457
Position 1078: 0.00015334957943053144
Position 38099: 0.0001458347520816956
Position 877: 0.00014316973723125246
Position 36129: 0.00013158511054170552
Position 39099: 0.00013056744235347842
Position 1689: 0.00011863447314408195
Position 38991: 0.00011694430724396788
Position 36204: 0.00011495717406328798
Position 34942: 0.00010852991592908951
Position 36492: 0.00010703473569061335
Position 1840: 9.748251706187007e-05
Position 834: 8.92881076945454e-05
Position 435: 8.225495160288814e-05
Position 39371: 8.206870624501153e-05
Position 39182: 7.969923796546623e-05
Position 44261: 7.48062409612754e-05
Position 38875: 7.364275157828336e-05
Position 897: 6.95340643430954e-05
Position 36519: 6.733416249586628e-05
Position 39275: 6.457081594031548e-05
Position 46764: 6.222456031213783e-05
Position 916: 5.783572497904717e-05
Position 36144: 5.579963118321324e-05
Position 38603: 5.1980519602843615e-05
Position 37108: 5.133986218183214e-05
Position 3924: 4.872774958318397e-05
Position 510: 4.712114769945059e-05
Position 38886: 4.1798312836451306e-05
Position 361: 3.995461515908819e-05
Position 39294: 3.472778850256174e-05
Position 39277: 3.3130675378675345e-05
Position 39509: 3.0423500242452147e-05
Position 36123: 2.632186002741094e-05
Position 38855: 2.4646605872567185e-05
Position 44886: 2.3535315637199e-05
Position 38831: 2.188823292211749e-05
Position 43356: 2.1417122694470705e-05
Position 36110: 1.9502673377626216e-05
Position 41532: 1.4010356202668533e-05
Position 928: 1.0994100778039038e-05
Position 40016: 1.0414253169082619e-05
Position 36298: 9.857984820365354e-06
Position 38781: 8.910217056317733e-06
Position 1856: 8.418850314684561e-06
Position 1316: 8.373255017357086e-06
Position 41625: 7.629241111723268e-06
Position 44478: 7.498105039882384e-06
Position 1380: 6.5558794918135536e-06
Position 39712: 6.231186952324388e-06
Position 582: 5.4441507709388795e-06
Position 41175: 5.373339600331386e-06
Position 40019: 5.362448761088487e-06
Position 1580: 5.156214106118296e-06
Position 810: 4.5927843591273285e-06
Position 2425: 3.7106876521862244e-06
Position 1367: 3.3350210275214004e-06
Position 1102: 2.9540038601637383e-06
Position 601: 2.6304525005166165e-06
Position 624: 2.4793059686041697e-06
Position 317: 2.219157315779013e-06
Position 620: 2.0725568926296764e-06
Position 44093: 1.4947987568208965e-06
Position 40261: 1.0277132946089365e-06
Position 41036: 6.693693463457694e-07
Position 40076: 5.79141531115757e-07
Position 36663: 5.38542388990158e-07
Position 36599: 2.3525807852299498e-07
Position 1450: 5.7923143401306685e-08
Position 1158: 4.6559618981571735e-08
Position 34519: 2.179525215376615e-08
Position 39190: 3.3155246926318523e-09
