Gene = Ino80e
Position 4279: 0.0005779363107337059
Position 6155: 0.0005706003194392987
Position 4215: 0.00039152983493376964
Position 2610: 0.00032982986834643275
Position 5020: 0.00028995655023013566
Position 4623: 0.00027168921950312437
Position 154: 0.00024534178229301964
Position 4293: 0.00018965620862369502
Position 121: 0.0001722163116459129
Position 6905: 0.00013475897614048814
Position 5927: 0.00013260273859920177
Position 4435: 0.00011010548945676677
Position 146: 0.00010940834084121808
Position 138: 0.0001093748388144914
Position 710: 9.572419456659384e-05
Position 655: 9.45567132512636e-05
Position 995: 9.304129921123566e-05
Position 5570: 8.293711197623793e-05
Position 1174: 8.18741134760729e-05
Position 608: 7.459223852414197e-05
Position 392: 6.594879488340127e-05
Position 723: 5.179425898199894e-05
Position 6909: 4.970069840274004e-05
Position 5944: 4.720070466208817e-05
Position 5948: 4.7084796185510484e-05
Position 4074: 4.6952696998660326e-05
Position 422: 4.055953944329263e-05
Position 191: 3.870351008337023e-05
Position 3938: 3.8104623857517315e-05
Position 4258: 3.668255848416145e-05
Position 375: 3.100871131776331e-05
Position 5037: 2.9005164232865708e-05
Position 4190: 2.8065076275171624e-05
Position 4724: 2.1800670705237956e-05
Position 4411: 1.658972703641634e-05
Position 580: 1.5930302449229312e-05
Position 201: 1.458273247606316e-05
Position 4433: 1.4176948682950239e-05
Position 5183: 1.3487903037360267e-05
Position 4691: 1.2807457740408538e-05
Position 884: 1.1520080982929282e-05
Position 471: 1.1064324275284926e-05
Position 5399: 1.0456631895649183e-05
Position 217: 9.1136020836465e-06
Position 4934: 8.573010949900545e-06
Position 162: 8.390210678710034e-06
Position 5482: 8.327748526953006e-06
Position 4418: 7.979732920552952e-06
Position 1606: 6.41002712084749e-06
Position 1441: 6.207614920556357e-06
Position 411: 5.139126248446696e-06
Position 12: 5.042117955215755e-06
Position 5340: 5.0420241835373724e-06
Position 4839: 4.4399405014767964e-06
Position 4240: 4.194888619686929e-06
Position 451: 4.131140491041265e-06
Position 77: 3.7235496238907213e-06
Position 570: 2.9103419159260188e-06
Position 4268: 2.3917233549971968e-06
Position 5093: 2.381135854180224e-06
Position 657: 1.6269926530680462e-06
Position 157: 1.3484997513500803e-06
Position 229: 5.426032919205762e-07
Position 50: 4.966930189983498e-07
Position 300: 4.091574469894891e-07
Position 5005: 3.487997611051148e-07
Position 35: 2.82272135727934e-07
Position 750: 2.4643545089494625e-07
Position 736: 7.374920913524488e-08
Position 790: 2.0784324617787725e-08
Position 237: 9.19901315483229e-09
Position 281: 6.145891129180493e-09
Position 545: 4.968429880122124e-09
Position 1014: 1.0685043550239403e-09
Position 244: 5.403280030374443e-10
Position 4192: 4.3392296157402316e-10
Position 793: 1.5162067525133317e-10
Position 755: 1.3115561165997277e-10
Position 801: 1.1956280502305206e-10
Position 539: 1.357893336855109e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 291: 0.9388728480522884
Position 4050: 0.8358750098697226
Position 3885: 0.7692115130864333
Position 4786: 0.4937876504046197
Position 4495: 0.48942076206213847
Position 556: 0.33843442236321264
Position 545: 0.29619620429567073
Position 4383: 0.2349251421190679
Position 4546: 0.23130847160748969
Position 8846: 0.22474068518575066
Position 8954: 0.21222246446343715
Position 8993: 0.18282923652905253
Position 7964: 0.12615114617344741
Position 7666: 0.12022687317096352
Position 2055: 0.10121235029752773
Position 4115: 0.07229589796355128
Position 8711: 0.06276979794898863
Position 3830: 0.060405030393201165
Position 5807: 0.05630958285982269
Position 3823: 0.05509619376616626
Position 4092: 0.054769099493579936
Position 8257: 0.05329149989562643
Position 1847: 0.05282165499755943
Position 8776: 0.0485253804016462
Position 270: 0.04446342288780409
Position 8505: 0.03221782037798048
Position 1963: 0.027205876799812612
Position 6701: 0.025683836361832697
Position 10006: 0.02298685584712203
Position 2610: 0.020784961650793275
Position 8990: 0.02043250939612023
Position 3804: 0.020165647339895003
Position 4327: 0.019561779595641208
Position 9480: 0.018658554219081247
Position 1997: 0.0176693434544589
Position 6682: 0.01622797052605935
Position 2069: 0.015925001262656027
Position 8277: 0.015559483809672715
Position 7144: 0.01452084158878542
Position 3873: 0.014354624319004784
Position 1886: 0.012169769493648917
Position 7647: 0.011370296191016122
Position 2386: 0.011258303194821975
Position 433: 0.010476922878429691
Position 4129: 0.00950864978898154
Position 3909: 0.009402206645595629
Position 8157: 0.009319294867703784
Position 6562: 0.008129755399211874
Position 9254: 0.007792750076685498
Position 5259: 0.0072101025358785615
Position 909: 0.006787078807028984
Position 8130: 0.0066766653625889944
Position 1928: 0.006313812136715053
Position 5838: 0.005711005098706068
Position 4054: 0.005622174406218127
Position 2593: 0.005100600745952131
Position 7361: 0.005098511603727352
Position 7718: 0.0048553528649066926
Position 2620: 0.004424472055351411
Position 4830: 0.004099006910515418
Position 294: 0.004090768642208291
Position 3891: 0.003850532372242401
Position 1982: 0.003547230734176534
Position 6455: 0.0034774442440491937
Position 3754: 0.0034194034086323793
Position 570: 0.0028237308220545095
Position 664: 0.002760361742932493
Position 804: 0.0026354477100290733
Position 2575: 0.002591006753353416
Position 2857: 0.0024036805764460754
Position 2209: 0.0022635016673402037
Position 3779: 0.002260915922892887
Position 793: 0.002249774270669709
Position 7531: 0.0021867586175096554
Position 3757: 0.0020823012689245054
Position 6750: 0.0020484428552797057
Position 9063: 0.0019859947803762467
Position 2885: 0.001983957840070452
Position 6607: 0.001973003718009014
Position 8898: 0.001951172564753259
Position 9936: 0.0017532579257336176
Position 3420: 0.001706099590813863
Position 9586: 0.0016973375066718886
Position 479: 0.0016406833815611921
Position 6271: 0.0016365624136225547
Position 8902: 0.0016249129317640755
Position 3636: 0.0015796918254892664
Position 7927: 0.0015597661466618376
Position 1890: 0.0015273962895983144
Position 6635: 0.0013504778756522188
Position 7855: 0.0013301551596370908
Position 2243: 0.0013284942477061312
Position 2257: 0.0013225947351111988
Position 5510: 0.0013054969103438799
Position 1692: 0.0012992752311844623
Position 857: 0.0012900029217534047
Position 973: 0.0012207584295340624
Position 1858: 0.0011545940514773067
Position 6217: 0.0010951813554042125
Position 6520: 0.0010944292452579334
Position 6820: 0.001089665406304097
Position 8648: 0.0010745310824499554
Position 8244: 0.0010485956875372893
Position 8465: 0.000991054777881139
Position 7213: 0.0009841402620141
Position 1993: 0.0009814058323758667
Position 5162: 0.0009241379345448376
Position 2204: 0.0009134502796890482
Position 1673: 0.0008948799537640617
Position 10084: 0.000872796276760957
Position 678: 0.0008511389318439912
Position 3000: 0.000814481421921498
Position 9117: 0.0008011024506613662
Position 3328: 0.0007957011015665891
Position 809: 0.0007940728753352372
Position 4386: 0.0007913928745545561
Position 489: 0.0007315277241388352
Position 6585: 0.0007155351112406364
Position 2538: 0.0007153159823228333
Position 5048: 0.0007024536630738029
Position 6541: 0.0006980231036463037
Position 7327: 0.0006598706372562378
Position 779: 0.0006427390234365871
Position 2969: 0.0006218692403722963
Position 7552: 0.0006167226359893075
Position 6121: 0.0005925929685143902
Position 5287: 0.0005906923670935524
Position 5551: 0.0005599928101330526
Position 3839: 0.0005482559879711229
Position 3114: 0.0005434987915120457
Position 8817: 0.0005399895467264633
Position 3372: 0.0005382784870954637
Position 6715: 0.0005303289182107603
Position 8493: 0.0005021605797849634
Position 4056: 0.0004984564738906165
Position 451: 0.00046467216065715247
Position 2912: 0.00040668414778990633
Position 1716: 0.00039268026925278973
Position 5408: 0.00039104955257017666
Position 1032: 0.0003752628175488439
Position 1867: 0.00035454974407848037
Position 6757: 0.0003486689729258603
Position 209: 0.0003440734673861549
Position 1896: 0.0003430081327703097
Position 2014: 0.00033830779056825673
Position 3612: 0.0003362588021477845
Position 4059: 0.00033126876003801
Position 624: 0.00032051538435287494
Position 4734: 0.00031269943915855885
Position 3463: 0.00029858465079074043
Position 4934: 0.0002962926304031247
Position 3551: 0.0002924201002696203
Position 4017: 0.0002892965035011499
Position 1728: 0.00028359482030300084
Position 2276: 0.000269783472328514
Position 457: 0.0002651565140793112
Position 2170: 0.0002568392746795986
Position 5444: 0.000249336525556244
Position 309: 0.00024237116532971535
Position 5135: 0.00023036838984581104
Position 3483: 0.00021142476418268598
Position 4073: 0.00020671326620330893
Position 927: 0.00020036524689813812
Position 3151: 0.00019166398796412914
Position 5005: 0.00019038411172404515
Position 1042: 0.00018963493073335198
Position 8537: 0.00018961108411909405
Position 2730: 0.00018185315402881915
Position 4333: 0.00018070220611094489
Position 2683: 0.0001758527208389515
Position 4723: 0.0001481465129228434
Position 5211: 0.0001464578372153228
Position 1084: 0.00013894118487711192
Position 1744: 0.00013313685439310133
Position 718: 0.00013032172952040977
Position 5167: 0.00012548022660937577
Position 1900: 0.00012148804320685933
Position 884: 0.00011455948066480003
Position 3954: 0.00011158855904333745
Position 6301: 0.00010967342645400813
Position 2405: 0.00010761492794586318
Position 4891: 0.00010464350883099601
Position 300: 0.00010001484996717639
Position 1698: 9.727047826602517e-05
Position 576: 9.497877283864598e-05
Position 5524: 9.450024669700587e-05
Position 2627: 9.358818180489433e-05
Position 7246: 8.906316247752502e-05
Position 315: 8.418204739005328e-05
Position 4576: 7.542551319320274e-05
Position 1942: 7.383127231698108e-05
Position 2693: 7.224776394296222e-05
Position 5019: 7.14267492917847e-05
Position 1945: 7.097190883654212e-05
Position 5221: 6.911915000685393e-05
Position 5191: 6.424503054301262e-05
Position 4560: 5.642686654857315e-05
Position 2270: 5.5011203190836477e-05
Position 3343: 5.423435630867664e-05
Position 4793: 5.328300159786744e-05
Position 2322: 5.267228174435867e-05
Position 403: 5.117847987021911e-05
Position 3621: 4.8035537809871815e-05
Position 1651: 4.5384173500045004e-05
Position 697: 4.451579794213734e-05
Position 4234: 4.3532386960454486e-05
Position 2945: 4.292015176004509e-05
Position 5889: 4.261477168618294e-05
Position 4946: 3.982450987035464e-05
Position 2595: 3.849944334755963e-05
Position 4275: 3.829753214140244e-05
Position 482: 3.7508112511860655e-05
Position 2181: 3.453891369468819e-05
Position 2268: 3.441277243275705e-05
Position 6280: 3.1589088082991935e-05
Position 7416: 3.155130782981035e-05
Position 5997: 3.118137080978755e-05
Position 6526: 3.077599398352273e-05
Position 5057: 3.066140834546788e-05
Position 4407: 2.8541584786347232e-05
Position 4903: 2.5683980761572065e-05
Position 3599: 2.53205909298076e-05
Position 5183: 1.7302439882182313e-05
Position 4569: 1.5690245184686458e-05
Position 5387: 1.4924050643751443e-05
Position 4555: 1.2969288293559768e-05
Position 224: 1.1993837845153088e-05
Position 4254: 1.0568150127513898e-05
Position 312: 1.0118219839204709e-05
Position 3989: 9.942383051746246e-06
Position 220: 9.461166172945314e-06
Position 6792: 9.336290160133527e-06
Position 5978: 7.981069491477946e-06
Position 1288: 6.494913439329702e-06
Position 345: 6.266828098489943e-06
Position 4303: 6.080797638541294e-06
Position 4866: 5.637297462008882e-06
Position 5993: 5.324431390242271e-06
Position 5468: 5.30668412538385e-06
Position 5225: 5.239543489545382e-06
Position 4339: 4.604907533798891e-06
Position 467: 4.442741664763823e-06
Position 4158: 4.306250916872516e-06
Position 1044: 3.887552115619803e-06
Position 4696: 3.8145669454154376e-06
Position 4352: 3.7808269928146203e-06
Position 320: 3.5861598792338297e-06
Position 5415: 3.476057525777839e-06
Position 1478: 3.308662523185886e-06
Position 1050: 3.0809640732822227e-06
Position 4345: 3.01843704724324e-06
Position 460: 2.932000412371645e-06
Position 4896: 2.397948388594069e-06
Position 1679: 2.275455104198034e-06
Position 723: 2.234290726089199e-06
Position 589: 2.1983769109352594e-06
Position 1520: 2.076904950013167e-06
Position 628: 2.065412167353018e-06
Position 5343: 2.0165960432546164e-06
Position 493: 1.932484032325804e-06
Position 1048: 1.8780424480431304e-06
Position 1091: 1.764205583590191e-06
Position 4718: 1.5639111422495037e-06
Position 1143: 1.4997880770316823e-06
Position 2088: 1.4550039605980068e-06
Position 217: 1.441003281121973e-06
Position 831: 1.2767161281343621e-06
Position 6457: 1.248292127808606e-06
Position 4740: 1.1982433266184142e-06
Position 2230: 1.173495601979686e-06
Position 5372: 1.1723641758940216e-06
Position 5350: 1.0869185924921548e-06
Position 226: 1.027713879433546e-06
Position 4279: 1.0076335341863777e-06
Position 2072: 9.607302267005345e-07
Position 6417: 8.309464397710636e-07
Position 1594: 7.274027477007921e-07
Position 360: 7.095927525251084e-07
Position 1880: 7.095324816240495e-07
Position 5105: 7.046324684782014e-07
Position 501: 6.967634148327011e-07
Position 4582: 6.88479821774966e-07
Position 355: 6.779821280994872e-07
Position 688: 6.193141327487553e-07
Position 4299: 6.13494850979235e-07
Position 8015: 6.069521373576619e-07
Position 814: 5.710783730812932e-07
Position 4178: 5.445904686438023e-07
Position 5473: 5.215383135889247e-07
Position 1070: 4.968372498329453e-07
Position 4683: 4.692236421783965e-07
Position 1634: 4.552995695228396e-07
Position 2225: 4.468599921900627e-07
Position 2077: 4.1473606517822795e-07
Position 5491: 4.111629509790667e-07
Position 1395: 4.1079983371400714e-07
Position 2550: 3.7632633508071756e-07
Position 4240: 3.645335405748977e-07
Position 1003: 3.571541014446691e-07
Position 6003: 3.080731393236002e-07
Position 6277: 2.840604519743465e-07
Position 1330: 2.6477687003871146e-07
Position 385: 2.580587949389453e-07
Position 1254: 2.571369245805287e-07
Position 1480: 2.388048046432835e-07
Position 362: 1.850538936573358e-07
Position 1112: 1.1785577310858267e-07
Position 1450: 1.0610153833626868e-07
Position 99: 9.443594126460293e-08
Position 324: 8.568370581421118e-08
Position 1549: 8.294232956750706e-08
Position 1263: 7.931000637499362e-08
Position 4844: 7.637020788625025e-08
Position 1484: 7.45318413753009e-08
Position 4915: 4.756806421633078e-08
Position 367: 4.5311411332444884e-08
Position 5815: 4.5116571517611344e-08
Position 332: 4.295920145390972e-08
Position 608: 1.482596209735357e-08
Position 191: 1.1822763153865032e-08
Position 5199: 1.0203037986827181e-08
Position 77: 6.852154825422034e-09
Position 4849: 4.831817856417294e-09
Position 5142: 4.79532945706226e-09
Position 4744: 3.4405636831903386e-09
Position 5770: 3.277285823069758e-09
Position 825: 1.7767958426554427e-09
Position 4837: 1.0157068550905773e-09
Position 4960: 7.180546061166456e-10
Position 91: 6.197472163834146e-10
Position 820: 4.2488012630350794e-10
Position 603: 2.969422190244848e-10
Position 115: 2.450267966600088e-10
Position 121: 1.9754246488801731e-10
Position 635: 1.8764237033386074e-10
Position 109: 7.782576641198155e-11
Position 144: 7.481488182689983e-11
Position 183: 3.5563569705453085e-11
Position 138: 2.5358430076357962e-11
Position 168: 1.5050652870318208e-11
Position 181: 8.899606985618154e-13
Position 942: 7.044151170182837e-13
Position 162: 3.7221876952664575e-13
