Gene = Izumo1
Position 2491: 0.00012068982749834965
Position 1573: 0.00011907086705140833
Position 304: 0.00011905373346175907
Position 1546: 0.00011564208910561003
Position 637: 0.00011562401402593454
Position 1996: 0.00010512203235247614
Position 5236: 0.0001007565370960166
Position 942: 9.759862327462359e-05
Position 1583: 9.640726827312407e-05
Position 4066: 9.266888046862746e-05
Position 1173: 8.370679639294824e-05
Position 3021: 8.366199650838656e-05
Position 2328: 8.145608644503447e-05
Position 479: 7.206807396972939e-05
Position 1418: 6.840015551547312e-05
Position 2730: 6.428461800135125e-05
Position 1775: 6.0571759012042006e-05
Position 746: 5.691520312623149e-05
Position 3384: 5.631349783212691e-05
Position 782: 5.492402720966502e-05
Position 1899: 5.121285326962675e-05
Position 1437: 5.001101945604443e-05
Position 604: 4.9116087998402234e-05
Position 2693: 4.743805230603639e-05
Position 1503: 4.514707785651688e-05
Position 1317: 4.018645139905926e-05
Position 1340: 3.97900005282768e-05
Position 1557: 3.683908518332857e-05
Position 2214: 3.270620247564218e-05
Position 1591: 2.8411459950570967e-05
Position 465: 2.411346811867083e-05
Position 1805: 1.8491418266217244e-05
Position 2397: 1.558617417501794e-05
Position 591: 1.3389942538454394e-05
Position 476: 1.0648384133325223e-05
Position 693: 8.848505388404836e-06
Position 224: 8.146153756467327e-06
Position 2943: 7.928262005805758e-06
Position 871: 7.907265300293497e-06
Position 189: 7.677046523501561e-06
Position 666: 7.641674101881454e-06
Position 3120: 7.5136211026428676e-06
Position 2928: 6.861720115597073e-06
Position 271: 6.546626318133126e-06
Position 103: 6.5023904759212534e-06
Position 253: 5.30404274429557e-06
Position 672: 5.287319310624949e-06
Position 233: 5.123519899703512e-06
Position 262: 5.04236524600336e-06
Position 2621: 4.943112640086273e-06
Position 2617: 4.690559263628752e-06
Position 364: 4.478865268564724e-06
Position 176: 4.310967414596345e-06
Position 2973: 4.133344912858208e-06
Position 715: 4.0948230321415806e-06
Position 2611: 3.868205650611592e-06
Position 1225: 3.7931940245620516e-06
Position 3084: 3.613764973515744e-06
Position 87: 2.965771843160287e-06
Position 395: 2.5893544704095654e-06
Position 284: 2.4476830780458534e-06
Position 295: 1.961889799197786e-06
Position 797: 1.9267726668132284e-06
Position 1327: 1.5152009888739287e-06
Position 139: 1.1896555573339767e-06
Position 608: 1.0295590943012847e-06
Position 264: 9.730265269445725e-07
Position 91: 9.493849154124623e-07
Position 1233: 7.104332062305385e-07
Position 606: 7.095420020720823e-07
Position 3271: 5.771102217258834e-07
Position 3287: 5.736437582158302e-07
Position 244: 5.550618837967061e-07
Position 133: 4.180350049866421e-07
Position 639: 2.135288165101339e-07
Position 311: 1.7333794069658638e-07
Position 209: 1.3599221194415474e-07
Position 644: 1.2777917894698358e-07
Position 249: 9.693456384612391e-08
Position 1198: 2.8879293539934053e-08
Position 3261: 1.3791018492168994e-08
Position 656: 1.3623673904289503e-08
Position 1688: 7.3805444252503015e-09
Position 317: 6.725943758491936e-09
Position 240: 6.467447264661115e-09
Position 246: 6.044890932924787e-09
Position 123: 5.01547327265947e-09
Position 3284: 4.613491464353119e-09
Position 211: 9.548799640078521e-10
Position 206: 6.585103961545932e-10
Position 164: 6.352292582642241e-10
Position 324: 2.2418470220139827e-10
Position 380: 1.9856514754307275e-10
Position 147: 1.2370251783115369e-10
