Gene = Bcl2l10
Position 1733: 0.00012082489267328767
Position 2904: 0.00011582306376111423
Position 1508: 9.91471516654185e-05
Position 85: 7.68140688780085e-05
Position 3376: 7.549159604612593e-05
Position 1064: 6.603104722370566e-05
Position 2049: 6.406167187862361e-05
Position 469: 6.151824313182479e-05
Position 2453: 5.3005976903972794e-05
Position 540: 4.874675509194308e-05
Position 2820: 4.6225556654615454e-05
Position 1050: 4.5561907133301547e-05
Position 2782: 4.389005338949086e-05
Position 662: 4.367784300952107e-05
Position 2828: 4.3177388675237906e-05
Position 192: 4.164161231228767e-05
Position 655: 4.064461337430918e-05
Position 2573: 3.856755629930982e-05
Position 529: 3.794385487775613e-05
Position 3563: 3.6578610310251346e-05
Position 678: 3.084655656878602e-05
Position 497: 2.797872088492578e-05
Position 2031: 2.579251812331658e-05
Position 521: 2.361632359834509e-05
Position 1783: 2.0802147669420198e-05
Position 803: 2.482592233015976e-07
Position 794: 1.5355574669322175e-07
Position 1225: 1.0626865807392528e-07
Position 560: 4.141198615266406e-08
Position 781: 2.6243106649853752e-08
Position 499: 2.451953922300446e-08
Position 738: 1.5485003646521334e-09
Position 800: 1.4114560848471993e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3252: 0.8904960895469729
Position 2639: 0.05214032812585121
Position 284: 0.03978139368015061
Position 332: 0.01430677402202481
Position 3589: 0.00991947053979129
Position 2232: 0.009392767360110112
Position 1717: 0.008716439606156383
Position 529: 0.00843331579732577
Position 3276: 0.006875892954238374
Position 2132: 0.006389869650179276
Position 913: 0.006143687167818554
Position 1623: 0.005936472413462834
Position 2163: 0.005073405020604103
Position 1461: 0.004847751619765969
Position 3650: 0.004420229041577424
Position 159: 0.00434053919445412
Position 1233: 0.004119322853335429
Position 1837: 0.0038830152235571408
Position 3201: 0.0034003338843324013
Position 1159: 0.0033720816831603277
Position 2938: 0.0031972034795425814
Position 676: 0.0023620688216000967
Position 288: 0.0022819409167658977
Position 3004: 0.002056535238440971
Position 222: 0.0020326819281358457
Position 2199: 0.0020085862454683047
Position 718: 0.0019954830383221967
Position 3425: 0.0018771525113700865
Position 182: 0.0016732682039943172
Position 3548: 0.0014523545328439156
Position 258: 0.001358443019496086
Position 2259: 0.001257745964168961
Position 3392: 0.0012254641975988992
Position 575: 0.0012121232098419006
Position 3880: 0.0011790507283152257
Position 2148: 0.0011175140214552788
Position 1193: 0.0009030813090484922
Position 3221: 0.0008470712616786053
Position 688: 0.0008420640339922722
Position 363: 0.0008336563365616292
Position 1362: 0.0007746194121438792
Position 1849: 0.0007295578949675146
Position 1880: 0.0007064886336561416
Position 1882: 0.0006154942925349437
Position 394: 0.000461603933884905
Position 3791: 0.00043717720323778247
Position 2593: 0.00041821686003302647
Position 1264: 0.00041546225280823817
Position 235: 0.0004058851153959668
Position 143: 0.0003667777951416048
Position 1092: 0.0003457557160914155
Position 1003: 0.0003442864996701835
Position 3563: 0.0003222827430552121
Position 1638: 0.0003142499262127675
Position 3526: 0.0003132279618624886
Position 454: 0.0002922819284997228
Position 370: 0.00028726915311550854
Position 582: 0.0002847003733649198
Position 966: 0.00027668056789266764
Position 505: 0.0002297377892167011
Position 692: 0.00022717819545032395
Position 3173: 0.00022307506603470395
Position 134: 0.00020979906845587778
Position 388: 0.00020774799632919885
Position 1656: 0.0002058182260372315
Position 3135: 0.00018869817269666193
Position 1859: 0.00016477903726487087
Position 3085: 0.00016166121515688998
Position 3346: 0.0001546427472053199
Position 1626: 0.0001520255586792044
Position 927: 0.00015190069031371275
Position 2494: 0.00014357274339303386
Position 477: 0.00013142967463260452
Position 767: 0.00012942361304821369
Position 3331: 0.0001280077443332899
Position 3140: 0.00012293503696077351
Position 2840: 0.00012256620578912514
Position 3067: 0.00011538520786059307
Position 945: 0.00011440538681493761
Position 3305: 0.00010654368146847713
Position 3591: 0.0001026853664485068
Position 2315: 9.962491175839081e-05
Position 2217: 9.034393868103129e-05
Position 3704: 8.942959099675411e-05
Position 3137: 8.614008481469113e-05
Position 1976: 8.396974587777423e-05
Position 2816: 7.944580606957183e-05
Position 1298: 7.914191361035446e-05
Position 1878: 7.067655099984539e-05
Position 2766: 6.466433821951967e-05
Position 2787: 6.457374292157793e-05
Position 2359: 6.382489967693334e-05
Position 2335: 6.292010943631023e-05
Position 1507: 6.078092010531504e-05
Position 697: 5.838483616084953e-05
Position 2776: 5.7914184283862355e-05
Position 1466: 5.727682754080087e-05
Position 2497: 5.649366649209362e-05
Position 3058: 5.600740944979519e-05
Position 2570: 5.411503755763882e-05
Position 2171: 5.043612672893957e-05
Position 3041: 5.008739029067272e-05
Position 3015: 4.286296542049526e-05
Position 2410: 3.8138297044391505e-05
Position 3630: 3.746706779635949e-05
Position 1651: 3.615305968561318e-05
Position 1476: 3.522137155719008e-05
Position 297: 3.46649711445722e-05
Position 514: 3.228818764344803e-05
Position 809: 3.083345774087769e-05
Position 2957: 2.6127912159440858e-05
Position 2713: 2.5856002806179803e-05
Position 2201: 2.5383776900580412e-05
Position 3696: 2.517303391969587e-05
Position 3302: 2.2294224623214188e-05
Position 775: 2.2174699311107887e-05
Position 2438: 2.2104224299919205e-05
Position 1008: 2.1706225557573197e-05
Position 2691: 2.0928362511864582e-05
Position 294: 2.0779920695946873e-05
Position 2967: 1.990960554358587e-05
Position 3599: 1.922095164097027e-05
Position 3689: 1.7296390856696657e-05
Position 2940: 1.7083697484153887e-05
Position 1728: 1.6735289020703242e-05
Position 2641: 1.6299456593331975e-05
Position 1286: 1.6233287839798046e-05
Position 2820: 1.6166183822568147e-05
Position 2645: 1.58618353342892e-05
Position 480: 1.475148985999149e-05
Position 474: 1.4672159664778758e-05
Position 648: 1.441401326144942e-05
Position 1324: 1.205445164301821e-05
Position 1133: 1.0693438755810342e-05
Position 3092: 9.64626655041558e-06
Position 761: 8.898874575791699e-06
Position 2061: 8.674502424090979e-06
Position 401: 8.569156087691541e-06
Position 1343: 7.977049151907903e-06
Position 3884: 7.75540304598997e-06
Position 1764: 7.705056728836001e-06
Position 137: 7.661547040975906e-06
Position 1371: 7.204654091628157e-06
Position 351: 6.84222738199178e-06
Position 1017: 6.6994243938680856e-06
Position 1332: 6.583801013930589e-06
Position 1253: 6.530386064552432e-06
Position 3048: 6.293346686404942e-06
Position 3046: 5.365277383173319e-06
Position 375: 5.046717654288652e-06
Position 407: 4.673081796827476e-06
Position 3011: 2.1392871915621065e-06
Position 1894: 1.7473864031724806e-06
Position 1903: 1.6698120897312444e-06
Position 1915: 1.66112346431214e-06
Position 307: 1.4513258860724976e-06
Position 1663: 4.888250292501656e-07
Position 1673: 4.6376427337059386e-07
Position 300: 1.233659560211048e-07
Position 1660: 9.301094897977043e-08
Position 1077: 8.360195054251428e-08
Position 237: 5.234420490089313e-08
Position 602: 5.0466883059783556e-08
Position 612: 4.587624410560007e-08
Position 1493: 2.0099693586804814e-08
Position 651: 1.1522707855045408e-08
Position 118: 9.387789056063794e-09
Position 1098: 9.174387257522902e-09
Position 637: 8.329473075313246e-09
Position 482: 4.135596542351627e-09
Position 1105: 8.354386180185112e-10
Position 109: 3.927819698167037e-12
Position 105: 1.5057459067501201e-12
