Gene = Srp9
Position 648: 5.585670230595891e-06
Position 872: 5.285371220538369e-06
Position 536: 5.176245130203939e-06
Position 1835: 5.011785178351693e-06
Position 972: 4.802838660674666e-06
Position 66: 4.600642248551235e-06
Position 968: 3.873141950915196e-06
Position 508: 3.3356615393842125e-06
Position 773: 3.2016028044321414e-06
Position 1374: 3.1869746045825913e-06
Position 2058: 3.035869623338868e-06
Position 708: 3.0155083846477796e-06
Position 1503: 2.8775746301742028e-06
Position 1873: 2.410471398652404e-06
Position 1893: 2.3461841499545672e-06
Position 940: 2.2358646032996774e-06
Position 1198: 1.8544015350886339e-06
Position 1927: 1.6664655007720261e-06
Position 1131: 1.6445992566074418e-06
Position 677: 1.5724857004784953e-06
Position 1327: 1.5094249081530231e-06
Position 833: 1.473696593804399e-06
Position 661: 1.4296301932477387e-06
Position 1386: 1.4049162740865992e-06
Position 1946: 1.1910297286672739e-06
Position 2099: 9.858677156453902e-07
Position 855: 6.653386261908547e-07
Position 1285: 3.5166362637441486e-07
Position 1475: 3.4996181675250387e-07
Position 1372: 3.4605476675356274e-07
Position 56: 3.2448861632849883e-07
Position 721: 3.049752854498127e-07
Position 694: 3.036441922049329e-07
Position 323: 2.499168940368682e-07
Position 302: 1.9308928617544304e-07
Position 131: 1.7231805600633712e-07
Position 732: 1.2821143355337752e-07
Position 1390: 2.3758776692484817e-08
Position 39: 1.7990634444138686e-08
Position 1525: 1.0879962286832193e-08
Position 331: 7.759162353592857e-09
Position 759: 6.112272882814105e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6585: 0.37257111997291265
Position 712: 0.2672034637507135
Position 6214: 0.19087604544526335
Position 747: 0.15305316204251468
Position 7185: 0.14374214579664285
Position 1594: 0.14206621222097024
Position 3784: 0.13497310486484163
Position 7445: 0.12761371852362446
Position 2285: 0.08613100788814503
Position 7056: 0.04863030251933516
Position 4142: 0.04679924492097143
Position 4682: 0.04665781711097434
Position 6135: 0.04373825202239554
Position 2102: 0.04021238490571173
Position 3933: 0.038541111651468264
Position 4655: 0.033406408330976974
Position 2132: 0.03202756701190284
Position 531: 0.030930274014153915
Position 773: 0.027167638329204696
Position 4477: 0.02709633783702052
Position 5264: 0.026501192513891367
Position 559: 0.02280826087128764
Position 6599: 0.02273691983605476
Position 2167: 0.02222691689971197
Position 677: 0.020456001820667615
Position 648: 0.01948361803113463
Position 5828: 0.012728395721088257
Position 5141: 0.009902807676082741
Position 3799: 0.009196043698187523
Position 5434: 0.006674809996945754
Position 423: 0.006366031887715137
Position 2355: 0.006072296237507652
Position 2687: 0.005688822681369524
Position 3829: 0.005492788841363238
Position 6249: 0.005456376956065873
Position 1812: 0.005315750716627228
Position 7211: 0.005214204978005198
Position 6268: 0.004641891268317918
Position 770: 0.004272238999490535
Position 4593: 0.004234815171267476
Position 2611: 0.0038134853849083046
Position 7650: 0.0036836855904033095
Position 1759: 0.0035463189631548013
Position 353: 0.0034655719731604934
Position 4299: 0.0031889409756088423
Position 295: 0.0030845031974462353
Position 4529: 0.003031589470523032
Position 7276: 0.003011145441102734
Position 4093: 0.002513040635810017
Position 3037: 0.0023837254548865093
Position 302: 0.0023055893575807808
Position 828: 0.0022081864320818456
Position 381: 0.0021433537812856327
Position 5159: 0.0021206412012215255
Position 408: 0.0020006698959669535
Position 2657: 0.0019085686794128116
Position 359: 0.0017909414979025008
Position 3354: 0.0017786488902343971
Position 1140: 0.0017466298862626331
Position 5111: 0.0015308987552809692
Position 3328: 0.0015198236408740628
Position 6558: 0.0014271074081363164
Position 1165: 0.0013740601438732346
Position 7460: 0.0012839295021321883
Position 3403: 0.0011540000780573228
Position 2411: 0.0011126437230089196
Position 3024: 0.0010953082841493322
Position 7486: 0.0010659071563988076
Position 1242: 0.0010209136630446249
Position 661: 0.001010527450638539
Position 3635: 0.0009676838314525871
Position 1175: 0.0009139081036424331
Position 2591: 0.0008981098160957042
Position 759: 0.0008750799987191635
Position 5945: 0.0008301715244988186
Position 1485: 0.0007810536850797604
Position 1509: 0.0007176767568460134
Position 3874: 0.0007020071873145177
Position 3956: 0.0006875916580681983
Position 390: 0.0006797629972205928
Position 2663: 0.0006763005086859886
Position 729: 0.0006446527203664195
Position 536: 0.0006200979514650729
Position 384: 0.0006197541941600923
Position 5530: 0.0006161264687632957
Position 1095: 0.0005549475762505866
Position 1424: 0.0005401603557865633
Position 1153: 0.0005327638268552422
Position 3370: 0.0004991678082671305
Position 2906: 0.0004650555956117774
Position 1207: 0.0003919611627996186
Position 3021: 0.00036473903151138296
Position 877: 0.0003527361192823479
Position 3621: 0.0003227289211128996
Position 2564: 0.00031249068125281594
Position 604: 0.00030876480622534647
Position 1565: 0.00029852802562413
Position 2822: 0.00023359872154021417
Position 5376: 0.00022019580844157637
Position 608: 0.00020682878785226543
Position 2392: 0.0001702885327376322
Position 2426: 0.00016718449231719603
Position 991: 0.0001321724796347595
Position 778: 0.00012718153020511636
Position 2764: 0.00011859563509483348
Position 1893: 0.00010452558687481644
Position 1769: 0.00010278118343588134
Position 2484: 9.873285907257497e-05
Position 1202: 9.118629408845605e-05
Position 3526: 8.358245602763474e-05
Position 839: 8.262019033830233e-05
Position 3074: 6.591745520545943e-05
Position 2912: 5.227276142508461e-05
Position 2176: 5.207991039823199e-05
Position 371: 4.7260200179026456e-05
Position 148: 4.52315531417194e-05
Position 487: 3.91231724245785e-05
Position 566: 3.568437995765763e-05
Position 394: 2.9787898672159114e-05
Position 367: 1.947526854049353e-05
Position 1008: 1.7007686729087914e-05
Position 1642: 1.5695110761673387e-05
Position 913: 1.4446747002269217e-05
Position 690: 1.3616560008149279e-05
Position 984: 1.3002189756080144e-05
Position 1628: 1.0683085861390569e-05
Position 805: 1.032812670165396e-05
Position 162: 7.816323527929315e-06
Position 106: 7.755370550470417e-06
Position 1730: 6.79043836019251e-06
Position 848: 6.3082777577766995e-06
Position 1713: 6.0471061785858786e-06
Position 442: 4.3699451291830286e-06
Position 940: 4.2787170163467085e-06
Position 1020: 4.22493844643143e-06
Position 1602: 3.888609060061781e-06
Position 2083: 3.834466836397951e-06
Position 784: 3.291430592062393e-06
Position 168: 2.9175875344360192e-06
Position 1940: 1.873434608171609e-06
Position 1668: 1.8621429231808937e-06
Position 1235: 1.806456169241898e-06
Position 1682: 1.4149970115408863e-06
Position 1946: 1.2105373773590914e-06
Position 884: 1.1486486379689653e-06
Position 1996: 1.1005564690129158e-06
Position 1246: 1.0448337824420261e-06
Position 1179: 1.0301947463762674e-06
Position 1257: 9.904126810623304e-07
Position 2058: 8.445056097087161e-07
Position 927: 8.101666045992759e-07
Position 1217: 7.404479277921778e-07
Position 574: 6.487230715025183e-07
Position 84: 5.870073479300676e-07
Position 1110: 5.40650209212027e-07
Position 1289: 2.956611528173644e-07
Position 1958: 2.8159731145738807e-07
Position 185: 2.5305013411430277e-07
Position 910: 2.0298421095263337e-07
Position 1001: 1.533482205025189e-07
Position 1260: 1.4671562327986885e-07
Position 1214: 1.3137066025847147e-07
Position 225: 1.2369957052919676e-07
Position 568: 1.1610414857203911e-07
Position 82: 9.765428411076856e-08
Position 201: 4.44435592432122e-08
Position 286: 3.6070243183363614e-08
Position 177: 1.3682090016866658e-08
Position 239: 1.2463984857261947e-08
Position 180: 5.6510440157528975e-09
Position 810: 3.4454645890737746e-09
Position 793: 1.6950848082133257e-09
Position 198: 1.0039466951987408e-09
Position 612: 5.603196938421262e-10
Position 230: 1.543460147431434e-10
