Gene = Sept1
Position 602: 0.00017240581870266847
Position 14736: 0.00012827684835381746
Position 159: 0.00010583945265266226
Position 424: 0.0001014292361606643
Position 120: 8.36072194689716e-05
Position 55: 7.887774509021962e-05
Position 1001: 7.057780415163822e-05
Position 562: 6.961669121891195e-05
Position 14673: 6.953452869128765e-05
Position 776: 4.2072369074893206e-05
Position 131: 4.143492622738504e-05
Position 650: 3.593661290565186e-05
Position 246: 3.385681988128499e-05
Position 1557: 3.154941402167031e-05
Position 1689: 2.5140393242237584e-05
Position 1833: 2.3411207538195197e-05
Position 902: 2.238468238768936e-05
Position 206: 2.2145732487499125e-05
Position 1066: 2.0125463677634846e-05
Position 545: 1.9949093624217525e-05
Position 168: 1.9941907086261383e-05
Position 1874: 1.9594950476949363e-05
Position 527: 1.9585865489430734e-05
Position 145: 1.794161124067022e-05
Position 14469: 1.739604893488534e-05
Position 571: 1.5231480506029851e-05
Position 266: 1.4906528493980176e-05
Position 218: 1.475136689277401e-05
Position 930: 1.4661358493825868e-05
Position 547: 1.431750112940472e-05
Position 294: 1.2968277196970174e-05
Position 1366: 1.2561714007197744e-05
Position 302: 1.2065555904510232e-05
Position 401: 1.1755257766340651e-05
Position 1325: 8.92689008274132e-06
Position 550: 8.905640857928662e-06
Position 175: 8.473932139646539e-06
Position 489: 8.290753332971011e-06
Position 14741: 7.559885505602207e-06
Position 1483: 7.282322113010539e-06
Position 996: 6.04469058970017e-06
Position 150: 4.8839863438296004e-06
Position 1990: 4.442870157051435e-06
Position 505: 3.7056563813805368e-06
Position 261: 3.210355875383644e-06
Position 1389: 3.0634110957505964e-06
Position 1613: 2.5178142289431697e-06
Position 1019: 2.232927980770546e-06
Position 233: 1.7172644873762845e-06
Position 949: 1.4749849107406432e-06
Position 2021: 1.3187685935179872e-06
Position 1287: 1.2833803833419514e-06
Position 2054: 9.856709958008917e-07
Position 1886: 9.67030551295867e-07
Position 15509: 7.915956411043275e-07
Position 191: 7.161788557532091e-07
Position 10: 6.597833600303639e-07
Position 237: 6.115910507310591e-07
Position 5: 5.648683154773894e-07
Position 800: 4.629774871683463e-07
Position 2000: 3.985779742470056e-07
Position 973: 3.3268730328649635e-07
Position 1013: 3.25613634177234e-07
Position 384: 2.8161783224085935e-07
Position 15548: 2.1995603941585458e-07
Position 1915: 2.1913998259660565e-07
Position 1878: 2.0275192908375212e-07
Position 1159: 3.890694544470973e-08
Position 255: 1.3025626024715503e-08
Position 273: 3.035112735287779e-09
Position 316: 2.5242084714722644e-10
Position 433: 1.4000341215062826e-10
Position 278: 4.5282010491182486e-11
Position 333: 1.01134508833984e-11
Position 460: 7.480614332285682e-12
Position 818: 3.541125113254063e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14414: 0.9794298550266959
Position 8572: 0.9784548026965733
Position 14588: 0.7904537391376516
Position 14903: 0.7603076817309434
Position 14115: 0.6529422171899599
Position 674: 0.3084807459101306
Position 14190: 0.2189055372485192
Position 13760: 0.18984535337906439
Position 6978: 0.18463876446220143
Position 15610: 0.14891858767124289
Position 671: 0.14840310758032202
Position 2896: 0.1360127208653164
Position 3093: 0.10072417350478524
Position 2985: 0.08816316288342696
Position 15339: 0.07739610139141186
Position 15424: 0.06692221262047379
Position 15852: 0.06288623625939473
Position 14568: 0.06254713170150938
Position 13978: 0.05633353743016483
Position 8361: 0.055659102368298775
Position 2844: 0.046076001713186376
Position 14767: 0.04518397463381072
Position 6374: 0.040385455920682524
Position 14625: 0.03957880783652145
Position 2988: 0.03816762214105052
Position 5636: 0.03393950682552188
Position 15644: 0.031642499224388776
Position 2761: 0.03110888813199721
Position 15873: 0.029465062793515562
Position 1784: 0.02629986353791493
Position 5697: 0.02356145235926554
Position 718: 0.022111325334478505
Position 15838: 0.020721086987367642
Position 14005: 0.018303976551487872
Position 3002: 0.017749080385677928
Position 5515: 0.016654722453969963
Position 15229: 0.015635317564554673
Position 2832: 0.015226560315577356
Position 15188: 0.015162831898442813
Position 15385: 0.014112238159447642
Position 15513: 0.012789072899769358
Position 15125: 0.012634243236563734
Position 5051: 0.012537479502652464
Position 2529: 0.011716933109042553
Position 3119: 0.0109875248174963
Position 3284: 0.010266031414436466
Position 15202: 0.009690241117509775
Position 1087: 0.009628140527960008
Position 5602: 0.008739830858784825
Position 15183: 0.008252905417188375
Position 6328: 0.0075154298216045
Position 2917: 0.007375453403454497
Position 537: 0.00705034190135655
Position 5589: 0.006694584775872775
Position 15273: 0.006669243443852893
Position 186: 0.006039080279881839
Position 2546: 0.005669993892532729
Position 2614: 0.005530112903140248
Position 2132: 0.005386327820778397
Position 336: 0.004967955726434463
Position 678: 0.004497856139873155
Position 307: 0.004399463861844483
Position 15447: 0.004259517683148215
Position 10552: 0.004254453286150602
Position 15490: 0.004198189155586041
Position 1059: 0.004127477578737354
Position 2957: 0.00395444985631877
Position 14823: 0.0037740666185221913
Position 156: 0.003647416660978706
Position 1013: 0.003602003036419667
Position 1654: 0.0032092308704324553
Position 15153: 0.0024571557908923667
Position 15638: 0.002244010843446492
Position 5240: 0.0021062032278570484
Position 1274: 0.002019341285021401
Position 12236: 0.0020087315687292327
Position 2593: 0.0018717250630113408
Position 1667: 0.001862062554420816
Position 681: 0.001830213942957892
Position 288: 0.0017878469393639983
Position 2734: 0.0017654865740428074
Position 12425: 0.0017502208191054168
Position 1041: 0.0016620636140995118
Position 5123: 0.0016550893324341902
Position 14383: 0.0015790240362841418
Position 14351: 0.0015748090602479832
Position 15207: 0.0014632320370687821
Position 15682: 0.0014323721138315185
Position 685: 0.0013822219876664528
Position 3255: 0.0012904785064351634
Position 15109: 0.0012761392608687785
Position 1065: 0.0012546234427980145
Position 3172: 0.0012144753326946585
Position 15542: 0.0011287180262536864
Position 3207: 0.001109997056473917
Position 2587: 0.0011068605272565287
Position 2653: 0.0010978478214469232
Position 14453: 0.001088352424634794
Position 10475: 0.0010586011000763879
Position 15356: 0.001002726399106682
Position 15093: 0.000959789588377759
Position 1316: 0.0009572766145296126
Position 15641: 0.0009318168768310969
Position 159: 0.0009181089757173798
Position 15552: 0.0008614642322236121
Position 14420: 0.0008171021229648861
Position 457: 0.0007840927006964918
Position 848: 0.000704373086668148
Position 14871: 0.0006622437637646409
Position 901: 0.0006490484957070884
Position 15661: 0.0005788736535006463
Position 2687: 0.0005688502665902925
Position 14597: 0.0005456216465147611
Position 1705: 0.000527217862909595
Position 1419: 0.000492629950900967
Position 15362: 0.0004765033869289226
Position 6766: 0.00045187150417737467
Position 4546: 0.00043406197234475
Position 513: 0.0003513815807963374
Position 3233: 0.00034216762627274004
Position 4383: 0.00032801146284191585
Position 3225: 0.00032563390175605874
Position 14593: 0.00031898108534599083
Position 398: 0.00031270481668321316
Position 911: 0.00029579489217133187
Position 14659: 0.00026629953981993187
Position 1018: 0.0002337354270457821
Position 722: 0.0002328933209860567
Position 1025: 0.00023222902663383425
Position 1395: 0.00022781809604022817
Position 15234: 0.0002150075689470047
Position 341: 0.0002034113561299868
Position 1606: 0.00018392192193921925
Position 2046: 0.000177046828077282
Position 4665: 0.00016199182510251534
Position 6418: 0.00016144523858499602
Position 4465: 0.00015771504204029375
Position 15789: 0.0001538443778266493
Position 8370: 0.0001508409998214722
Position 2639: 0.00013956129887609663
Position 2369: 0.00013526472347267222
Position 200: 0.0001290714077335487
Position 4404: 0.00011804219413973831
Position 384: 0.00011003948388179475
Position 15915: 0.00010298483511811483
Position 15080: 9.53121076186833e-05
Position 4688: 8.355995036197731e-05
Position 2148: 8.064291508701645e-05
Position 14873: 8.040162145997183e-05
Position 4572: 8.02412643800743e-05
Position 1743: 7.660473411011542e-05
Position 15744: 7.542125508986897e-05
Position 14932: 7.071757459821312e-05
Position 744: 7.071213868512729e-05
Position 489: 6.995404230895418e-05
Position 2616: 6.618415725396132e-05
Position 4522: 6.272965569469735e-05
Position 2257: 6.035165359920202e-05
Position 759: 5.7762090646866444e-05
Position 203: 5.55332304793996e-05
Position 2619: 5.261540334278621e-05
Position 1434: 4.955524760798177e-05
Position 14505: 3.640035953265393e-05
Position 15912: 3.547381670989064e-05
Position 1672: 3.313637525968818e-05
Position 2074: 3.246624842233506e-05
Position 5035: 3.120822426446767e-05
Position 4831: 2.8393842664580618e-05
Position 557: 2.7360847992545685e-05
Position 966: 2.3577972509634764e-05
Position 1224: 2.357494036204162e-05
Position 1628: 2.284745302254755e-05
Position 1095: 2.2293683108103193e-05
Position 1324: 2.113748991287614e-05
Position 560: 2.0565775165067443e-05
Position 9687: 1.912127836738708e-05
Position 933: 1.8484955512081758e-05
Position 2553: 1.5764755393806694e-05
Position 358: 1.3569699446681724e-05
Position 14953: 1.3135820251901187e-05
Position 246: 1.1363873800103918e-05
Position 255: 1.0771866883271317e-05
Position 14860: 1.0158270384171463e-05
Position 14883: 9.738681609548966e-06
Position 206: 7.65865707700421e-06
Position 14650: 6.648733530776217e-06
Position 422: 5.365446591074266e-06
Position 2506: 4.791769318163156e-06
Position 15023: 3.649806304255378e-06
Position 856: 3.430517860758439e-06
Position 1498: 2.6302208447909175e-06
Position 527: 2.1345077425555515e-06
Position 212: 1.964668690972571e-06
Position 498: 1.7647604365446514e-06
Position 1561: 1.5979698855956157e-06
Position 868: 1.003836290928109e-06
Position 14700: 9.593224245038543e-07
Position 1044: 9.30903942100995e-07
Position 1822: 5.712046654620718e-07
Position 424: 4.4988438345536763e-07
Position 1104: 3.920953249577795e-07
Position 923: 3.648595276711893e-07
Position 1119: 3.488644436936507e-07
Position 476: 3.368651471029794e-07
Position 433: 3.1442360702389897e-07
Position 210: 2.624167165131665e-07
Position 1711: 1.293189831637779e-07
Position 808: 1.055327810446822e-07
Position 562: 7.513652737059687e-08
Position 1101: 6.2442408951416e-08
Position 1139: 5.516699914227906e-08
Position 885: 4.69098311651841e-08
Position 465: 4.3646905805060195e-08
Position 4605: 2.713461193931126e-08
Position 218: 1.2457182375470815e-08
Position 79: 5.966085040697131e-12
Position 116: 2.5508666906919786e-12
Position 120: 1.818287090990675e-14
Position 81: 1.378920165964339e-14
Position 873: 8.758753073405313e-15
Position 86: 8.339579957474656e-16
Position 93: 2.488339827882318e-16
Position 95: 1.1310666259034811e-17
