Gene = Nhlrc3
Position 10623: 0.00048719182440567273
Position 1311: 0.00046779770364566983
Position 6485: 0.0004601113243671491
Position 12950: 0.0004596097954176952
Position 1574: 0.000455230155403084
Position 7633: 0.0004296605844722654
Position 2572: 0.00042502085528599564
Position 4569: 0.00035107764564022085
Position 32: 0.00035041368584672354
Position 2943: 0.000342058953551109
Position 10062: 0.00033742531044044606
Position 6960: 0.00030780236324705627
Position 1135: 0.0002992371710827483
Position 3134: 0.00027274423716510494
Position 1012: 0.00027141486396079514
Position 6916: 0.0002682451192799303
Position 3657: 0.0002468172749487649
Position 591: 0.00024297353997460467
Position 238: 0.00020255897059234378
Position 262: 0.0001955886969346548
Position 127: 0.0001883897480000012
Position 3052: 0.00017203678193955738
Position 985: 0.00016708236825034163
Position 935: 0.00016335553973558997
Position 6043: 0.00015521335679104
Position 2910: 0.00015353558761118858
Position 512: 0.00014504341794737747
Position 1399: 0.000133917698178674
Position 9833: 0.00012672091529879317
Position 372: 0.00012246853466768226
Position 546: 0.00010923341492495112
Position 6159: 9.023276849155057e-05
Position 7282: 8.294445453654012e-05
Position 868: 6.0253276164866556e-05
Position 1309: 5.877017709983295e-05
Position 2291: 5.058710141425152e-05
Position 1025: 5.044277150618497e-05
Position 9804: 4.9853467335501615e-05
Position 2205: 4.970554063006206e-05
Position 1929: 4.905308454375827e-05
Position 1707: 4.8559689222962584e-05
Position 892: 4.261569729656345e-05
Position 1382: 3.923100453809832e-05
Position 1055: 3.4391683128713675e-05
Position 979: 3.1939094155463625e-05
Position 782: 2.9099296450931772e-05
Position 1063: 2.616632128090137e-05
Position 2430: 2.3635419101678966e-05
Position 2686: 2.2933156213524215e-05
Position 11716: 1.681947088568387e-05
Position 10198: 1.4059716841481809e-05
Position 20: 1.2659968546334911e-05
Position 1710: 1.1865907383340683e-05
Position 11009: 1.1644161948981046e-05
Position 1006: 1.1036153623156223e-05
Position 1649: 8.700115533951253e-06
Position 4999: 6.540192692155668e-06
Position 829: 5.641615820191469e-06
Position 1861: 1.470366194798895e-06
Position 6589: 1.215037534162563e-06
Position 848: 8.065873572507077e-07
Position 1139: 4.683461067467234e-07
Position 385: 1.818710472027602e-07
Position 977: 2.895963151334572e-09
Position 759: 1.110697554863455e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9677: 0.9557752267212409
Position 6814: 0.9197852826530193
Position 4646: 0.863514406391096
Position 1552: 0.8450645060044757
Position 12736: 0.7113588664666446
Position 2965: 0.45435106594573665
Position 12472: 0.4233809212937769
Position 867: 0.36743321631754033
Position 6039: 0.22305243069138786
Position 3023: 0.21213006264730136
Position 6434: 0.15550940159365126
Position 2160: 0.14028228945887675
Position 10095: 0.1187509689694602
Position 1994: 0.11064801441747915
Position 10682: 0.10798607470064416
Position 10062: 0.10695350495310317
Position 3167: 0.0950730409312928
Position 12769: 0.07555029641678324
Position 798: 0.07407082328044762
Position 2349: 0.06929431810370185
Position 902: 0.05435884019192286
Position 3719: 0.05240904195894547
Position 2773: 0.050623836956018166
Position 9456: 0.04694907587089224
Position 13017: 0.04057929480679663
Position 12315: 0.03866640964749802
Position 4747: 0.038284997648461404
Position 10065: 0.03349494033334148
Position 13439: 0.03192091861227153
Position 4763: 0.031238939436966942
Position 9893: 0.029862073793226748
Position 12451: 0.02850823470641061
Position 8708: 0.0284195929538661
Position 10123: 0.02774787558987773
Position 11438: 0.023221428443409832
Position 875: 0.02173008909176646
Position 12006: 0.02134152706561305
Position 1965: 0.018448596059794167
Position 8184: 0.01838667293742854
Position 5136: 0.016141606452684903
Position 6743: 0.01598505738597646
Position 3066: 0.015931825500083735
Position 385: 0.015793588840602953
Position 12130: 0.015461144485483845
Position 2193: 0.015241071324232488
Position 11811: 0.014544566504937457
Position 4700: 0.01425599707649397
Position 4281: 0.013642248970994824
Position 1625: 0.013493635807077287
Position 3211: 0.012828549148014498
Position 909: 0.01261301599942207
Position 4715: 0.011805817333006445
Position 3789: 0.011383242344980383
Position 2226: 0.011096586754591502
Position 985: 0.01089642915692845
Position 3775: 0.010686551535351215
Position 13733: 0.010430782660701304
Position 14704: 0.009817553612676834
Position 12963: 0.009548564550785262
Position 8164: 0.009110209252766904
Position 8730: 0.007801412198470411
Position 2095: 0.007432420228163256
Position 9303: 0.0074297397595164865
Position 12068: 0.006142777138695085
Position 2798: 0.005956960636976143
Position 7009: 0.005902413855450505
Position 13296: 0.005524912507592454
Position 10766: 0.005446639922531673
Position 10133: 0.005333947137759468
Position 2268: 0.004944909371883168
Position 6395: 0.004921604111638756
Position 3134: 0.004785148738358016
Position 4322: 0.004357840901441265
Position 12404: 0.003985270008768582
Position 8628: 0.00393868915404726
Position 2476: 0.0038539277942438092
Position 1220: 0.0037321229869492103
Position 12251: 0.0035951266730126436
Position 12086: 0.0035229166891684793
Position 2479: 0.0034472612992909237
Position 1573: 0.0034278334701393497
Position 12108: 0.0034236613705314507
Position 2614: 0.00339757556591594
Position 3079: 0.0033356111321197115
Position 13525: 0.0033336004628606837
Position 11386: 0.003284359007685169
Position 13084: 0.0030836245353906768
Position 5663: 0.003077527320784195
Position 9504: 0.0029775466074756273
Position 3519: 0.0029306095162563396
Position 7617: 0.0028464611628821364
Position 5407: 0.002740443306445661
Position 358: 0.002602188641093592
Position 10462: 0.002592781430154209
Position 4248: 0.002590623409725768
Position 11833: 0.0022967914063885975
Position 2403: 0.0022573124268500185
Position 5161: 0.0022464059101847196
Position 5251: 0.0021436010027439385
Position 8570: 0.0020831497104038723
Position 9206: 0.002044161776601128
Position 11934: 0.0018804382632417874
Position 11465: 0.0018020047472558896
Position 12157: 0.0016398035701015014
Position 5385: 0.001635680481014355
Position 4564: 0.0016214354675744707
Position 5206: 0.0015445141865682854
Position 3542: 0.0015313081755087283
Position 6220: 0.0014997772747452295
Position 1914: 0.0014939075454527522
Position 12482: 0.0014365488734294724
Position 11413: 0.0014309639520292707
Position 1780: 0.001388270500910901
Position 6042: 0.00138640327597287
Position 1610: 0.001343222337706018
Position 3796: 0.0013425761307612285
Position 12988: 0.0013378792784822739
Position 9082: 0.0013183506048046643
Position 6172: 0.00131415763413037
Position 2208: 0.0012931550679397693
Position 9514: 0.0012550968765939882
Position 1496: 0.0011808295376520355
Position 1234: 0.0011467497234157857
Position 3827: 0.0011461377471864386
Position 5642: 0.0011272855607385901
Position 740: 0.0011132870497154645
Position 13020: 0.0011006255333755929
Position 1554: 0.0010737098015599412
Position 945: 0.0009545760995870857
Position 12287: 0.0009467740003136476
Position 7620: 0.0009413927911204601
Position 10396: 0.0009243513298144478
Position 2363: 0.0009154322689959578
Position 1532: 0.0008756266795355989
Position 10554: 0.0008415385276168682
Position 10077: 0.0008352449641524401
Position 1589: 0.0008267129717279413
Position 4480: 0.0008195110262691002
Position 5976: 0.0008189240676675658
Position 12709: 0.0008147453495521472
Position 2510: 0.0007780629511209521
Position 9976: 0.000773297443681198
Position 2624: 0.0007531331408343442
Position 2408: 0.0007089363063242877
Position 5689: 0.0006746289647958807
Position 3606: 0.0006565708605103342
Position 2730: 0.000652783325684865
Position 6048: 0.0006377734371770004
Position 6004: 0.0006212568341761839
Position 179: 0.0006179492854515418
Position 8519: 0.0005903458740420739
Position 1580: 0.0005381227846125967
Position 3657: 0.0005262030245559911
Position 5645: 0.00052203777840265
Position 8334: 0.0005119627069556733
Position 2166: 0.0004974936790204463
Position 10719: 0.0004961306402436448
Position 8692: 0.0004906277709876705
Position 5780: 0.0004664294361997151
Position 5702: 0.00046349849536971537
Position 4775: 0.0004630560050152509
Position 2187: 0.0004517793872685908
Position 10834: 0.00043190471597149215
Position 8713: 0.00040469423042974845
Position 10194: 0.0003878361408597925
Position 1529: 0.00038004050994177435
Position 2736: 0.0003503368471536062
Position 5184: 0.0003399717494016941
Position 2027: 0.0003286579599677647
Position 4587: 0.000324496837152024
Position 9215: 0.0003203641157242998
Position 8198: 0.0003181660300667327
Position 3516: 0.0003064329918286573
Position 7022: 0.00030641636464391305
Position 9407: 0.00029085288512994327
Position 1501: 0.00027762795755004735
Position 2291: 0.0002734860353217758
Position 2822: 0.0002513672186731924
Position 1672: 0.00023692192353363148
Position 6255: 0.00022735642697558917
Position 759: 0.00022188109967732596
Position 361: 0.00021717778049301588
Position 769: 0.0002120528112099902
Position 1109: 0.000186885013277595
Position 8001: 0.00018346611390430393
Position 1556: 0.0001743600978713076
Position 11121: 0.0001732674479761252
Position 5498: 0.0001681272602879637
Position 11160: 0.00016427740756918153
Position 10790: 0.00016157060514136276
Position 5485: 0.00016124684139240568
Position 2295: 0.00015727783703921246
Position 2231: 0.00015062881085034315
Position 1323: 0.00015013073364308378
Position 1186: 0.0001404097026331377
Position 512: 0.00013152530077423526
Position 2453: 0.00012944510671559256
Position 8734: 0.00012359211631090799
Position 8352: 0.0001184165287726896
Position 2114: 0.00011533579326531988
Position 5698: 9.405231974852184e-05
Position 1170: 9.405212591404914e-05
Position 9854: 8.775848943106959e-05
Position 1119: 8.761900663385528e-05
Position 2411: 8.535553712371145e-05
Position 7524: 7.44333125346499e-05
Position 10935: 7.080553906236562e-05
Position 2537: 6.568004949120942e-05
Position 11849: 6.422619088467538e-05
Position 5856: 6.1463931273664e-05
Position 1238: 6.009475868624339e-05
Position 10585: 5.789231292746987e-05
Position 1006: 5.730619274532207e-05
Position 2592: 5.49752115292523e-05
Position 9897: 5.088421379125059e-05
Position 671: 4.659014259774717e-05
Position 10437: 4.642222710033213e-05
Position 848: 4.5559425330180976e-05
Position 1394: 4.457620300631346e-05
Position 1871: 4.038623664561852e-05
Position 452: 3.818135725241913e-05
Position 2842: 3.253725427047525e-05
Position 474: 2.9183830981161104e-05
Position 10157: 2.841833747800059e-05
Position 2546: 2.727774780568279e-05
Position 11322: 2.383834443785523e-05
Position 1736: 2.2460391952403613e-05
Position 10444: 2.0650354987175794e-05
Position 9604: 1.9129831656221265e-05
Position 1950: 1.8127752949118928e-05
Position 11590: 1.6819470885683855e-05
Position 1694: 1.6036775226204503e-05
Position 10693: 1.5664816705727296e-05
Position 394: 1.5391256227207643e-05
Position 143: 1.533862313756752e-05
Position 1343: 1.1762751415254192e-05
Position 1409: 1.0828572024167866e-05
Position 1506: 1.0480964285931943e-05
Position 1519: 9.28448337244661e-06
Position 690: 8.985272818164737e-06
Position 322: 8.299472720738752e-06
Position 415: 8.257334010953541e-06
Position 518: 7.390012386381827e-06
Position 1277: 6.538871024641181e-06
Position 1255: 6.4438132825445276e-06
Position 127: 6.103621461033627e-06
Position 426: 5.477991221422856e-06
Position 1188: 5.287035756541221e-06
Position 4919: 5.097224827253375e-06
Position 1591: 5.092972163389291e-06
Position 1015: 5.084748703537664e-06
Position 280: 4.617956894793248e-06
Position 2024: 4.313825169755941e-06
Position 7692: 4.248971853069101e-06
Position 1059: 3.905329421354296e-06
Position 1289: 3.8313392659745915e-06
Position 7031: 2.630441448607209e-06
Position 461: 2.587389751714574e-06
Position 1250: 2.3833141269110774e-06
Position 1286: 2.271676022248375e-06
Position 443: 2.1896634398734977e-06
Position 4531: 1.9097728187727564e-06
Position 454: 1.5065871937449072e-06
Position 283: 1.1660231735481983e-06
Position 5016: 1.011406849361113e-06
Position 1149: 9.933032503774807e-07
Position 5940: 8.522338638858868e-07
Position 145: 8.153676351951697e-07
Position 1432: 7.470921387454714e-07
Position 487: 5.11390513636641e-07
Position 198: 4.905581987242407e-07
Position 314: 4.691195143032258e-07
Position 4502: 4.364657521553778e-07
Position 1371: 3.8803090285341656e-07
Position 4997: 2.7282525537359117e-07
Position 2902: 2.6515381876582927e-07
Position 155: 2.353863820272569e-07
Position 3233: 1.9913116453131092e-07
Position 196: 1.4144842088276474e-07
Position 1382: 1.2298051033474668e-07
Position 287: 1.1468124555847335e-07
Position 111: 1.0993168538801494e-07
Position 290: 1.0380728202782523e-07
Position 440: 8.084466244194444e-08
Position 434: 7.134513144906336e-08
Position 1428: 1.8615076470733167e-08
Position 1067: 4.032056962408616e-09
Position 1139: 3.433591064014936e-10
Position 522: 8.448900487527631e-12
Position 88: 1.9596585526134397e-12
