Gene = Dalrd3
Position 1178: 3.7764785347128933e-08
Position 2122: 3.222444542286454e-08
Position 1166: 2.1246071849968495e-08
Position 1428: 1.542038332585629e-08
Position 1931: 1.1093741140309481e-08
Position 2254: 1.0791604045192938e-08
Position 2499: 2.771243502946178e-10
Position 2365: 1.5357654086797424e-11
Position 1005: 1.069981670145705e-11
Position 960: 6.188572408268937e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1158: 0.931530597578556
Position 2300: 0.859706042250695
Position 1005: 0.8586581276734838
Position 1726: 0.8190127987746405
Position 302: 0.7876906769669109
Position 1867: 0.7732602587456825
Position 2664: 0.6451242540685913
Position 2071: 0.5910640187584693
Position 2506: 0.469373253273158
Position 677: 0.4288217129408569
Position 1407: 0.259522295971971
Position 1559: 0.2129647694136944
Position 1895: 0.16429746436891313
Position 1549: 0.11950856151610227
Position 2326: 0.11287897716912938
Position 2054: 0.10032082758157085
Position 263: 0.08178577535919056
Position 977: 0.07459900628883655
Position 735: 0.07426536829881097
Position 2087: 0.06333599578485136
Position 1367: 0.055495213384703326
Position 1610: 0.04876245180643697
Position 441: 0.02918901960946738
Position 1043: 0.022804361656509033
Position 368: 0.01892814249933061
Position 1625: 0.010550781877610292
Position 1512: 0.010120953642401455
Position 1466: 0.009784153626998708
Position 2203: 0.00938618037310659
Position 2709: 0.008749147782869695
Position 2573: 0.007942569285779221
Position 525: 0.00741748598542443
Position 468: 0.007156515326302625
Position 2147: 0.0069825851166681364
Position 2282: 0.006218688953245295
Position 1257: 0.005095393006412531
Position 2691: 0.004934325701744452
Position 1519: 0.0040604670277838185
Position 1481: 0.00390461380851294
Position 1037: 0.003195175472021997
Position 1326: 0.0031406709899527846
Position 1414: 0.003122491153501647
Position 1420: 0.002794566468275236
Position 1183: 0.002426804228468322
Position 1440: 0.002384112908838403
Position 2743: 0.0022966785181916557
Position 1437: 0.0022811030037510793
Position 768: 0.0022751257438856027
Position 1383: 0.002258620757313075
Position 2480: 0.0020949203052603835
Position 853: 0.0018603683579535247
Position 1524: 0.0017766537939357867
Position 1287: 0.0016333698004658511
Position 1878: 0.0014482484097763171
Position 1633: 0.0013936070853681406
Position 650: 0.001253252974270133
Position 1502: 0.0012152678092869115
Position 694: 0.0011235346489247768
Position 825: 0.0010215715566870955
Position 1014: 0.0009407081009681835
Position 2527: 0.0009031612432179917
Position 1171: 0.0008733486664425098
Position 1732: 0.000800972259954492
Position 2096: 0.0007820629108301801
Position 1211: 0.0007458701655420043
Position 506: 0.0006922778554724583
Position 911: 0.0006516747588430118
Position 2200: 0.00062979633024083
Position 1448: 0.0004820449143960669
Position 2357: 0.00042455533007122997
Position 1671: 0.0003858653416331603
Position 1230: 0.00038041557666049176
Position 2408: 0.000370674195390396
Position 2306: 0.00036362920540605867
Position 870: 0.00034999997513264383
Position 2172: 0.0003452676310421537
Position 1349: 0.0002945380555745229
Position 2544: 0.0002693697215882231
Position 1540: 0.000264732870427957
Position 1452: 0.00026186831027940553
Position 1485: 0.00024984522523325984
Position 1997: 0.00023064980231644978
Position 1742: 0.00022953405699428358
Position 2466: 0.00022836897204966519
Position 932: 0.00021086282358836073
Position 1284: 0.00019270446239144152
Position 1820: 0.00018249813933632518
Position 1758: 0.00015386843209356545
Position 270: 0.000140956917434481
Position 2382: 0.00013349526011163283
Position 537: 0.00012752875973107256
Position 2617: 0.00012452530401888432
Position 2814: 0.00011737224028559498
Position 770: 0.00011680877181602914
Position 1773: 0.0001108136647241101
Position 1661: 9.544027484825736e-05
Position 1351: 9.269848908211114e-05
Position 450: 9.149035961608045e-05
Position 2532: 8.255847591913784e-05
Position 2845: 7.763539032490883e-05
Position 1046: 5.859790241895572e-05
Position 660: 5.7707887349052345e-05
Position 1219: 5.5144051384844655e-05
Position 829: 5.135377444172185e-05
Position 1490: 5.110593008938848e-05
Position 2836: 5.101672181934593e-05
Position 2473: 5.043588149291517e-05
Position 2638: 4.65439317037632e-05
Position 2785: 4.550562598488314e-05
Position 1751: 4.191142258348585e-05
Position 502: 3.8993662648169305e-05
Position 1912: 3.8711951623436596e-05
Position 2722: 3.338927113624368e-05
Position 1678: 3.3315652451356385e-05
Position 2353: 3.25860003464086e-05
Position 1951: 3.240834713838946e-05
Position 2515: 3.176603363598122e-05
Position 2035: 3.1117410303548455e-05
Position 1136: 3.0744422922652115e-05
Position 1827: 2.9850726221493813e-05
Position 1239: 2.8027871628442455e-05
Position 1830: 2.73767127740972e-05
Position 312: 2.619512777404827e-05
Position 1301: 2.2409776105566422e-05
Position 2168: 2.227354980019967e-05
Position 1065: 2.097275800351759e-05
Position 2262: 1.9035425363863608e-05
Position 2004: 1.8928191313663244e-05
Position 2011: 1.6741967719321575e-05
Position 791: 1.553514719580529e-05
Position 1972: 1.5380862842242667e-05
Position 158: 1.4088436695791917e-05
Position 2862: 1.2572394534657807e-05
Position 2098: 9.73555391852898e-06
Position 2877: 8.888250968743588e-06
Position 611: 8.118586643897313e-06
Position 2774: 7.238824935938526e-06
Position 272: 6.9201308498909275e-06
Position 880: 6.375322219767502e-06
Position 916: 6.291564863693542e-06
Position 2587: 5.3848869153370115e-06
Position 2866: 4.829657958793801e-06
Position 564: 4.620927836011888e-06
Position 168: 4.466197776751349e-06
Position 656: 3.375860995915912e-06
Position 1221: 3.2349468311627556e-06
Position 108: 3.218349739979471e-06
Position 638: 3.1157637798628008e-06
Position 2231: 2.995597046164843e-06
Position 1788: 2.8810808200235883e-06
Position 616: 2.8052683509832814e-06
Position 1688: 2.7135628693870018e-06
Position 944: 2.665044577097569e-06
Position 1080: 2.3005425689751163e-06
Position 885: 1.76574126106269e-06
Position 139: 9.028857143111495e-07
Position 1067: 7.181184019502432e-07
Position 1959: 5.845573176378346e-07
Position 577: 4.929582023601122e-07
Position 82: 2.415698871299058e-07
Position 1964: 2.152115807997586e-07
Position 179: 1.0695708372687256e-07
Position 1978: 5.386376718755063e-08
Position 218: 5.280262754562243e-08
Position 76: 4.606141962654921e-08
Position 189: 2.9797986894398678e-08
Position 592: 1.4588762349455128e-08
Position 92: 1.2435488615132744e-08
Position 97: 1.071678546757579e-08
Position 623: 1.021404336421502e-10
