Gene = Kptn
Position 2072: 0.0057640350347934535
Position 3672: 0.005086317876055846
Position 5631: 0.004176094015902117
Position 3356: 0.004062727766656775
Position 4715: 0.003776032935012416
Position 5662: 0.003765095691075261
Position 3749: 0.0037092113827769365
Position 6924: 0.0036906390631895785
Position 6044: 0.003683298053511098
Position 1028: 0.003657557960866193
Position 571: 0.0034565929842606644
Position 3705: 0.0033375001390461316
Position 5872: 0.0032437092050613837
Position 4829: 0.0030927669892511114
Position 800: 0.003075243256778646
Position 4070: 0.002930268102501424
Position 229: 0.002830578901409309
Position 4088: 0.002755426887424789
Position 4584: 0.002657214220140334
Position 3634: 0.0026359434979978556
Position 5574: 0.00262893078467216
Position 3819: 0.0025795519245808522
Position 5367: 0.0024755542007922978
Position 1078: 0.0023386413435206328
Position 1476: 0.0023066095252413828
Position 7227: 0.00228752583554099
Position 362: 0.0021297950081859206
Position 3141: 0.0020705919681307246
Position 1368: 0.002043686364134829
Position 6978: 0.0020295064022262275
Position 5605: 0.0018770621318630592
Position 202: 0.0017743139273707093
Position 529: 0.0017638051551625853
Position 1124: 0.001635722436504736
Position 3123: 0.001610501019018032
Position 542: 0.001573936922587717
Position 5050: 0.0015477448176545582
Position 1495: 0.0015343589090422154
Position 3113: 0.0015200927885669943
Position 1297: 0.001339061284624186
Position 7540: 0.0013319105633648686
Position 5915: 0.0012664767826798035
Position 1205: 0.0012492879273467658
Position 113: 0.0012341663194776517
Position 6572: 0.0012247260821476693
Position 3698: 0.0011928658050930684
Position 1234: 0.0011543753526395185
Position 462: 0.0011468423780788633
Position 108: 0.0011322523283988303
Position 7593: 0.0011286033037838578
Position 4744: 0.001106514276319793
Position 4600: 0.0010896506070154038
Position 367: 0.0010325684828341385
Position 5029: 0.001020893423348062
Position 5608: 0.0009616363010097641
Position 2052: 0.0009606934942908906
Position 4761: 0.0009529386807655309
Position 686: 0.0009527702633470938
Position 4262: 0.0009517919277097389
Position 5600: 0.0009405965210471071
Position 632: 0.0009214395822582811
Position 533: 0.0008217151591361565
Position 1387: 0.0007483390687319455
Position 976: 0.0007064362011762657
Position 1202: 0.0006944022100938747
Position 137: 0.0006909737819015379
Position 7528: 0.0006777403469566636
Position 7448: 0.0006558301720229152
Position 4120: 0.0006519691541722471
Position 4085: 0.0006325800928294633
Position 2415: 0.0006137741639691748
Position 1107: 0.0005735759237070991
Position 978: 0.0005325604874561017
Position 3679: 0.00045673948832099356
Position 5742: 0.0004391463256270126
Position 401: 0.00041440282482483936
Position 2022: 0.00037631021487376633
Position 6075: 0.000366744445474539
Position 867: 0.000362204445621197
Position 3322: 0.00035159408814159607
Position 3638: 0.00033516552143441285
Position 6756: 0.0003308729634952359
Position 424: 0.0003049022391059654
Position 6957: 0.00029973933322352596
Position 452: 0.0002922240487467588
Position 6593: 0.00028505832108584246
Position 4555: 0.0002589619125285055
Position 2619: 0.00025892868380275434
Position 1157: 0.0002489549605950831
Position 3212: 0.0002464737952737385
Position 2519: 0.0002441325769424927
Position 2396: 0.00023248987049518524
Position 2060: 0.00019667305082479844
Position 160: 0.00018884611443166342
Position 6370: 0.0001873561585462655
Position 4184: 0.00018126520956952735
Position 481: 0.00016877671052403084
Position 7152: 0.00016655207884216098
Position 240: 0.00015291935764748886
Position 550: 0.0001470823555462199
Position 1136: 0.00012027748726317724
Position 941: 0.0001197390972617047
Position 435: 0.00011387340353016393
Position 6508: 0.00010491922593697367
Position 1260: 0.00010360704896352892
Position 6059: 0.00010259473016963762
Position 5310: 0.00010157364241637055
Position 4281: 0.00010109551683844217
Position 1538: 9.819874094456788e-05
Position 4335: 9.263279656241418e-05
Position 3821: 9.06470618083189e-05
Position 7274: 9.030795993744898e-05
Position 6339: 8.645090839723099e-05
Position 470: 8.297635467554772e-05
Position 7237: 8.157124671278536e-05
Position 496: 7.510865220680546e-05
Position 6077: 7.223944034675878e-05
Position 3247: 7.175674361253817e-05
Position 421: 7.038007631512078e-05
Position 7092: 6.823701225735381e-05
Position 483: 6.407636028800478e-05
Position 3945: 6.318416036800477e-05
Position 2100: 5.987457922052139e-05
Position 557: 5.61330265577376e-05
Position 3334: 5.459390254019894e-05
Position 552: 5.428852893504364e-05
Position 5682: 5.351916015098453e-05
Position 3584: 5.1012598085679275e-05
Position 428: 4.920493414304595e-05
Position 6742: 4.7480866412722314e-05
Position 4975: 4.5671241917922926e-05
Position 7516: 4.553960371864821e-05
Position 6112: 4.53922292556905e-05
Position 605: 3.8945717642188094e-05
Position 503: 3.0352880938879146e-05
Position 826: 3.0034618612164868e-05
Position 3328: 2.997120332635284e-05
Position 7023: 2.6371351440880628e-05
Position 7163: 2.488166554314006e-05
Position 877: 2.1908110667049686e-05
Position 7575: 2.1468930746956515e-05
Position 6620: 1.8626796265203514e-05
Position 4870: 1.8153952159930223e-05
Position 4107: 1.8069471649924726e-05
Position 3976: 1.769683693824442e-05
Position 397: 1.6828730433752727e-05
Position 4190: 1.6429483481653433e-05
Position 6879: 1.561117724310201e-05
Position 6647: 1.3787858479962101e-05
Position 262: 1.3191072664213494e-05
Position 4221: 1.2637578598367822e-05
Position 831: 1.1418565283246544e-05
Position 7097: 8.066784286188167e-06
Position 2345: 6.830251328218398e-06
Position 85: 6.720407892867677e-06
Position 4172: 6.515279862671539e-06
Position 4844: 6.243032662435537e-06
Position 7595: 6.070045117536409e-06
Position 3568: 5.685427410767079e-06
Position 4216: 5.435158754234444e-06
Position 2582: 5.083643563789795e-06
Position 836: 5.030229758664691e-06
Position 1030: 4.24252233059633e-06
Position 1034: 3.900718473801515e-06
Position 4032: 3.888732964532871e-06
Position 6943: 3.743271100037051e-06
Position 4142: 3.1614511691868575e-06
Position 1080: 2.8791902358466803e-06
Position 467: 2.823499499478689e-06
Position 175: 2.548922313970025e-06
Position 6011: 2.512907201072894e-06
Position 3536: 2.194509997446062e-06
Position 906: 2.0504140290556093e-06
Position 4128: 2.0433553774258314e-06
Position 879: 2.0130240071856717e-06
Position 6082: 1.887058747838572e-06
Position 1196: 1.3596717593855874e-06
Position 2169: 9.511240585236848e-07
Position 87: 8.825071591794451e-07
Position 6085: 8.079018833802587e-07
Position 3331: 7.240780083633099e-07
Position 916: 5.798787959415618e-07
Position 180: 4.474453735329094e-07
Position 343: 4.251610547980818e-07
Position 264: 3.497099516706124e-07
Position 6359: 3.105654578951765e-07
Position 6309: 3.0370880251631995e-07
Position 6121: 2.982579370022379e-07
Position 1411: 2.668228026172777e-07
Position 6285: 2.374251859967429e-07
Position 1146: 1.8653905015271342e-07
Position 6345: 1.7241924519788296e-07
Position 1173: 1.406865602536951e-07
Position 6212: 1.1580578583117404e-07
Position 923: 9.832820909545966e-08
Position 4559: 7.32603483490951e-08
Position 6159: 5.509907060038005e-08
Position 928: 4.147934075256105e-08
Position 1168: 2.7063245542051307e-08
Position 320: 2.5497630943828596e-08
Position 334: 1.4666759298823317e-08
Position 1140: 8.951020624767654e-09
Position 322: 1.1873215179359597e-09
Position 72: 2.3672642088608725e-11
Position 5953: 1.5840046373722367e-13
Position 6195: 1.3380153319686426e-13
