Gene = Ibsp
Position 1855: 1.7909928281295745e-05
Position 1895: 1.7583998541507063e-05
Position 3204: 1.6532767550442055e-05
Position 356: 1.5394569357380848e-05
Position 917: 1.5251554615395304e-05
Position 3229: 1.4254615169748837e-05
Position 547: 1.3990102540288848e-05
Position 3067: 1.2924908821309982e-05
Position 785: 1.2227515207186655e-05
Position 87: 1.1813330333672549e-05
Position 1893: 1.1247154925518822e-05
Position 1288: 1.1107993792034392e-05
Position 2027: 1.0966147502663461e-05
Position 1824: 1.0709240521196406e-05
Position 724: 1.0630050432128017e-05
Position 1380: 1.047918645774663e-05
Position 2084: 9.582015328122182e-06
Position 2011: 8.910654885036754e-06
Position 218: 8.463949190330276e-06
Position 700: 8.228996568953316e-06
Position 120: 8.223207689724414e-06
Position 3252: 8.19711390670511e-06
Position 94: 8.130045699125938e-06
Position 283: 7.975545687855692e-06
Position 465: 7.73699586731771e-06
Position 3579: 7.424562701297467e-06
Position 328: 7.363968716808771e-06
Position 755: 7.224106244350432e-06
Position 3590: 7.148510852483184e-06
Position 3615: 6.73978239931451e-06
Position 789: 6.190145971865475e-06
Position 3044: 5.979277387536635e-06
Position 226: 5.4908932092238704e-06
Position 6: 5.424438536239941e-06
Position 292: 5.158477750867913e-06
Position 964: 4.947858542906736e-06
Position 3212: 4.7519537248065785e-06
Position 969: 4.690076277442776e-06
Position 3009: 3.962515422704297e-06
Position 633: 3.866354828913916e-06
Position 276: 3.8042383618319503e-06
Position 1658: 3.7243527278793744e-06
Position 1442: 3.5965490820492712e-06
Position 863: 3.2066965048154676e-06
Position 471: 3.1414012894495183e-06
Position 763: 3.107675349286826e-06
Position 3567: 2.9079129130898294e-06
Position 3031: 2.6235980973819538e-06
Position 646: 2.512443888773649e-06
Position 3630: 2.505599143797683e-06
Position 1742: 2.389470664117908e-06
Position 3317: 1.8586405179281596e-06
Position 3970: 1.7840684325806962e-06
Position 3080: 1.7706902507146655e-06
Position 228: 1.707891158402627e-06
Position 142: 1.5489567321398831e-06
Position 484: 1.4426741031738958e-06
Position 1726: 1.4156776663103708e-06
Position 3640: 1.2440454685124933e-06
Position 957: 1.208177824109961e-06
Position 979: 1.163693501515237e-06
Position 741: 1.0899009017621284e-06
Position 1801: 9.091363961744256e-07
Position 3090: 9.030513893908583e-07
Position 3525: 8.160776987449315e-07
Position 1458: 6.509165740721967e-07
Position 3584: 6.45439726266307e-07
Position 3362: 5.845332442065898e-07
Position 1761: 5.827534097061862e-07
Position 794: 4.386130911602911e-07
Position 3789: 4.2626517587938424e-07
Position 4339: 3.8577523092538107e-07
Position 1505: 3.730922857973636e-07
Position 3260: 3.121568844171382e-07
Position 3907: 2.5518696255191946e-07
Position 3491: 2.4484642593194157e-07
Position 3246: 1.7694886504875928e-07
Position 3820: 1.5139849356150336e-07
Position 1690: 1.1999492840889172e-07
Position 1646: 1.1823601390983059e-07
Position 3226: 1.0235510707888976e-07
Position 44: 2.9121012314323968e-08
Position 3324: 1.1669964807108171e-08
Position 543: 4.645582707789111e-09
Position 593: 4.57270973478304e-09
Position 458: 1.874821973963148e-09
Position 495: 1.4019496501511087e-09
Position 757: 7.468313442171638e-11
Position 648: 4.518386660174516e-11
Position 532: 3.2796139744124326e-12
Position 488: 4.728672918844562e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2952: 0.952912588535601
Position 10850: 0.942373571095898
Position 3110: 0.9252525392937047
Position 3251: 0.9179773228779109
Position 6809: 0.9076531981442687
Position 9135: 0.5043826912543867
Position 10104: 0.464856845936499
Position 8417: 0.4141479440296447
Position 11156: 0.3732391934358488
Position 2385: 0.33241346394365423
Position 11178: 0.13858964289000342
Position 10506: 0.07867100728973475
Position 11159: 0.0716173748521568
Position 8686: 0.067846096554498
Position 1799: 0.06656076788651531
Position 7238: 0.041765285151385736
Position 2711: 0.04125741728029054
Position 6614: 0.04047192861368604
Position 2574: 0.037462952339186145
Position 10620: 0.031479839554945016
Position 2652: 0.028300178781995936
Position 3720: 0.026610560901234582
Position 7074: 0.02649241566877076
Position 7126: 0.026025728571280812
Position 11206: 0.02321490740584145
Position 8289: 0.021955571889164582
Position 11607: 0.02112599554453048
Position 10531: 0.020448938508257398
Position 10830: 0.01991025180920405
Position 12009: 0.01935853215409984
Position 5554: 0.01891302841993195
Position 10207: 0.01891120562070974
Position 11573: 0.0188765011814821
Position 8270: 0.01711153447706341
Position 7901: 0.016949641928355692
Position 2991: 0.0159602988111398
Position 8708: 0.014471669252030733
Position 6983: 0.013732179323295776
Position 318: 0.013456472703315467
Position 4799: 0.01233104696165258
Position 1964: 0.009608402842524138
Position 7295: 0.009432727261519856
Position 7879: 0.009320575491995336
Position 2618: 0.00918393264719662
Position 9906: 0.009147743513649798
Position 7904: 0.009003015713937636
Position 10624: 0.008958719881198965
Position 11486: 0.00842641447166054
Position 5624: 0.008391887730958641
Position 3130: 0.00800357378218957
Position 2035: 0.007993793583646523
Position 4540: 0.007379044904684505
Position 6952: 0.007327485938482085
Position 4094: 0.00708909862959791
Position 6010: 0.006922752042420441
Position 10905: 0.006677500410866763
Position 6643: 0.0058974983406152115
Position 4758: 0.005836397056718579
Position 2955: 0.005766240802603304
Position 8441: 0.005670375190753033
Position 10068: 0.005536748868046693
Position 9086: 0.005529340757922914
Position 10577: 0.0053099877579657305
Position 4696: 0.005246997628224866
Position 2674: 0.0052299063443194465
Position 2112: 0.005216188851969217
Position 2668: 0.005121852482767685
Position 2089: 0.004733987208500612
Position 12127: 0.004654532898473077
Position 8167: 0.004469172331260479
Position 7348: 0.004451078040512999
Position 3809: 0.004310326343134065
Position 11837: 0.004199460945876142
Position 11701: 0.0041141590235869675
Position 4554: 0.004112416396396701
Position 12188: 0.003919072091521353
Position 4854: 0.0036143327536222363
Position 4430: 0.0035486839231978866
Position 7010: 0.003436345228649813
Position 10857: 0.002933704967819337
Position 3685: 0.002908149700087768
Position 5069: 0.0028533292338080137
Position 6730: 0.002843923608381576
Position 10059: 0.0027875979017434878
Position 5106: 0.002721988342910524
Position 8888: 0.0027163551699501127
Position 2830: 0.002582869759128659
Position 10908: 0.002425244893681619
Position 386: 0.002211128545250886
Position 10107: 0.0021920274463024473
Position 7788: 0.0021912478317723805
Position 10660: 0.002008053430397201
Position 7849: 0.001912583408483935
Position 7081: 0.0017793817312112678
Position 7834: 0.0017609588044202973
Position 5640: 0.0017208369246194063
Position 11277: 0.001715411827089935
Position 8382: 0.0016949459955088255
Position 5130: 0.0016514058987360165
Position 333: 0.0015619300355542798
Position 9868: 0.0015510413304291024
Position 5733: 0.0014621042602070654
Position 4380: 0.001445570970213518
Position 7100: 0.001402190121469749
Position 10911: 0.0013815617840158248
Position 2834: 0.0012301825619989038
Position 2452: 0.0011863501561022417
Position 3052: 0.0011223795476886656
Position 8924: 0.0011217215215899709
Position 8132: 0.0011106143085887145
Position 662: 0.001018186964767697
Position 4703: 0.0010092048525631744
Position 1806: 0.0010051532343515
Position 3287: 0.000978667186811231
Position 8737: 0.0009157302706029848
Position 1801: 0.0009117303026580923
Position 1829: 0.0008970093851838691
Position 7768: 0.0008812529842663458
Position 3424: 0.0008768767435238215
Position 5749: 0.000872350778939271
Position 12134: 0.0008710556254262018
Position 9161: 0.0008679739703946872
Position 11931: 0.0008400977025171315
Position 7258: 0.0008208781787353558
Position 7131: 0.0008208453903555638
Position 4728: 0.0007975674634793865
Position 346: 0.0007528261495730479
Position 4841: 0.0006638312847759636
Position 11519: 0.0006479730741031191
Position 7031: 0.0006432109056133219
Position 1379: 0.0005891988139099456
Position 8171: 0.0005555935044600457
Position 351: 0.0005509157985412493
Position 1936: 0.0005332402999996731
Position 3204: 0.00048786680578364136
Position 11129: 0.0004865549106757251
Position 276: 0.0004844479470098398
Position 1726: 0.0004830110048896795
Position 8633: 0.00047017042332467876
Position 4595: 0.00042698420167477973
Position 7150: 0.00042157131941026964
Position 5752: 0.0003918483667720954
Position 3754: 0.00038562444402616034
Position 5875: 0.0003711532611907329
Position 1740: 0.00036639530931956117
Position 4060: 0.0003537726547892361
Position 9626: 0.00034213887833111815
Position 4350: 0.0003400074204018536
Position 2742: 0.00033970669944803644
Position 11215: 0.0003302610000439997
Position 10886: 0.0003298781649808426
Position 6016: 0.00032691090133138054
Position 4310: 0.0003194564189365123
Position 4121: 0.000315128328180305
Position 7396: 0.0003116254977678879
Position 5039: 0.0003112150474794265
Position 3324: 0.0003063957792146225
Position 11934: 0.0002944720589237834
Position 9529: 0.00029406060338494196
Position 3260: 0.00026798765701671205
Position 7110: 0.0002669245649837922
Position 2715: 0.00026063963700605837
Position 2862: 0.0002483591704667429
Position 2754: 0.00024529763611550853
Position 9184: 0.00024499694899009374
Position 8862: 0.00023539670807308695
Position 3090: 0.00023535325279054733
Position 2504: 0.00023177510803027758
Position 4133: 0.00022754452104055978
Position 4910: 0.00022629748349176583
Position 3226: 0.00022288791556028452
Position 5147: 0.00022087726053364313
Position 7318: 0.00021818510666358175
Position 3078: 0.00021137001057766806
Position 7194: 0.00020898107428048542
Position 5788: 0.00020800233087616348
Position 3175: 0.0002038351251266083
Position 2045: 0.00019812061126604492
Position 2680: 0.00019052739086016383
Position 94: 0.0001895479861279877
Position 11212: 0.0001873850185539652
Position 3847: 0.00018707183886579012
Position 2661: 0.00018326499423589805
Position 1293: 0.00017147100483456783
Position 363: 0.00016711998843419766
Position 2152: 0.00015307324434457107
Position 716: 0.00015150916965310255
Position 366: 0.00014617991041826126
Position 755: 0.00014492881120371735
Position 8293: 0.00014450850904150438
Position 1855: 0.00014151172796808128
Position 9038: 0.0001410488427525117
Position 3826: 0.00013847105598288528
Position 7329: 0.0001354017590469061
Position 3787: 0.00012614214773439325
Position 2971: 0.0001250661370671707
Position 879: 0.00012078619118072015
Position 5701: 0.00011831031288768246
Position 6991: 0.00011467058778391017
Position 2076: 0.00010916061189772093
Position 5698: 0.00010604816091536615
Position 9409: 0.00010516250254056725
Position 9327: 0.00010327770721905862
Position 2455: 0.00010204310408312315
Position 11621: 9.55853265265543e-05
Position 646: 9.258461578041148e-05
Position 697: 8.978599376675166e-05
Position 2587: 8.83816165449178e-05
Position 2011: 8.567664755251891e-05
Position 4742: 8.504839430632555e-05
Position 1333: 7.677361010376005e-05
Position 2540: 7.184202569730107e-05
Position 4682: 7.138967206343811e-05
Position 4291: 7.018325900433147e-05
Position 4448: 6.248195901997937e-05
Position 373: 5.7224608197600856e-05
Position 8071: 5.451007757934513e-05
Position 126: 5.058191123352333e-05
Position 404: 4.8800887471081534e-05
Position 3834: 4.784586112875698e-05
Position 292: 4.676869091488653e-05
Position 1956: 4.64421686115701e-05
Position 8184: 4.525682067315746e-05
Position 251: 3.754717789321574e-05
Position 10863: 3.6508757892704667e-05
Position 1877: 3.567942640980182e-05
Position 283: 3.158150617419176e-05
Position 10732: 2.9659817757356576e-05
Position 3024: 2.945643522442327e-05
Position 161: 2.6752773006609447e-05
Position 3138: 2.2432905259223527e-05
Position 7549: 2.0421394563810047e-05
Position 2465: 2.0005187720419537e-05
Position 6572: 1.820830999868005e-05
Position 517: 1.7079532226248672e-05
Position 3141: 1.5161085435998241e-05
Position 767: 1.4978069182929601e-05
Position 6661: 1.3178324585062023e-05
Position 85: 1.2565340064797872e-05
Position 3056: 1.2277976662580062e-05
Position 916: 9.55907045385724e-06
Position 2072: 8.934665013080378e-06
Position 98: 7.317137247545011e-06
Position 4492: 6.879548018574377e-06
Position 7215: 6.839234456990167e-06
Position 3075: 6.678472815816755e-06
Position 1969: 6.461880350253137e-06
Position 7393: 6.321926427336669e-06
Position 3694: 6.226673887570089e-06
Position 1908: 5.79742566528186e-06
Position 3630: 5.293020972616855e-06
Position 5693: 4.8551097137603775e-06
Position 5963: 4.239849764688405e-06
Position 7927: 4.1664941507881e-06
Position 1938: 3.5885933016629998e-06
Position 6412: 3.2225788929788875e-06
Position 6532: 3.19482983696968e-06
Position 1890: 3.186301049763892e-06
Position 3582: 2.9964995045372687e-06
Position 2393: 2.6290531378077362e-06
Position 1688: 2.293438549079313e-06
Position 700: 2.220655211542303e-06
Position 257: 2.209392948218377e-06
Position 2131: 2.021296638360654e-06
Position 964: 2.000266650995055e-06
Position 3763: 1.7505400895007473e-06
Position 4647: 1.668182776518791e-06
Position 3433: 1.558288429244729e-06
Position 7050: 1.4200245206092195e-06
Position 157: 1.3866252660577555e-06
Position 3367: 1.3651920683280693e-06
Position 328: 1.3629163625608228e-06
Position 3742: 1.2378241482609168e-06
Position 3491: 1.2010057218510823e-06
Position 3379: 1.1798842993443956e-06
Position 822: 1.1572619949443343e-06
Position 3793: 1.0980261314858244e-06
Position 177: 9.286470128437428e-07
Position 856: 9.241649478779596e-07
Position 782: 8.35529900842568e-07
Position 800: 8.261491736062865e-07
Position 3779: 7.944568973517169e-07
Position 104: 7.861246818734708e-07
Position 108: 7.325208253424557e-07
Position 3640: 5.719786062602853e-07
Position 3698: 4.437118138436666e-07
Position 4459: 3.933878291081293e-07
Position 3767: 3.88255427414854e-07
Position 4143: 2.8541322301865066e-07
Position 1766: 2.4277421851967954e-07
Position 3615: 2.3190833588260056e-07
Position 3454: 1.9428995520106598e-07
Position 244: 1.855693206985517e-07
Position 1745: 1.8237799059785254e-07
Position 1385: 1.7343025449532e-07
Position 561: 1.5313433128415413e-07
Position 952: 1.3257675499361736e-07
Position 3828: 1.214338590652216e-07
Position 3874: 9.972895273479265e-08
Position 133: 9.8111878639446e-08
Position 1018: 8.988357657305601e-08
Position 1831: 8.580416001329437e-08
Position 3882: 8.552666508636538e-08
Position 3510: 8.37357512821041e-08
Position 173: 7.427943209980191e-08
Position 770: 7.252250944637371e-08
Position 3770: 7.178260993073707e-08
Position 785: 6.493887629631579e-08
Position 102: 5.868155033581844e-08
Position 532: 5.8305702474818226e-08
Position 3437: 5.518088293504037e-08
Position 763: 4.77745342143512e-08
Position 1338: 4.007643003373876e-08
Position 3863: 3.316971893194896e-08
Position 894: 3.222532988202163e-08
Position 1305: 3.171083629796147e-08
Position 819: 3.031776248061343e-08
Position 183: 2.7596587295884126e-08
Position 3435: 1.6025811153432385e-08
Position 3329: 1.5580576361629387e-08
Position 3153: 1.099724798120315e-09
Position 3643: 1.0215850441751571e-09
Position 120: 4.0415950306820777e-10
Position 1919: 3.1595826946208466e-10
Position 205: 1.4062303313468358e-10
Position 116: 8.972941351854084e-11
Position 979: 8.897505964771853e-11
Position 76: 6.560502391816551e-11
Position 218: 6.212067253201958e-11
Position 209: 3.3180080047433066e-11
Position 74: 3.22771491326007e-11
Position 824: 2.072993409235014e-11
Position 82: 1.7775278419635824e-11
Position 834: 1.6092990464782062e-11
Position 195: 4.510108890371892e-12
