Gene = Dctpp1
Position 1826: 3.2529308538343386e-05
Position 440: 2.9813565721047648e-05
Position 969: 2.953097987250102e-05
Position 1906: 2.8989563964246224e-05
Position 798: 2.8906271656981524e-05
Position 919: 2.8033876189344888e-05
Position 774: 2.7650155800813655e-05
Position 1677: 2.643137587884395e-05
Position 646: 2.570434329070266e-05
Position 2146: 2.3834579458165525e-05
Position 3580: 2.203524930491228e-05
Position 194: 2.1495976219102914e-05
Position 489: 2.122523866222711e-05
Position 532: 2.0790162029788135e-05
Position 1149: 1.945490545061363e-05
Position 245: 1.8382658122315818e-05
Position 1314: 1.801688844077109e-05
Position 891: 1.7689877170283785e-05
Position 1853: 1.547328102750613e-05
Position 770: 1.5232182446881949e-05
Position 1702: 1.430086463040816e-05
Position 1728: 1.3257463478377822e-05
Position 477: 1.3157954410690217e-05
Position 1959: 1.2977563605370142e-05
Position 469: 1.2738056874881885e-05
Position 822: 1.2067336204214731e-05
Position 2316: 1.1641469207494976e-05
Position 1965: 1.14613286166756e-05
Position 591: 9.903835259174507e-06
Position 181: 9.557930496768766e-06
Position 131: 8.928240054512157e-06
Position 2272: 8.857774807131396e-06
Position 2087: 7.635861512933e-06
Position 754: 7.459318741066884e-06
Position 1627: 7.200603432606776e-06
Position 1040: 6.786099934827328e-06
Position 715: 6.709773118264859e-06
Position 422: 6.5317451440844966e-06
Position 567: 6.482710416051905e-06
Position 1549: 5.798893975664544e-06
Position 1731: 5.768379338105904e-06
Position 191: 5.253973598049132e-06
Position 711: 5.056379368487823e-06
Position 483: 4.6583878807477685e-06
Position 357: 4.618887167912692e-06
Position 1070: 4.3103504339819944e-06
Position 162: 3.983976007997887e-06
Position 494: 3.834544486999797e-06
Position 431: 3.3340878765119866e-06
Position 525: 3.2119331125526297e-06
Position 721: 3.1726102092605062e-06
Position 77: 2.729669743004813e-06
Position 729: 1.9597155920263028e-06
Position 169: 1.1026562889917393e-06
Position 1631: 4.922808917201911e-07
Position 1109: 4.45305560023269e-07
Position 899: 2.6798998601974466e-07
Position 841: 2.411202661894581e-07
Position 1543: 2.0343930219366538e-07
Position 910: 1.894433868351705e-07
Position 1128: 1.8927119529402625e-07
Position 1585: 1.3833884143799725e-07
Position 1151: 1.1591557573048805e-07
Position 539: 9.424258241218272e-08
Position 1118: 9.348650591088634e-08
Position 128: 2.593935375706007e-08
Position 563: 1.4287652581026469e-08
Position 109: 7.067616528408289e-09
Position 1480: 5.730867428473476e-09
Position 1498: 1.5191392062142505e-09
Position 1487: 1.3146971411194242e-09
