Gene = Tchh
Position 6473: 0.0027308402722491334
Position 1255: 0.002671936336482774
Position 4089: 0.0025826583422460725
Position 6520: 0.00232230340208748
Position 1241: 0.002144238208742169
Position 1099: 0.002115416183476271
Position 3297: 0.002075822560043971
Position 3535: 0.001890310883259066
Position 3475: 0.0018876896209530823
Position 354: 0.0017129574608476033
Position 2306: 0.0016018054885021979
Position 3426: 0.0015466130552947831
Position 717: 0.001424753219989879
Position 1064: 0.0013953172444809724
Position 5675: 0.0013775686867161703
Position 5727: 0.0013238799439091165
Position 2889: 0.0013062630181179416
Position 814: 0.0012580142614780421
Position 2558: 0.0012512503900502638
Position 1371: 0.0012484217449941972
Position 6100: 0.0011955257146555771
Position 4045: 0.001137785678398494
Position 3546: 0.0010911034486680217
Position 5067: 0.0010897462024243615
Position 6016: 0.0010542132674091276
Position 3595: 0.0010339387414204735
Position 3486: 0.0009409913531317557
Position 785: 0.0008879208982560685
Position 3266: 0.0008516587400518558
Position 2334: 0.0008104938761134718
Position 5064: 0.000712022051395503
Position 6653: 0.0006893346612903915
Position 5385: 0.0006814675461482465
Position 404: 0.0006799865363154656
Position 1298: 0.0006641670443463045
Position 504: 0.0006072774280771351
Position 560: 0.0005885107350894883
Position 3395: 0.0005877202007346829
Position 200: 0.000577655772467953
Position 3381: 0.0005186417293844131
Position 1391: 0.0005185957066739411
Position 6051: 0.0005081197379812437
Position 3006: 0.0005020193356168397
Position 5665: 0.0004979223479916407
Position 3179: 0.0004819804137386333
Position 375: 0.0004660777955903837
Position 2187: 0.00045560334290862864
Position 6445: 0.00042180687991371345
Position 3655: 0.000400807010730484
Position 5189: 0.0003988744125747063
Position 3255: 0.00036104480122343784
Position 2904: 0.0003535494256888774
Position 1353: 0.0003451958254115963
Position 5984: 0.0003376919190216108
Position 2331: 0.00032694703228157516
Position 1459: 0.0003182425862467517
Position 2313: 0.0003084477581041195
Position 4025: 0.0003048180149217421
Position 1335: 0.00030476971269082143
Position 2637: 0.00029342882066751554
Position 351: 0.0002909107588498547
Position 2874: 0.0002893524670040476
Position 3615: 0.0002856236126291252
Position 1080: 0.00028493555601732945
Position 2262: 0.0002763550260483739
Position 3355: 0.0002754485886578855
Position 2316: 0.00027360009455265296
Position 3811: 0.0002696185721787046
Position 3775: 0.00025950986242645664
Position 2190: 0.00025846335892438534
Position 2736: 0.00025100507455273985
Position 3375: 0.0002486152916538306
Position 914: 0.00024746179949617394
Position 2886: 0.0002447070027726468
Position 689: 0.0002381664690017484
Position 2846: 0.00023767942072623713
Position 1413: 0.0002338113803120809
Position 3575: 0.0002301166079837967
Position 1328: 0.00022423009892932208
Position 3455: 0.00021839740563248892
Position 3918: 0.00021612270540193789
Position 2471: 0.0002144300303445399
Position 3715: 0.00021267175572932753
Position 967: 0.00021197659202677643
Position 2193: 0.00020717653528549824
Position 2184: 0.00020404798604088133
Position 3075: 0.00018785487188525244
Position 3666: 0.0001743502835785609
Position 2866: 0.00017417110429363572
Position 4843: 0.0001701803460620695
Position 5936: 0.00016808809983076192
Position 204: 0.00015488795898773312
Position 607: 0.00014890687277252203
Position 5922: 0.00014661028353682483
Position 4315: 0.00014638942177760473
Position 3515: 0.00014493002006822877
Position 408: 0.00014087045693167842
Position 2682: 0.00013973955044683037
Position 1210: 0.0001369883696367361
Position 456: 0.0001285054993879953
Position 2941: 0.00011633256221057669
Position 538: 0.00011270728456925738
Position 5484: 0.00011223133413285123
Position 729: 0.00011182289003306166
Position 2586: 0.00011163203494955821
Position 1270: 0.00010997277745761167
Position 2565: 0.00010575581778829549
Position 817: 0.00010454457107394198
Position 3379: 0.00010424420984923445
Position 2896: 0.00010413335689055406
Position 3283: 0.00010080207640715559
Position 2673: 9.911801270647233e-05
Position 2123: 9.62110146131327e-05
Position 557: 9.227636814189298e-05
Position 3441: 7.755788204112717e-05
Position 2310: 7.46159786498141e-05
Position 3211: 7.217659875444926e-05
Position 2025: 6.742622294170365e-05
Position 527: 6.253350423805962e-05
Position 2994: 5.9024140524731604e-05
Position 897: 5.651721656762037e-05
Position 2481: 5.350204118949606e-05
Position 2766: 5.249652431875676e-05
Position 1622: 4.987646075072389e-05
Position 2214: 4.987238930284645e-05
Position 2580: 4.8031122452226745e-05
Position 900: 4.781373107888017e-05
Position 1383: 4.7125383280881825e-05
Position 2697: 4.4022303817920284e-05
Position 3949: 4.35197039448765e-05
Position 2577: 4.147415524004416e-05
Position 2538: 4.1391312426714976e-05
Position 2355: 3.8028121047423044e-05
Position 3561: 3.7463797724380934e-05
Position 1277: 3.569736506637064e-05
Position 640: 3.22473415152159e-05
Position 3294: 3.1244096487339854e-05
Position 1356: 2.569785890683636e-05
Position 1415: 2.436895587518361e-05
Position 821: 2.3079246339103572e-05
Position 1267: 2.2136123740631338e-05
Position 362: 2.071026302757909e-05
Position 2526: 2.0515746824348778e-05
Position 2574: 1.9646057137006882e-05
Position 422: 1.5713142678800784e-05
Position 2132: 1.5031381263370078e-05
Position 895: 1.4614339021802223e-05
Position 268: 1.1183927549986028e-05
Position 852: 9.05211991940809e-06
Position 309: 6.869723574830125e-06
Position 905: 6.5083720300300966e-06
Position 705: 6.329392019378678e-06
Position 301: 4.326822967611939e-06
Position 209: 3.999207145531771e-06
Position 274: 3.922485751418557e-06
Position 819: 3.3652685706590415e-06
Position 541: 2.8442330526242915e-06
Position 1174: 2.784984820066586e-06
Position 1295: 2.4550006098167216e-06
Position 1312: 2.4380710770317536e-06
Position 1380: 2.2333254221675964e-06
Position 319: 1.6526082674111077e-06
Position 1206: 1.3884779191307334e-06
Position 211: 1.380174017905014e-06
Position 3216: 1.3274096966703097e-06
Position 1395: 1.0687506659718423e-06
Position 1408: 9.692757625506313e-07
Position 1365: 8.669666059743497e-07
Position 1287: 8.348171877453043e-07
Position 312: 8.33729740629697e-07
Position 368: 5.282969396707597e-07
Position 1350: 4.6507122405999255e-07
Position 1222: 3.4730555018379075e-07
Position 1340: 2.7627734642257536e-07
Position 1347: 1.4479099495722025e-07
Position 1338: 9.702631206838538e-08
Position 1368: 9.108357686636319e-08
Position 1280: 6.151499197824282e-08
Position 2007: 3.92444109642244e-08
Position 137: 9.692705269248278e-09
Position 171: 4.010232961429485e-09
Position 1218: 1.631741124523169e-09
Position 1220: 1.2175829187982667e-09
Position 113: 1.619485959561908e-11
Position 142: 8.791084089868437e-12
Position 161: 8.377695195067207e-12
Position 115: 5.130809489272866e-12
Position 117: 4.775814657048301e-12
Position 89: 3.6017639920613014e-12
Position 126: 2.673010973804505e-12
Position 93: 1.3258292636015982e-12
