Gene = Ficd
Position 3777: 0.00016227738895135645
Position 1879: 0.0001600586328488695
Position 2778: 0.00014176220675148733
Position 843: 0.0001344931270917651
Position 246: 0.00012171527591013745
Position 2075: 0.00011992867568108756
Position 1741: 0.00010599370957835157
Position 1215: 9.295444095416814e-05
Position 2946: 8.794813820143067e-05
Position 1492: 8.45523836784343e-05
Position 2745: 8.165881866187742e-05
Position 1565: 7.934973150882257e-05
Position 1855: 7.765628426266846e-05
Position 1848: 7.640290816267812e-05
Position 2751: 7.598152141633657e-05
Position 4788: 7.268573565580994e-05
Position 180: 7.06908957775066e-05
Position 927: 7.05515098067774e-05
Position 1863: 6.963293137009338e-05
Position 300: 5.934080711982213e-05
Position 1996: 5.793324642008049e-05
Position 1213: 5.518805854703742e-05
Position 2706: 4.944118983529968e-05
Position 1714: 4.833208087538961e-05
Position 208: 4.8212381498703686e-05
Position 2313: 4.635587533641466e-05
Position 536: 4.427868594491923e-05
Position 609: 4.30575474951142e-05
Position 1316: 4.235367808189765e-05
Position 2538: 4.218173948644735e-05
Position 1886: 3.5139434604263144e-05
Position 124: 2.7268840742068887e-05
Position 1897: 2.7025864913046314e-05
Position 497: 2.3959540459180595e-05
Position 2219: 2.169649962933059e-05
Position 1870: 1.8220694918710536e-05
Position 1404: 1.7523377659620307e-05
Position 280: 1.650241240833967e-05
Position 161: 1.49416563771875e-05
Position 2271: 1.4382778158203281e-05
Position 659: 1.1519702126988514e-05
Position 2113: 1.005073138033536e-05
Position 820: 9.916729354131748e-06
Position 677: 9.433706114485316e-06
Position 1913: 8.850008694405498e-06
Position 511: 8.52329323602571e-06
Position 642: 6.384598633263185e-06
Position 2561: 5.999183745228494e-06
Position 502: 5.655998220470764e-06
Position 621: 5.585345641530038e-06
Position 1800: 5.323803836285172e-06
Position 572: 4.759268294722699e-06
Position 1369: 4.634327938843299e-06
Position 1461: 4.1961385368012665e-06
Position 1580: 4.012972168550304e-06
Position 305: 3.4346701912509647e-06
Position 630: 2.3352946968623877e-06
Position 2985: 2.0087092539326743e-06
Position 506: 1.7293420969860418e-06
Position 846: 1.0076742401733447e-06
Position 514: 7.632103700476929e-07
Position 250: 6.133084185060097e-07
Position 857: 5.075753416945572e-07
Position 114: 4.98954521173469e-07
Position 288: 3.891390890285434e-07
Position 1348: 2.8924145919364355e-07
Position 723: 2.5035324511788595e-07
Position 240: 1.9687321488197817e-07
Position 1930: 1.9627215621277122e-07
Position 891: 9.162400037613525e-08
Position 2625: 6.098215674411146e-09
Position 189: 1.1864008003614389e-12
