Gene = Pdcd1
Position 1598: 0.001026411318051521
Position 355: 0.0009201619457430571
Position 4007: 0.0008701019473579455
Position 5511: 0.0008685987394244508
Position 12546: 0.0008447594704036187
Position 2725: 0.0007926159895275342
Position 13261: 0.0007277365887242259
Position 13120: 0.0007257933607974638
Position 6767: 0.0006923435228373322
Position 8167: 0.000686316229822874
Position 234: 0.0005978168868565925
Position 3156: 0.0005973492304711713
Position 13074: 0.0005708851286517808
Position 1125: 0.0005067544270738575
Position 229: 0.0004914265480204121
Position 4600: 0.00048814234539712914
Position 2840: 0.0004491179069004353
Position 4152: 0.00042332045971641883
Position 1053: 0.0004107251177231837
Position 3141: 0.0003997763944176256
Position 2120: 0.00035255804928160874
Position 5894: 0.00034939897780765825
Position 5358: 0.00031830838013948234
Position 1567: 0.00030032535537210327
Position 1626: 0.0002984735708815745
Position 6392: 0.00027406025455177946
Position 9189: 0.00027175857685245874
Position 12037: 0.0002693375590018189
Position 4714: 0.000215864686695178
Position 1861: 0.00019787394620828628
Position 1913: 0.00019674517645770266
Position 198: 0.00018718174966852406
Position 648: 0.0001736735153543172
Position 1012: 0.00017087488997079352
Position 7480: 0.00016248732709024189
Position 1426: 0.0001592080439070635
Position 415: 0.00014804465616450734
Position 1476: 0.00014683657885766567
Position 1231: 0.00011045058047690389
Position 291: 0.00010641839668526521
Position 3668: 9.189866530160516e-05
Position 3428: 9.060554279219521e-05
Position 1741: 8.989851556145845e-05
Position 723: 8.142735548583819e-05
Position 3165: 8.130713781554992e-05
Position 1148: 6.720544439563537e-05
Position 6993: 6.571999086049345e-05
Position 688: 6.457796842134415e-05
Position 3362: 6.214536166441231e-05
Position 2548: 5.834127922491233e-05
Position 3841: 5.366761216889091e-05
Position 3192: 5.225766462996453e-05
Position 2625: 5.074041206126119e-05
Position 7151: 5.003677961146339e-05
Position 1454: 4.270601609112083e-05
Position 1872: 3.704160859440251e-05
Position 6870: 3.631952989018328e-05
Position 1822: 3.4633691690563176e-05
Position 2176: 3.0843664814575985e-05
Position 1129: 2.868840343897693e-05
Position 4367: 2.8063910475763836e-05
Position 544: 2.6634754344967804e-05
Position 989: 2.5694420979981318e-05
Position 2219: 2.4916627266173123e-05
Position 974: 1.8747918057435278e-05
Position 1826: 1.2527866160738052e-05
Position 6264: 1.0778702189126709e-05
Position 1649: 8.73147909887138e-06
Position 4400: 7.689947936538623e-06
Position 4036: 6.961402043340153e-06
Position 1181: 6.6342718929360056e-06
Position 451: 6.3727952166245816e-06
Position 4829: 6.052504420128471e-06
Position 822: 5.862412207897839e-06
Position 861: 5.525349465613899e-06
Position 2522: 3.1979942794889835e-06
Position 2257: 2.7609526017239335e-06
Position 1390: 2.7492187144915622e-06
Position 2740: 1.676978108001664e-06
Position 2869: 1.529637509391065e-06
Position 900: 1.016303407507622e-06
Position 1655: 7.183551215932744e-08
Position 138: 4.335155715836559e-08
Position 359: 3.479584080169664e-08
Position 1198: 8.492334581692251e-09
Position 1279: 4.5908365915866074e-09
Position 439: 3.767542133198401e-09
Position 682: 3.499681030227949e-09
Position 824: 2.585254254599122e-09
Position 1078: 2.202449832457065e-09
Position 788: 1.3974810657443725e-09
Position 523: 1.1190283626008684e-09
Position 425: 5.864564078461361e-10
Position 462: 4.840643633304656e-10
Position 593: 4.730650011407054e-10
Position 606: 4.43593781328842e-10
Position 627: 3.448760785814813e-10
Position 680: 3.07319904648278e-10
Position 803: 2.1850527937289987e-10
Position 554: 1.3612500507789927e-10
Position 427: 3.407200246059264e-12
