Gene = Ssr2
Position 1767: 2.6041127944145086e-05
Position 1259: 2.213242039569018e-05
Position 48: 2.1841846850765436e-05
Position 400: 1.952314323601495e-05
Position 1183: 1.9409835802375657e-05
Position 599: 1.9015875873803637e-05
Position 1548: 1.842705020503205e-05
Position 902: 1.8117580071267068e-05
Position 727: 1.769858531067995e-05
Position 1875: 1.504121322695027e-05
Position 520: 1.4210247564582413e-05
Position 5706: 1.3601352626055275e-05
Position 1241: 1.2550904350769794e-05
Position 1148: 1.1923890744643932e-05
Position 1706: 1.097253365781899e-05
Position 956: 1.015833744279391e-05
Position 717: 1.0017684597053501e-05
Position 2278: 9.658567013996829e-06
Position 287: 9.175920036096503e-06
Position 83: 8.204644562595926e-06
Position 1256: 8.041029775969049e-06
Position 152: 7.514442073221342e-06
Position 1803: 6.987499227957639e-06
Position 653: 5.7566319958188075e-06
Position 692: 4.697192262488428e-06
Position 535: 4.237074445365379e-06
Position 1808: 3.98457706604923e-06
Position 225: 3.418983542131635e-06
Position 2188: 3.226540891423451e-06
Position 44: 3.185229379864651e-06
Position 2507: 3.1417721730527696e-06
Position 304: 2.8322142218955624e-06
Position 877: 2.487186593627846e-06
Position 63: 2.103327086432833e-06
Position 33: 1.6448463004418828e-06
Position 881: 1.5552382569864527e-06
Position 293: 6.987088006430771e-07
Position 4508: 6.100131783738067e-07
Position 315: 4.82891543229985e-07
Position 542: 4.363054720477093e-07
Position 495: 2.887634196989851e-07
Position 1853: 1.7141535695999223e-07
Position 290: 1.459837380349462e-07
Position 295: 1.2721614537687123e-07
Position 812: 7.520191079087235e-08
Position 787: 6.805766305242544e-08
Position 790: 4.565679886504403e-08
Position 835: 3.43888682111877e-08
Position 794: 3.0976075809095135e-08
Position 1155: 4.5797155962711385e-10
Position 374: 1.1744357351356503e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1365: 0.8525474483877211
Position 271: 0.5630308627171308
Position 4191: 0.49940176630337313
Position 1620: 0.43499039149779295
Position 6932: 0.2832992036103556
Position 8272: 0.258896760223035
Position 1944: 0.25370231721705094
Position 4100: 0.20724471571699812
Position 308: 0.20269225070521163
Position 7256: 0.17186721880235262
Position 8199: 0.15107215889433623
Position 4212: 0.14814004901942965
Position 366: 0.11505613530499627
Position 8315: 0.10401974427787769
Position 1009: 0.09839561614877729
Position 5427: 0.07973529293016386
Position 1409: 0.06828132888626227
Position 4033: 0.06401242141377748
Position 1948: 0.061650205611980334
Position 8343: 0.05195506659368033
Position 2770: 0.04228141890154477
Position 6546: 0.039401832126636914
Position 4168: 0.029557280433447713
Position 7752: 0.02704285400510462
Position 1992: 0.024781514322929517
Position 2377: 0.0238240964445543
Position 5130: 0.019225288357708138
Position 5973: 0.017998323800381858
Position 7139: 0.01798568426502515
Position 1647: 0.017840021312990353
Position 4128: 0.017380817118768727
Position 611: 0.016751119198898757
Position 1968: 0.01558687707237382
Position 4070: 0.014879630353779899
Position 1656: 0.011153407169501148
Position 1376: 0.010874298278166376
Position 6100: 0.01058771702205276
Position 1782: 0.0097784759917611
Position 7791: 0.00966999734607262
Position 2512: 0.008538587189756844
Position 4569: 0.008136544843160284
Position 4857: 0.007443665637859435
Position 1237: 0.007357969200967497
Position 2415: 0.0069853874812726814
Position 5919: 0.006640046843883329
Position 5075: 0.006343123587813219
Position 7671: 0.005450848249045415
Position 8666: 0.0053252540276570726
Position 5448: 0.005090222136518275
Position 4892: 0.005015789909984133
Position 1279: 0.00481481818323023
Position 315: 0.00464048024798192
Position 1412: 0.004568666212137614
Position 6200: 0.004187701376922229
Position 400: 0.003913211527237132
Position 1732: 0.0037087613818848155
Position 4704: 0.0036095468137622975
Position 2492: 0.0032469540215056885
Position 6127: 0.003202169940256065
Position 5488: 0.003133560308639813
Position 426: 0.003115410725431404
Position 1736: 0.003049224004051497
Position 4925: 0.0028275725255743588
Position 4711: 0.0026725453525089167
Position 7240: 0.002255385178703528
Position 5782: 0.002144069032298198
Position 4495: 0.0020585896391092776
Position 2017: 0.0019518456211113514
Position 5406: 0.0018811853602845523
Position 8642: 0.0016434907745898678
Position 1053: 0.0016126224898313094
Position 8710: 0.001592155204720407
Position 336: 0.0015401356646646187
Position 7100: 0.0014350951754622946
Position 1666: 0.001383699159159694
Position 4428: 0.0013831370204392395
Position 8240: 0.0013311040852840156
Position 1086: 0.0012952558934019862
Position 276: 0.0012769407614732274
Position 8413: 0.0012759704300273306
Position 6027: 0.0012144924576408414
Position 1015: 0.0011929076703845758
Position 659: 0.0011683724132628764
Position 7389: 0.0011379078885917521
Position 806: 0.0011065519980013835
Position 1797: 0.0010444778651177238
Position 528: 0.0010263108633173854
Position 6748: 0.0010096874276044631
Position 3408: 0.0010002526473148398
Position 8069: 0.0008937069871549062
Position 6617: 0.0007279016039220689
Position 6767: 0.000706507411644028
Position 5686: 0.0006917898103579759
Position 5586: 0.0006855760216034765
Position 4818: 0.000644590291005996
Position 5998: 0.0006278152712656972
Position 4608: 0.0006216560277892702
Position 5285: 0.0005867716234853088
Position 2870: 0.0005752857782470848
Position 6953: 0.000524138160901275
Position 5516: 0.0005089366903385916
Position 5902: 0.0005053857451574439
Position 2841: 0.0004954709419487715
Position 662: 0.0004717481572339626
Position 1587: 0.0004492061486030553
Position 2343: 0.0004380325519673744
Position 6309: 0.00042518320802565056
Position 6994: 0.0004227931184146956
Position 5464: 0.0004133533561119479
Position 6521: 0.00040056751901023876
Position 5300: 0.0003812838184219384
Position 3893: 0.00037049496935889444
Position 326: 0.00036645151488160264
Position 1997: 0.0003615094334793829
Position 627: 0.0003494485232057329
Position 1225: 0.0003239822019465826
Position 7879: 0.0003056627309463267
Position 6685: 0.000301394197190069
Position 209: 0.0003013537040481294
Position 1047: 0.0002606420538470573
Position 540: 0.00025860158464996496
Position 1526: 0.0002569671717886727
Position 8420: 0.00025623743125442093
Position 225: 0.0002557189214338793
Position 2541: 0.00025027182009371884
Position 5800: 0.00024303182498602025
Position 1291: 0.00023218816737057888
Position 1329: 0.00022520689893512259
Position 8512: 0.0002235846291035791
Position 2589: 0.00020958126332688043
Position 520: 0.00020488862101235826
Position 1540: 0.00019298289101685482
Position 323: 0.00018160423662353094
Position 580: 0.00018153616395537306
Position 5574: 0.00017792097312406536
Position 5540: 0.00017701022901307832
Position 6132: 0.0001690911177778135
Position 1183: 0.00014629172507686105
Position 2104: 0.00014167917501525952
Position 332: 0.00013854341415629078
Position 1212: 0.00013511392683669273
Position 320: 0.00013319132247322085
Position 7339: 0.00013243564583530573
Position 1122: 0.0001237441945177195
Position 380: 0.00011634616788895621
Position 5543: 0.00011512092596164893
Position 5751: 0.00011317302878581195
Position 4344: 0.00011070536462969846
Position 1628: 0.00011011845967828344
Position 5655: 0.00010277825005957683
Position 329: 9.667052147063652e-05
Position 617: 9.578920043374409e-05
Position 384: 7.621546042915979e-05
Position 6490: 7.059869033932183e-05
Position 4826: 6.901641139650732e-05
Position 870: 6.49683876909729e-05
Position 6550: 6.342989717666795e-05
Position 1203: 5.343269356401329e-05
Position 2808: 5.305415190127291e-05
Position 4762: 5.027669136346463e-05
Position 5355: 4.815192081561862e-05
Position 3500: 4.3831209621777816e-05
Position 467: 4.3607788272222945e-05
Position 1060: 4.094780224399253e-05
Position 135: 3.932008929822512e-05
Position 5037: 3.6337676030679354e-05
Position 1193: 3.37366666036976e-05
Position 1296: 3.0365507204938292e-05
Position 676: 2.9811457198258175e-05
Position 1119: 2.68125557007212e-05
Position 672: 2.5569466809842678e-05
Position 1021: 2.3690960954944506e-05
Position 3852: 2.3211080785458278e-05
Position 194: 2.1859544426677994e-05
Position 1794: 2.040085173842929e-05
Position 3681: 1.915672465612196e-05
Position 639: 1.8128551253105094e-05
Position 1580: 1.577253556957182e-05
Position 1767: 1.5670641411368653e-05
Position 1764: 1.5496663706331466e-05
Position 2527: 1.4023728155645237e-05
Position 916: 1.3631467074717077e-05
Position 688: 1.3125558976191188e-05
Position 709: 1.239480693122753e-05
Position 438: 1.0031328853565369e-05
Position 833: 9.548603559986563e-06
Position 1215: 9.206732435184222e-06
Position 503: 8.58677417574548e-06
Position 1803: 7.828030017580744e-06
Position 1017: 7.5152777232904565e-06
Position 1317: 6.67712373441707e-06
Position 846: 6.1432536866611965e-06
Position 484: 6.1027762068834474e-06
Position 2147: 5.98997752944875e-06
Position 2382: 3.93177203739666e-06
Position 1135: 3.781715238324111e-06
Position 851: 3.543553148765202e-06
Position 582: 3.0280440098612406e-06
Position 700: 2.687966397829375e-06
Position 1293: 2.652951014631942e-06
Position 535: 2.2839581560877377e-06
Position 755: 2.229889920235047e-06
Position 2127: 2.2006906590847372e-06
Position 1148: 1.763845459324413e-06
Position 812: 1.6666036030529183e-06
Position 902: 1.5458662929000644e-06
Position 1217: 7.130273469606474e-07
Position 448: 9.495724598155224e-08
Position 486: 9.018180990925721e-08
Position 440: 8.953698849258457e-08
Position 552: 5.655128190405789e-09
Position 715: 4.624360009740851e-09
Position 1491: 2.812583004383768e-09
Position 98: 2.3466471699818446e-09
Position 83: 7.410851031534391e-10
Position 91: 2.0777800809837744e-10
Position 100: 1.8061830544425352e-10
Position 946: 2.15002347925423e-11
