Gene = Eloc
Position 2799: 1.3066711061918025e-06
Position 2873: 1.2025041607659382e-06
Position 1235: 1.1692406990488074e-06
Position 2133: 9.559923403513497e-07
Position 2296: 9.512528573819833e-07
Position 109: 8.000836139915523e-07
Position 609: 4.4877832084139993e-07
Position 2550: 4.3622532810525457e-07
Position 289: 4.105705493053996e-07
Position 1643: 5.6239020635960646e-08
Position 1671: 4.738104264737333e-08
Position 1930: 4.583308391448542e-08
Position 345: 3.416389202253982e-08
Position 2026: 3.3196335659273886e-08
Position 1999: 3.094456858386794e-08
Position 294: 2.8335482133176347e-08
Position 329: 2.3233612660605198e-08
Position 1970: 2.1737863858755736e-08
Position 1580: 2.1712832005043443e-08
Position 1052: 1.9874069481465977e-08
Position 975: 1.9734350029194842e-08
Position 477: 1.946498904357464e-08
Position 2042: 1.9030331576442927e-08
Position 1934: 1.7904490563853412e-08
Position 1448: 1.5669912648730238e-08
Position 750: 1.5023743875278886e-08
Position 631: 1.3637817279280147e-08
Position 1375: 1.362597218806406e-08
Position 111: 1.124567280913644e-08
Position 264: 8.301153241162913e-09
Position 788: 4.771475805138678e-10
Position 282: 4.587268507760388e-10
Position 360: 1.2385264778963607e-10
Position 234: 1.1539131558002302e-10
Position 574: 7.335171370045817e-11
Position 297: 6.253331600867138e-11
Position 239: 5.293177300063785e-11
Position 582: 4.957485600093898e-11
Position 350: 4.680874598551482e-11
Position 440: 4.050865594862638e-11
Position 442: 2.820033386905807e-11
Position 229: 2.7719268913778396e-11
Position 187: 9.537589791787197e-12
Position 338: 8.551990230457487e-12
Position 194: 6.292532129697585e-12
Position 352: 4.903081698773185e-12
Position 287: 3.459448427908195e-12
