Gene = Insc
Position 2564: 0.062361943462158974
Position 451: 0.060700602295333674
Position 324: 0.05896630622035727
Position 4049: 0.05814011625963853
Position 11488: 0.04564322290700773
Position 4033: 0.045192204269565314
Position 8572: 0.04482205275102484
Position 7316: 0.038882944928119945
Position 11072: 0.038576301791978795
Position 3216: 0.031212532491796646
Position 6221: 0.022171979858867177
Position 1928: 0.02145232213731611
Position 11944: 0.020176613477463377
Position 12609: 0.019624182669508616
Position 12393: 0.0190632029266675
Position 6015: 0.018726715499055573
Position 8111: 0.017195635884071976
Position 3361: 0.016792585359628055
Position 2303: 0.012945132593821825
Position 5767: 0.01238730586018035
Position 677: 0.010238675012416737
Position 1335: 0.010123648597121908
Position 3198: 0.009276011626075852
Position 700: 0.009228443346382533
Position 1719: 0.0090140735993203
Position 8731: 0.007617098957078655
Position 5458: 0.006971498704890696
Position 2608: 0.00690408702527185
Position 7469: 0.006288503668480179
Position 1510: 0.006112834782119539
Position 3169: 0.005463497025635046
Position 2452: 0.005384429961109142
Position 5809: 0.004770354609055738
Position 4088: 0.004563580995433838
Position 5372: 0.004466095700071711
Position 3131: 0.004089713650726998
Position 11582: 0.003866014366536542
Position 5610: 0.0038122723441982318
Position 161: 0.0036259181621452518
Position 5109: 0.00323034526341184
Position 2153: 0.0027945041009052878
Position 7012: 0.002635855262531793
Position 485: 0.0024735517970123693
Position 9373: 0.0023707949030900787
Position 1446: 0.0023582631166015893
Position 6931: 0.0021095853164344925
Position 2359: 0.0020944998024433536
Position 10496: 0.002069936004862595
Position 515: 0.0018465991451334831
Position 541: 0.001751938926640015
Position 3678: 0.0017489613695187076
Position 3092: 0.0016478390093550151
Position 644: 0.0012196583285826576
Position 2701: 0.0012185872314155592
Position 2373: 0.0012114090893847696
Position 2757: 0.0011265106811311682
Position 7357: 0.0010791420512206071
Position 3386: 0.0009835678461242129
Position 1208: 0.0009237958217081778
Position 3410: 0.0009197811316182928
Position 5423: 0.0008104755769292793
Position 6159: 0.0007508453501041309
Position 494: 0.0007485153742739228
Position 4298: 0.0006832463662726951
Position 6068: 0.000665539780904593
Position 505: 0.0006318986402693056
Position 2502: 0.0006237227023264253
Position 3921: 0.0005932227600025098
Position 2635: 0.0005779738776213824
Position 1589: 0.0005562248383241223
Position 347: 0.0005525344063622005
Position 778: 0.0005508395389379517
Position 1144: 0.0004637852282530278
Position 332: 0.00033576564224048613
Position 1037: 0.0002740499210757642
Position 2873: 0.00023736934981520233
Position 6799: 0.00021409277761930945
Position 1967: 0.00021023136049305675
Position 6182: 0.0002003796305589092
Position 2056: 0.00019861850154014556
Position 284: 0.00017775269843328225
Position 3898: 0.00017057392640768872
Position 1489: 0.00016484499934626786
Position 239: 0.0001525617225513834
Position 4186: 0.00015061548813887602
Position 5615: 0.00014278243474464958
Position 1679: 0.00012827970792605526
Position 1273: 0.00011798541135731775
Position 329: 0.00011655073331172716
Position 2473: 0.00011133869170932786
Position 1471: 8.538681916667132e-05
Position 4657: 7.904548062893742e-05
Position 2638: 7.835128592851796e-05
Position 810: 7.75692534590339e-05
Position 2079: 6.843630734308423e-05
Position 548: 6.489296046257663e-05
Position 411: 6.292196477821628e-05
Position 2454: 6.0934928499842736e-05
Position 1820: 5.564801324181592e-05
Position 366: 5.5297010462641545e-05
Position 3957: 5.529060899289836e-05
Position 2641: 5.417242143737571e-05
Position 1176: 3.524382768623661e-05
Position 1516: 3.060423875030584e-05
Position 2189: 2.9407338191175187e-05
Position 1399: 2.9396247278428813e-05
Position 877: 2.4543310857838343e-05
Position 1743: 2.341354750675778e-05
Position 135: 1.8977072668678446e-05
Position 1749: 1.7321728960642794e-05
Position 123: 1.6917350922474284e-05
Position 1752: 1.6814653788837252e-05
Position 950: 1.6300988744572937e-05
Position 176: 1.59328702505821e-05
Position 1241: 1.554751565933898e-05
Position 353: 6.805426630440846e-06
Position 389: 6.7168847300348845e-06
Position 1403: 4.914786101448726e-06
Position 128: 3.3899661580456106e-06
Position 1433: 3.049236738633264e-06
Position 1548: 2.1622550227838614e-06
Position 531: 2.1229374989018854e-06
Position 521: 1.983251858640941e-06
Position 369: 1.7613663583869716e-06
Position 373: 1.5414974726103475e-06
Position 265: 7.962366082329274e-07
Position 379: 5.506009474626018e-07
Position 1540: 4.376972423763729e-07
Position 1572: 4.0100194898343906e-07
Position 1170: 2.998389219133644e-07
Position 355: 2.7870476587761417e-07
Position 241: 2.2170036166799776e-07
Position 170: 1.6666942774098883e-07
Position 857: 1.3288305198249624e-07
Position 245: 7.593009154339143e-08
Position 306: 7.303550039041156e-08
Position 252: 7.241026448998756e-08
Position 566: 6.886192317048283e-08
Position 562: 5.160341863402521e-08
Position 784: 5.160251214336825e-08
Position 299: 3.3904271765183724e-08
Position 686: 3.38265656818855e-08
Position 385: 2.883950302413319e-08
Position 744: 2.2728921666182065e-08
Position 573: 1.863311689570037e-08
Position 560: 1.6601645079114235e-08
Position 186: 7.215599237912161e-09
Position 249: 1.0563758362153624e-09
Position 105: 6.421569364209097e-10
Position 254: 5.573778650389653e-10
Position 733: 1.3122230006482785e-10
Position 720: 1.2686768100839702e-10
Position 812: 1.247009942330466e-10
Position 814: 8.199664394355126e-11
Position 102: 2.2715676545600763e-11
Position 363: 1.0490372991145598e-11
