Gene = Flad1
Position 8817: 0.00047961622345306376
Position 9774: 0.0004546217588171865
Position 6048: 0.0004047859289838022
Position 300: 0.00029550776169151675
Position 546: 0.00023527910047180183
Position 307: 0.0002202358269805535
Position 6215: 0.00019899194003401326
Position 859: 0.00017355334208652126
Position 483: 0.0001652481433538614
Position 884: 0.0001629023397100355
Position 65: 0.00010848789948083482
Position 568: 9.002628123505359e-05
Position 785: 8.41537892226077e-05
Position 4548: 7.42770772165759e-05
Position 2386: 6.947823752834651e-05
Position 2244: 6.0139589648827135e-05
Position 2485: 5.7419855117012444e-05
Position 2490: 3.5896170965237874e-05
Position 913: 2.6491878373140127e-05
Position 575: 2.226365577610359e-05
Position 848: 2.1780115804777e-05
Position 2213: 1.9685691002291193e-05
Position 2345: 1.7142612297103014e-05
Position 2589: 1.4943411139943663e-05
Position 350: 1.0245812655386919e-05
Position 526: 8.26155822110157e-06
Position 26: 5.035203653991467e-06
Position 1081: 2.9556741383176767e-06
Position 454: 2.2552261689373767e-06
Position 1071: 2.2252587309816656e-06
Position 809: 2.006904721790421e-06
Position 826: 1.9234272325614797e-06
Position 952: 1.7484505696213404e-06
Position 664: 1.681089722986491e-06
Position 379: 1.3305775065509602e-06
Position 748: 1.2358303025044057e-06
Position 1043: 1.1873259114826018e-06
Position 887: 8.949002872910508e-07
Position 733: 6.848348933755625e-07
Position 964: 3.902197470388849e-07
Position 463: 1.6902608193685586e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4306: 0.6797152443599905
Position 9550: 0.6793709773951283
Position 8393: 0.6359560180573
Position 8561: 0.360164570134865
Position 5909: 0.2569627041330769
Position 482: 0.21673535611706699
Position 3090: 0.18524366758910008
Position 649: 0.17404863620665056
Position 6092: 0.17143208783378203
Position 9355: 0.15270568916815538
Position 3277: 0.14283680749071875
Position 9273: 0.11495307697639157
Position 5940: 0.10643624444077796
Position 3369: 0.08204507081028538
Position 433: 0.06559213000691867
Position 4326: 0.054488113580807816
Position 4383: 0.05075876812090344
Position 2696: 0.04188905332280159
Position 9326: 0.03724976931819905
Position 5601: 0.03106764388779756
Position 3049: 0.029937910342542198
Position 4344: 0.02896005855866537
Position 6218: 0.02889101059620101
Position 3244: 0.025807439591636918
Position 5957: 0.02480051520980841
Position 5644: 0.02308153535347814
Position 4276: 0.022748434045813743
Position 3291: 0.02118684689539351
Position 5581: 0.019888866520344887
Position 4444: 0.01625029425465046
Position 529: 0.016077423641513978
Position 2577: 0.015125352928357459
Position 2663: 0.01433537033932251
Position 3024: 0.012376425677049923
Position 5885: 0.01102477389789579
Position 1195: 0.010869121508297067
Position 809: 0.010157698259874661
Position 4323: 0.009262758996353898
Position 879: 0.008144845899143502
Position 3890: 0.007207342049620267
Position 6817: 0.006885310810259673
Position 4368: 0.006575011670611943
Position 655: 0.006344608672659698
Position 6710: 0.006159849312683027
Position 7073: 0.006114867638670666
Position 4241: 0.0060925705875548375
Position 505: 0.005772026914996272
Position 913: 0.003917042226436973
Position 6105: 0.0038162515565421102
Position 5664: 0.0037816241808904033
Position 3696: 0.0037472914806346473
Position 4523: 0.003701968772413104
Position 3861: 0.0035861848938826156
Position 3250: 0.00349713628158957
Position 3296: 0.00330926990729985
Position 6606: 0.0032690227253437103
Position 771: 0.002926206303727184
Position 5458: 0.0028353304495368414
Position 4634: 0.002834246185280597
Position 284: 0.0028341204000786667
Position 8650: 0.002810526141698145
Position 3227: 0.002790117475342459
Position 3150: 0.0027803057563219637
Position 5985: 0.002707928478391355
Position 5708: 0.0025755209164678443
Position 5994: 0.002045665267953517
Position 8874: 0.0018967756268451945
Position 9679: 0.0018603026531259768
Position 5606: 0.0016620126123133953
Position 5046: 0.0016498625842696934
Position 2759: 0.00143951695037246
Position 951: 0.0013727773605828294
Position 437: 0.0013610498223359864
Position 3549: 0.0012626306999193153
Position 210: 0.0012197807621472008
Position 2194: 0.0011472381778617183
Position 9863: 0.0010979836649728921
Position 4998: 0.0009887784461655132
Position 9463: 0.0009790348287495856
Position 3495: 0.0009527524767484923
Position 2609: 0.0007896574152027972
Position 3221: 0.0007584390574135088
Position 440: 0.0007561950228105902
Position 333: 0.0007388924869006666
Position 3771: 0.0007132344260592768
Position 7515: 0.0006554341058021759
Position 546: 0.0006342841493828027
Position 2961: 0.0006171315560393233
Position 629: 0.0006038479453293653
Position 204: 0.0005799253155620594
Position 696: 0.0004966883788092142
Position 6557: 0.00047481138669318263
Position 2623: 0.0004564263407388574
Position 1106: 0.00044268189107317033
Position 5661: 0.0004417538772611287
Position 1217: 0.0004119606248504209
Position 4640: 0.00040632366871675254
Position 928: 0.00036038859121691224
Position 4547: 0.00035533551111162625
Position 705: 0.0003420057215883047
Position 2164: 0.0003323592093189974
Position 2827: 0.00032825477992927485
Position 607: 0.00030196366957845365
Position 960: 0.0002906625802798341
Position 3710: 0.0002836812773537643
Position 6294: 0.00026752379890596545
Position 6174: 0.00025659114774412365
Position 842: 0.0001982944439303523
Position 2201: 0.00016526517623311713
Position 3513: 0.00015870073525375855
Position 7895: 0.00015432590485402574
Position 168: 0.00014186253647994543
Position 600: 0.00013773054990380578
Position 5243: 0.0001368487508504936
Position 691: 0.00013566447555696124
Position 178: 0.00013435645698611488
Position 339: 0.00010178350335638351
Position 5287: 9.987444350911866e-05
Position 149: 9.373301005473172e-05
Position 575: 8.742287733963882e-05
Position 357: 8.615454078751849e-05
Position 4853: 8.611768409399638e-05
Position 190: 6.993321975172045e-05
Position 244: 6.116879177335198e-05
Position 5239: 5.740307009525209e-05
Position 5080: 5.3750876875390406e-05
Position 774: 5.1007740258876964e-05
Position 723: 4.678934003960745e-05
Position 238: 4.460331873878261e-05
Position 184: 4.102282726022406e-05
Position 1299: 3.7996667365960325e-05
Position 887: 3.525394874333643e-05
Position 6522: 3.455434236501403e-05
Position 848: 3.147771806483995e-05
Position 228: 3.1005336465168375e-05
Position 226: 3.000737984945697e-05
Position 394: 2.646034373957873e-05
Position 2415: 1.7374467150072375e-05
Position 2274: 1.6322960109773064e-05
Position 290: 1.4279042472956589e-05
Position 589: 1.4160125964104302e-05
Position 2324: 1.2137295360203867e-05
Position 221: 1.076395755214205e-05
Position 788: 9.83016404913011e-06
Position 154: 9.624721138056645e-06
Position 145: 7.112487136690207e-06
Position 418: 6.996733607120071e-06
Position 609: 6.881397277633636e-06
Position 412: 5.865903521813693e-06
Position 259: 5.540407172908562e-06
Position 2174: 4.271832068179768e-06
Position 662: 4.102589486945435e-06
Position 2025: 3.6171209644557726e-06
Position 673: 3.5606462223338004e-06
Position 614: 3.4047247439786244e-06
Position 826: 3.3230295350308903e-06
Position 385: 2.7702582937233888e-06
Position 300: 2.348570417548422e-06
Position 398: 2.2502446337029214e-06
Position 255: 1.5197333866227092e-06
Position 373: 1.4986237955913535e-06
Position 670: 1.1200247533757836e-06
Position 725: 8.263842240666559e-07
Position 306: 6.720929203998598e-07
Position 4510: 6.552270052805325e-07
Position 409: 6.362198705042838e-07
Position 1224: 6.314239323217738e-07
Position 933: 5.389462136662573e-07
Position 194: 4.0274836436538606e-07
Position 387: 3.719135813590636e-07
Position 602: 3.1176242854433445e-07
Position 4527: 2.884948227530151e-07
Position 223: 2.7563515853917e-07
Position 822: 1.9754332526161004e-07
Position 375: 1.6724283714136387e-07
Position 1246: 1.2736547934571323e-07
Position 864: 1.1614508865862569e-07
Position 347: 9.595479184628536e-08
Position 731: 3.856095988440274e-08
Position 108: 3.1425868133036375e-08
Position 1116: 1.5602258697933277e-08
Position 121: 1.3988660833793046e-08
Position 115: 1.2197950119859644e-08
Position 127: 1.9528763810465063e-09
Position 967: 1.1803032923898029e-09
Position 1041: 7.429113112908688e-10
Position 118: 2.5176957560010156e-10
Position 104: 1.5661145709771166e-10
Position 90: 5.814208825707894e-13
Position 92: 3.1769371469113743e-13
