Gene = Gyg
Position 1771: 4.560668607643571e-05
Position 2174: 4.264669157843785e-05
Position 1427: 4.0109261881261975e-05
Position 6243: 3.735971146915507e-05
Position 11542: 3.438139202345495e-05
Position 244: 3.232148590268257e-05
Position 2736: 2.8239755306038632e-05
Position 1270: 2.7040243636908915e-05
Position 443: 2.6081328262269702e-05
Position 1788: 2.574706114385287e-05
Position 2560: 2.568487523829243e-05
Position 1272: 2.533739545978585e-05
Position 1579: 2.5234412796694477e-05
Position 1785: 2.521618747002565e-05
Position 1704: 2.416187229101294e-05
Position 466: 2.2778274043633226e-05
Position 1713: 2.1943608487958296e-05
Position 1853: 2.0698120283453808e-05
Position 1474: 1.9809911105283964e-05
Position 395: 1.6205553665185447e-05
Position 9299: 1.5254562653767431e-05
Position 690: 1.4009690760036767e-05
Position 1590: 1.2630000764008822e-05
Position 5798: 1.1302221393397241e-05
Position 249: 1.0839143700245011e-05
Position 5517: 1.0472545250134077e-05
Position 8411: 1.0256282925734256e-05
Position 9357: 9.90141696162979e-06
Position 1113: 8.558646006725947e-06
Position 1528: 7.637101281945833e-06
Position 392: 7.45611574140193e-06
Position 634: 7.23850377764282e-06
Position 1204: 7.05311687193195e-06
Position 6160: 7.031807800035345e-06
Position 501: 6.965388579463631e-06
Position 6565: 5.636323940785376e-06
Position 6534: 5.478662627663187e-06
Position 4964: 5.23516620893765e-06
Position 875: 5.192714118727515e-06
Position 530: 5.094759089159258e-06
Position 572: 4.952479755864493e-06
Position 3388: 4.2508969639267476e-06
Position 4279: 3.4621461059341453e-06
Position 5714: 2.511988343869281e-06
Position 5931: 2.325929412955146e-06
Position 4228: 1.5980427999362544e-06
Position 4890: 1.583367781900183e-06
Position 5188: 1.2279460030186943e-06
Position 551: 8.609643939122252e-07
Position 473: 8.032393243844458e-07
Position 2321: 7.666534536474432e-07
Position 4291: 5.921823500431709e-07
Position 2084: 5.894371583007129e-07
Position 416: 5.841732790872049e-07
Position 1351: 4.7280524012557364e-07
Position 1331: 4.669690328318794e-07
Position 200: 3.9359525127607356e-07
Position 1041: 3.7075396744575485e-07
Position 317: 3.638694878147121e-07
Position 161: 3.1165769054597326e-07
Position 5162: 3.0488523492250877e-07
Position 695: 2.963410877213532e-07
Position 987: 2.1537289327502306e-07
Position 213: 2.0060017323632733e-07
Position 2461: 1.4644269467420422e-07
Position 424: 1.4511477814106746e-07
Position 536: 1.4259093911915927e-07
Position 975: 1.3611963622937722e-07
Position 959: 1.234118971008851e-07
Position 179: 1.1810500360729194e-07
Position 4206: 1.1592772304909067e-07
Position 177: 7.260703054960728e-08
Position 6349: 6.2944724689472e-08
Position 2356: 5.820581509014202e-08
Position 5138: 5.070644149066318e-08
Position 2466: 4.5515901057878635e-08
Position 586: 3.2187762090702565e-08
Position 5419: 1.977274258088734e-08
Position 5000: 1.8829532111755324e-08
Position 503: 1.4918930178074288e-08
Position 4922: 1.4090815035850518e-08
Position 621: 3.3723878692863607e-09
Position 906: 3.2681530217031177e-09
Position 864: 2.674134503543797e-09
Position 1430: 9.169989225089361e-10
Position 142: 5.5442723996535005e-12
Position 151: 6.192155183176596e-13
