Gene = Pif1
Position 5836: 0.00194284724893459
Position 8415: 0.0015969411739549324
Position 3400: 0.0014709643919258895
Position 4271: 0.0013229455693230137
Position 5867: 0.0013106104845918621
Position 5981: 0.001241155358467383
Position 1610: 0.0012001386902661417
Position 5999: 0.0011711445909784617
Position 1703: 0.001150203476869037
Position 908: 0.0010219072828297868
Position 6731: 0.0010199511541196275
Position 1753: 0.001009772531758287
Position 6598: 0.000983200930847307
Position 394: 0.0008782443034859364
Position 572: 0.0008681030789055713
Position 6768: 0.0008601384966009867
Position 1997: 0.000818042371651363
Position 7724: 0.0008084433411749955
Position 508: 0.0007556076243536651
Position 2805: 0.0007324600756305038
Position 480: 0.0007286236883808231
Position 768: 0.0007209616682663486
Position 1642: 0.0006899890483252338
Position 4347: 0.0006556916800878562
Position 5428: 0.0005587298797698849
Position 275: 0.000545742933001204
Position 41: 0.00052856818656604
Position 6148: 0.0004907021591524162
Position 1340: 0.0004672142521090955
Position 526: 0.00045781152272702234
Position 562: 0.00043199303264760926
Position 120: 0.00036615336626979187
Position 825: 0.00036235027961482473
Position 5519: 0.00034946919918695804
Position 1938: 0.00034591821777491406
Position 2629: 0.000337488508157712
Position 6271: 0.0003153949611203663
Position 6998: 0.00031173674922285163
Position 7885: 0.0002978140148658014
Position 8119: 0.0002917272530273712
Position 7482: 0.0002907296219664086
Position 7350: 0.00027850732761189556
Position 7353: 0.00026868702335591273
Position 5522: 0.0002585738399180066
Position 5620: 0.0002314007797789814
Position 373: 0.00023126246075545713
Position 2427: 0.00022585210083906365
Position 4627: 0.0002252619165929489
Position 8201: 0.00022493009536727476
Position 7964: 0.00021213539676617389
Position 6141: 0.00020474213602384567
Position 7998: 0.0002016251264454173
Position 474: 0.00019430050214713763
Position 6379: 0.00019408709950877905
Position 5052: 0.00018404374828894375
Position 6194: 0.00018205497560733303
Position 5328: 0.00017150651344823115
Position 2655: 0.00016741196679664381
Position 5450: 0.00016630893243803032
Position 333: 0.00015972144296108324
Position 4293: 0.00015352450646532228
Position 5035: 0.0001485270760867194
Position 543: 0.00013818979433158642
Position 6968: 0.00012726036029313682
Position 2674: 0.00012442619750795744
Position 2000: 0.00012422861300603067
Position 2836: 0.00011502524590297248
Position 2404: 0.00011395235367905761
Position 6170: 0.00010352397918197349
Position 5853: 9.450046425097683e-05
Position 262: 8.719045369677055e-05
Position 4680: 8.702859603775175e-05
Position 331: 8.503088441959776e-05
Position 6159: 7.369124044619806e-05
Position 660: 7.026208422660083e-05
Position 2899: 6.856168924538257e-05
Position 604: 5.189083864160262e-05
Position 74: 5.154027703358919e-05
Position 4821: 5.094150527119986e-05
Position 5858: 5.0493768861793276e-05
Position 4573: 4.98832997686361e-05
Position 4643: 4.583327637303015e-05
Position 439: 4.2530411481341934e-05
Position 5534: 4.1202183876562756e-05
Position 1856: 3.8216067687413916e-05
Position 5341: 3.743635601323406e-05
Position 555: 3.656205873846615e-05
Position 2619: 3.5745686957169295e-05
Position 283: 3.3994652372975926e-05
Position 5537: 3.2098631979419815e-05
Position 3279: 3.133805287171445e-05
Position 5996: 3.132771418828231e-05
Position 380: 2.9706015588813426e-05
Position 6213: 2.6675193940546387e-05
Position 6176: 2.6550299896933162e-05
Position 2701: 2.513390514770904e-05
Position 5042: 2.2878125430192867e-05
Position 2487: 1.7365777839919676e-05
Position 362: 1.545312571487943e-05
Position 2988: 1.4568130130716399e-05
Position 3747: 1.380711206754075e-05
Position 4430: 1.3652687984687328e-05
Position 5249: 1.2981025612149198e-05
Position 4790: 1.2497868128507245e-05
Position 5028: 1.0915360573215608e-05
Position 3762: 9.658016827230398e-06
Position 2603: 9.270698371022315e-06
Position 5075: 9.0322319928899e-06
Position 6111: 8.567444528578184e-06
Position 4660: 8.495646405037496e-06
Position 2383: 8.374505423353853e-06
Position 310: 8.144250575096647e-06
Position 2968: 6.9631697757665985e-06
Position 293: 6.109119621431195e-06
Position 7506: 5.576336315492581e-06
Position 723: 5.0906529259989615e-06
Position 342: 3.894169948864889e-06
Position 5044: 3.858608024111265e-06
Position 7360: 3.705479951323824e-06
Position 4964: 3.223441925994864e-06
Position 6359: 2.5206220402423687e-06
Position 6569: 2.4482577357988393e-06
Position 6335: 2.2542855871909272e-06
Position 7476: 2.1578898457881655e-06
Position 643: 1.93217998635355e-06
Position 7371: 1.7092615289952109e-06
Position 277: 1.3392374185162423e-06
Position 11: 9.112109869606609e-07
Position 844: 8.614011380077334e-07
Position 7426: 5.062041477607872e-07
Position 7789: 4.675063219937235e-07
Position 2504: 4.0742990214204e-07
Position 2815: 2.674806122072107e-07
Position 2939: 2.3036096191458327e-07
Position 2185: 1.483703586465099e-07
Position 2975: 8.407615555405009e-08
Position 6102: 4.737188788349828e-08
Position 2378: 8.450845430165718e-09
Position 2945: 3.786213446627043e-09
Position 4994: 1.6006626706216476e-09
Position 2467: 4.6454444193140775e-10
Position 2807: 5.317380659302247e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2787: 0.9952523078999995
Position 4963: 0.9947654217213676
Position 6101: 0.9833047243045858
Position 1844: 0.9063612989822872
Position 2054: 0.8241758168449665
Position 2552: 0.815337958972364
Position 7312: 0.7605189444206868
Position 6296: 0.6449076264894812
Position 2290: 0.5490949686349988
Position 7620: 0.512161941308424
Position 5373: 0.43805617227786803
Position 677: 0.38867752001804395
Position 1102: 0.3617520578328473
Position 306: 0.34852922868597364
Position 4550: 0.34644481652685716
Position 8293: 0.332318209624715
Position 1140: 0.32606364738163784
Position 4559: 0.2334377046318082
Position 2347: 0.22516704295976786
Position 4526: 0.1658320670638015
Position 7226: 0.08197803909479615
Position 5899: 0.07438145146038477
Position 2532: 0.07268482644871962
Position 496: 0.057708279710062156
Position 524: 0.049350719421814584
Position 2180: 0.046084001938194695
Position 2322: 0.04595940706133133
Position 7276: 0.04586528933700738
Position 451: 0.04460586979338624
Position 4653: 0.044492777333076695
Position 6693: 0.036803156301028046
Position 2501: 0.03490326575779019
Position 1848: 0.0344821837155418
Position 8119: 0.033179691552836316
Position 4608: 0.029021991564031964
Position 2060: 0.0270210132517072
Position 1124: 0.026344427901033675
Position 699: 0.026239070656968323
Position 1021: 0.024289809633859058
Position 6965: 0.024163663767195476
Position 7319: 0.02342268262262426
Position 7866: 0.02245725604047353
Position 2554: 0.022287462146448257
Position 7822: 0.02101492072800914
Position 6509: 0.02051035814257598
Position 613: 0.020411869927433837
Position 225: 0.017699508908005774
Position 1145: 0.016939813393533655
Position 6719: 0.016192157792817224
Position 1788: 0.015057047722280791
Position 6364: 0.014675151491575411
Position 2264: 0.013992323490864579
Position 423: 0.01356334595553357
Position 6359: 0.01274507298600469
Position 499: 0.01250378621658463
Position 2619: 0.012339675190130161
Position 2568: 0.01149450410795014
Position 562: 0.011277489242340882
Position 2358: 0.011079794001188234
Position 6334: 0.011023566490614803
Position 3041: 0.010772396318744357
Position 8299: 0.010356532012416944
Position 1412: 0.009669852184265016
Position 8643: 0.009614408081156956
Position 5157: 0.009267543090099794
Position 704: 0.008952629684897186
Position 310: 0.008480673109714652
Position 4597: 0.008389023505887399
Position 5727: 0.008272735968960658
Position 5807: 0.008133316060547678
Position 6890: 0.007355995786613071
Position 3109: 0.006986410846326605
Position 7777: 0.006865067935972248
Position 2302: 0.0066490002515675805
Position 8058: 0.006565907415644177
Position 1874: 0.005953943271215583
Position 8499: 0.005909278974783403
Position 4319: 0.00582562908432172
Position 679: 0.005750003686735892
Position 8383: 0.0052980392202592805
Position 945: 0.005173775294508331
Position 4801: 0.005143377324623354
Position 4494: 0.004773488303572065
Position 5831: 0.004567675921416274
Position 812: 0.004461165793880231
Position 271: 0.004362078289173838
Position 1904: 0.004260671814508808
Position 359: 0.004019858011766404
Position 1057: 0.003853235614252197
Position 4491: 0.0038509077859713607
Position 7536: 0.0036442043157315874
Position 7601: 0.003616886838731601
Position 3926: 0.003560317577121585
Position 8332: 0.0034935373518292312
Position 5853: 0.003252907662576179
Position 7623: 0.0032381515911768543
Position 1877: 0.0031595708018657405
Position 8782: 0.002983069948155064
Position 2967: 0.002976163050013138
Position 5866: 0.0029331802665354526
Position 3858: 0.002719599978497063
Position 4567: 0.0027043260388125785
Position 6897: 0.0026010847386129976
Position 2571: 0.002363384489017265
Position 6752: 0.002337505915885165
Position 4270: 0.0021161848816610286
Position 1855: 0.0019677903026439113
Position 7833: 0.0018879422410940196
Position 971: 0.0018628407403186193
Position 4630: 0.0018083419974743746
Position 3264: 0.001788352793068028
Position 7485: 0.0017728799907798277
Position 706: 0.0016841969680380657
Position 4476: 0.0016729063123356502
Position 2793: 0.0016029749179429329
Position 6047: 0.0014910057179758102
Position 4589: 0.0014886830130625374
Position 474: 0.0014635525063991857
Position 5201: 0.0014285486191790743
Position 862: 0.0014042501756364998
Position 7951: 0.0013609206344055251
Position 1165: 0.001326268767079245
Position 8357: 0.0012987779230594278
Position 8142: 0.0012735168220804666
Position 8528: 0.0012438210949270681
Position 2517: 0.0012178788937155726
Position 7686: 0.0011895214431469697
Position 5328: 0.0011885666953834638
Position 6409: 0.0011801408824188419
Position 8354: 0.001159172156508759
Position 2413: 0.0011521867719237976
Position 5316: 0.0011364692326045803
Position 8582: 0.001068950845649842
Position 1797: 0.0010581505560263433
Position 5397: 0.0010505834133848937
Position 1829: 0.000997004570128947
Position 4584: 0.0009684407587393074
Position 6239: 0.0009528952339836978
Position 1150: 0.0009435850657276432
Position 1609: 0.000934897002012795
Position 1300: 0.0009162215529776942
Position 6459: 0.0009010566167542743
Position 8076: 0.0008733100585811593
Position 2307: 0.0008672987623316324
Position 583: 0.000854728595159158
Position 7564: 0.0008522346592225311
Position 1746: 0.0008273813917426304
Position 2127: 0.0008153926592977275
Position 752: 0.0007951647557172714
Position 7284: 0.0007864272316163537
Position 796: 0.0007274027164428985
Position 2592: 0.0007237273708918996
Position 6967: 0.0007077453271197936
Position 4226: 0.0007047596566724812
Position 6556: 0.0006896538120644891
Position 2394: 0.0006714701516728925
Position 1660: 0.0006551118070283964
Position 5172: 0.0005829771735183188
Position 1631: 0.0005734120039244332
Position 4469: 0.0005422745048030962
Position 8195: 0.0005355097020075831
Position 8470: 0.0005258605668013463
Position 2269: 0.0005167578762789771
Position 7250: 0.0005035483514437126
Position 5731: 0.0004804658697146331
Position 502: 0.00046779315157984263
Position 8302: 0.00046073415994811955
Position 526: 0.00041848432605504256
Position 3047: 0.0004183598056664662
Position 2877: 0.0004069990228520843
Position 5778: 0.00038777542470377414
Position 989: 0.00036092896212314287
Position 1919: 0.0003601521474754255
Position 1225: 0.0003576738211276393
Position 2574: 0.0003401472613904136
Position 7787: 0.00033838794180454055
Position 6379: 0.0003378427589564006
Position 4257: 0.0003343240569174453
Position 1814: 0.0003334294609909327
Position 7531: 0.0003007833170558273
Position 6876: 0.00029714916115965113
Position 6987: 0.000291958728256968
Position 4155: 0.0002916088862660648
Position 8240: 0.00028389727418374095
Position 1175: 0.00027718400853347
Position 7191: 0.00027223139764867045
Position 1416: 0.00027203296933175415
Position 1720: 0.0002713592083307622
Position 7497: 0.000260149380326227
Position 8321: 0.00025791916104158134
Position 3153: 0.00025346740650263315
Position 585: 0.0002504456734802584
Position 4976: 0.0002484333740305023
Position 2065: 0.00023627852965760817
Position 188: 0.00021899443147042403
Position 7919: 0.0002188290330507616
Position 362: 0.0002142229341711764
Position 7729: 0.00019732925432019343
Position 7182: 0.00019658814716156585
Position 6656: 0.000194217597325023
Position 6270: 0.00019036512189786315
Position 595: 0.00018341297484979636
Position 6515: 0.00018254680205503538
Position 7898: 0.00017602834444250647
Position 1471: 0.00017464727695502898
Position 6725: 0.0001727154409316437
Position 5263: 0.0001675899691606565
Position 3137: 0.00015923205285353894
Position 4680: 0.00015753972784725965
Position 1557: 0.00015154669794216827
Position 688: 0.00015084730816212954
Position 5934: 0.0001425415983373078
Position 2409: 0.0001365638201033256
Position 8726: 0.00013636243465479418
Position 4637: 0.00013592730324561123
Position 1686: 0.00013506416935362843
Position 1156: 0.00013439012013938002
Position 3128: 0.0001339306643731834
Position 819: 0.00013361911140206663
Position 420: 0.0001333000393953276
Position 4983: 0.00012266848786669427
Position 1914: 0.00012203321981782355
Position 5919: 0.00011702605247986686
Position 5423: 0.00011175556642865451
Position 3948: 0.0001088080020473119
Position 2141: 0.00010779198792957094
Position 4181: 0.00010592706508573325
Position 6833: 0.00010574298281409032
Position 1190: 0.00010532672525091727
Position 3056: 0.00010386485547317561
Position 7400: 0.0001014503354981246
Position 1595: 9.888117411671224e-05
Position 980: 9.818249065491904e-05
Position 1207: 9.796380130318659e-05
Position 5835: 9.385463979530311e-05
Position 4169: 9.066237698145535e-05
Position 7022: 8.922424508176514e-05
Position 2649: 8.871192747473034e-05
Position 6782: 8.84422445631023e-05
Position 1451: 8.708482785401011e-05
Position 4699: 8.683564422293599e-05
Position 2629: 8.620022789027835e-05
Position 2185: 8.166447773726733e-05
Position 4366: 7.916341122030809e-05
Position 4842: 7.810145384554332e-05
Position 289: 7.807724800490817e-05
Position 5249: 7.523477146505714e-05
Position 6438: 7.517845180980129e-05
Position 736: 7.406455398203864e-05
Position 283: 6.97546907962526e-05
Position 763: 6.634502609082328e-05
Position 1735: 6.419633676653997e-05
Position 4127: 6.322592783649568e-05
Position 5153: 6.24882851713546e-05
Position 2434: 5.9384035304661686e-05
Position 3928: 5.496877150008638e-05
Position 1384: 5.4543960798029695e-05
Position 1977: 5.418371940230437e-05
Position 5206: 5.06017345878513e-05
Position 814: 4.9995273234289034e-05
Position 1598: 4.985674348404756e-05
Position 3865: 4.8717969058947996e-05
Position 5978: 4.8207897612078566e-05
Position 1336: 4.807860090919118e-05
Position 2233: 4.519809807914194e-05
Position 7875: 4.519719402631436e-05
Position 4133: 4.329926346597699e-05
Position 4990: 4.0486631058008446e-05
Position 3688: 3.8417228279750546e-05
Position 2745: 3.659993438388168e-05
Position 3119: 3.247993952745538e-05
Position 4441: 3.232639611955859e-05
Position 4077: 3.17490889374043e-05
Position 2427: 3.10985261103889e-05
Position 4408: 3.077271305352905e-05
Position 2795: 2.88771166836129e-05
Position 1329: 2.886812705764901e-05
Position 3077: 2.8500408105031785e-05
Position 4080: 2.6362671615044208e-05
Position 1690: 2.4672264092554212e-05
Position 5445: 2.3482132908099043e-05
Position 2984: 2.3378358598292596e-05
Position 5634: 2.314100706610892e-05
Position 1423: 2.2945339845299154e-05
Position 6387: 2.2551268827097815e-05
Position 4175: 2.140295519513363e-05
Position 2638: 2.1345050703851328e-05
Position 2240: 2.0990366916333844e-05
Position 824: 2.0683239088600736e-05
Position 1183: 2.007306247461256e-05
Position 195: 1.8863378165803263e-05
Position 3531: 1.8749885759593726e-05
Position 2242: 1.816239774888175e-05
Position 790: 1.8160344048983143e-05
Position 2210: 1.7305243627576322e-05
Position 2978: 1.7166891847879945e-05
Position 407: 1.5148257838980328e-05
Position 3158: 1.501874881108861e-05
Position 4783: 1.4627720090702382e-05
Position 6015: 1.4612279307136703e-05
Position 4853: 1.4261521494405443e-05
Position 760: 1.3605283551067842e-05
Position 5964: 1.3119221753415199e-05
Position 1315: 1.2901866783061939e-05
Position 1753: 1.2170139725758697e-05
Position 504: 1.2125290136805552e-05
Position 5939: 1.1131662941537223e-05
Position 4870: 1.0985560002295946e-05
Position 2444: 8.200780859579702e-06
Position 768: 7.281055863294705e-06
Position 163: 6.394146863864566e-06
Position 6258: 5.8803947648875005e-06
Position 4912: 5.5356498587350656e-06
Position 1698: 5.063586201074143e-06
Position 394: 4.189508994813603e-06
Position 5028: 3.70079359757904e-06
Position 6394: 2.9113981979512014e-06
Position 3747: 2.8286494389301196e-06
Position 2646: 2.800292943758061e-06
Position 120: 2.3435687844523174e-06
Position 4821: 2.2882050523317105e-06
Position 6844: 2.17556335491626e-06
Position 6569: 2.1285008457364465e-06
Position 157: 1.9302500808410026e-06
Position 5399: 1.845635466640413e-06
Position 6442: 1.831150817132149e-06
Position 6485: 1.6839197431490427e-06
Position 3887: 1.4595553541101958e-06
Position 5479: 1.269062628470832e-06
Position 5556: 4.856998173910829e-07
Position 6469: 4.795361437385303e-07
Position 5223: 4.3179485500295547e-07
Position 5644: 4.175740549380768e-07
Position 6397: 3.9247005251905644e-07
Position 2667: 3.8480605062894577e-07
Position 373: 3.216516645743839e-07
Position 2801: 2.69937952253711e-07
Position 5450: 1.8797075484622879e-07
Position 2826: 1.8647374072765608e-07
Position 144: 1.8600563908576404e-07
Position 5052: 1.8045335375063813e-07
Position 2835: 1.1876330851492592e-07
Position 3063: 7.014833753697736e-08
Position 2804: 6.747185736569956e-08
Position 3082: 6.512014087951811e-08
Position 2848: 3.817442519248627e-08
Position 3309: 3.198782177563898e-08
Position 3359: 1.9883123474148562e-08
Position 2851: 1.766370427767992e-08
Position 3278: 1.709223915421157e-08
Position 3757: 1.6846833738257626e-08
Position 3661: 1.4621199076085637e-08
Position 2991: 9.501809022476807e-09
Position 138: 5.240726515283522e-09
Position 136: 2.0457744983518015e-09
Position 2890: 6.731081349128932e-10
Position 2885: 6.431591153217587e-10
Position 104: 5.846590214754855e-10
Position 91: 2.6478426702047495e-10
Position 5333: 1.7586594873209514e-10
Position 3391: 1.1412051162464321e-10
Position 98: 7.093160990816102e-11
Position 3165: 5.1629977069667407e-11
Position 74: 3.3281881496766516e-11
Position 5335: 5.617650899967101e-12
Position 3093: 4.983578880023461e-14
