Gene = Pts
Position 6102: 6.529372064635516e-07
Position 6421: 5.521183316211676e-07
Position 6127: 5.028701790071147e-07
Position 6447: 2.3479776830860443e-07
Position 6135: 2.066766358918653e-07
Position 615: 1.2362878238794705e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6051: 0.9837884316057033
Position 3366: 0.9156863051320918
Position 1701: 0.8196360843289844
Position 6314: 0.7028720664570408
Position 3871: 0.5340796735174322
Position 769: 0.30334078013754645
Position 2859: 0.11328310618450356
Position 3690: 0.08493923886277634
Position 3480: 0.07551325842931883
Position 6291: 0.06956825519023273
Position 6552: 0.05849013236194225
Position 1634: 0.04939459951360395
Position 1650: 0.045755111208045283
Position 6505: 0.04130706423947516
Position 6821: 0.038890767990821154
Position 3752: 0.03612577623780421
Position 2667: 0.03451114594690107
Position 3776: 0.03294168115383745
Position 418: 0.028944551738141224
Position 6220: 0.02504404784467461
Position 3705: 0.024648399697198346
Position 3073: 0.023194340191275722
Position 5381: 0.02317818477285777
Position 3015: 0.023148382972485237
Position 1959: 0.02134617826170845
Position 560: 0.01962219189091002
Position 3686: 0.019330252904461394
Position 2932: 0.01650575024951922
Position 3170: 0.01626809951073238
Position 1250: 0.015671766157387298
Position 5632: 0.014273836778913435
Position 3738: 0.013402543439873326
Position 4871: 0.012086522995046638
Position 3887: 0.010630148044939908
Position 4253: 0.010543604642876507
Position 6616: 0.010495053857247132
Position 5246: 0.009938348542574757
Position 391: 0.009061368473923945
Position 2086: 0.008725074200823248
Position 1585: 0.008580215354519005
Position 3105: 0.007822156423841082
Position 6322: 0.007640582562909518
Position 3790: 0.0074468911923270455
Position 4779: 0.007095165195619545
Position 5659: 0.0069028226005249955
Position 1859: 0.005586963737437692
Position 2695: 0.005197629518006819
Position 4274: 0.005135185048705363
Position 5419: 0.005035758928224657
Position 3443: 0.004886133649398244
Position 4109: 0.004523456139299882
Position 3598: 0.004391406468126878
Position 929: 0.004242545936478597
Position 1620: 0.0041099802595815525
Position 3734: 0.0040243297401466906
Position 2412: 0.003989461252396971
Position 6490: 0.0039233650670050906
Position 944: 0.00362540495691315
Position 6459: 0.0035953775224875167
Position 6331: 0.0034608968635654056
Position 5080: 0.00337718646903265
Position 178: 0.0030337460059002767
Position 2943: 0.0029433677893443795
Position 2610: 0.002844167180061252
Position 421: 0.0025630986956226964
Position 2982: 0.0025047002447753596
Position 2959: 0.0024774964455972787
Position 1551: 0.0024022670441282094
Position 6350: 0.0023508845471140144
Position 6645: 0.0023000609484460166
Position 3176: 0.0022303953570116364
Position 6591: 0.002046127039852074
Position 1340: 0.001858620579574976
Position 879: 0.001847037863773081
Position 2430: 0.0018239565331265963
Position 1167: 0.001823887020411079
Position 2865: 0.001627685491322223
Position 3378: 0.0014448462737231913
Position 4182: 0.0014426619697965764
Position 6370: 0.0013319489223758496
Position 6054: 0.0012799186139038448
Position 1963: 0.0012090107321459061
Position 3199: 0.0012068630843758551
Position 5851: 0.0011842281048860838
Position 4748: 0.0011607597144165885
Position 400: 0.0011537192438466496
Position 5912: 0.0011193746560784331
Position 4278: 0.001095234411374291
Position 6782: 0.0010860601432644192
Position 5926: 0.001083082376998511
Position 2892: 0.0010715885671857576
Position 3519: 0.0010507083513692952
Position 1033: 0.0010262330192194326
Position 4963: 0.0009595594811222577
Position 2747: 0.0009454365961186045
Position 2742: 0.0009250003997302782
Position 1103: 0.0009061316315214939
Position 2788: 0.0008711326469800566
Position 302: 0.0008615526496106064
Position 571: 0.0007883078610300758
Position 6823: 0.0007596337586082486
Position 4705: 0.0007586765315955171
Position 2917: 0.0007503947638123202
Position 7007: 0.0007418528292500062
Position 2909: 0.000740995699540457
Position 185: 0.0007245910040590004
Position 4501: 0.0006923978207900764
Position 6904: 0.0006848214586686456
Position 3423: 0.0006526809943646865
Position 5636: 0.0006369288784657022
Position 1882: 0.0006284801272067456
Position 826: 0.0006213375915146743
Position 2951: 0.0006148193586452007
Position 6843: 0.0006075996757545081
Position 505: 0.0006051182713567043
Position 2828: 0.000593270173681533
Position 781: 0.0005856955401025106
Position 6357: 0.0005823059971737936
Position 4288: 0.0005625882798869287
Position 1898: 0.0005590529618518253
Position 447: 0.0005266394202531497
Position 882: 0.0005225715281390069
Position 1325: 0.0004655863769632184
Position 537: 0.00044908483871064633
Position 4307: 0.00044886890694847243
Position 4761: 0.00044680756499185947
Position 4893: 0.0004463804270974422
Position 2300: 0.00044509089670695547
Position 429: 0.0004178165478134949
Position 6716: 0.00038770990897748754
Position 734: 0.00036754909192165285
Position 652: 0.0003563220542240148
Position 2989: 0.00034418104666639405
Position 180: 0.0003427212633386377
Position 6421: 0.000334557236446873
Position 1991: 0.00032070044629261527
Position 361: 0.00031420371129670403
Position 2204: 0.0002990750151286435
Position 215: 0.00029791050822865694
Position 1652: 0.0002706015983384457
Position 623: 0.00026598209482237267
Position 3187: 0.00025661372993454455
Position 3651: 0.00024796406048608764
Position 2727: 0.0002473279114995991
Position 201: 0.0002422123173568967
Position 5802: 0.00023489588141848404
Position 249: 0.0002346498258656526
Position 1560: 0.00022582245552073675
Position 5046: 0.0002196242045958507
Position 3503: 0.00021165589728648556
Position 203: 0.00019014085871825882
Position 783: 0.0001890772189982623
Position 6751: 0.00018674016051514644
Position 1279: 0.00017034501531404075
Position 319: 0.00015796443686923897
Position 5693: 0.00015017914766759336
Position 2454: 0.00014717470559066518
Position 2534: 0.00014066212628903904
Position 456: 0.00012994782037057886
Position 1865: 0.00012987877273664967
Position 1608: 0.00012955752597688561
Position 1092: 0.00012186439427846078
Position 3017: 0.00011617191531330037
Position 3670: 0.00011444882211981177
Position 482: 0.00011187037134245612
Position 1894: 0.00011015708174273364
Position 1966: 0.00010774922751135101
Position 1808: 0.00010673254785343568
Position 3819: 0.00010646663861865421
Position 3287: 0.00010500855767469795
Position 3808: 0.00010384577455728714
Position 1844: 9.979271985168773e-05
Position 3468: 9.008182108672497e-05
Position 2704: 8.702109506788873e-05
Position 6753: 8.21988547279713e-05
Position 2569: 7.738546826244192e-05
Position 261: 7.688109345417137e-05
Position 2491: 7.142055335177498e-05
Position 2283: 6.681478083031748e-05
Position 5688: 6.612841283928915e-05
Position 6784: 5.818125500169023e-05
Position 6977: 5.730260066544006e-05
Position 1713: 5.60284751332362e-05
Position 251: 4.5669763766619644e-05
Position 1261: 4.504263807597101e-05
Position 3227: 4.42073310360601e-05
Position 2360: 4.1396722841794946e-05
Position 906: 4.102275552811012e-05
Position 275: 3.87672657011134e-05
Position 800: 3.4007265442890245e-05
Position 1119: 3.262062295797353e-05
Position 996: 2.991478646505516e-05
Position 3328: 2.967269984065213e-05
Position 5747: 2.9255677488561796e-05
Position 2225: 2.8903991652274836e-05
Position 1721: 2.7646460835779062e-05
Position 2181: 2.7143372499290495e-05
Position 2627: 2.147203505607061e-05
Position 333: 2.0912234021129226e-05
Position 449: 1.9813751687124046e-05
Position 4474: 1.9608881984391282e-05
Position 4488: 1.95718297239944e-05
Position 2514: 1.8211133592813338e-05
Position 4032: 1.7997263580055843e-05
Position 304: 1.6686323241357538e-05
Position 3201: 1.4800235152104925e-05
Position 2670: 1.3039251732143285e-05
Position 1130: 1.2152437156747245e-05
Position 2648: 1.1989951151480645e-05
Position 1070: 1.193020450357704e-05
Position 676: 1.1798391999350443e-05
Position 3241: 1.1553713528853496e-05
Position 2724: 7.779766760484246e-06
Position 1900: 7.422691023898909e-06
Position 2556: 5.633973097616799e-06
Position 365: 4.753195429606226e-06
Position 2543: 4.306910816090825e-06
Position 470: 3.2149012441810183e-06
Position 539: 3.1739675504488976e-06
Position 633: 1.88591386582669e-06
Position 578: 1.835783521265202e-06
Position 289: 1.6245822297543075e-06
Position 321: 1.231521091852005e-06
Position 468: 9.91702228714223e-07
Position 3917: 9.753845014076389e-07
Position 1121: 6.583566109298682e-07
Position 223: 6.448763192245129e-07
Position 2368: 4.5360530513577214e-07
Position 336: 4.262509106021577e-07
Position 793: 3.663085511430471e-07
Position 486: 3.469403414450763e-07
Position 686: 2.504051075462964e-07
Position 2105: 1.8412591456942584e-07
Position 960: 1.4481457144048476e-07
Position 291: 1.037751574980394e-07
Position 73: 1.0330629391150461e-07
Position 2098: 5.4543634753839336e-08
Position 948: 5.380074215741322e-08
Position 1874: 5.033511607362305e-08
Position 1823: 3.915175863361608e-08
Position 693: 2.8545753939033984e-08
Position 719: 2.6426308426712078e-08
Position 4294: 2.1309004704186817e-08
Position 661: 1.123881689938808e-08
Position 885: 8.180292608656488e-09
Position 94: 2.4116055925051683e-09
Position 79: 8.503884746921222e-11
