Gene = Aste1
Position 3466: 0.005344494163613481
Position 907: 0.005263905473970017
Position 2329: 0.005227277649887256
Position 2902: 0.004933485488958213
Position 1411: 0.0047548079839191204
Position 6855: 0.0044452200182448255
Position 6392: 0.004326180806128177
Position 384: 0.0039777423578650425
Position 2424: 0.0038439352206334765
Position 6441: 0.003817743993340682
Position 3631: 0.0037330494555574906
Position 2055: 0.003726973729938043
Position 3436: 0.003572288476591108
Position 10061: 0.0035620277163511743
Position 6239: 0.0035526174284998806
Position 1079: 0.0034316297292815187
Position 6097: 0.0033802221508404196
Position 1679: 0.0032690980752646173
Position 1676: 0.0032680957767820804
Position 9830: 0.0031736683461606606
Position 2143: 0.002874387679866819
Position 2015: 0.0025682201657357866
Position 2697: 0.002562728989128503
Position 5940: 0.002368031136583535
Position 1998: 0.002322942020315972
Position 8122: 0.0019451314157171646
Position 1211: 0.0018917756919021357
Position 5198: 0.001856105892587182
Position 8059: 0.0018069867839832008
Position 3878: 0.0017755486802576957
Position 1204: 0.0016489283379922549
Position 3953: 0.0015665182502515814
Position 6544: 0.0015309775199712924
Position 1057: 0.0013548824295562848
Position 1580: 0.0013511699847192104
Position 6709: 0.001238592606145205
Position 1707: 0.0012143866528061416
Position 7556: 0.0011936748409548165
Position 2085: 0.0011828935932506799
Position 6607: 0.0011772790289941108
Position 4555: 0.0011627543639652418
Position 6210: 0.0011612791947776405
Position 2236: 0.001147938542200992
Position 5439: 0.001119010571070291
Position 9416: 0.0010974454955908941
Position 6389: 0.0010776910978443225
Position 7025: 0.0010167955996858566
Position 5065: 0.0009991414102661512
Position 1741: 0.0009761816775483602
Position 1810: 0.0009673980839297455
Position 912: 0.0009489983085479482
Position 790: 0.0009390714437092372
Position 6023: 0.0009210818801539036
Position 408: 0.0009191694709198516
Position 4145: 0.0008514662087746405
Position 7347: 0.0008478097568410236
Position 6460: 0.0008423368750132467
Position 6120: 0.0008117213752224244
Position 8140: 0.0008088926468635999
Position 1652: 0.0007061427312853568
Position 1588: 0.0006448255307026717
Position 2748: 0.0006327589272740611
Position 6117: 0.0006172501730069088
Position 1911: 0.000583420225957229
Position 990: 0.0005794484349503211
Position 4121: 0.0005786814696553557
Position 4148: 0.0005690247450291512
Position 2097: 0.0005677111198691755
Position 1545: 0.0005572266442485206
Position 7371: 0.000499129118056825
Position 6644: 0.00047491806123574543
Position 7001: 0.00037578244960011074
Position 8755: 0.0003666569468632665
Position 4602: 0.0003575461556110078
Position 3499: 0.00035632693610835903
Position 544: 0.0003439147674690146
Position 2274: 0.00032957868033546675
Position 9301: 0.0003242073573069117
Position 9471: 0.00031288369373436994
Position 2668: 0.00030830243820884447
Position 1029: 0.00030753234881544
Position 1045: 0.0002975071394352273
Position 1594: 0.00028369771480309184
Position 422: 0.00028085178443030173
Position 80: 0.0002704721764520145
Position 6984: 0.0002480041394346329
Position 4942: 0.0002462051707960049
Position 3403: 0.00024170005356713347
Position 6675: 0.00023622732275029306
Position 366: 0.00021874828169353363
Position 3846: 0.00021714865528682005
Position 2064: 0.0002056356704515426
Position 1342: 0.00020121758904745207
Position 576: 0.0002011839957802864
Position 3396: 0.00018771483047953376
Position 3616: 0.00017376756409899496
Position 3428: 0.00016781927280584875
Position 1556: 0.0001596290232635485
Position 6973: 0.0001574537294768207
Position 1534: 0.00015135843151282605
Position 4192: 0.00013648941611433402
Position 2917: 0.00012474636555553743
Position 377: 0.00012439569191607296
Position 1456: 0.00011863485191283032
Position 4889: 0.00011621657424433444
Position 2724: 0.00011500514072955354
Position 1591: 0.0001099094764425849
Position 2891: 0.00010985973882271951
Position 2058: 0.00010257925556251123
Position 7475: 9.570767913819647e-05
Position 7458: 9.255280316664999e-05
Position 4503: 8.552668591355551e-05
Position 1102: 8.25024911075197e-05
Position 764: 7.724406476877477e-05
Position 2067: 7.721877277695314e-05
Position 7130: 7.652312862629332e-05
Position 439: 6.922812559352975e-05
Position 1434: 6.511112185319684e-05
Position 1308: 6.234992824390474e-05
Position 2817: 6.234192792941713e-05
Position 2795: 6.051476312937694e-05
Position 451: 5.1795242185800793e-05
Position 107: 5.028203270875616e-05
Position 612: 4.961340935658188e-05
Position 131: 4.668107350036767e-05
Position 976: 4.576390124403695e-05
Position 1193: 4.521134072824115e-05
Position 2105: 3.5024261773651294e-05
Position 2922: 3.1350791228420114e-05
Position 1563: 2.3586548409945322e-05
Position 4433: 2.343408075204347e-05
Position 1313: 2.070790748811634e-05
Position 4408: 2.005230511489513e-05
Position 1034: 1.9417710268335985e-05
Position 3176: 1.8433399739929235e-05
Position 2020: 1.8220660784335762e-05
Position 301: 1.6003504122591232e-05
Position 432: 1.4881604520388661e-05
Position 3307: 1.2694926121839273e-05
Position 3195: 1.236985779404448e-05
Position 1089: 1.2008524317638583e-05
Position 519: 1.1614774027254096e-05
Position 462: 1.0132937483703013e-05
Position 3042: 9.48921571028638e-06
Position 1123: 7.336052538174528e-06
Position 3853: 5.330162543406095e-06
Position 3812: 4.961014265350325e-06
Position 824: 3.855237344844984e-06
Position 3241: 3.8062256556274105e-06
Position 506: 3.6656258526978775e-06
Position 843: 3.5212542987815997e-06
Position 997: 3.4183290833883215e-06
Position 1712: 2.7090217161417487e-06
Position 767: 2.457320690392105e-06
Position 216: 2.424953522309701e-06
Position 494: 2.0004852014561545e-06
Position 1531: 1.978618600189911e-06
Position 1107: 1.937116901442943e-06
Position 84: 1.1134147493905326e-06
Position 86: 9.670153073134276e-07
Position 267: 8.3033825257859e-07
Position 836: 6.772033693618987e-07
Position 1477: 6.480924898643769e-07
Position 241: 5.780239894250845e-07
Position 1462: 4.958564556163263e-07
Position 480: 4.0994814260048085e-07
Position 116: 3.9745195462916755e-07
Position 261: 3.8911779833306356e-07
Position 2079: 2.55224705303932e-07
Position 623: 2.503192067817501e-07
Position 1467: 2.477624446867473e-07
Position 294: 1.991334305379353e-07
Position 1353: 1.8747139964848556e-07
Position 238: 1.8121708500769529e-07
Position 93: 1.4683356851646852e-07
Position 2031: 1.18280398504364e-07
Position 220: 4.8588341132942325e-09
Position 264: 2.855141467257139e-09
Position 1474: 2.6051984614867296e-09
Position 103: 9.985670909747228e-10
Position 651: 8.675905398731973e-10
Position 695: 7.683612778638804e-10
Position 467: 6.908939038040288e-10
Position 647: 4.948536201711532e-10
Position 653: 4.844830243549813e-10
Position 273: 4.727747774783124e-10
Position 522: 4.274934232459412e-10
Position 256: 3.1531097685304176e-10
Position 281: 5.990993062331848e-11
Position 658: 2.198479584670994e-11
Position 277: 1.0376875758388675e-11
