Gene = Tiprl
Position 14649: 0.0018293822368187153
Position 21923: 0.001766293955830514
Position 14419: 0.0017483876326024128
Position 12139: 0.0016780038521361004
Position 12376: 0.0016401966199865326
Position 14919: 0.0013958284532216664
Position 17205: 0.0012834482219902259
Position 14107: 0.001274027384583823
Position 17650: 0.0010486072700246123
Position 11312: 0.0008331989153029816
Position 18003: 0.000774705017352228
Position 20231: 0.0006516165733777201
Position 14389: 0.0005458469047843541
Position 24082: 0.0005301248451288417
Position 603: 0.0005068835557261092
Position 20260: 0.000429482133500868
Position 196: 0.0004081348377649509
Position 296: 0.0003898588772448523
Position 20473: 0.00037744076177993724
Position 346: 0.00034920208887632775
Position 616: 0.00028948663311828256
Position 19677: 0.0002776400246499308
Position 21015: 0.00023658846905845132
Position 362: 0.00022110324688254232
Position 222: 0.00021383390505922117
Position 54: 0.00021266131871824925
Position 386: 0.00018337936578287603
Position 874: 0.0001770945118857053
Position 1813: 0.00016834401670050696
Position 175: 0.00015185015331856577
Position 206: 0.00015077808619770903
Position 427: 0.00014985899658257482
Position 281: 0.0001449916097920232
Position 840: 0.0001344909513298427
Position 283: 0.00010591665269786613
Position 746: 9.572615593776186e-05
Position 20146: 8.501137427394059e-05
Position 11356: 6.262385600322794e-05
Position 854: 5.8414121908098606e-05
Position 11206: 5.2422910908443666e-05
Position 637: 4.8005119456200884e-05
Position 11124: 4.6794046950625245e-05
Position 11812: 4.220906960074803e-05
Position 11761: 2.7831660716956334e-05
Position 666: 2.6442117090123664e-05
Position 673: 2.4972428812622788e-05
Position 668: 1.996280609836724e-05
Position 868: 1.7808224682452066e-05
Position 595: 1.6610995825323405e-05
Position 1620: 1.5920645811399797e-05
Position 440: 1.4438613800006703e-05
Position 600: 1.2507803161186811e-05
Position 1663: 1.1800162011752887e-05
Position 1010: 1.0543533394234702e-05
Position 2640: 1.026965982667356e-05
Position 2453: 8.649787595572376e-06
Position 924: 8.336531459248484e-06
Position 579: 8.275927901076277e-06
Position 2629: 8.021142333437784e-06
Position 11796: 7.3872716401481435e-06
Position 539: 7.238971733476731e-06
Position 2395: 6.908106630612948e-06
Position 864: 6.4953305149617236e-06
Position 2122: 6.432638678965404e-06
Position 574: 6.154771403228004e-06
Position 464: 5.402747101391534e-06
Position 2921: 4.534012146106717e-06
Position 605: 4.467737436552234e-06
Position 1634: 3.978209351238387e-06
Position 687: 3.4005872962539534e-06
Position 820: 3.3665244588158226e-06
Position 1108: 3.263856764207954e-06
Position 391: 2.8318071948960963e-06
Position 10307: 1.725453924183337e-06
Position 2938: 7.368778588200269e-07
Position 2883: 6.422360521847876e-07
Position 458: 1.6142465799843702e-07
Position 1453: 1.0848858909483e-07
Position 1264: 9.886900882141011e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16748: 0.9403578586996326
Position 19097: 0.9337440832247208
Position 8495: 0.9113240528829342
Position 9338: 0.8569557915978968
Position 14282: 0.7559199906186385
Position 10993: 0.745829985495188
Position 737: 0.5167667951282606
Position 21062: 0.3207134070109594
Position 23957: 0.1313633204293343
Position 9042: 0.11679130822083961
Position 10148: 0.08898972069203384
Position 23121: 0.088289211443824
Position 13388: 0.08690725862571362
Position 21388: 0.0763029631247714
Position 22045: 0.06771922254906468
Position 8996: 0.05290034690607904
Position 23542: 0.05222401303278502
Position 1154: 0.05004455379302712
Position 9078: 0.046404046529395636
Position 1925: 0.045237411688276205
Position 19260: 0.04510668324183317
Position 9047: 0.04250828233963115
Position 15871: 0.042105124935724644
Position 16689: 0.039524898928222064
Position 5694: 0.037329336467516065
Position 23770: 0.03688818213272589
Position 21306: 0.03477727382191185
Position 9842: 0.033803415504823714
Position 20068: 0.0332102577519567
Position 20826: 0.03235405872856011
Position 20157: 0.030701401005830426
Position 11988: 0.026703353132294418
Position 20370: 0.02514315692916888
Position 22635: 0.024545486847481212
Position 2017: 0.021706060054544698
Position 9680: 0.020802617915434005
Position 14673: 0.020347012055866264
Position 9345: 0.019010503561771922
Position 15744: 0.018342888158124786
Position 19038: 0.01824235216873457
Position 12748: 0.017966366651609864
Position 24565: 0.01792909620015002
Position 14134: 0.017910839457635545
Position 22117: 0.01774271128239496
Position 1174: 0.017741624311089832
Position 19504: 0.017624921475363913
Position 23985: 0.01749246595071115
Position 9739: 0.017350342074794408
Position 23260: 0.015304143585073655
Position 20129: 0.013690494430689917
Position 15666: 0.013176136239616
Position 12782: 0.013152915756791037
Position 22142: 0.01283771016217397
Position 11057: 0.012653810689572272
Position 10430: 0.012156663753084737
Position 21122: 0.012086940780366
Position 2845: 0.011763523506468003
Position 19728: 0.011709384992117483
Position 10998: 0.011050549605020412
Position 23659: 0.009725054920203901
Position 18874: 0.009649892283556304
Position 23767: 0.008534088391415385
Position 15253: 0.008301354095283698
Position 20396: 0.008281693635327339
Position 22746: 0.008206525813604221
Position 9846: 0.0076039313575537665
Position 12752: 0.007445619273766828
Position 14298: 0.007048652585679684
Position 16404: 0.006957966551694381
Position 13918: 0.006735232858490512
Position 19532: 0.006706133996111787
Position 23003: 0.006588182598366975
Position 12796: 0.006399489468585642
Position 21852: 0.0063307229701844
Position 23523: 0.006023637380163045
Position 12978: 0.006013622462103914
Position 21400: 0.005856394471888675
Position 21153: 0.0058318963951030246
Position 19777: 0.005817626986308972
Position 12926: 0.005810986757114435
Position 615: 0.005213037031748108
Position 1969: 0.005013994207913651
Position 19382: 0.004919068207491489
Position 16912: 0.004886294998471604
Position 6869: 0.004791649900586597
Position 508: 0.004505380354596291
Position 19365: 0.004483795451207691
Position 15715: 0.004283751200128475
Position 1940: 0.00413244628701188
Position 23550: 0.004068304482798287
Position 23528: 0.0038566474897655067
Position 6845: 0.003791528938751347
Position 1740: 0.003789271332899375
Position 11717: 0.0037582100307728154
Position 21346: 0.0037023500780813787
Position 1812: 0.0036665230476526202
Position 17015: 0.0036536439960103534
Position 4838: 0.0035673658152284545
Position 11227: 0.0034595494747715117
Position 10335: 0.0032121462200582858
Position 844: 0.0030067650255570662
Position 23764: 0.0028844425726623647
Position 7060: 0.0028824229447135833
Position 24216: 0.0028641253188633094
Position 10184: 0.002848682162859297
Position 17800: 0.0027861335400210336
Position 18804: 0.0027625692162816214
Position 11083: 0.0026897460056380636
Position 315: 0.00244152003646701
Position 3143: 0.0023795057153879564
Position 10929: 0.0023455496720391064
Position 19965: 0.002328916981085329
Position 22329: 0.0022733264702193574
Position 16752: 0.0022723147463999584
Position 23211: 0.002126947538916849
Position 1712: 0.0020353542231763325
Position 14639: 0.001963841008162013
Position 12845: 0.0019501218328788327
Position 13079: 0.0019387610873917703
Position 19867: 0.0018135631795223597
Position 20024: 0.0017994755246851849
Position 430: 0.0017846609401987086
Position 340: 0.0016864358923421629
Position 9910: 0.0016451042286360167
Position 1921: 0.0016344362966574382
Position 22914: 0.0016335579499856512
Position 130: 0.0016179369580605815
Position 1543: 0.0015321790597576878
Position 22786: 0.0014824912984735985
Position 20163: 0.0014541690161804254
Position 1955: 0.0013842423204180408
Position 19655: 0.0013093369159448034
Position 2770: 0.001266130329905912
Position 10388: 0.0012642265373100706
Position 20105: 0.0012358213936514038
Position 21350: 0.001226954958439113
Position 2031: 0.001221480008166546
Position 20102: 0.00117239570939243
Position 9686: 0.0011600664534958452
Position 4785: 0.0011105348595407364
Position 20692: 0.001106281895370899
Position 1081: 0.0010506733835803019
Position 23747: 0.0010323167896546938
Position 23334: 0.0010276017202397005
Position 19369: 0.0010241165082741494
Position 20870: 0.0009903797478919593
Position 14240: 0.0009840591751733268
Position 4819: 0.0009832686626163544
Position 745: 0.000974546883725984
Position 18895: 0.0009645466154644624
Position 3253: 0.0009631560672829691
Position 9565: 0.0009573495685220628
Position 1097: 0.0009546847534938689
Position 19854: 0.000945335126507017
Position 17107: 0.0008681860245950753
Position 18740: 0.0008617475892581969
Position 20018: 0.0008214793985648618
Position 20997: 0.0008112797141562635
Position 20670: 0.0007967237905392714
Position 1785: 0.0007752042070243906
Position 21558: 0.000767588212423774
Position 1974: 0.0007439153819531106
Position 3347: 0.0007379668761851583
Position 1100: 0.000724226275789348
Position 21767: 0.0007235978943340976
Position 19275: 0.000691381935777288
Position 19281: 0.0006847690215334083
Position 21157: 0.0006750691832711827
Position 379: 0.0006112036764837774
Position 17531: 0.0005894375601964213
Position 2608: 0.0005739657132145001
Position 692: 0.0005719402572833134
Position 20214: 0.0005620725955874342
Position 20835: 0.0005477606198754561
Position 1177: 0.000539200583018192
Position 20708: 0.0005195189365725267
Position 1165: 0.0004996598196494637
Position 16750: 0.0004941038165748867
Position 22675: 0.00046761661462604387
Position 20442: 0.0004665717065818013
Position 17497: 0.0004591697098281912
Position 17733: 0.0004584723143996346
Position 21317: 0.0004358128422621458
Position 19920: 0.00042768982751049793
Position 20217: 0.00040585846394249834
Position 16607: 0.0003919190174503002
Position 898: 0.00037890125052575044
Position 19887: 0.00035788055401548614
Position 438: 0.00035319549766101786
Position 579: 0.00035287516575136104
Position 10469: 0.0003219670341319512
Position 9889: 0.0003216497932997689
Position 10267: 0.00028450858022199506
Position 19452: 0.0002815855596712427
Position 10144: 0.0002758984629110856
Position 861: 0.00026470494220618465
Position 3047: 0.0002508012378603727
Position 851: 0.00024620681919088045
Position 18136: 0.00024510220824532607
Position 9622: 0.0002361120262309305
Position 166: 0.00023358239185572604
Position 21263: 0.00022598545195369812
Position 878: 0.00022437487802419228
Position 21174: 0.0001999446644960535
Position 20875: 0.00018827293369231388
Position 20530: 0.00014333725323058467
Position 1078: 0.00014124500401211312
Position 18041: 0.00011747400041008563
Position 19818: 9.608354479457154e-05
Position 17815: 9.161409077614922e-05
Position 19311: 7.514577473643398e-05
Position 20031: 4.4906357926215366e-05
Position 135: 3.992946188340641e-05
Position 586: 3.413998001829829e-05
Position 770: 2.4147579482376652e-05
Position 17123: 2.0319694255690232e-05
Position 911: 1.4925406784142093e-05
Position 645: 1.3994432082467782e-05
Position 196: 1.2366378203699823e-05
Position 892: 1.1841754093363935e-05
Position 2300: 1.1333769320716706e-05
Position 2501: 1.1331845829228057e-05
Position 775: 1.0552092468142753e-05
Position 11294: 6.656809480585958e-06
Position 450: 6.438667581322016e-06
Position 181: 6.141870373857831e-06
Position 1059: 5.3525893337109405e-06
Position 758: 3.693906022005947e-06
Position 132: 3.6501035866882944e-06
Position 699: 3.5188051006421174e-06
Position 1107: 3.4026963193755765e-06
Position 2575: 3.3417037469060813e-06
Position 11746: 3.214882423181475e-06
Position 805: 3.1034683047585034e-06
Position 2263: 3.0498442534265627e-06
Position 2087: 2.717014890789617e-06
Position 142: 2.1139234513253956e-06
Position 795: 1.8219527389673861e-06
Position 1204: 1.4982395105417236e-06
Position 214: 1.2900006888307994e-06
Position 924: 1.1806657090446185e-06
Position 2275: 1.1742806520420535e-06
Position 1010: 1.1387843185256262e-06
Position 242: 1.124730199357541e-06
Position 1034: 9.900906313082415e-07
Position 247: 9.603973062354497e-07
Position 706: 8.108961390402992e-07
Position 271: 6.253240760199504e-07
Position 637: 5.986219931121947e-07
Position 931: 4.0795117992675456e-07
Position 2797: 3.7373868987874657e-07
Position 816: 2.80123947010078e-07
Position 766: 2.773018514026786e-07
Position 85: 1.8058692748738938e-07
Position 652: 1.6576101174110913e-07
Position 252: 1.6177719438439331e-07
Position 257: 1.3188562147401888e-07
Position 218: 7.812925496802924e-08
Position 262: 7.1423486502701e-08
Position 1061: 5.8766951289410505e-08
Position 1389: 3.5288467781272973e-08
Position 1113: 1.5621280095421105e-08
Position 974: 1.7119577629454865e-09
Position 654: 3.7548252657396765e-10
