Gene = Anapc13
Position 189: 0.000873183100011779
Position 5228: 0.0007569475481598111
Position 2534: 0.0007544121669574244
Position 5560: 0.0006823315901308692
Position 297: 0.0006822518770556972
Position 5582: 0.000662885453788566
Position 5715: 0.0006518323865939777
Position 6163: 0.0006268932804345176
Position 47: 0.0005999299692947264
Position 3870: 0.0005675821775424737
Position 278: 0.0005375478872121697
Position 684: 0.0005163065035717733
Position 6775: 0.0004857183260789351
Position 3597: 0.00043595699217703447
Position 313: 0.00039183247399853806
Position 3110: 0.0003252535778630138
Position 823: 0.00027519678399415997
Position 3272: 0.00024880850058610826
Position 783: 0.00023303008530639466
Position 6358: 0.00023210873918353287
Position 5091: 0.0001860130793266884
Position 476: 0.00016498174126008974
Position 754: 0.0001474660843044566
Position 963: 0.0001441430093546412
Position 616: 0.00014069625967163144
Position 4733: 0.00012425797069900483
Position 1625: 0.00011737102151845587
Position 3578: 0.00010254314736742308
Position 2226: 9.965290449878449e-05
Position 2944: 8.710474551749223e-05
Position 300: 8.529438224452764e-05
Position 918: 8.196857238737148e-05
Position 3350: 7.925730886574224e-05
Position 713: 7.689676905184638e-05
Position 3832: 7.193375260806264e-05
Position 302: 7.170791052681857e-05
Position 1685: 6.259955284815997e-05
Position 3099: 4.5166616348422205e-05
Position 2401: 3.787032680965428e-05
Position 1215: 3.7372437701809226e-05
Position 1046: 3.715630115971048e-05
Position 1085: 3.2287403651996476e-05
Position 3770: 3.184849016527937e-05
Position 3646: 3.180299007402602e-05
Position 346: 3.00601048551109e-05
Position 3600: 2.789304504364526e-05
Position 658: 2.6473687953205374e-05
Position 3501: 2.562846098017585e-05
Position 3862: 2.2426997114059186e-05
Position 4118: 2.1594466210358923e-05
Position 3864: 2.030497335736291e-05
Position 3866: 1.901957223191093e-05
Position 3623: 1.8090239839192724e-05
Position 99: 1.798761897349016e-05
Position 731: 1.620846144960239e-05
Position 57: 1.5968618540545165e-05
Position 3776: 1.5507414783802773e-05
Position 468: 1.5433263361082155e-05
Position 481: 1.5067058533490514e-05
Position 79: 1.2906089252730469e-05
Position 3847: 1.2293893581758324e-05
Position 3860: 1.1500946635852473e-05
Position 450: 1.1248275882118753e-05
Position 542: 1.0999530392924273e-05
Position 719: 1.00586021525334e-05
Position 379: 9.837196441134358e-06
Position 425: 7.230388258617012e-06
Position 381: 7.08622462033285e-06
Position 610: 6.669518392518982e-06
Position 571: 3.6607504155361384e-06
Position 196: 3.2452225908131337e-06
Position 3708: 2.6554962093128295e-06
Position 89: 2.5449436094719e-06
Position 741: 2.481029851865902e-06
Position 3822: 1.7777921549349542e-06
Position 660: 1.683479923306426e-06
Position 400: 1.379698426829655e-06
Position 335: 1.1275521679225055e-06
Position 394: 6.043350667990357e-07
Position 119: 3.1092759336736454e-07
Position 471: 5.8006384682106615e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3466: 0.9877605736787316
Position 7717: 0.6579164364750182
Position 3205: 0.47643712984648556
Position 3008: 0.4652518594228361
Position 5442: 0.30971625462542807
Position 2993: 0.27138946887753307
Position 4564: 0.16307603925141675
Position 3943: 0.14930357715155176
Position 856: 0.11770490712236971
Position 4476: 0.11385726260580449
Position 6409: 0.09099546918395157
Position 3247: 0.07494613524518272
Position 2675: 0.07399481068429685
Position 3057: 0.06653211223401638
Position 3195: 0.06433494068188257
Position 7456: 0.05472667820714676
Position 488: 0.03574704326977998
Position 2596: 0.03551582728925833
Position 6827: 0.03518942966927414
Position 3707: 0.032948955323049534
Position 621: 0.031150405348983157
Position 4870: 0.030380123259435537
Position 2189: 0.022406899831637916
Position 5383: 0.02096230307975447
Position 2750: 0.01977979829599994
Position 3250: 0.018720163431809256
Position 2569: 0.018423269054998057
Position 3915: 0.015713758156479515
Position 430: 0.014929908156441766
Position 5512: 0.014866816943347327
Position 2966: 0.014240212599980907
Position 408: 0.013221473707502198
Position 2320: 0.009819544097103642
Position 4610: 0.00838071870790952
Position 3696: 0.008148866946995114
Position 2646: 0.007487067771796082
Position 3995: 0.007391723201592801
Position 3029: 0.007084419139773901
Position 4515: 0.0069290382332943155
Position 7370: 0.005709264882930604
Position 5035: 0.00559776527943225
Position 4589: 0.005253643217232763
Position 5467: 0.004999401765097066
Position 5953: 0.004917151712261533
Position 7415: 0.0046420824609429995
Position 2425: 0.00461782232556987
Position 6345: 0.004431218363909442
Position 6904: 0.004139598599807558
Position 3433: 0.004072649614281977
Position 252: 0.003918511534523801
Position 6984: 0.0038559081771679733
Position 4367: 0.003191953963830939
Position 3220: 0.0030896987080184534
Position 2838: 0.0029171638680365914
Position 2443: 0.0028931422042962835
Position 7249: 0.002654825679627891
Position 6855: 0.0026099457216558057
Position 6887: 0.0025676364771857856
Position 1305: 0.002475366411402717
Position 535: 0.0023043311256282215
Position 2715: 0.0021420826862625975
Position 5517: 0.0021209232617655396
Position 4409: 0.002051084606895693
Position 4640: 0.0019859584439789004
Position 5118: 0.0018344263743609907
Position 5688: 0.0018259793521095693
Position 5704: 0.0017368132478277197
Position 6267: 0.0017303825840652757
Position 2689: 0.0015828356782679111
Position 2135: 0.001489575079101956
Position 7099: 0.0014717740038194833
Position 4586: 0.0014602399564191582
Position 3449: 0.001459402512337834
Position 3717: 0.001453864750184103
Position 3489: 0.0014471812429547098
Position 2062: 0.0013865757585081768
Position 2210: 0.0013354987222373082
Position 5017: 0.0013196015391167407
Position 391: 0.0012683902634798216
Position 4584: 0.0012273244208060642
Position 7719: 0.0012019029494051738
Position 5471: 0.0011635383750123259
Position 2475: 0.0011476372356415388
Position 1326: 0.001130355774253405
Position 7807: 0.0010702661287173235
Position 5842: 0.0009076586826652649
Position 133: 0.0008507442105526501
Position 490: 0.000794294348961123
Position 549: 0.000790631778027187
Position 6204: 0.0006868586656706383
Position 2353: 0.0006697602170175104
Position 4681: 0.0005973052470066117
Position 809: 0.0005717515790874259
Position 805: 0.0005561143342311914
Position 5446: 0.0005097813638964858
Position 5074: 0.0004997450944630239
Position 5525: 0.0004866087605773767
Position 5859: 0.00047781904714737865
Position 595: 0.00047061038185356233
Position 4532: 0.0004671702254431456
Position 4315: 0.0004236569980994318
Position 496: 0.00041522037139377386
Position 3596: 0.0003843402003841465
Position 1360: 0.00038401499383770377
Position 2126: 0.000316789588641078
Position 647: 0.00030939935847720617
Position 434: 0.0002786882483263666
Position 2371: 0.00026441774761579395
Position 1214: 0.0002587342380250458
Position 7383: 0.00024353311726718778
Position 2159: 0.0002389845817251915
Position 2677: 0.0002165437951174383
Position 7155: 0.0002120354549010705
Position 4645: 0.00020675214503111596
Position 278: 0.0001829149435468214
Position 6869: 0.00017646523021231565
Position 4830: 0.00017115687332925757
Position 6531: 0.00016298225382475033
Position 166: 0.00015569904439735957
Position 3268: 0.00012692330592272403
Position 457: 0.00012379575600354715
Position 1380: 0.00012039977564195448
Position 4540: 0.00011804720965388529
Position 2001: 9.755459965048496e-05
Position 1494: 9.667968665747803e-05
Position 2251: 9.588204544535046e-05
Position 4876: 9.093891998132505e-05
Position 4019: 8.550697871455725e-05
Position 1334: 8.486374996578811e-05
Position 761: 8.396777941848553e-05
Position 3090: 8.300775020686884e-05
Position 2031: 7.977443444636678e-05
Position 1601: 6.86999887363215e-05
Position 4094: 6.382926529935323e-05
Position 4598: 5.881440103429092e-05
Position 3671: 5.7375716620600824e-05
Position 509: 5.4015155184821005e-05
Position 4301: 5.070680253033573e-05
Position 1292: 5.065968239642767e-05
Position 436: 4.955415452604533e-05
Position 655: 4.606031020721511e-05
Position 4267: 4.367324720461785e-05
Position 135: 4.255781832378794e-05
Position 3355: 4.175237756608842e-05
Position 2109: 3.7756029564652764e-05
Position 4136: 2.8159807832560532e-05
Position 3744: 1.8281186097657378e-05
Position 3379: 1.656388382506277e-05
Position 355: 1.5204696814908451e-05
Position 6036: 1.443853555488442e-05
Position 3501: 1.3401591348002552e-05
Position 1538: 1.2556744449375509e-05
Position 335: 1.1844704762305867e-05
Position 1139: 1.0360904129737653e-05
Position 3557: 9.332869154142236e-06
Position 287: 8.525256045243946e-06
Position 376: 8.426022172211889e-06
Position 3665: 6.3323666403962164e-06
Position 1412: 3.3132806833039735e-06
Position 668: 3.2139047914861295e-06
Position 160: 2.962684996901103e-06
Position 360: 2.4214850493951454e-06
Position 3328: 2.3025034171756357e-06
Position 3725: 1.5829504653814464e-06
Position 206: 1.5794003923143185e-06
Position 571: 1.3615954486699004e-06
Position 4834: 1.2237279329282006e-06
Position 564: 1.0609623794928094e-06
Position 3360: 9.196115031892791e-07
Position 300: 8.129202868909128e-07
Position 1543: 6.977960950610917e-07
Position 340: 6.695083046577592e-07
Position 308: 6.420208673349791e-07
Position 1499: 6.31650943913897e-07
Position 823: 6.136873759091555e-07
Position 569: 5.85364825045611e-07
Position 196: 5.830817493912148e-07
Position 627: 4.848232147201679e-07
Position 3753: 4.846476996529003e-07
Position 562: 2.7986056003143904e-07
Position 678: 1.9346451877544013e-07
Position 1079: 1.0261763215647156e-07
Position 951: 4.474962135182738e-08
Position 754: 4.307380600159673e-08
Position 812: 4.2832575010502365e-08
Position 866: 2.8417952048186806e-08
Position 874: 1.720334842746449e-08
Position 777: 1.4461213371648618e-08
Position 168: 1.2479121776326904e-08
Position 4526: 1.0844645096521363e-08
Position 827: 8.871597451958408e-09
Position 892: 7.641048389771162e-09
Position 727: 7.402477287389871e-09
Position 324: 7.089840536494266e-09
Position 3959: 6.920033577268035e-10
Position 734: 2.4800962133186084e-10
Position 1226: 1.2737358862002137e-11
