Gene = Ecrg4
Position 2105: 3.96770026008742e-05
Position 804: 3.68153909103849e-05
Position 17: 3.5935218037548696e-05
Position 1093: 3.5386187678898996e-05
Position 2205: 3.243685928486192e-05
Position 1503: 2.9608528382256594e-05
Position 114: 2.9175912295751802e-05
Position 356: 2.8776568150640162e-05
Position 2429: 2.873971952235146e-05
Position 2098: 2.7605429161598583e-05
Position 493: 2.073052703814527e-05
Position 2061: 1.8586670768848744e-05
Position 277: 1.7640852639260954e-05
Position 1861: 1.707013760474267e-05
Position 488: 1.3917283962974785e-05
Position 1673: 1.287439852332552e-05
Position 459: 1.1700343054445346e-05
Position 1356: 1.1592064960654455e-05
Position 2078: 1.1019951498614232e-05
Position 1374: 9.011371657600072e-06
Position 48: 7.95848997070666e-06
Position 387: 7.151213759924932e-06
Position 366: 5.953720264927688e-06
Position 943: 5.6703538028585304e-06
Position 1202: 5.131592270749742e-06
Position 1858: 4.295812875230487e-06
Position 1041: 3.93263206804009e-06
Position 310: 3.560344440916099e-06
Position 1396: 3.260673552431472e-06
Position 1466: 3.1686297162446445e-06
Position 235: 3.1489848340869285e-06
Position 642: 3.1298388340139148e-06
Position 625: 2.7082923450272355e-06
Position 1561: 2.5447973454550877e-06
Position 1624: 2.4730273336765064e-06
Position 1774: 1.7851577686699107e-06
Position 522: 1.7367088003784456e-06
Position 1118: 1.7077166906262332e-06
Position 1771: 1.652820692970815e-06
Position 1072: 1.5133244736287357e-06
Position 348: 1.4478084632932754e-06
Position 1028: 1.3362154026305684e-06
Position 35: 1.2905389667450447e-06
Position 294: 1.173780049705674e-06
Position 247: 1.0613792666539243e-06
Position 1066: 1.0365641689221334e-06
Position 1865: 9.56161002221346e-07
Position 1113: 8.733806463166809e-07
Position 752: 7.13268971698723e-07
Position 1381: 6.747230144586259e-07
Position 1728: 6.049459441874738e-07
Position 512: 4.353828035610823e-07
Position 2066: 2.776182250914349e-07
Position 568: 1.1405392881438213e-07
Position 1190: 3.0016492296023775e-08
Position 1147: 2.5781815662837655e-08
Position 1212: 1.8339540095368425e-08
Position 1998: 7.403337749823327e-09
Position 1039: 1.8475882436625214e-10
Position 1192: 1.464471263328014e-10
Position 1128: 1.1535823818918328e-10
Position 687: 1.8440637719294e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6597: 0.9336335024066273
Position 11642: 0.9143505652995187
Position 7957: 0.5462205113764815
Position 942: 0.30331088183243754
Position 8883: 0.2927383824591148
Position 10233: 0.21364320422314018
Position 8458: 0.10381704551864034
Position 7974: 0.09183041698892948
Position 2851: 0.08387347321704108
Position 4197: 0.0761674874386897
Position 11287: 0.07224177833071918
Position 8017: 0.0692480985166199
Position 1934: 0.053989583617236075
Position 9607: 0.03509755146386315
Position 11092: 0.027000499188079886
Position 748: 0.026815320683183638
Position 960: 0.022776508480858337
Position 2604: 0.020033816146131495
Position 6533: 0.019024022583937733
Position 1878: 0.017592535349497507
Position 7337: 0.017505616801602158
Position 8908: 0.017147096383690268
Position 5407: 0.01569603513625596
Position 8498: 0.01512247870035021
Position 8800: 0.014963694507400526
Position 7894: 0.014723314029105013
Position 8523: 0.014385745426992048
Position 5365: 0.01365851301034878
Position 7984: 0.011969988698684465
Position 9433: 0.011837335714885332
Position 7990: 0.011684826844733967
Position 2648: 0.010147520417775968
Position 4339: 0.009311836978561456
Position 11136: 0.00913988464744166
Position 3524: 0.009042304606573483
Position 3361: 0.008805904926652943
Position 10858: 0.0077341881691699865
Position 919: 0.007719840960881511
Position 10896: 0.007503248351796576
Position 8961: 0.006953423935425713
Position 11677: 0.006523251188015016
Position 4168: 0.006399424475734089
Position 11173: 0.006217757721391258
Position 5282: 0.005603635420500796
Position 4963: 0.005386414362264598
Position 2460: 0.005050008058939018
Position 9171: 0.005041822752299055
Position 1760: 0.0048252045013625865
Position 4092: 0.004773118716829976
Position 6393: 0.004559911723253382
Position 4121: 0.004402068742963901
Position 5455: 0.003889366744982657
Position 8548: 0.0033536675624640383
Position 5636: 0.003221531097416711
Position 8576: 0.00317255056497849
Position 4365: 0.0031508649791490897
Position 2675: 0.0031365942921071826
Position 10374: 0.0029015845861213763
Position 8043: 0.002725608534301131
Position 1650: 0.002718493947503518
Position 994: 0.002622442903842155
Position 5342: 0.0025924186144447607
Position 1975: 0.002592183672240416
Position 895: 0.002575895525883584
Position 3581: 0.0025460523591543643
Position 270: 0.0022887360403145165
Position 2274: 0.0022208174952162195
Position 8454: 0.002156047427306427
Position 4299: 0.001988693220329425
Position 3384: 0.00189013412789021
Position 1278: 0.0018863186950801082
Position 259: 0.0017470532515100382
Position 8664: 0.0015464167620712528
Position 4819: 0.0014159309781422232
Position 2730: 0.0014018523108726365
Position 1659: 0.0013532696801135937
Position 8895: 0.0013393142066828987
Position 4687: 0.0013390668869688574
Position 971: 0.001277284786474399
Position 4218: 0.0012523980612463355
Position 6482: 0.0012312540570807464
Position 2530: 0.0012177788954732946
Position 3303: 0.0012028553102776435
Position 2738: 0.0011620991938369363
Position 2481: 0.0011220725561976949
Position 752: 0.0010919893195327707
Position 1757: 0.0010643291478660535
Position 474: 0.0010390813642676923
Position 10490: 0.0009625617146297321
Position 247: 0.0009597688112772762
Position 968: 0.0008815366825114738
Position 1726: 0.0008719768071653747
Position 858: 0.0008575494854900344
Position 8681: 0.0008180953907115355
Position 7264: 0.0007805192768019048
Position 2875: 0.000721749838550818
Position 4247: 0.0007177119870754949
Position 11099: 0.000708920838553877
Position 11146: 0.0007010960064344653
Position 4011: 0.0005839259277376952
Position 4780: 0.000582543886178408
Position 2949: 0.0005753457540263552
Position 9365: 0.0005484100518141409
Position 11824: 0.000535651701132209
Position 9576: 0.0005349362306015893
Position 11755: 0.0005116851282679747
Position 7703: 0.0005046576706267231
Position 1052: 0.0004929386947300884
Position 310: 0.0004642808808090245
Position 3317: 0.0004084730769905937
Position 5808: 0.0003773883291450816
Position 9147: 0.0003684598824078866
Position 1004: 0.00036099324414310904
Position 5385: 0.0003504404072507915
Position 3437: 0.00034378829862126344
Position 9276: 0.0003387295905836417
Position 7190: 0.00031577602831503053
Position 3503: 0.0002797303516715377
Position 7708: 0.0002707779502901218
Position 11048: 0.00026346187298536563
Position 828: 0.0002534711966618849
Position 11948: 0.0002467151450729878
Position 7431: 0.000232267309677533
Position 1434: 0.00022735546980517
Position 1812: 0.00022708499418930923
Position 10531: 0.00020995376389198523
Position 6739: 0.00020916164417621335
Position 361: 0.0002022695761219722
Position 3472: 0.00020037832056678663
Position 9643: 0.00019766541122182054
Position 9389: 0.00019443299260711702
Position 471: 0.00018597407903694354
Position 10461: 0.00018567011120879017
Position 2694: 0.00018496068211201053
Position 493: 0.0001845649810874873
Position 7344: 0.00016552216554861708
Position 2615: 0.00016424171644826698
Position 3328: 0.00015631250939510282
Position 2713: 0.00014573401610375286
Position 7221: 0.00012857425767431234
Position 1202: 0.00012146972220587422
Position 9029: 0.00011991433340214978
Position 1695: 0.00011367824471130479
Position 8470: 0.00010656944250195968
Position 1831: 0.00010599709581296072
Position 8612: 9.954099777330136e-05
Position 8257: 9.263392217352304e-05
Position 1127: 8.909461027844198e-05
Position 1545: 8.82915711984129e-05
Position 193: 8.145338509438752e-05
Position 9080: 7.946832609438535e-05
Position 1763: 7.75969409721537e-05
Position 6806: 6.164506993314487e-05
Position 6340: 4.785244716431521e-05
Position 535: 4.2764944894867135e-05
Position 2418: 4.005529900615033e-05
Position 2053: 3.8529583152251555e-05
Position 2548: 3.6745988768534275e-05
Position 1372: 3.6235232423148606e-05
Position 1414: 3.621759667224313e-05
Position 8028: 3.41501416554777e-05
Position 1911: 3.320392886279467e-05
Position 3155: 2.764906256499301e-05
Position 2545: 2.4832205604762256e-05
Position 2439: 2.4228762826767694e-05
Position 1701: 1.62131681272788e-05
Position 1283: 1.518334504654047e-05
Position 675: 1.3780253716700983e-05
Position 1466: 1.2391257313064817e-05
Position 765: 1.2222973143114644e-05
Position 287: 1.1586541627694755e-05
Position 2379: 1.1581188728895863e-05
Position 1140: 1.0190941840277881e-05
Position 5665: 1.0148122346041193e-05
Position 1113: 1.0006099793736707e-05
Position 4404: 9.54995697758564e-06
Position 4458: 9.231917993077115e-06
Position 1503: 8.8931717543771e-06
Position 1304: 8.53244761462392e-06
Position 1028: 8.413597064296001e-06
Position 3427: 8.323705845841646e-06
Position 4096: 8.244062049832645e-06
Position 3442: 7.244493306131089e-06
Position 2050: 7.10898235943221e-06
Position 1942: 6.098802254982877e-06
Position 229: 5.907418881973026e-06
Position 2783: 5.658036272879979e-06
Position 5993: 5.472506966814302e-06
Position 1396: 5.464141026789585e-06
Position 512: 5.221807357872062e-06
Position 1741: 5.052357889859691e-06
Position 1826: 4.907320604137628e-06
Position 1185: 4.785354889598255e-06
Position 2512: 3.680345361918484e-06
Position 2161: 3.6544468745674626e-06
Position 2747: 3.466768676660633e-06
Position 539: 3.397821492661594e-06
Position 996: 3.2609600300451484e-06
Position 1147: 3.101614313495826e-06
Position 1079: 2.703073445874121e-06
Position 4569: 2.059002749770252e-06
Position 2237: 2.0387809466306003e-06
Position 1350: 1.835696676206967e-06
Position 1880: 1.8093803897792543e-06
Position 96: 1.6391337584189435e-06
Position 199: 1.4374260566055177e-06
Position 571: 1.0331307166061151e-06
Position 2795: 9.873177962336797e-07
Position 1509: 9.78884281053356e-07
Position 195: 9.406659018323382e-07
Position 1672: 8.323641786666665e-07
Position 1477: 7.612416888069395e-07
Position 1116: 7.29953563648616e-07
Position 599: 6.813463361155407e-07
Position 1280: 5.920261160718146e-07
Position 2091: 5.262402530020209e-07
Position 1319: 4.341820206844324e-07
Position 2823: 4.2051773175487045e-07
Position 840: 4.112075446887267e-07
Position 636: 4.0558555738203526e-07
Position 1142: 3.9385335751324214e-07
Position 107: 3.827857644934648e-07
Position 1092: 3.6545900302281894e-07
Position 167: 3.4541003755913587e-07
Position 1480: 3.453059416392725e-07
Position 551: 3.305189401606146e-07
Position 1054: 3.070362095525523e-07
Position 410: 2.9673308000207315e-07
Position 86: 2.7040294486388205e-07
Position 1225: 2.6863587656209575e-07
Position 99: 2.385293574720358e-07
Position 1569: 2.3238292917139598e-07
Position 138: 2.261026084400651e-07
Position 522: 2.1203591018084783e-07
Position 1209: 2.073773338465191e-07
Position 1150: 1.801857546343663e-07
Position 1109: 1.547849713957574e-07
Position 543: 1.4728008655328404e-07
Position 407: 8.595789166087712e-08
Position 603: 8.186105555639339e-08
Position 559: 7.91726547265103e-08
Position 1738: 7.450764568412907e-08
Position 1327: 6.731510061398816e-08
Position 625: 5.082660057063008e-08
Position 366: 4.9101865243059815e-08
Position 1561: 4.801954383481179e-08
Position 671: 4.715040840990769e-08
Position 613: 3.229640610443959e-08
Position 655: 2.8340301505076516e-08
Position 394: 2.508372432729115e-08
Position 622: 2.297994761609915e-08
Position 1410: 2.0569003483517778e-08
Position 1839: 1.865384797407691e-08
Position 1355: 1.6602631028236953e-08
Position 785: 1.5688255877060255e-08
Position 1884: 1.466470285397222e-08
Position 1704: 1.4515947621139205e-08
Position 112: 1.3512735253486299e-08
Position 568: 1.334880776258982e-08
Position 387: 1.2665100312917708e-08
Position 1310: 3.3571201268665903e-09
Position 577: 3.1891448806701514e-09
Position 563: 2.9913218161164857e-09
Position 659: 2.3871696323496346e-09
Position 209: 2.2943935857963116e-09
Position 647: 1.8906725479488754e-09
Position 385: 9.75069111563452e-10
Position 767: 8.563994080968116e-10
Position 794: 2.211707922852992e-10
Position 1238: 1.8007673526161083e-10
Position 1157: 1.4282035368126995e-10
Position 561: 1.351380708028432e-10
Position 371: 3.822105013050344e-11
Position 776: 7.638227094498104e-13
