Gene = Maip1
Position 1949: 0.00035569200978652213
Position 436: 0.0003322424949833321
Position 166: 0.00025554103248369355
Position 858: 0.0002301498114563139
Position 1518: 0.0001442097803251914
Position 1420: 0.00013654624995951115
Position 1548: 0.00012768810194260937
Position 505: 0.00012692859093556828
Position 1478: 0.0001218418136884403
Position 1006: 6.892720620884701e-05
Position 22: 5.88153762276432e-05
Position 578: 5.3581961568610334e-05
Position 2852: 4.154958102383763e-05
Position 639: 3.891881088378251e-05
Position 3523: 3.5554318656609555e-05
Position 386: 2.661321842823753e-05
Position 2168: 2.0398272862262702e-05
Position 461: 1.5853300212344766e-05
Position 644: 8.500121401617624e-06
Position 20: 7.135217702109105e-06
Position 58: 5.158199649427904e-06
Position 3859: 4.771417691527924e-06
Position 873: 2.4525521438490122e-06
Position 570: 1.7354085533781085e-06
Position 1072: 6.41058572708204e-07
Position 1248: 4.890304862713504e-07
Position 1222: 3.770646340609597e-07
Position 1075: 3.6246437006821336e-07
Position 1063: 8.147273513250503e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5394: 0.9112930022481025
Position 6911: 0.5751172009911446
Position 2026: 0.5609296688118697
Position 9327: 0.5548851733916442
Position 716: 0.4275070130988823
Position 3583: 0.2512766687021489
Position 5098: 0.15805538880227957
Position 6056: 0.1354362793301735
Position 2598: 0.12399225694185785
Position 2513: 0.12023147431638083
Position 7584: 0.10126483113542838
Position 2136: 0.09106591319592196
Position 6957: 0.0881977033234946
Position 8028: 0.08374815514439976
Position 8507: 0.06784428316100663
Position 2298: 0.05666058113198167
Position 9578: 0.05188059208412852
Position 408: 0.043245842111959074
Position 7003: 0.04173131055011078
Position 2956: 0.03630277743753148
Position 103: 0.032183091625734066
Position 7093: 0.0304286390197993
Position 682: 0.028294899092831984
Position 2524: 0.021685496822552962
Position 6074: 0.020782946278716123
Position 3738: 0.020217272227352596
Position 6972: 0.017713617025304634
Position 10470: 0.015823124597179005
Position 4738: 0.015805317874654393
Position 7607: 0.015154349505596312
Position 1183: 0.014341674065013618
Position 6014: 0.013580966060105388
Position 9941: 0.013348961025341128
Position 10940: 0.01224612977892109
Position 11381: 0.010749267422307777
Position 10320: 0.010565696599505422
Position 938: 0.009893469177697815
Position 5491: 0.009659589539000252
Position 1608: 0.009375987486940648
Position 722: 0.009231018248199767
Position 1978: 0.00912494477908456
Position 8469: 0.007525636036682184
Position 1317: 0.0074963579922154334
Position 5461: 0.0068574841967401455
Position 8168: 0.0064281426124916975
Position 2572: 0.006340185420164442
Position 10169: 0.006337366286682027
Position 2072: 0.005974533364297932
Position 5112: 0.005409817911077623
Position 9035: 0.004303953609069626
Position 92: 0.004088014865900083
Position 2536: 0.0040688265009057945
Position 530: 0.003988781287947572
Position 9241: 0.003963169175814062
Position 2419: 0.0038912935680217448
Position 3604: 0.003600588001172597
Position 2365: 0.0035858905949039815
Position 7595: 0.0035774907672094184
Position 3170: 0.002847929755877066
Position 2545: 0.0028468282419637546
Position 6217: 0.002818936784968687
Position 11354: 0.0027890522211184527
Position 382: 0.0023822596741123595
Position 734: 0.0022592480206496297
Position 6915: 0.002104001828106525
Position 147: 0.0020972000049429233
Position 6440: 0.0020053633664198337
Position 2151: 0.0019499263542237738
Position 1780: 0.0019392283069009876
Position 7276: 0.001918850099320138
Position 1575: 0.0018585151974912317
Position 1762: 0.0014581147965574766
Position 344: 0.0014457727788709804
Position 2112: 0.0014329914872978286
Position 7269: 0.0013683948087363168
Position 6398: 0.0013671993662773153
Position 1039: 0.0011980094670612648
Position 728: 0.0011521321058524088
Position 3148: 0.001140735277537143
Position 5403: 0.001019665959816689
Position 3343: 0.000936224952028499
Position 2554: 0.0009025946052708089
Position 747: 0.0009017167646100487
Position 753: 0.000861456576198596
Position 2303: 0.000833919271640242
Position 6869: 0.0007717162313266506
Position 2574: 0.0007632951466838916
Position 5812: 0.0007591605690332565
Position 5815: 0.0007527773927594216
Position 662: 0.000741754819917308
Position 3616: 0.0006724423988742419
Position 694: 0.0006596755962728982
Position 3370: 0.0006390494252483843
Position 2482: 0.0006345433869258083
Position 6494: 0.0006342322159431243
Position 418: 0.000599329122038542
Position 6443: 0.0004882607208751881
Position 6650: 0.00046642934419429023
Position 593: 0.00043186832169532697
Position 1494: 0.00042799789601115866
Position 7713: 0.00041683024154874735
Position 4764: 0.0003995830012001601
Position 1803: 0.00036839254586171736
Position 1351: 0.00035403465246831856
Position 3060: 0.00034928647151702413
Position 118: 0.0003492126556632945
Position 1156: 0.00034770002712938126
Position 2077: 0.0003443589162296956
Position 762: 0.0003393420919250803
Position 7245: 0.00032443486593353567
Position 223: 0.00030913084454925986
Position 5862: 0.0003039941142226364
Position 435: 0.0003001212063807832
Position 5739: 0.00028951670404289004
Position 537: 0.0002877649057415341
Position 4255: 0.00027966890370773143
Position 1874: 0.0002654100179150723
Position 334: 0.0002505670799318187
Position 310: 0.00023597700125243555
Position 1579: 0.0002351112352689632
Position 856: 0.00021286647887386074
Position 4773: 0.0002108846868565985
Position 2312: 0.00020441352362709112
Position 741: 0.0001959825503299978
Position 1988: 0.00017919673957597225
Position 1139: 0.00016579594878177552
Position 129: 0.00015683973011067814
Position 1460: 0.0001450673746969221
Position 2967: 0.00013583847610826246
Position 653: 0.00013353615351051828
Position 954: 0.00013089197755442543
Position 426: 0.00012241810063999678
Position 1006: 0.00012172503898900226
Position 3074: 0.00011714871503782514
Position 208: 0.00010522351986245782
Position 237: 9.580410223185692e-05
Position 632: 9.06881985959016e-05
Position 2334: 9.013074237317986e-05
Position 770: 7.840151377078222e-05
Position 2712: 7.003013622985606e-05
Position 2840: 6.192159761069881e-05
Position 1079: 5.95444241477887e-05
Position 1222: 5.7667489320573395e-05
Position 764: 5.665185926590623e-05
Position 1651: 5.503811019831687e-05
Position 280: 5.380008777599822e-05
Position 6828: 5.001818517581039e-05
Position 1340: 4.656269765170936e-05
Position 1535: 3.477547136019226e-05
Position 1189: 3.46626995231318e-05
Position 322: 3.2913683221798745e-05
Position 2337: 3.198015274994159e-05
Position 883: 2.7379548404516978e-05
Position 299: 2.2926238063904033e-05
Position 744: 2.098515809279548e-05
Position 258: 1.7906480235620192e-05
Position 348: 1.4856951430582605e-05
Position 858: 1.3784172369486183e-05
Position 3485: 1.2543097293470533e-05
Position 3459: 1.023214416981224e-05
Position 274: 1.0038383668186838e-05
Position 428: 7.803302599209327e-06
Position 2743: 6.393135020632452e-06
Position 2247: 6.175403351605769e-06
Position 320: 2.9495610498106492e-06
Position 239: 1.7006271717791977e-06
Position 961: 1.698389636150944e-06
Position 166: 1.324543135892047e-06
Position 894: 8.489148053928923e-07
Position 863: 4.514636688898553e-07
Position 1436: 2.405818415359975e-07
Position 542: 5.121724431956177e-08
Position 1225: 7.920708877031691e-09
Position 1283: 1.91963738345708e-09
Position 1192: 1.4619027954438087e-09
Position 891: 1.8231692898267336e-10
