Gene = Alkbh4
Position 846: 0.03880309136977115
Position 680: 0.03562606126331551
Position 1552: 0.032869002211073986
Position 2491: 0.032268778081127256
Position 1888: 0.020709842385652627
Position 1741: 0.020332538950944244
Position 1744: 0.01742545747266932
Position 1471: 0.016673982719713074
Position 1535: 0.016092057687112384
Position 819: 0.015416777397751363
Position 830: 0.014269256859181777
Position 1726: 0.011732163057573918
Position 1523: 0.01062271777864945
Position 1769: 0.010278085298570402
Position 1514: 0.010257085562890931
Position 1852: 0.008563954974884058
Position 418: 0.006724866802519985
Position 2196: 0.0058152318290700345
Position 2533: 0.005623206186273069
Position 584: 0.005396939749998203
Position 2002: 0.005301431574991446
Position 664: 0.004910985258128871
Position 472: 0.004421233046234836
Position 1763: 0.003151352441410161
Position 2281: 0.0030733712543363945
Position 1705: 0.0030209060216458763
Position 2149: 0.002271504622985472
Position 1475: 0.002037439496399914
Position 650: 0.0020012438592495146
Position 869: 0.001631175872361429
Position 2418: 0.0016213053047509202
Position 689: 0.0012854079367060915
Position 686: 0.0012097159846051286
Position 1430: 0.0011993467984925876
Position 1782: 0.001185082855069198
Position 1721: 0.0010734486437364017
Position 682: 0.001032911793329152
Position 2263: 0.0009098874959237726
Position 2252: 0.0008180183776399253
Position 1559: 0.0007278815530750195
Position 2621: 0.000719329881220418
Position 1975: 0.0006859250425181926
Position 2027: 0.0006543016706845463
Position 1662: 0.0006237289340759036
Position 2499: 0.0006028609566851716
Position 1454: 0.0005892253838525931
Position 1127: 0.0005642855116067568
Position 590: 0.0005076317191912704
Position 424: 0.0004963706138779652
Position 1233: 0.00046483102969857376
Position 1638: 0.0004645418963269753
Position 1644: 0.0004045636986311444
Position 1478: 0.00039391492395690793
Position 297: 0.00038600206921038263
Position 2078: 0.0003222206209833922
Position 625: 0.00031715586733741967
Position 2563: 0.00030727725563935637
Position 1822: 0.00030421444148091066
Position 2154: 0.0002822536231408035
Position 2584: 0.00027886407123107034
Position 797: 0.00027856033395376066
Position 1072: 0.00023969769334003695
Position 1952: 0.0002303280800686971
Position 1433: 0.00022131489311536534
Position 281: 0.00018046317830334083
Position 2437: 0.00016736810837249285
Position 1427: 0.00015269778501803916
Position 2381: 0.00014881092060674988
Position 2442: 0.0001293174631149605
Position 966: 0.00012446885544649394
Position 2514: 0.00011986415413563225
Position 2729: 0.00011782104400689037
Position 2668: 0.00010611396543533822
Position 2338: 0.0001049800869303095
Position 145: 0.00010460808730885666
Position 1675: 0.0001004566312462576
Position 1925: 9.392928918395067e-05
Position 602: 9.014062760106074e-05
Position 736: 8.919749520823482e-05
Position 511: 7.998820027849968e-05
Position 1255: 7.88837796970466e-05
Position 727: 7.378535987050944e-05
Position 1862: 7.36545415946484e-05
Position 2717: 7.157100254282443e-05
Position 1829: 7.008633496664014e-05
Position 2038: 5.847942125321608e-05
Position 2005: 5.676778925216635e-05
Position 1322: 5.638969605081599e-05
Position 1413: 5.5873155449152735e-05
Position 610: 5.357122206798551e-05
Position 2458: 5.205482953826568e-05
Position 346: 4.992479249522081e-05
Position 1610: 4.9879165519306094e-05
Position 1197: 4.9551920410948616e-05
Position 2125: 4.668411970690254e-05
Position 1664: 4.447210235230647e-05
Position 2685: 3.982767868354678e-05
Position 451: 3.539264571471487e-05
Position 2507: 3.431194387273626e-05
Position 2104: 3.322628039514793e-05
Position 2081: 2.8884550924569633e-05
Position 2536: 2.7804638024207767e-05
Position 2753: 2.6943222585539555e-05
Position 2109: 2.688627343640588e-05
Position 2120: 2.5839778995262174e-05
Position 1922: 2.3528956904399068e-05
Position 2660: 2.208217426343595e-05
Position 1176: 2.146535189885168e-05
Position 342: 2.015779079255311e-05
Position 1290: 1.7786167384073523e-05
Position 2703: 1.655795542030175e-05
Position 2644: 1.5223098836836933e-05
Position 1446: 1.4718692001319616e-05
Position 371: 1.4145930013603574e-05
Position 938: 8.972069397533088e-06
Position 378: 8.794797412861295e-06
Position 1439: 8.439961258492242e-06
Position 968: 7.06643722734718e-06
Position 751: 6.892569719029963e-06
Position 249: 5.7981511892241695e-06
Position 748: 5.415640080460737e-06
Position 921: 4.950112518928265e-06
Position 158: 4.715447850900082e-06
Position 486: 4.693516482623583e-06
Position 373: 3.6436571061270986e-06
Position 694: 3.2116350077871582e-06
Position 1300: 3.1767351299105946e-06
Position 1892: 2.878146036955516e-06
Position 167: 2.7256297451347727e-06
Position 115: 2.3888254028596443e-06
Position 301: 2.3786344199700276e-06
Position 522: 2.355614806889739e-06
Position 1155: 1.9706417733355005e-06
Position 431: 1.673413129606722e-06
Position 320: 1.0157152076601142e-06
Position 344: 9.414097747901233e-07
Position 121: 8.308384929767936e-07
Position 481: 6.028185522911741e-07
Position 932: 4.807715939419584e-07
Position 303: 2.985760066589273e-07
Position 1203: 2.749178480259297e-07
Position 110: 1.7967199359623758e-07
Position 193: 1.6585796992802033e-07
Position 1159: 1.0223106150731738e-07
Position 754: 1.0085745000979716e-07
Position 310: 9.43238292181223e-08
Position 779: 8.593253982938228e-08
Position 383: 8.307268510838638e-08
Position 1239: 5.7180176944909976e-08
Position 177: 3.452411093788326e-08
Position 103: 2.709168467933514e-08
Position 308: 2.506405253251741e-08
Position 174: 2.182791911247457e-08
Position 519: 1.4827915761163379e-08
Position 744: 1.102779331547008e-08
Position 195: 8.358311659372284e-09
Position 774: 1.4667347030277416e-09
Position 179: 6.903106289572035e-10
Position 87: 2.538382856473118e-10
Position 769: 1.7532558576811902e-10
Position 79: 5.66765669058196e-12
Position 81: 3.838907553260695e-12
