Gene = Zdbf2
Position 7501: 0.9999999869651189
Position 21650: 0.9920693245438145
Position 17381: 0.9435343766859003
Position 4665: 0.922084502701812
Position 29374: 0.7993664144857923
Position 32018: 0.5201042512801226
Position 31677: 0.47134745379122356
Position 1830: 0.36850919639638424
Position 33794: 0.3347278561306754
Position 30959: 0.27371795978614955
Position 33665: 0.23280798963982774
Position 31068: 0.18828000963268815
Position 4939: 0.17057153998011151
Position 1634: 0.1173460889458269
Position 21345: 0.08702490429219871
Position 32754: 0.07783140838468577
Position 4396: 0.06895643113311613
Position 20331: 0.05954348114406219
Position 2884: 0.03891837012354189
Position 35350: 0.03405617642323937
Position 7174: 0.03348092362733729
Position 23370: 0.026788925202763377
Position 32388: 0.02655357151382467
Position 33005: 0.026173134723440114
Position 35312: 0.025007391507164353
Position 28117: 0.023606177707553966
Position 2596: 0.019884445410034004
Position 28371: 0.01796897010174161
Position 33131: 0.01775439045836139
Position 2109: 0.017114823614549905
Position 31437: 0.01688583197748755
Position 33264: 0.01633554480105765
Position 19104: 0.016260029061103815
Position 21890: 0.015035413116006034
Position 2415: 0.014467309637997305
Position 4964: 0.014444302323036657
Position 2576: 0.012190191299251644
Position 25244: 0.012178109580708566
Position 33923: 0.012138992835614253
Position 818: 0.011320785804979458
Position 6256: 0.011114728309833326
Position 34110: 0.00997969597911927
Position 4342: 0.00913990400424127
Position 33990: 0.00841356460720483
Position 23433: 0.00834432734758793
Position 7076: 0.008253317694830226
Position 1793: 0.008117968179465532
Position 32148: 0.007992386792494637
Position 31809: 0.007902628178998157
Position 6577: 0.007536771396939385
Position 3038: 0.006962093109561931
Position 5709: 0.006957314682538864
Position 21861: 0.00641092007841168
Position 7265: 0.006266684876551665
Position 6201: 0.005889510308887872
Position 28217: 0.005471671702872882
Position 23233: 0.0054156300829730775
Position 3219: 0.005043820067904572
Position 21933: 0.004779114922030439
Position 3958: 0.004717792380598635
Position 3105: 0.004503980750241247
Position 1665: 0.004447490597469565
Position 34917: 0.004172326107613894
Position 4586: 0.004067857973484705
Position 2713: 0.003950186447072664
Position 2817: 0.003821075991474001
Position 6484: 0.0033546505354365257
Position 1510: 0.0031966009558718074
Position 6499: 0.003192372058355944
Position 5768: 0.003127254514107102
Position 3146: 0.0029892879740572036
Position 7130: 0.0029499563849478194
Position 6276: 0.0028579877141418283
Position 4532: 0.0028162716327374973
Position 6522: 0.0024343053783315474
Position 25451: 0.0021849490961678886
Position 31304: 0.002070058420286857
Position 616: 0.0020173835011121576
Position 5324: 0.0018732179258517587
Position 1876: 0.0017892515622527946
Position 1850: 0.0017355079532317469
Position 24501: 0.001651812351092963
Position 4610: 0.0015452517368784065
Position 5729: 0.001475098826755537
Position 4009: 0.0014551889273758832
Position 3222: 0.001402595201233129
Position 21980: 0.001375399964044584
Position 21914: 0.0013743779112603397
Position 22500: 0.0012674266677403846
Position 1674: 0.0012493610689586097
Position 5498: 0.0011939719484180872
Position 2067: 0.0011587768168913283
Position 21458: 0.0011092693284003336
Position 1754: 0.001083850898421289
Position 24142: 0.0010706216659977315
Position 22298: 0.0010116756659781705
Position 29883: 0.0009867783563523359
Position 22456: 0.0009856833812900098
Position 28618: 0.0009844708647586248
Position 2504: 0.000966357184828834
Position 3191: 0.0009645455538627457
Position 4620: 0.0009514558542305955
Position 2289: 0.000905251677975374
Position 6749: 0.0008100614569222054
Position 4120: 0.0007733984980406823
Position 666: 0.0007674164337752243
Position 669: 0.000734406278424442
Position 1695: 0.0007264592290516891
Position 1812: 0.0007049265626717822
Position 22955: 0.0006839491615162025
Position 22381: 0.0006765938247858765
Position 5533: 0.0006654496063101068
Position 23264: 0.000665263474776483
Position 3264: 0.0005788669762534824
Position 5352: 0.0005504951147532343
Position 3984: 0.0005284138864204799
Position 3707: 0.0004818733166179641
Position 3914: 0.00046068215020334945
Position 23579: 0.0004440908448594864
Position 3828: 0.00043094505399730144
Position 4860: 0.00042608924155600626
Position 25447: 0.00041371361343209463
Position 2820: 0.0004014822418050531
Position 27316: 0.00038503614796067995
Position 4135: 0.00035544102943457935
Position 2272: 0.00035443949263954375
Position 3858: 0.00034859049884572836
Position 6106: 0.0003447928947896482
Position 5941: 0.0003434780673473634
Position 903: 0.00033759483377131976
Position 4718: 0.0003371490837815299
Position 2900: 0.00032811276857459105
Position 2332: 0.0003176999942440637
Position 2105: 0.0003020785698206629
Position 21895: 0.0002918647737894769
Position 703: 0.00027711611846925404
Position 5000: 0.0002695716212037207
Position 341: 0.0002621088244962377
Position 1769: 0.0002547003150509702
Position 2293: 0.00023842483226810447
Position 1642: 0.00022899971714936728
Position 1043: 0.00021720067785883498
Position 2437: 0.0002076426580374995
Position 4884: 0.00018892565545893864
Position 2342: 0.00017487897592962992
Position 24708: 0.00016827867146370056
Position 26047: 0.0001626379586863407
Position 3624: 0.00015919178329300708
Position 1799: 0.00015233671366144354
Position 22235: 0.00014536394295616362
Position 539: 0.00014224671335460353
Position 6526: 0.00013476897062878124
Position 1014: 0.00013253555861142944
Position 3237: 0.0001318966095135307
Position 27409: 0.00012225409648581993
Position 460: 0.00012088020769469131
Position 22798: 0.00011323320747399456
Position 1056: 0.00010300455574883641
Position 22770: 9.937375772661024e-05
Position 972: 9.794634272829e-05
Position 5041: 9.67982372783849e-05
Position 22593: 9.590116117335059e-05
Position 1779: 9.209953759649448e-05
Position 25051: 8.868397892731298e-05
Position 880: 8.79819030363916e-05
Position 2314: 8.79392701897542e-05
Position 680: 8.66525711807563e-05
Position 2176: 8.517653359775131e-05
Position 1898: 8.161704397853727e-05
Position 24265: 7.837573734394249e-05
Position 23895: 7.207554596848013e-05
Position 4810: 7.02669515919784e-05
Position 415: 6.691956827093422e-05
Position 397: 6.342795770943005e-05
Position 27140: 5.7550094883086464e-05
Position 24250: 5.672161296601199e-05
Position 1843: 5.6674563097612626e-05
Position 4677: 4.9216258559834734e-05
Position 1943: 4.8139882951374844e-05
Position 25773: 4.793110270314624e-05
Position 1259: 4.789957133494104e-05
Position 24792: 4.338283210190519e-05
Position 1095: 4.108502584118239e-05
Position 2697: 3.83144999204815e-05
Position 24604: 3.6426941666988716e-05
Position 26295: 3.587201385486688e-05
Position 23623: 3.3952664677093824e-05
Position 22725: 3.0445468798324275e-05
Position 24075: 2.7832993800498113e-05
Position 624: 2.7025662528436253e-05
Position 2030: 2.328397314238149e-05
Position 25466: 2.2864255655128164e-05
Position 4309: 2.181880583375895e-05
Position 23594: 1.4341005807834689e-05
Position 1276: 1.2549730107378893e-05
Position 24960: 1.2508991293919867e-05
Position 22060: 1.1231801254470777e-05
Position 1287: 5.8986651499845755e-06
Position 842: 5.417155130349957e-06
Position 2649: 5.000375021552238e-06
Position 3052: 4.814413741471134e-06
Position 4451: 4.805760220508095e-06
Position 377: 4.467089241646499e-06
Position 886: 4.4139844107313685e-06
Position 626: 4.214181509184774e-06
Position 22529: 4.104928406868792e-06
Position 1291: 3.897534042672633e-06
Position 1913: 3.857748484313156e-06
Position 1060: 3.7231401933247346e-06
Position 22275: 3.243298785789845e-06
Position 22140: 3.1318357066878835e-06
Position 1429: 3.131120658593031e-06
Position 2124: 2.9529253288724296e-06
Position 2162: 2.801006635109132e-06
Position 22030: 2.6458825471522023e-06
Position 1367: 2.510805788821275e-06
Position 424: 2.357725309949576e-06
Position 1908: 2.234340754461862e-06
Position 9392: 2.0344613028678286e-06
Position 5536: 1.9817237871314583e-06
Position 15044: 1.9355510055804587e-06
Position 2352: 1.91231774272e-06
Position 832: 1.8888153565799281e-06
Position 1098: 1.85656642777729e-06
Position 1651: 1.8367366548676693e-06
Position 370: 1.7230107058324028e-06
Position 18791: 1.6636841568154786e-06
Position 1924: 1.4973984570597345e-06
Position 2185: 1.3533835877787105e-06
Position 863: 1.2919053873790994e-06
Position 926: 1.1269866432679761e-06
Position 1881: 1.1248499339436781e-06
Position 882: 1.1112625437643225e-06
Position 15154: 1.085307694806164e-06
Position 1214: 1.0354174539687592e-06
Position 2612: 1.0152021804440474e-06
Position 374: 9.803441565119192e-07
Position 12968: 9.563266293786794e-07
Position 410: 9.211326595822552e-07
Position 2666: 8.965056205151669e-07
Position 1457: 7.351629980264613e-07
Position 382: 6.775459635918514e-07
Position 1216: 6.676555185348434e-07
Position 713: 5.953894466316176e-07
Position 11660: 5.80922469419175e-07
Position 13269: 5.718333447929526e-07
Position 10292: 5.601407358928434e-07
Position 1931: 5.145924915284049e-07
Position 911: 4.6996036340927007e-07
Position 18615: 4.5738896281598415e-07
Position 9427: 4.417801690614602e-07
Position 7683: 4.3448918340894906e-07
Position 1226: 4.214212345395606e-07
Position 740: 3.9260279133268476e-07
Position 8125: 3.6305393072574273e-07
Position 10157: 2.99350370750677e-07
Position 856: 2.9730254823565285e-07
Position 1121: 2.8785614948796254e-07
Position 1515: 2.6372564735166376e-07
Position 1117: 2.628891262761995e-07
Position 17688: 2.539943615065829e-07
Position 13029: 2.3700562996424412e-07
Position 884: 2.2580684223146744e-07
Position 15171: 2.1010677316068007e-07
Position 4821: 2.0754801676748158e-07
Position 408: 2.0049112568741432e-07
Position 574: 1.9961319612494196e-07
Position 12192: 1.970981780755439e-07
Position 7996: 1.9574377639035047e-07
Position 1438: 1.9459067539402354e-07
Position 14892: 1.6212036575074303e-07
Position 14479: 1.5519081323809025e-07
Position 14127: 1.5055875507228463e-07
Position 10410: 1.4548963598017976e-07
Position 8559: 1.432271560715213e-07
Position 8165: 1.2827618908472977e-07
Position 10508: 1.178957739542381e-07
Position 13958: 1.171539544922185e-07
Position 13857: 1.0767120115069244e-07
Position 2452: 9.335008659089698e-08
Position 15948: 9.163838953281294e-08
Position 2129: 8.313613558279243e-08
Position 7736: 7.332726550189583e-08
Position 2797: 6.135849648558386e-08
Position 1131: 5.6831933744529074e-08
Position 8835: 5.3576315704410414e-08
Position 9146: 4.557651825861381e-08
Position 12224: 4.3815308458762584e-08
Position 2904: 4.180865810240582e-08
Position 9869: 3.573030205634676e-08
Position 10123: 3.4876379716068484e-08
Position 9949: 3.470458239666554e-08
Position 14056: 3.445221465423152e-08
Position 8130: 3.050242830263278e-08
Position 10083: 2.734958556243826e-08
Position 852: 2.6778490138414392e-08
Position 12431: 2.6578100245652168e-08
Position 9091: 2.529269420731722e-08
Position 634: 2.4714856052760515e-08
Position 8244: 2.203375363657937e-08
Position 173: 2.1174881114457634e-08
Position 10871: 2.0798320516750924e-08
Position 9028: 1.698260074316991e-08
Position 10649: 1.6911045375083635e-08
Position 636: 1.6775181110108507e-08
Position 12522: 1.4852582068649284e-08
Position 12359: 1.3886092575754616e-08
Position 9002: 1.3382454305284762e-08
Position 9574: 1.1914559286436565e-08
Position 10045: 1.17772390684529e-08
Position 12395: 1.1396707649552937e-08
Position 9067: 1.0599057879666727e-08
Position 9545: 8.758205226930914e-09
Position 10139: 8.69244150371091e-09
Position 8978: 6.237495535250932e-09
Position 11302: 5.803053663545476e-09
Position 11082: 5.225802161745445e-09
Position 10604: 4.456833468329552e-09
Position 8094: 4.067097144196569e-09
Position 8170: 3.793505115718267e-09
Position 7926: 3.6630530641986427e-09
Position 10679: 3.6556538507890967e-09
Position 10374: 3.0335567381686908e-09
Position 8638: 2.7917695130130396e-09
Position 8939: 1.6891490228844746e-09
Position 9235: 1.596878287633149e-09
Position 8091: 1.4156345595721152e-09
Position 11582: 1.3661371194816932e-09
Position 1512: 1.2020920831451534e-09
Position 7552: 7.800236849000151e-10
Position 8023: 3.6940413207950454e-10
Position 8040: 3.65102846695313e-10
Position 7445: 3.067885403849127e-10
Position 8137: 2.0547676078423315e-10
Position 7719: 1.5741215051799274e-10
Position 7345: 1.5358669435781556e-10
Position 8182: 1.1639307012149805e-10
Position 8055: 7.712821351652698e-11
Position 7915: 5.113645330292536e-11
Position 1529: 4.5610990959035374e-11
Position 7742: 1.704104418717813e-11
Position 8190: 7.125650081112411e-12
Position 8034: 2.3814562257404758e-12
Position 7800: 2.280096829219997e-12
Position 8275: 4.8299765370035e-13
Position 8250: 2.2486471236709313e-13
Position 2133: 2.6177617956454062e-14
Position 155: 1.4692652844870904e-16
Position 136: 5.4117728420659867e-17
Position 146: 5.102608247990695e-17
Position 723: 4.4953931064904484e-17
Position 184: 3.229184580725975e-17
Position 734: 2.966645612264513e-17
Position 729: 2.5735434262541918e-17
Position 192: 1.1255612424445133e-17
Position 187: 1.0344810544771094e-17
Position 195: 9.294327465439783e-18
Position 748: 5.421748412675498e-18
Position 212: 3.4231556512390763e-18
Position 207: 1.3711523830303411e-18
Position 189: 1.5740252414505802e-19
