Gene = Gtf2h1
Position 7482: 0.01292916918652074
Position 8326: 0.012790150438885458
Position 7815: 0.012412487818958453
Position 2610: 0.01228717001711517
Position 8732: 0.010912110286792075
Position 7757: 0.010713861370421782
Position 3259: 0.010382887599911822
Position 17711: 0.010120205343609972
Position 3890: 0.009046500546533939
Position 27242: 0.008474896185870726
Position 26936: 0.00792054996138244
Position 10505: 0.007748009935668852
Position 9863: 0.007449954463124276
Position 19233: 0.00744875243593284
Position 16495: 0.0072688020259862535
Position 27332: 0.006905935551930415
Position 1244: 0.006845548016628041
Position 10938: 0.0067415539843697315
Position 6177: 0.006736015148937095
Position 509: 0.006549789146915188
Position 2624: 0.006413948979707326
Position 7456: 0.006401110753268723
Position 8627: 0.006338424473383082
Position 6856: 0.0063337138368834926
Position 24834: 0.006278010651135454
Position 20487: 0.005696819612988122
Position 8898: 0.005691060408342666
Position 8307: 0.005324877308589988
Position 26223: 0.005287427636651865
Position 373: 0.005098440330588684
Position 7162: 0.0050492537400159115
Position 7586: 0.00504511885915217
Position 12451: 0.004945852056075751
Position 787: 0.0048769083189812105
Position 1109: 0.004781819222689876
Position 20747: 0.004751351050739125
Position 24356: 0.004726558989966258
Position 6906: 0.004674199011369652
Position 3644: 0.004339325003265149
Position 5625: 0.004294203737211172
Position 27316: 0.0042857947788342305
Position 13434: 0.003982474654924546
Position 8967: 0.003929178863108474
Position 279: 0.003909451639996734
Position 8169: 0.0038021968638988716
Position 11038: 0.003731232105002744
Position 25758: 0.003725943928582936
Position 689: 0.0036428161602434584
Position 14783: 0.0036348509997777777
Position 7619: 0.0034980162929327523
Position 11649: 0.0034279767214223282
Position 20901: 0.0033934280745229035
Position 18043: 0.003176702120577932
Position 25844: 0.002977225148186432
Position 9764: 0.00288537150956134
Position 26826: 0.0028487362425357026
Position 2666: 0.002823128397817012
Position 5602: 0.0028201499941386096
Position 256: 0.002780988577522723
Position 16762: 0.002761430766821017
Position 8710: 0.002718128141432181
Position 4310: 0.002712514295737562
Position 13284: 0.002665233121949331
Position 755: 0.0026299268751267414
Position 23357: 0.0025597304924314178
Position 6196: 0.0025177403850079293
Position 3766: 0.002501336930739586
Position 3984: 0.0024818787306073197
Position 16736: 0.0024115512117157747
Position 17040: 0.002387252361873678
Position 22972: 0.0023425148298419672
Position 11445: 0.002338641048040021
Position 5026: 0.0022706121193303585
Position 16755: 0.002252328923653767
Position 471: 0.0021718257971435695
Position 12741: 0.002163618109700118
Position 7853: 0.00215849811841974
Position 11616: 0.0021368836506700925
Position 16834: 0.0021336303983991328
Position 1335: 0.00211715103090017
Position 18939: 0.0021009677724644978
Position 3715: 0.002079073676626146
Position 24594: 0.002075307138664564
Position 11840: 0.0020297366458809293
Position 7718: 0.0020240617659353886
Position 10865: 0.002008584637716189
Position 18961: 0.001978145434314986
Position 27254: 0.0019341846619941234
Position 3711: 0.0018589312787842364
Position 15290: 0.001831297624047639
Position 1033: 0.0017367077172226672
Position 24565: 0.001699596239668923
Position 10075: 0.001633166594568288
Position 10111: 0.0016220146667917275
Position 20415: 0.0016041804131023724
Position 4303: 0.0015412639255218115
Position 24788: 0.0014719157700844383
Position 9012: 0.001470636625034143
Position 5622: 0.0014603844594076214
Position 10050: 0.0014392051847526622
Position 19504: 0.0014139865957907933
Position 4489: 0.0013940163410571251
Position 9883: 0.0013917239748917755
Position 3959: 0.0013861268180642811
Position 1311: 0.0013694763537376226
Position 8800: 0.0013636556190735666
Position 19548: 0.0013552444885560947
Position 24706: 0.001352289821958524
Position 795: 0.0013440517276594635
Position 5030: 0.001321208530502263
Position 380: 0.0013007041808785987
Position 5332: 0.0012035183770232984
Position 27388: 0.0011971615551457488
Position 13788: 0.0011735507665752319
Position 26858: 0.0011399722754325584
Position 512: 0.0011263462604830955
Position 7312: 0.0011256475294898383
Position 27082: 0.0011030038417279152
Position 15988: 0.0010941112771295967
Position 7594: 0.0010838493243671536
Position 11488: 0.0010636989188746787
Position 12559: 0.0010604380284889871
Position 20007: 0.001042491906803794
Position 11161: 0.0010063867872429804
Position 3695: 0.001003150100681398
Position 24155: 0.0009900223245802103
Position 10917: 0.0009714779947801181
Position 17857: 0.0009714282106854328
Position 4686: 0.0009634541407975478
Position 11264: 0.0009061988094030165
Position 8809: 0.0009019314685480242
Position 20725: 0.0008984099060801418
Position 19110: 0.0008846451542321617
Position 11901: 0.0008829592420124207
Position 20134: 0.0008814892715934267
Position 17782: 0.0008765048156616787
Position 18677: 0.0008716969494938247
Position 7833: 0.0008494909405751709
Position 13322: 0.000844917900508102
Position 3709: 0.0008425032994790268
Position 10277: 0.0008365998674434859
Position 8360: 0.0008138052205182824
Position 11508: 0.0008131582008304626
Position 3667: 0.0008110274501305553
Position 6324: 0.0008095256948398487
Position 22774: 0.0007997550777777337
Position 11528: 0.0007586848545116837
Position 21486: 0.0007481467549201195
Position 20795: 0.0007422794765068332
Position 24240: 0.0007283691544142327
Position 23901: 0.0007242016666331176
Position 19143: 0.0007182135060312346
Position 17064: 0.0007041646835385137
Position 27128: 0.0006871398549231657
Position 4630: 0.0006741898263015292
Position 5843: 0.0006722510870409338
Position 20936: 0.0006558755566949933
Position 25781: 0.0006447187865900941
Position 9405: 0.0006404438757101236
Position 12314: 0.000600523596594513
Position 3616: 0.0005711961801523398
Position 25865: 0.0005680547761724824
Position 5351: 0.0005394485358947206
Position 10317: 0.0005351486410342082
Position 23022: 0.0005254306251768578
Position 24878: 0.0005192812484015018
Position 7984: 0.0005189631665998428
Position 2589: 0.000518910024548204
Position 12538: 0.0004941434236344824
Position 8783: 0.0004937241245289418
Position 19147: 0.00048695148996689383
Position 11791: 0.00047832328838719656
Position 11102: 0.00047216468384608004
Position 22089: 0.0004713425323324706
Position 20904: 0.0004707746118463171
Position 3491: 0.00046907499219476937
Position 24385: 0.0004674761419638231
Position 2522: 0.0004620050300109302
Position 12650: 0.0004569714231344603
Position 18024: 0.000455571434821837
Position 20566: 0.00043921494196378025
Position 25963: 0.00043786073717239267
Position 25784: 0.0004347576566389209
Position 7624: 0.00043453517628454664
Position 27279: 0.00043373559293304905
Position 1426: 0.0004070112946503644
Position 27676: 0.000397975374140406
Position 27096: 0.00038897733407028314
Position 10526: 0.0003809797707735641
Position 19729: 0.0003793916536276203
Position 27381: 0.0003738391166647425
Position 698: 0.0003731874463336106
Position 27439: 0.00035427681162937194
Position 2789: 0.0003536506074964793
Position 8916: 0.0003396838160791046
Position 12723: 0.00033138566952893534
Position 6044: 0.00032006847278958674
Position 3770: 0.0003166330255376615
Position 817: 0.00030218539612265096
Position 8871: 0.0003009484302906384
Position 13210: 0.0002933295147373842
Position 2866: 0.000292499239888143
Position 10712: 0.0002915454272232878
Position 20294: 0.00028739145715569146
Position 4391: 0.0002744862880553063
Position 12974: 0.00025623766653931715
Position 5668: 0.00025543540849682934
Position 13737: 0.00024564372795152987
Position 2914: 0.000243303852514915
Position 1006: 0.00024295364941118646
Position 24218: 0.00023911645147864434
Position 20151: 0.0002356289444337481
Position 3534: 0.0001995203433315758
Position 8563: 0.00019295484423060975
Position 1131: 0.00018180142139507288
Position 24958: 0.00017538165103774117
Position 18737: 0.00016878447623048525
Position 19277: 0.00016547674804255958
Position 6200: 0.00016324594087763574
Position 23431: 0.00015363886104545802
Position 6308: 0.0001526200915063958
Position 12238: 0.00014609087160052313
Position 19593: 0.00014358564083241838
Position 24539: 0.00014137255163346464
Position 19737: 0.00014117428676253019
Position 12857: 0.00014099081109304555
Position 3494: 0.00014078713272751514
Position 20538: 0.00013987558098734054
Position 21071: 0.0001323392573876962
Position 18745: 0.00012158285076745547
Position 18517: 0.00012123619767726746
Position 13188: 0.00010472096673697946
Position 8675: 0.00010454435736217781
Position 23851: 0.00010405799114970159
Position 1168: 9.849107826217018e-05
Position 11949: 9.408865769141208e-05
Position 24542: 9.204405670544213e-05
Position 24494: 8.943529998920398e-05
Position 20519: 8.619561946327996e-05
Position 1139: 8.364759032048227e-05
Position 16799: 8.139178465925071e-05
Position 1046: 7.923301319608528e-05
Position 24202: 7.905068480666539e-05
Position 340: 7.864570335708738e-05
Position 717: 7.689437843651551e-05
Position 601: 7.686679895501167e-05
Position 23531: 7.393162201579424e-05
Position 20200: 7.172821395703352e-05
Position 607: 6.477413044111639e-05
Position 1187: 6.311718422259935e-05
Position 20162: 5.759887705134315e-05
Position 10871: 5.441104360460049e-05
Position 589: 5.4134078888414315e-05
Position 11306: 5.219307795790967e-05
Position 12247: 4.6253597408105874e-05
Position 21275: 4.4937469522218495e-05
Position 3083: 4.476093628761629e-05
Position 18863: 4.3807358475548144e-05
Position 5074: 4.069611203190588e-05
Position 12218: 4.013382381125153e-05
Position 12228: 3.7652333409582086e-05
Position 12759: 3.65538253850763e-05
Position 8072: 3.560396773340478e-05
Position 16925: 3.4083271849983394e-05
Position 12886: 3.0512829247066558e-05
Position 12889: 2.7945731184236582e-05
Position 2644: 2.7135888029322386e-05
Position 14570: 2.483213389221404e-05
Position 20498: 2.36717043320628e-05
Position 396: 2.173711823664251e-05
Position 9817: 2.1385747005511863e-05
Position 2284: 2.023768751679513e-05
Position 430: 1.95125955515459e-05
Position 16379: 1.8400552187522073e-05
Position 9464: 1.493351037389977e-05
Position 11125: 1.4532331632197429e-05
Position 5956: 1.436778668506753e-05
Position 13161: 1.3907188630883155e-05
Position 909: 1.3550157044986655e-05
Position 3124: 1.3334517709707877e-05
Position 2328: 1.2746217963206394e-05
Position 2818: 1.2247932450879249e-05
Position 1054: 1.2015563873824362e-05
Position 24253: 1.1585065497603101e-05
Position 1013: 9.83206132513339e-06
Position 3144: 9.69813943437261e-06
Position 406: 9.408128287860002e-06
Position 8719: 9.091738085171525e-06
Position 343: 9.042079299696196e-06
Position 2098: 8.273268328495005e-06
Position 457: 7.929443495213291e-06
Position 13389: 7.463310014858463e-06
Position 13898: 7.081296769655144e-06
Position 12764: 7.0026048750309265e-06
Position 1175: 6.763458272672365e-06
Position 8417: 6.758247950229059e-06
Position 12829: 5.996904864337022e-06
Position 1202: 4.976120133990733e-06
Position 8632: 4.816446600756721e-06
Position 633: 3.7582000109691985e-06
Position 2868: 3.662302543278867e-06
Position 1211: 3.657193750837226e-06
Position 13543: 3.036951790903221e-06
Position 1490: 2.9395860594567567e-06
Position 1854: 2.794457479951345e-06
Position 20689: 2.578774475024738e-06
Position 9657: 2.547343132017074e-06
Position 22930: 2.1997120888261757e-06
Position 22844: 1.9268767470941813e-06
Position 625: 1.6734408196125214e-06
Position 2117: 1.630757923389808e-06
Position 2420: 1.6064327822889637e-06
Position 838: 1.3788768571017245e-06
Position 475: 1.250042453459532e-06
Position 13533: 1.2479980361614288e-06
Position 13351: 1.2302155644597775e-06
Position 1078: 1.086208940868678e-06
Position 489: 9.692884766286519e-07
Position 13370: 9.322382115523837e-07
Position 1089: 7.966305025323424e-07
Position 487: 5.897189982373377e-07
Position 661: 5.407139215309146e-07
Position 8377: 4.0889963899920795e-07
Position 617: 3.899579688958558e-07
Position 870: 3.6944336069869494e-07
Position 767: 2.8349694470506435e-07
Position 9744: 2.6101593771649513e-07
Position 412: 2.3605658077293042e-07
Position 2122: 1.9769953929650208e-07
Position 886: 1.8489142525105029e-07
Position 1400: 1.659942382343625e-07
Position 1810: 1.6390158944205106e-07
Position 20579: 1.5907205547721354e-07
Position 2137: 1.4948478121094725e-07
Position 434: 1.3293679557547955e-07
Position 640: 1.2065111372612508e-07
Position 438: 1.1857386157718847e-07
Position 20983: 1.1433182367904996e-07
Position 266: 8.345644716011274e-08
Position 8001: 6.493400722477805e-08
Position 20909: 6.06004275647772e-08
Position 8816: 5.8572704021924756e-08
Position 5416: 5.7524344846465154e-08
Position 866: 1.5354858756244477e-08
Position 82: 3.974807211519975e-09
Position 161: 3.102290196055084e-09
Position 235: 2.2856764889945047e-09
Position 104: 8.214058621101886e-10
Position 449: 7.848449083774072e-10
Position 90: 6.859736097080387e-10
Position 423: 2.6528342846789097e-10
Position 175: 2.3125810199249374e-10
Position 166: 1.8366811948228443e-10
Position 225: 1.254496508371435e-10
Position 190: 8.905835904856468e-11
Position 131: 8.787801817066617e-11
Position 168: 4.354312017347829e-11
Position 195: 1.801600277077207e-11
Position 202: 9.848911020347171e-12
Position 127: 9.450059769420357e-12
Position 117: 1.88971043445331e-12
Position 114: 4.767582625406759e-13
