Gene = 0610040J01Rik
Position 43: 2.379271899500473e-06
Position 4513: 2.1593195547393605e-06
Position 280: 1.855756851464581e-06
Position 160: 1.6489641115867248e-06
Position 4612: 1.2293305922269848e-06
Position 4222: 9.063615690321481e-07
Position 143: 9.044972166335542e-07
Position 293: 3.918917468377733e-07
Position 162: 1.98982083281814e-07
Position 76: 1.493971745555365e-07
Position 387: 1.0470039459765864e-07
Position 573: 5.323977680902332e-08
Position 563: 4.362701999510618e-08
Position 1245: 4.2559535765787915e-08
Position 599: 3.386865870830451e-08
Position 777: 2.3614595116079023e-08
Position 565: 1.863793748184895e-08
Position 3043: 7.319357949678132e-09
Position 511: 6.569731403538122e-09
Position 836: 4.764034146186637e-09
Position 722: 2.1046439243362846e-09
Position 720: 1.5340075889848626e-09
Position 670: 1.3877086217412923e-09
Position 905: 5.682078831300937e-10
Position 654: 5.557901301847485e-11
Position 662: 5.005495406059966e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2261: 0.8219993728170789
Position 11867: 0.3795777830711793
Position 16563: 0.23180612754029326
Position 11407: 0.14893673898252563
Position 2950: 0.14706702188828322
Position 4281: 0.13449237389569593
Position 6251: 0.13359385100042573
Position 14509: 0.10446879541839879
Position 328: 0.09905413626896223
Position 2960: 0.06760339322940864
Position 3029: 0.06519093221549069
Position 8634: 0.061418663494192824
Position 2283: 0.05761257800052834
Position 10878: 0.055245450822690806
Position 107: 0.04006528603403987
Position 12761: 0.03844197221939002
Position 9753: 0.038426567092075044
Position 11804: 0.03841421252955285
Position 10853: 0.030081437580579178
Position 6617: 0.028427040437862816
Position 13018: 0.024656457229950853
Position 16016: 0.02273237607640721
Position 9666: 0.022119734102236343
Position 12357: 0.018160766786885663
Position 2242: 0.016156940321498312
Position 12709: 0.014988675158120416
Position 594: 0.014020059307144174
Position 9310: 0.013835697880192356
Position 12459: 0.013617648261768912
Position 12408: 0.012985461032676757
Position 8443: 0.012743947921778135
Position 3619: 0.011569737513191111
Position 10506: 0.0111644472592244
Position 4731: 0.010824965378624376
Position 1385: 0.010711866714607747
Position 1486: 0.009782509015490638
Position 1523: 0.0096591302421189
Position 2995: 0.008983519144087217
Position 6962: 0.008980802405309525
Position 11838: 0.007916569794765562
Position 2136: 0.00733927438471191
Position 1938: 0.00662147082894655
Position 4264: 0.0064598688210330815
Position 5542: 0.006031809984337306
Position 7511: 0.005686950504569814
Position 1481: 0.0051666854086568435
Position 8311: 0.004958487453777493
Position 2211: 0.004592852144686124
Position 168: 0.004586744123817091
Position 9286: 0.0045100533031856346
Position 9356: 0.004000057457429485
Position 2535: 0.0039299061600263
Position 11138: 0.0038900470018133934
Position 9398: 0.0038033821209517552
Position 4240: 0.0037477595844038866
Position 2668: 0.0036249547634860423
Position 2767: 0.0035935865736701367
Position 381: 0.0035494998365123327
Position 2174: 0.0034094816346667777
Position 2411: 0.0033413261407884047
Position 1334: 0.003219996211570597
Position 133: 0.003169830689075128
Position 118: 0.0029973640895868594
Position 1890: 0.002968717820610583
Position 2630: 0.002438500875433753
Position 125: 0.002321126349792003
Position 5139: 0.002313443241797031
Position 731: 0.0022750452022655934
Position 2140: 0.0021231604396736393
Position 1350: 0.002054604065043
Position 5675: 0.0020319782105000825
Position 6810: 0.0020017657553523995
Position 7719: 0.0019889625248573667
Position 2320: 0.001981118680959912
Position 7636: 0.0019575882022727004
Position 4381: 0.001947204775569936
Position 9524: 0.0019427218706088358
Position 8679: 0.001857819708927934
Position 7755: 0.0017938773705665875
Position 8620: 0.0016204145542542954
Position 2749: 0.00157430346368296
Position 8347: 0.0014455792303093781
Position 5577: 0.0014288275610504443
Position 4951: 0.001337038896672607
Position 6189: 0.0013340918262094302
Position 3910: 0.001319536314680018
Position 2978: 0.001287675449521327
Position 3032: 0.0012148853928662564
Position 2815: 0.001185761425966213
Position 5024: 0.0011255877735702644
Position 4464: 0.0011196077627798904
Position 7540: 0.0010085207202762696
Position 1948: 0.0009222286452270587
Position 5247: 0.0009115220957960023
Position 4691: 0.0008701591557045709
Position 1028: 0.0008405544071069011
Position 6521: 0.00083892982172799
Position 1454: 0.0008003841465034765
Position 2864: 0.0007352140674662634
Position 4459: 0.0006552553059870193
Position 2974: 0.0006489811494226504
Position 947: 0.0006299396788561772
Position 3705: 0.0006106503797303249
Position 3725: 0.0005762394803446473
Position 5934: 0.0005649154927885661
Position 4193: 0.0005567480992335637
Position 6641: 0.0005294298191202879
Position 2467: 0.0005106343677366617
Position 1982: 0.0005001092649676222
Position 8928: 0.00047122896592041746
Position 3143: 0.00046051377019837796
Position 839: 0.0004580372926077928
Position 4935: 0.0004529796844643916
Position 6417: 0.00042765519458073844
Position 2753: 0.0004177546193864144
Position 2908: 0.0003688057641965996
Position 5820: 0.0003633759152721388
Position 1432: 0.0003557586634693475
Position 1148: 0.0003294840715094742
Position 4917: 0.0003107844944768101
Position 2925: 0.0003098659961232191
Position 801: 0.0003078063433286663
Position 2846: 0.00028443326671442697
Position 1562: 0.0002757295177771075
Position 4478: 0.00025651744791459186
Position 733: 0.000255886958869146
Position 7554: 0.00024555714603071625
Position 1917: 0.00024205805369343825
Position 4989: 0.0002301071403561882
Position 2288: 0.0002299929375903708
Position 6036: 0.00022970583399066377
Position 1816: 0.00021413177307104628
Position 816: 0.00020772990567522528
Position 1805: 0.00020483446376841707
Position 7573: 0.00020077875920422833
Position 1049: 0.00019763726170160236
Position 4345: 0.00017470051609548985
Position 703: 0.00015369098758759094
Position 4107: 0.00013476628916333307
Position 5076: 0.0001333404126552557
Position 341: 0.00013198162025837134
Position 4221: 0.00013113999974431024
Position 182: 0.00013079327833582
Position 338: 0.00012867229130343152
Position 4087: 0.00012698791398019923
Position 5865: 0.00012524868154234782
Position 3916: 0.00012346934250849224
Position 2694: 0.00012016044072673834
Position 744: 0.00011576645700952792
Position 5754: 0.00011184820766050899
Position 3814: 0.00011132393475942047
Position 6352: 0.00010715345434473312
Position 2391: 0.00010570497637094831
Position 5073: 0.0001056093938266798
Position 6484: 0.00010412220674786335
Position 2072: 9.773650583423295e-05
Position 895: 9.707110991952318e-05
Position 1542: 9.648284130797736e-05
Position 622: 9.561567644218604e-05
Position 4831: 8.676045236191339e-05
Position 1283: 8.441590022079192e-05
Position 1354: 8.001568860337235e-05
Position 2537: 7.761375667959602e-05
Position 2600: 7.620006979035665e-05
Position 3058: 6.496244455305411e-05
Position 5497: 6.260945570714229e-05
Position 783: 6.107057926097204e-05
Position 405: 6.002673296973147e-05
Position 2358: 5.772481686248736e-05
Position 356: 5.168605879373222e-05
Position 4803: 5.04481712350416e-05
Position 2627: 4.846892211727222e-05
Position 4162: 4.6509826399806596e-05
Position 448: 4.650515967800658e-05
Position 1742: 4.597968870091614e-05
Position 1097: 4.477355977163197e-05
Position 1555: 4.459451959390437e-05
Position 232: 4.4372279650170596e-05
Position 2244: 3.853545956507373e-05
Position 2746: 3.8533189523188123e-05
Position 4026: 3.812001524667479e-05
Position 1426: 3.683894838388462e-05
Position 192: 3.429698125238794e-05
Position 384: 3.309595452895362e-05
Position 1772: 3.015060669253877e-05
Position 1095: 2.645342033885452e-05
Position 3847: 2.370030885484309e-05
Position 351: 2.136301191874363e-05
Position 4533: 2.1065087067768904e-05
Position 2300: 1.8458795716769488e-05
Position 692: 1.8436814926393708e-05
Position 1051: 1.6953588182007126e-05
Position 1528: 1.5787487846840354e-05
Position 1411: 1.5284226530933295e-05
Position 2543: 1.47360823030421e-05
Position 1575: 1.1420157576286713e-05
Position 387: 1.0974163017174448e-05
Position 749: 1.0584895944788092e-05
Position 1509: 1.0331794593341733e-05
Position 2642: 7.67980360362482e-06
Position 2040: 6.137252376942154e-06
Position 2363: 5.377743220457792e-06
Position 2562: 4.104314851404141e-06
Position 2551: 3.986454262970516e-06
Position 2421: 3.868444794844759e-06
Position 4855: 7.51814787216831e-07
Position 1526: 4.134761669676743e-07
Position 1067: 2.092002976518274e-07
Position 1399: 1.8243109635037068e-07
Position 2076: 1.502552641581813e-07
Position 914: 1.1511901927072055e-07
Position 215: 1.0187619222434235e-07
Position 905: 9.09176883981276e-08
Position 501: 6.623871179049786e-08
Position 433: 6.12952553637973e-08
Position 767: 4.5410745670302564e-08
Position 544: 2.3001166070503157e-08
Position 1055: 1.2749599177412653e-08
Position 769: 1.0907651411403448e-08
Position 546: 3.819927932824736e-09
Position 415: 3.1248335693084404e-09
Position 237: 1.632291726039e-09
Position 1299: 1.1264488761045957e-09
Position 1404: 1.0734636829025124e-09
Position 1257: 9.776560494416437e-10
Position 848: 8.51105398009016e-10
Position 761: 7.052941952203512e-10
Position 272: 6.236613823139494e-10
Position 293: 3.4299324623538463e-10
Position 765: 2.9039006741180234e-10
Position 274: 2.106724344940605e-10
Position 925: 1.9325469969544298e-10
Position 918: 1.4604746685565804e-10
Position 427: 1.2601105784675814e-10
Position 763: 5.920164045517529e-11
Position 417: 5.6995943560856406e-11
