Gene = Clns1a
Position 16325: 3.184823405765971e-05
Position 517: 3.088663725117303e-05
Position 552: 3.060358492582257e-05
Position 16149: 2.974408719197668e-05
Position 16173: 2.965196766376308e-05
Position 948: 2.957759105347075e-05
Position 16597: 2.4168631830172664e-05
Position 502: 2.3605993102650637e-05
Position 48: 1.5908097263329515e-05
Position 143: 1.055424740165799e-05
Position 406: 9.158094307173735e-06
Position 275: 4.734210193099869e-06
Position 638: 2.321103371862183e-06
Position 554: 1.990258752149809e-06
Position 389: 1.9383914490033968e-06
Position 399: 1.7579013027060725e-06
Position 386: 1.5377151342573053e-06
Position 88: 1.17612798905039e-06
Position 366: 1.1042827365822632e-06
Position 538: 1.0761184012765055e-06
Position 186: 1.0663445888662788e-06
Position 19910: 6.682111532610616e-07
Position 352: 5.986132532558107e-07
Position 459: 5.498400356626041e-07
Position 558: 4.30531649282216e-07
Position 771: 4.0151052351260887e-07
Position 425: 3.6816040314214935e-07
Position 6: 3.007195240215199e-07
Position 15337: 2.2867002829677834e-07
Position 334: 1.5707503780162605e-07
Position 481: 1.0580846262910869e-07
Position 562: 9.092970368156418e-08
Position 457: 6.24280912076719e-08
Position 988: 4.899803727136175e-08
Position 556: 4.21827050475885e-08
Position 315: 2.471124776171511e-08
Position 294: 1.5262985874427684e-08
Position 320: 1.1725441056106825e-08
Position 9: 5.807547834457762e-09
Position 608: 3.1403815079164315e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 19816: 0.964873769922332
Position 15065: 0.9570834418197868
Position 7711: 0.9288774881484313
Position 15992: 0.9074647068399766
Position 13670: 0.8141047238556561
Position 13919: 0.5953595106553088
Position 21584: 0.4336363856838589
Position 22108: 0.4258979362902212
Position 328: 0.4230296447541039
Position 17138: 0.38993076434908036
Position 8954: 0.38377436321250336
Position 5736: 0.3701493895208206
Position 17272: 0.3237996516911518
Position 8971: 0.2214664892779997
Position 8226: 0.16618436099353295
Position 10610: 0.13149516734537847
Position 15267: 0.12210874529982924
Position 19462: 0.101638784823596
Position 3833: 0.08868244988936637
Position 15313: 0.08351713307427491
Position 1640: 0.08326192966594119
Position 20872: 0.07933789222266144
Position 17335: 0.07583567819874126
Position 1402: 0.07482780046055218
Position 21631: 0.06669608387488615
Position 16010: 0.04958907712204198
Position 20111: 0.04589983999542866
Position 21852: 0.04524790789292635
Position 7418: 0.043733059402758984
Position 22156: 0.0392055820041642
Position 20257: 0.03875974766727059
Position 21603: 0.03830348260368517
Position 3381: 0.03395451346405134
Position 875: 0.03184874640926623
Position 5389: 0.029141224834542085
Position 15997: 0.028141866937782735
Position 5666: 0.024787781150567813
Position 19043: 0.02424009919093782
Position 15068: 0.021757913784657735
Position 8187: 0.01996079582988642
Position 1449: 0.018528510963738594
Position 20472: 0.017849078327248802
Position 2061: 0.017795791636224866
Position 1498: 0.017322628674111492
Position 3398: 0.015759904816781592
Position 18712: 0.015736381686571585
Position 8307: 0.01435353910085852
Position 15239: 0.013860959593274798
Position 8268: 0.013462201780228158
Position 5328: 0.013085280973835399
Position 3796: 0.012735293077248322
Position 20916: 0.012552071989715608
Position 21792: 0.012492832542340368
Position 17314: 0.012142332006342937
Position 1996: 0.011765288000207114
Position 6927: 0.011555636867678814
Position 21039: 0.011529703207766258
Position 18490: 0.011417648701748058
Position 12321: 0.011416070535895554
Position 3434: 0.01044725971411152
Position 18065: 0.010322521148206913
Position 9014: 0.009923498769915218
Position 1892: 0.009875349745575444
Position 19711: 0.00912623133456294
Position 3377: 0.008992463587929182
Position 21815: 0.008552188203769417
Position 21122: 0.008547274844946284
Position 4941: 0.008544766289964303
Position 15424: 0.00842202486229645
Position 19011: 0.008356557622988212
Position 5289: 0.00807949003970011
Position 4923: 0.007906581021444294
Position 18769: 0.007795909478801888
Position 20536: 0.007756398733678922
Position 14522: 0.007634274753240246
Position 5788: 0.007339748019061036
Position 21191: 0.0073358352100439395
Position 8986: 0.007033542323440699
Position 377: 0.006497870945188516
Position 5642: 0.0061310297425440224
Position 16495: 0.0052581969886674445
Position 19857: 0.005252401159570488
Position 5246: 0.005218297872220997
Position 7595: 0.005213288129898651
Position 1698: 0.004866835967992034
Position 3652: 0.004758505876939854
Position 7641: 0.004663722920260937
Position 4974: 0.004579511931897785
Position 8820: 0.004497404590710713
Position 6986: 0.004344876427551645
Position 19668: 0.004330985281085235
Position 1460: 0.004112373021551876
Position 18021: 0.004100718256657162
Position 4525: 0.003985211039081395
Position 20613: 0.003962609790658208
Position 1982: 0.003962302625460805
Position 13582: 0.003940915693661758
Position 4888: 0.003821262432432688
Position 22217: 0.0037278949727457067
Position 17278: 0.0037190642242848613
Position 8002: 0.00368954581350978
Position 5574: 0.0036768385677312643
Position 5370: 0.0035792033176179033
Position 14808: 0.0035580029214362548
Position 15344: 0.003499744212584704
Position 1365: 0.0034960714872160695
Position 15616: 0.0034621662549963817
Position 16232: 0.0034293243604954326
Position 18224: 0.0033907869811097262
Position 17317: 0.0030861089315504736
Position 15374: 0.0029405190715025057
Position 8100: 0.0028849065798835453
Position 19687: 0.0028752756966789576
Position 20301: 0.002858704580547262
Position 18880: 0.0028409586406095114
Position 21230: 0.002822082069412301
Position 15704: 0.002798756685187266
Position 1580: 0.002722137635835887
Position 21680: 0.0027136822985463498
Position 1843: 0.0027072962672918966
Position 18262: 0.002677900265243047
Position 18992: 0.0026661902049092334
Position 1878: 0.0026473997269248076
Position 15272: 0.0026171405191985184
Position 20633: 0.002542493762349449
Position 21102: 0.0025385910241771804
Position 1446: 0.002426522841056438
Position 16027: 0.0024129767599334034
Position 15865: 0.0024065364166624015
Position 1546: 0.0023609734324833587
Position 18530: 0.002272697681584288
Position 1369: 0.0021743777265727533
Position 22113: 0.0021694835182065513
Position 5541: 0.002152714445159696
Position 5600: 0.002117477800180822
Position 15294: 0.0020449779297397903
Position 20768: 0.001990642602670837
Position 15095: 0.00191365675731995
Position 14345: 0.001904418107937764
Position 15043: 0.0018443287792391547
Position 18428: 0.0018104505666908276
Position 4579: 0.0016502162640892497
Position 8038: 0.0014723891474680288
Position 1512: 0.0014532854682068005
Position 15923: 0.0014064386186610326
Position 16040: 0.0013451883783902592
Position 1078: 0.0013174014054783071
Position 15494: 0.0012921114947521983
Position 1405: 0.001273510285294718
Position 3302: 0.0012443378302555994
Position 7452: 0.0012139406866883745
Position 10045: 0.0010844983020617176
Position 22089: 0.0010337723319547914
Position 17410: 0.0010296407167233253
Position 20617: 0.0009648733701708146
Position 17054: 0.0009125917781478554
Position 21205: 0.0008911331877203759
Position 20272: 0.0008713255138101813
Position 1094: 0.0008235302612558408
Position 1317: 0.0008128145063153859
Position 5010: 0.0007934771271809623
Position 15100: 0.0007819100924844073
Position 19215: 0.0007800008326731081
Position 21247: 0.0007719758304572191
Position 15371: 0.0007627979528854796
Position 20597: 0.0007600991066828009
Position 20857: 0.0007499809541969921
Position 20493: 0.0007445294324883579
Position 306: 0.0007250982572814537
Position 20424: 0.0007190953060757867
Position 20253: 0.000705053163493974
Position 10118: 0.0006844880620978062
Position 10960: 0.0006829338858525874
Position 17341: 0.0006802242348731654
Position 22007: 0.0006463382527205363
Position 16245: 0.0006265089527748726
Position 16242: 0.0005988294156702446
Position 17382: 0.000588488126397255
Position 17347: 0.0005816698105135503
Position 21885: 0.0005451722008848966
Position 20553: 0.0005211257274619001
Position 17256: 0.0004923265006593844
Position 15977: 0.00047162777684279437
Position 17393: 0.0004715598007205559
Position 1033: 0.0004645325988422937
Position 20855: 0.0004486729498228524
Position 21939: 0.00043834949646298334
Position 10167: 0.00043002505683607383
Position 17087: 0.0003905994186401444
Position 17541: 0.00038778522346957734
Position 21774: 0.0003822242278019481
Position 19979: 0.0003801055581986575
Position 550: 0.00037941323933267905
Position 1202: 0.0003686649249689175
Position 1680: 0.00032607922485522836
Position 1004: 0.0003117946615184839
Position 16276: 0.00030490632394941327
Position 601: 0.0003004629173971721
Position 16399: 0.00029944428116080547
Position 2058: 0.000294220634345024
Position 18815: 0.00029002041280432197
Position 18804: 0.0002682635296124769
Position 1854: 0.00026218370083696353
Position 442: 0.00024470161089096493
Position 21859: 0.0002402090485017577
Position 21211: 0.0002315956658405773
Position 18497: 0.00022319578064388732
Position 17467: 0.0002223657094524901
Position 19993: 0.00021804165203718345
Position 15283: 0.00020695497755093074
Position 16683: 0.00020442952791449722
Position 20709: 0.00019784659883819418
Position 20851: 0.00017992362721547172
Position 16055: 0.0001656662466485804
Position 17844: 0.00016303661893526974
Position 16638: 0.00016054165132147957
Position 20387: 0.00013931470788222108
Position 1007: 0.00013623519465662465
Position 167: 0.0001346471878931641
Position 579: 0.00012343736257474272
Position 970: 0.00012209578262037472
Position 21747: 0.0001103595539070127
Position 1467: 0.00010610323073341833
Position 2990: 0.00010483266225777083
Position 493: 8.775687086695153e-05
Position 467: 7.722442988683834e-05
Position 16217: 7.193342582522574e-05
Position 20944: 6.645217492183908e-05
Position 921: 5.701225102125362e-05
Position 940: 5.6601989492275445e-05
Position 1303: 5.132358692599008e-05
Position 591: 4.767279224593531e-05
Position 20306: 4.1874184735475295e-05
Position 16193: 3.896635882124419e-05
Position 1165: 3.7106054951948015e-05
Position 16530: 3.073323781274709e-05
Position 16411: 2.8773737543078084e-05
Position 16288: 2.772399550515606e-05
Position 170: 2.6556824341617287e-05
Position 2003: 2.6336198695900994e-05
Position 1789: 2.62055757084596e-05
Position 1132: 2.616559126239442e-05
Position 1714: 2.5560686576143295e-05
Position 877: 2.4788033872094264e-05
Position 1920: 2.104876978321055e-05
Position 17284: 2.0751537577134468e-05
Position 1918: 2.0357479110744434e-05
Position 16497: 1.7954737643122847e-05
Position 1229: 1.780941917172794e-05
Position 643: 1.7410450991318473e-05
Position 406: 1.673826604038248e-05
Position 1139: 1.379626499471885e-05
Position 530: 1.1515149624467671e-05
Position 17885: 1.0957780120588598e-05
Position 679: 1.0815095932066052e-05
Position 1426: 1.0573815252373661e-05
Position 17676: 1.0059068259745634e-05
Position 16186: 9.698350664097305e-06
Position 399: 9.257906555650438e-06
Position 1520: 9.228817506095064e-06
Position 1101: 8.175327868137066e-06
Position 413: 7.361109734787644e-06
Position 979: 7.136261808393226e-06
Position 16502: 5.77159280139399e-06
Position 1176: 5.296872540321509e-06
Position 18376: 5.086734965202553e-06
Position 16202: 4.8661622661754716e-06
Position 498: 4.827671017336026e-06
Position 608: 4.735134309115431e-06
Position 15829: 4.689342396995044e-06
Position 1096: 4.106601809398492e-06
Position 284: 3.642245459016371e-06
Position 127: 3.4075846305143838e-06
Position 115: 3.147357066332828e-06
Position 1754: 2.9704467912848936e-06
Position 20853: 2.9123774814626636e-06
Position 618: 2.7271138446957443e-06
Position 3882: 2.5477326883168803e-06
Position 425: 2.443837497491607e-06
Position 1319: 2.2171554147206298e-06
Position 1134: 1.977975095079344e-06
Position 17555: 1.405281676827823e-06
Position 1118: 1.2774489686973872e-06
Position 1226: 1.209824890269955e-06
Position 17422: 1.1887827911271059e-06
Position 942: 1.1435106648542241e-06
Position 1833: 9.890636728116754e-07
Position 1249: 8.938346390455483e-07
Position 200: 4.1662407878699817e-07
Position 93: 4.559916109465374e-08
Position 17011: 4.0395704649983595e-08
Position 182: 3.047435910256319e-08
Position 16911: 2.8516923315699346e-08
Position 174: 2.8338315233067988e-08
Position 16962: 1.9602790448130605e-08
Position 17593: 1.932898219511312e-08
Position 17529: 1.892770464623261e-08
Position 16444: 1.2614395016879222e-08
Position 235: 1.04392824392591e-08
Position 233: 7.317152007146064e-09
Position 240: 5.6030351947265965e-09
Position 19483: 5.152338757316016e-09
Position 259: 1.6580761326240448e-09
Position 415: 1.3145563954123554e-09
Position 653: 1.0204874531244252e-09
