Gene = Nkpd1
Position 545: 7.621474682701693e-07
Position 694: 6.893437614067932e-07
Position 1310: 3.7378241507904917e-07
Position 1323: 3.552507033428751e-07
Position 1977: 2.7017884450047936e-07
Position 1750: 2.587373683376398e-07
Position 1189: 2.1715106169976824e-07
Position 1330: 1.037041767170498e-07
Position 1122: 9.831396298116381e-08
Position 208: 9.666637440010814e-08
Position 1010: 8.263164719982995e-08
Position 1317: 5.203360139679461e-08
Position 1335: 4.772778371556859e-08
Position 1198: 4.633472999080224e-08
Position 1157: 3.941695143238093e-08
Position 1763: 2.5650856922802562e-08
Position 1618: 1.9312550411443913e-08
Position 1308: 1.4997672625092777e-08
Position 911: 1.117654087676677e-08
Position 1752: 1.1038059489126807e-08
Position 1792: 9.443498334528993e-09
Position 1709: 9.288417488327346e-09
Position 861: 3.3266075624700492e-09
Position 1015: 1.055560317324079e-09
Position 1348: 1.627152669896366e-10
Position 1816: 1.4331350170360202e-10
Position 1376: 5.435346292747351e-11
Position 1470: 5.129724395945797e-11
Position 1472: 4.606826239719001e-11
Position 1350: 4.5073361078680736e-11
Position 1600: 4.4584622021421595e-11
Position 1043: 1.0204306573716884e-13
Position 1035: 6.651102562883329e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 864: 0.9640551486116093
Position 4095: 0.8935116454985864
Position 5132: 0.5279092117008477
Position 6388: 0.216827808964748
Position 6035: 0.18772684255732527
Position 4301: 0.15026769095518022
Position 5916: 0.10066565314740665
Position 2670: 0.07525212924387355
Position 6079: 0.05514707552988598
Position 6952: 0.03830680813586806
Position 5022: 0.038292953326411056
Position 5639: 0.03722834435167014
Position 6573: 0.03613030894128287
Position 6085: 0.03462107742243412
Position 898: 0.03028725553316639
Position 6842: 0.029638619272950504
Position 5254: 0.02604018209040645
Position 5045: 0.023791593966299752
Position 6391: 0.02359181354396042
Position 2323: 0.017165476026828896
Position 5316: 0.016810865796885077
Position 5412: 0.014264455653555967
Position 1062: 0.014090406204719349
Position 5955: 0.012248977764554986
Position 1963: 0.012180026914924135
Position 2097: 0.011852919776120647
Position 3810: 0.010544233934702442
Position 5803: 0.010504867839672827
Position 1403: 0.009992199422343993
Position 6656: 0.00974545399482367
Position 4126: 0.00917988427117106
Position 6271: 0.008207927238024448
Position 6179: 0.008167806991642955
Position 6685: 0.008005769259826732
Position 2112: 0.00794629314462353
Position 4349: 0.007262405322897851
Position 4385: 0.0066802251118817275
Position 1139: 0.006513541110385162
Position 2281: 0.005888130648270503
Position 6814: 0.005403771113411923
Position 6607: 0.005372055873509656
Position 4602: 0.005097068607143737
Position 3415: 0.0050925045218197336
Position 3640: 0.0049233912527731245
Position 6483: 0.004879021679328305
Position 6691: 0.004806053545735116
Position 1333: 0.004421917258755052
Position 254: 0.004345867139646302
Position 6802: 0.004063460759558055
Position 1080: 0.0036910183985156666
Position 4579: 0.0036882789172400575
Position 5429: 0.003429310301967667
Position 5286: 0.003377841781443932
Position 5867: 0.0031492679760395134
Position 2034: 0.0030529714132741235
Position 901: 0.0028368359596686005
Position 5689: 0.0026822096592514083
Position 296: 0.00254702342065358
Position 5085: 0.002544141750186337
Position 1281: 0.0021942147890060947
Position 604: 0.002137907007920279
Position 3067: 0.0020483627200104356
Position 5146: 0.0019223995837599089
Position 739: 0.0019093287369431398
Position 6753: 0.0019050519696347259
Position 1236: 0.0018730571036290747
Position 3396: 0.0018724349430110621
Position 5053: 0.0016221249361470437
Position 662: 0.0016179058826588778
Position 6253: 0.0015980781850759643
Position 3039: 0.0015931584340624627
Position 6214: 0.001507737256720469
Position 794: 0.0014300507771120715
Position 1067: 0.0014191904663284492
Position 3111: 0.001384777144222587
Position 2162: 0.0013250233261190964
Position 1257: 0.0012964942252185012
Position 4107: 0.0012513617208016845
Position 2879: 0.0012044126784828606
Position 3552: 0.0011880803877409789
Position 3470: 0.0011400880412241986
Position 5143: 0.0010583420230306185
Position 1089: 0.0010503719032679273
Position 3581: 0.0009986869974779112
Position 1128: 0.000948791222074461
Position 6394: 0.0007878582701106317
Position 2999: 0.0007627403711694759
Position 3045: 0.0006446690698336094
Position 3372: 0.0006441104962008159
Position 3597: 0.0006438093118106854
Position 2538: 0.000641131881379045
Position 3009: 0.0006385460083701485
Position 563: 0.0005905387836724512
Position 670: 0.000565796194281115
Position 5839: 0.0005305745954098407
Position 5564: 0.0005043220828725044
Position 3953: 0.0004530730564489663
Position 1241: 0.00044012177967014694
Position 1211: 0.0004345346444829056
Position 2924: 0.00042158650732986133
Position 2603: 0.0003507289312604553
Position 5149: 0.0003064538975615942
Position 629: 0.00030479370318604366
Position 2915: 0.00028194398109360154
Position 339: 0.00027686958934432086
Position 1875: 0.0002702848528932527
Position 3766: 0.0002552078751913465
Position 6863: 0.00024942577951665105
Position 2118: 0.00024608892200464016
Position 4045: 0.00022568472216657998
Position 1084: 0.0002128361473917176
Position 1175: 0.00020316332700646853
Position 1888: 0.00020078254748926854
Position 6235: 0.0001988207651100509
Position 3821: 0.00016682561504486972
Position 2345: 0.00016600134517318654
Position 925: 0.00016475717799068366
Position 2022: 0.0001614991343795295
Position 4522: 0.00015966136558372466
Position 840: 0.00015253645957045552
Position 5326: 0.0001522660116489911
Position 3185: 0.0001478309740654296
Position 3524: 0.0001472470137620043
Position 1860: 0.0001466287806865912
Position 4449: 0.00014311223696355472
Position 813: 0.0001368907447729073
Position 1217: 0.00013620586786669396
Position 2950: 0.00013411630699735613
Position 1122: 0.0001278986828311275
Position 1490: 0.00012423396530083066
Position 680: 0.00012073273688000392
Position 3813: 0.00012005554173174012
Position 2175: 0.00011495369662893785
Position 3791: 0.00010670169587946708
Position 275: 0.00010530166658937474
Position 5603: 0.00010505066674243617
Position 2046: 0.00010189794505232724
Position 1589: 9.495203058124471e-05
Position 3566: 9.027760517361165e-05
Position 2287: 8.947540258683607e-05
Position 5026: 8.947093227813347e-05
Position 2242: 8.774364721679134e-05
Position 3021: 8.539147780160141e-05
Position 3483: 8.421599423942825e-05
Position 3145: 8.088903932530562e-05
Position 526: 8.006169314771458e-05
Position 1145: 7.673125549976355e-05
Position 2049: 7.464193061129144e-05
Position 3894: 7.39387112951817e-05
Position 360: 7.019493558388563e-05
Position 1187: 6.613912213960233e-05
Position 279: 6.531080324404116e-05
Position 4418: 6.250222813598882e-05
Position 214: 6.131830049007015e-05
Position 3984: 6.0821457351995433e-05
Position 577: 5.918276112238369e-05
Position 2383: 5.808368149381643e-05
Position 4401: 4.904461376007655e-05
Position 2300: 4.67466421735453e-05
Position 1410: 4.434515899637335e-05
Position 2889: 4.358853273540368e-05
Position 488: 4.088041037696943e-05
Position 3357: 3.917224406401276e-05
Position 540: 3.648757964584537e-05
Position 2256: 3.5746683648822645e-05
Position 1096: 3.475387317121911e-05
Position 609: 3.355461271821721e-05
Position 2246: 3.094423044564924e-05
Position 3179: 3.057220556759489e-05
Position 1222: 3.040158257680854e-05
Position 1825: 3.0021335681611054e-05
Position 407: 2.8718672246720636e-05
Position 2060: 2.7046255353982996e-05
Position 1701: 2.6921267267746344e-05
Position 2308: 2.622499095559977e-05
Position 1371: 2.2039595259866365e-05
Position 3977: 2.085109482039234e-05
Position 1644: 2.07909629513814e-05
Position 1537: 1.8986766711955705e-05
Position 4010: 1.8911844714310553e-05
Position 819: 1.815484299797224e-05
Position 584: 1.4013783827237269e-05
Position 315: 1.1519130336925473e-05
Position 478: 1.0928856174321987e-05
Position 748: 1.0661191407847271e-05
Position 500: 8.781471716656517e-06
Position 464: 7.380017491265386e-06
Position 341: 4.588431637137335e-06
Position 827: 3.4807716581854787e-06
Position 2075: 2.0922769519204413e-06
Position 5188: 2.072560474747754e-06
Position 363: 1.9914295991203155e-06
Position 4265: 1.925941497921649e-06
Position 502: 1.7569294693455174e-06
Position 2340: 1.7231215266406744e-06
Position 378: 1.669093291852167e-06
Position 1335: 1.545573295043969e-06
Position 2068: 1.4555915224100015e-06
Position 1342: 1.3604918882932694e-06
Position 2202: 1.2904732688951935e-06
Position 1305: 1.2891845860328027e-06
Position 1098: 1.2366566153578966e-06
Position 459: 1.0915335699414828e-06
Position 1164: 1.0889866358385027e-06
Position 2188: 1.0422750440695432e-06
Position 1368: 7.792517535447181e-07
Position 2349: 7.554873912064467e-07
Position 3124: 6.530898230431426e-07
Position 461: 5.870883790549005e-07
Position 2297: 4.2694064488892274e-07
Position 3141: 2.8866431949658375e-07
Position 589: 2.548057109100149e-07
Position 1908: 2.2568771490596997e-07
Position 2784: 1.85784349172629e-07
Position 1444: 1.557919518845786e-07
Position 1422: 1.442791692928006e-07
Position 1417: 1.347871568663471e-07
Position 1298: 1.19904557936665e-07
Position 2693: 1.1107906298809182e-07
Position 1439: 1.027262948011848e-07
Position 1904: 1.0081790384254063e-07
Position 2955: 9.943957482410464e-08
Position 1648: 8.472190246661075e-08
Position 1565: 5.309403439644046e-08
Position 1478: 4.776096534625722e-08
Position 1672: 4.3197744091633035e-08
Position 1731: 3.533893272042275e-08
Position 1679: 3.1313789470530184e-08
Position 2941: 2.689620259108166e-08
Position 1153: 1.4474400759890808e-08
Position 1189: 1.2766131324388815e-08
Position 823: 5.106348761822786e-09
Position 1547: 3.7787460208492995e-09
Position 967: 2.705456283529105e-09
Position 1028: 7.108465547688004e-10
Position 1019: 1.485395931033713e-10
Position 1024: 1.5649332438391034e-11
Position 983: 5.495040071795213e-12
Position 1376: 3.903745602485225e-12
Position 1570: 1.4976570859442625e-12
