Gene = Ecsit
Position 604: 0.041710864798766206
Position 11336: 0.03921893944983499
Position 10752: 0.036756648607358555
Position 12964: 0.030040566214127675
Position 5948: 0.029833535924137428
Position 10636: 0.0255952769089932
Position 9113: 0.02507456956253454
Position 1354: 0.020112226249535226
Position 8792: 0.019813752385580505
Position 3490: 0.019150459012160233
Position 10647: 0.018601564635847806
Position 3412: 0.01751824782176983
Position 1173: 0.01738756823524963
Position 1233: 0.01729254018058298
Position 12990: 0.015542171000635253
Position 266: 0.015060799234176036
Position 9140: 0.015033742162308943
Position 10207: 0.014817404424778108
Position 10697: 0.013474674373078529
Position 3591: 0.011658300176778205
Position 3676: 0.011057556039582857
Position 4806: 0.009302169752440734
Position 11316: 0.008646016474236939
Position 12539: 0.008441269689540901
Position 13047: 0.0081998394939257
Position 10333: 0.007368762227985018
Position 1034: 0.00695117497610369
Position 4963: 0.006663281321993763
Position 10415: 0.006370950384971864
Position 12784: 0.006257617779988379
Position 617: 0.0058568808937462
Position 10602: 0.005588000648675619
Position 147: 0.005566592982502584
Position 220: 0.005499152351073231
Position 12515: 0.005423457226921699
Position 12863: 0.005390098656706424
Position 698: 0.00533503448055966
Position 590: 0.005283535792328002
Position 10463: 0.005089315285736751
Position 11096: 0.005022562791409108
Position 1129: 0.004284030908597752
Position 325: 0.0037754943134519934
Position 5886: 0.0036348952022103014
Position 12418: 0.003586718568712391
Position 469: 0.003287981229367896
Position 9320: 0.0031249551026046284
Position 495: 0.0030665644522347465
Position 10228: 0.0029125086232845232
Position 282: 0.0027452515367961876
Position 12907: 0.002597333770730515
Position 12398: 0.0024436959106510668
Position 189: 0.002430979494279529
Position 12739: 0.002394452627977567
Position 8804: 0.0023413788337347356
Position 1298: 0.0023248740170419393
Position 7131: 0.0023057606396611903
Position 10305: 0.0022017530296596865
Position 1022: 0.002196998961031226
Position 12607: 0.002047503649461052
Position 11379: 0.0019651996963260636
Position 10641: 0.001880845983477383
Position 6176: 0.0018728080603738647
Position 3466: 0.001801812676157308
Position 11915: 0.0017688164180456971
Position 9532: 0.001746547193448818
Position 11871: 0.0016695513227402731
Position 12172: 0.0016569160297714785
Position 12590: 0.0014724450390448424
Position 11961: 0.0014634154412346953
Position 11984: 0.0014350682039158563
Position 12940: 0.0013932706565629302
Position 3535: 0.0013911929767087994
Position 3518: 0.0013466214394709365
Position 12125: 0.0012918069405444344
Position 3262: 0.001203848785657711
Position 525: 0.0012012881847799331
Position 12012: 0.001134673184240802
Position 3616: 0.0011080969666906859
Position 1251: 0.0010755216668401968
Position 1375: 0.001058700460977526
Position 13057: 0.0010523295160791305
Position 790: 0.0010380821197830054
Position 410: 0.0009985938764676572
Position 3258: 0.000988583723620512
Position 4735: 0.000972963634873123
Position 12070: 0.0008250579329888182
Position 12728: 0.0008237564304710322
Position 4606: 0.0007930170825872244
Position 3541: 0.0007584041298272251
Position 12221: 0.0007175016232603997
Position 10418: 0.0007137565501976249
Position 9841: 0.0006695626793058907
Position 4776: 0.0006534704531214494
Position 1246: 0.0006358828914401832
Position 9610: 0.0004601999793386093
Position 3648: 0.00044723169614789213
Position 13020: 0.0004455825900318637
Position 4824: 0.00044118775182157424
Position 12006: 0.00040970708114292526
Position 720: 0.00039323167950042095
Position 12619: 0.00036587089220770525
Position 499: 0.00033970735968935715
Position 3306: 0.00033900782151700227
Position 12808: 0.0003329256351327424
Position 12231: 0.00032501811011527936
Position 12202: 0.0003228196598393877
Position 10154: 0.00029443968674790926
Position 10990: 0.0002663709160761537
Position 1778: 0.0002639617044584986
Position 532: 0.0002635445751538211
Position 191: 0.00023654525587131606
Position 12177: 0.00023538184659637037
Position 7402: 0.00022281846546701612
Position 846: 0.00020281647410052195
Position 7495: 0.00018654994597139493
Position 3127: 0.00018367270787674953
Position 1699: 0.00018130346836387075
Position 156: 0.00017654236465299356
Position 12866: 0.0001748299424230128
Position 5058: 0.00016313478280780304
Position 4106: 0.00015743092704215372
Position 441: 0.00013989979985290087
Position 6218: 0.0001396794209227808
Position 1530: 0.00013760546564278747
Position 11545: 0.0001350593956524062
Position 12010: 0.00012783007721336743
Position 1823: 0.0001062003916677641
Position 545: 0.00010562806982750651
Position 2066: 0.00010559858697039609
Position 11931: 0.00010276954789408482
Position 4695: 0.00010039232536028792
Position 804: 9.789121034545625e-05
Position 7355: 9.545072810169271e-05
Position 913: 8.138813691460685e-05
Position 2535: 8.024685690317022e-05
Position 1189: 7.874428044477137e-05
Position 12828: 7.402331079005121e-05
Position 12816: 7.028576378399102e-05
Position 571: 6.935811531494551e-05
Position 1759: 6.187841275540687e-05
Position 941: 5.604768638254218e-05
Position 810: 4.131327618307669e-05
Position 11755: 3.954889624715312e-05
Position 13066: 3.7916114447811404e-05
Position 806: 3.345742826940394e-05
Position 1859: 3.0737712871595576e-05
Position 1647: 2.729511322621404e-05
Position 1558: 2.3331006492581657e-05
Position 514: 2.241190103003512e-05
Position 1886: 2.0161255227588523e-05
Position 355: 1.9570245797560556e-05
Position 2514: 1.9527532342956068e-05
Position 1377: 1.801697176435008e-05
Position 829: 1.6801551900363874e-05
Position 242: 1.6301306089383747e-05
Position 858: 1.5837712264815417e-05
Position 1906: 1.5814455984833833e-05
Position 4085: 1.4550646002425657e-05
Position 1177: 1.3929876589209316e-05
Position 3408: 1.2855719015565213e-05
Position 556: 1.1920299705594843e-05
Position 834: 1.1463411092057077e-05
Position 2050: 1.1193917594955039e-05
Position 158: 1.0481014516765294e-05
Position 920: 7.5275803503695095e-06
Position 3064: 7.3169788526670295e-06
Position 2701: 7.022605867009692e-06
Position 1670: 6.1709844993879035e-06
Position 2543: 5.67767388221585e-06
Position 3354: 4.7602722436383505e-06
Position 3148: 4.2924938930215635e-06
Position 2291: 4.20969597920573e-06
Position 932: 3.519024616821495e-06
Position 2069: 2.978961487250857e-06
Position 1047: 2.8307240721467115e-06
Position 1498: 2.8088757936626543e-06
Position 736: 2.6218301426101258e-06
Position 346: 2.374201696025924e-06
Position 4031: 2.2748294358933622e-06
Position 2499: 2.02620904848489e-06
Position 2669: 1.6050909748672133e-06
Position 374: 1.340108448661977e-06
Position 1831: 1.300748918563394e-06
Position 1782: 1.1475417989218467e-06
Position 848: 1.0830583583130898e-06
Position 951: 1.0103333178645101e-06
Position 1142: 7.73108322144134e-07
Position 2182: 6.320344526137005e-07
Position 504: 4.896722310896248e-07
Position 3072: 2.9579412365653805e-07
Position 1464: 1.9553733569410582e-08
Position 1150: 1.813557956136235e-08
Position 1401: 1.3765554111061063e-08
Position 863: 6.027701050293399e-09
Position 166: 5.6679968839015165e-09
Position 707: 2.031096760258623e-09
Position 1435: 4.71844762441291e-10
Position 357: 1.1875565669369536e-10
Position 89: 1.518899605893971e-13
Position 107: 6.202567246096713e-14
Position 86: 4.4973241500288584e-15
