Gene = Acmsd
Position 8176: 1.236463042456661e-05
Position 7051: 1.1986991492109269e-05
Position 2661: 1.1822070130605246e-05
Position 8149: 1.1490168666187327e-05
Position 2402: 1.143903691920721e-05
Position 5231: 1.0805039451335244e-05
Position 3774: 9.961568191538058e-06
Position 6793: 9.271239636798313e-06
Position 5969: 8.97165063352971e-06
Position 748: 8.383855273726706e-06
Position 6982: 8.376103271813855e-06
Position 7057: 7.925059604995462e-06
Position 7219: 7.724680959025134e-06
Position 778: 7.569969032154312e-06
Position 7828: 7.495547645371203e-06
Position 3143: 7.425865124635911e-06
Position 2895: 7.291899815084167e-06
Position 2748: 7.251800895621941e-06
Position 4080: 7.209681220673769e-06
Position 5404: 7.179183971751205e-06
Position 4320: 6.656637959360304e-06
Position 3182: 6.382246762188176e-06
Position 7335: 6.0874682775890536e-06
Position 1403: 5.594000194744081e-06
Position 2100: 5.320227673817962e-06
Position 4490: 5.240083593971836e-06
Position 810: 5.023093268122479e-06
Position 667: 4.843369217124332e-06
Position 2458: 4.6814854929002845e-06
Position 6833: 4.663394199823112e-06
Position 4154: 4.519128443028707e-06
Position 5860: 4.3877543184406785e-06
Position 1115: 4.3766436380000405e-06
Position 5192: 4.264456710918474e-06
Position 5705: 4.165785024197711e-06
Position 987: 3.862943419001467e-06
Position 1369: 3.7069560536427756e-06
Position 2067: 3.536753464885535e-06
Position 1098: 3.3586539351973413e-06
Position 5555: 3.3493020964595936e-06
Position 4450: 3.022087848027094e-06
Position 4187: 2.8348809580395013e-06
Position 449: 2.823482355697805e-06
Position 1686: 2.5907891456948852e-06
Position 4218: 2.4810377504613877e-06
Position 3218: 2.4012383459416237e-06
Position 4051: 2.204564658066834e-06
Position 2106: 2.0765473624642804e-06
Position 3735: 2.011591819763297e-06
Position 3296: 1.8505388547644204e-06
Position 1988: 1.5027096965786582e-06
Position 3003: 1.4775553932434215e-06
Position 1830: 1.4493787162202675e-06
Position 200: 1.4184940370252108e-06
Position 3602: 1.1887845614841568e-06
Position 869: 1.1104075336036887e-06
Position 3269: 1.0711109365552348e-06
Position 1954: 1.043771447021401e-06
Position 2290: 1.0343279876029242e-06
Position 3391: 9.871602516325085e-07
Position 1768: 9.515250208617323e-07
Position 1845: 9.01824944344864e-07
Position 2431: 8.392717845367884e-07
Position 3674: 8.357673666089013e-07
Position 3115: 6.631183398810974e-07
Position 2546: 4.959395527293478e-07
Position 1335: 4.6966445165853057e-07
Position 2162: 4.480330744536054e-07
Position 1952: 3.9789285945743005e-07
Position 336: 3.6023911483021253e-07
Position 730: 2.999781948289238e-07
Position 2029: 2.846948530497059e-07
Position 829: 2.6361562768829034e-07
Position 329: 1.6043690376350437e-07
Position 349: 1.5285724844040642e-07
Position 3882: 9.364241023989959e-08
Position 2818: 6.526975036639442e-08
Position 1655: 2.574470523567843e-08
Position 1463: 2.1478865160246474e-08
Position 2832: 1.8884915650273185e-08
Position 550: 1.8769365187718004e-08
Position 495: 1.8240487830876422e-08
Position 2899: 1.5751761216597982e-08
Position 2753: 1.423333296156541e-08
Position 1479: 1.2978425144360122e-08
Position 181: 1.1371410430055248e-08
Position 1703: 1.0377699549803364e-08
Position 108: 8.926458608082862e-09
Position 676: 5.0359132426771355e-09
Position 695: 3.104671635618064e-09
Position 1173: 2.440043363641212e-09
Position 407: 2.299370361861771e-09
Position 124: 2.2621708269634e-09
Position 1664: 1.4599159741328074e-09
Position 129: 1.2154023545374088e-09
Position 732: 6.571614003155788e-10
Position 1023: 5.76463259353171e-10
Position 664: 5.737451941627046e-10
Position 553: 5.287979862634641e-10
Position 559: 3.9373973501657343e-10
Position 1045: 3.913251435176752e-10
Position 1112: 3.6211166831446275e-10
Position 1110: 3.1282990136718946e-10
Position 1176: 2.708218759553545e-10
Position 1052: 2.4847395979124544e-10
Position 1198: 2.358945153376507e-10
Position 410: 2.2516212936702728e-10
Position 989: 2.222175479863067e-10
Position 476: 2.0664501960823532e-10
Position 1050: 1.6935062307523153e-10
Position 836: 8.878045679642091e-11
Position 566: 6.374496671535508e-11
Position 1347: 3.7665404911728805e-11
Position 562: 1.3154165180050848e-11
